"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",660,4000,3606,7,90.2,0.2,
"De 50 y más años (039)",2412,16033,12812,,79.9,,
"Viudo(a) (040)",1178,7183,5314,2,74,,
"De 15 a 19 años (042)",1,1,1,,100,,
"De 20 a 24 años (043)",7,18,16,,88.9,,
"De 25 a 29 años (044)",10,28,25,1,89.3,3.6,
"De 30 a 34 años (045)",16,60,57,,95,,
"De 35 a 39 años (046)",27,94,91,1,96.8,1.1,
"De 40 a 44 años (047)",36,179,160,,89.4,,
"De 45 a 49 años (048)",43,230,207,,90,,
"De 50 y más años (049)",1038,6573,4757,,72.4,,
"Divorciado(a) (050)",29,111,96,1,86.5,0.9,
"De 20 a 24 años (053)",1,,,,,,
"De 25 a 29 años (054)",1,1,1,1,100,100,
"De 30 a 34 años (055)",2,7,6,,85.7,,
"De 35 a 39 años (056)",2,4,4,,100,,
"De 40 a 44 años (057)",3,2,2,,100,,
"De 45 a 49 años (058)",7,24,20,,83.3,,
"De 50 y más años (059)",13,73,63,,86.3,,
"Soltero(a) (060)",5107,1776,1646,80,92.7,4.5,
"De 12 a 14 años (061)",1788,3,3,2,100,66.7,
"De 15 a 19 años (062)",1590,86,86,22,100,25.6,
"De 20 a 24 años (063)",466,206,203,29,98.5,14.1,
"De 25 a 29 años (064)",308,249,246,17,98.8,6.8,
"De 30 a 34 años (065)",185,233,225,5,96.6,2.1,
"De 35 a 39 años (066)",147,191,178,2,93.2,1,
"De 40 a 44 años (067)",120,158,146,3,92.4,1.9,
"De 45 a 49 años (068)",88,112,108,,96.4,,
"De 50 y más años (069)",415,538,451,,83.8,,
,,,,,,,
"URBANA (080)",7265,21049,18250,306,86.7,1.5,
"De 12 a 14 años (081)",748,4,4,,100,,
"De 15 a 19 años (082)",870,129,123,39,95.3,30.2,
"De 20 a 24 años (083)",598,609,593,71,97.4,11.7,
"De 25 a 29 años (084)",672,1248,1219,73,97.7,5.8,
"De 30 a 34 años (085)",605,1492,1454,52,97.5,3.5,
"De 35 a 39 años (086)",637,2048,1957,52,95.6,2.5,
"De 40 a 44 años (087)",551,2149,2008,15,93.4,0.7,
"De 45 a 49 años (088)",457,2140,1961,4,91.6,0.2,
"De 50 y más años (089)",2127,11230,8931,,79.5,,
"Conviviente (090)",1445,3693,3470,153,94,4.1,
"De 12 a 14 años (091)",10,3,3,,100,,
"De 15 a 19 años (092)",127,93,87,30,93.5,32.3,
"De 20 a 24 años (093)",286,368,359,39,97.6,10.6,
"De 25 a 29 años (094)",293,601,589,38,98,6.3,
"De 30 a 34 años (095)",212,559,540,26,96.6,4.7,
"De 35 a 39 años (096)",172,537,527,16,98.1,3,
"De 40 a 44 años (097)",119,448,416,2,92.9,0.4,
"De 45 a 49 años (098)",80,350,314,2,89.7,0.6,
"De 50 y más años (099)",146,734,635,,86.5,,
"Separado(a) (100)",137,471,400,9,84.9,1.9,
"De 15 a 19 años (102)",1,,,,,,
"De 20 a 24 años (103)",7,11,11,2,100,18.2,
"De 25 a 29 años (104)",12,16,16,3,100,18.8,
"De 30 a 34 años (105)",15,31,30,1,96.8,3.2,
"De 35 a 39 años (106)",17,52,48,1,92.3,1.9,
"De 40 a 44 años (107)",10,40,35,2,87.5,5,
"De 45 a 49 años (108)",12,44,43,,97.7,,
"De 50 y más años (109)",63,277,217,,78.3,,
"Casado(a) (110)",2678,12418,10820,108,87.1,0.9,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",15,9,9,1,100,11.1,
"De 20 a 24 años (113)",89,137,133,15,97.1,10.9,
"De 25 a 29 años (114)",212,502,486,24,96.8,4.8,
"De 30 a 34 años (115)",259,747,734,23,98.3,3.1,
"De 35 a 39 años (116)",356,1305,1237,34,94.8,2.6,
"De 40 a 44 años (117)",335,1503,1412,9,93.9,0.6,
"De 45 a 49 años (118)",300,1570,1432,2,91.2,0.1,
"De 50 y más años (119)",1111,6645,5377,,80.9,,
"Viudo(a) (120)",610,3446,2625,2,76.2,0.1,
"De 15 a 19 años (122)",1,1,1,,100,,
"De 20 a 24 años (123)",3,9,7,,77.8,,
"De 25 a 29 años (124)",4,10,10,1,100,10,
"De 30 a 34 años (125)",8,33,31,,93.9,,
"De 35 a 39 años (126)",16,56,54,1,96.4,1.8,
"De 40 a 44 años (127)",13,63,53,,84.1,,
"De 45 a 49 años (128)",22,111,108,,97.3,,
"De 50 y más años (129)",543,3163,2361,,74.6,,
"Divorciado(a) (130)",20,73,67,,91.8,,
"De 20 a 24 años (133)",1,,,,,,
"De 30 a 34 años (135)",1,1,1,,100,,
"De 35 a 39 años (136)",2,4,4,,100,,
"De 40 a 44 años (137)",3,2,2,,100,,
"De 45 a 49 años (138)",5,16,16,,100,,
"De 50 y más años (139)",8,50,44,,88,,
"Soltero(a) (140)",2375,948,868,34,91.6,3.6,
"De 12 a 14 años (141)",737,1,1,,100,,
"De 15 a 19 años (142)",726,26,26,8,100,30.8,
"De 20 a 24 años (143)",212,84,83,15,98.8,17.9,
"De 25 a 29 años (144)",151,119,118,7,99.2,5.9,
"De 30 a 34 años (145)",110,121,118,2,97.5,1.7,
"De 35 a 39 años (146)",74,94,87,,92.6,,
"De 40 a 44 años (147)",71,93,90,2,96.8,2.2,
"De 45 a 49 años (148)",38,49,48,,98,,
"De 50 y más años (149)",256,361,297,,82.3,,
,,,,,,,
"RURAL (160)",9153,31544,26974,610,85.5,1.9,
"De 12 a 14 años (161)",1077,6,6,2,100,33.3,
"De 15 a 19 años (162)",1182,307,301,84,98,27.4,
"De 20 a 24 años (163)",975,1297,1259,159,97.1,12.3,
"De 25 a 29 años (164)",920,2020,1956,133,96.8,6.6,
"De 30 a 34 años (165)",774,2668,2531,102,94.9,3.8,
"De 35 a 39 años (166)",747,3254,3033,81,93.2,2.5,
"De 40 a 44 años (167)",649,3581,3255,41,90.9,1.1,
"De 45 a 49 años (168)",558,3357,3004,8,89.5,0.2,
"De 50 y más años (169)",2271,15054,11629,,77.2,,
"Conviviente (170)",2383,7540,6852,342,90.9,4.5,
"De 12 a 14 años (171)",24,4,4,,100,,
"De 15 a 19 años (172)",270,202,196,60,97,29.7,
"De 20 a 24 años (173)",556,881,851,115,96.6,13.1,
"De 25 a 29 años (174)",456,1050,1022,76,97.3,7.2,
"De 30 a 34 años (175)",298,1012,970,45,95.8,4.4,
"De 35 a 39 años (176)",246,1103,1019,31,92.4,2.8,
"De 40 a 44 años (177)",179,983,888,12,90.3,1.2,
"De 45 a 49 años (178)",104,604,545,3,90.2,0.5,
"De 50 y más años (179)",250,1701,1357,,79.8,,
"Separado(a) (180)",171,732,618,7,84.4,1,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",8,8,8,,100,,
"De 20 a 24 años (183)",14,21,20,3,95.2,14.3,
"De 25 a 29 años (184)",16,34,32,2,94.1,5.9,
"De 30 a 34 años (185)",17,47,47,2,100,4.3,
"De 35 a 39 años (186)",16,56,55,,98.2,,
"De 40 a 44 años (187)",17,78,66,,84.6,,
"De 45 a 49 años (188)",21,133,122,,91.7,,
"De 50 y más años (189)",61,355,268,,75.5,,
"Casado(a) (190)",3290,18669,16008,215,85.7,1.2,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",40,37,37,10,100,27,
"De 20 a 24 años (193)",147,264,259,28,98.1,10.6,
"De 25 a 29 años (194)",284,787,758,44,96.3,5.6,
"De 30 a 34 años (195)",375,1464,1376,52,94,3.6,
"De 35 a 39 años (196)",401,1960,1831,48,93.4,2.4,
"De 40 a 44 años (197)",381,2339,2138,28,91.4,1.2,
"De 45 a 49 años (198)",360,2430,2174,5,89.5,0.2,
"De 50 y más años (199)",1301,9388,7435,,79.2,,
"Viudo(a) (200)",568,3737,2689,,72,,
"De 20 a 24 años (203)",4,9,9,,100,,
"De 25 a 29 años (204)",6,18,15,,83.3,,
"De 30 a 34 años (205)",8,27,26,,96.3,,
"De 35 a 39 años (206)",11,38,37,,97.4,,
"De 40 a 44 años (207)",23,116,107,,92.2,,
"De 45 a 49 años (208)",21,119,99,,83.2,,
"De 50 y más años (209)",495,3410,2396,,70.3,,
"Divorciado(a) (210)",9,38,29,1,76.3,2.6,
"De 25 a 29 años (214)",1,1,1,1,100,100,
"De 30 a 34 años (215)",1,6,5,,83.3,,
"De 45 a 49 años (218)",2,8,4,,50,,
"De 50 y más años (219)",5,23,19,,82.6,,
"Soltero(a) (220)",2732,828,778,45,94,5.4,
"De 12 a 14 años (221)",1051,2,2,2,100,100,
"De 15 a 19 años (222)",864,60,60,14,100,23.3,
"De 20 a 24 años (223)",254,122,120,13,98.4,10.7,
"De 25 a 29 años (224)",157,130,128,10,98.5,7.7,
"De 30 a 34 años (225)",75,112,107,3,95.5,2.7,
"De 35 a 39 años (226)",73,97,91,2,93.8,2.1,
"De 40 a 44 años (227)",49,65,56,1,86.2,1.5,
"De 45 a 49 años (228)",50,63,60,,95.2,,
"De 50 y más años (229)",159,177,154,,87,,
