"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,,,,,,,,,,,,
"RURAL (138)",28195,9,455,250,110,927,12961,441,831,11073,5,781,352
"Agric., ganadería, caza y silvicultura (139)",23196,,15,26,1,,12959,1,8,10186,,,
"Pesca (140)",4,,,,,,2,,,2,,,
"Explotación de minas y canteras (141)",418,,55,44,20,2,,190,26,81,,,
"Industrias manufactureras (142)",243,,3,9,1,1,,160,58,11,,,
"Suministro de electricidad, gas y agua (143)",28,,2,2,3,,,5,,16,,,
"Construcción (144)",233,,3,9,2,,,23,139,57,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",853,,2,29,2,616,,52,10,142,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",76,,1,8,,13,,45,7,2,,,
"Comercio al por mayor (147)",25,,,4,,20,,,1,,,,
"Comercio al por menor (148)",752,,1,17,2,583,,7,2,140,,,
"Hoteles y restaurantes (149)",385,,8,10,3,254,,,,110,,,
"Trans., almac. y comunicaciones (150)",601,,1,4,6,2,,,550,38,,,
"Intermediación financiera (151)",4,,,2,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",198,,19,44,26,36,,9,31,33,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",100,7,2,9,28,6,,1,7,35,5,,
"Enseñanza (154)",324,2,317,2,2,,,,1,,,,
"Servicios sociales y de salud (155)",83,,26,42,4,2,,,1,8,,,
"Otras activ. serv.comun.soc y personales (156)",71,,2,14,4,8,,,,43,,,
"Hogares privados con servicio doméstico (157)",309,,,,,,,,,309,,,
"Actividad economica no especificada (159)",793,,,4,6,,,,,2,,781,
"Desocupado (160)",352,,,,,,,,,,,,352
"Hombres (161)",23154,6,244,169,62,277,12142,415,775,8629,4,191,240
"Agric., ganadería, caza y silvicultura (162)",20450,,13,23,,,12141,1,8,8264,,,
"Pesca (163)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (164)",409,,52,44,19,2,,188,26,78,,,
"Industrias manufactureras (165)",166,,1,2,1,1,,136,17,8,,,
"Suministro de electricidad, gas y agua (166)",28,,2,2,3,,,5,,16,,,
"Construcción (167)",224,,3,8,1,,,23,135,54,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",321,,2,17,,195,,52,9,46,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",67,,1,8,,5,,45,7,1,,,
"Comercio al por mayor (170)",14,,,4,,10,,,,,,,
"Comercio al por menor (171)",240,,1,5,,180,,7,2,45,,,
"Hoteles y restaurantes (172)",73,,5,5,2,35,,,,26,,,
"Trans., almac. y comunicaciones (173)",581,,,3,5,1,,,544,28,,,
"Intermediación financiera (174)",2,,,1,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",152,,13,30,9,36,,9,31,24,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",68,5,1,4,16,6,,1,3,28,4,,
"Enseñanza (177)",150,1,146,1,1,,,,1,,,,
"Servicios sociales y de salud (178)",27,,5,15,1,1,,,1,4,,,
"Otras activ. serv.comun.soc y personales (179)",30,,1,13,3,,,,,13,,,
"Hogares privados con servicio doméstico (180)",37,,,,,,,,,37,,,
"Actividad economica no especificada (182)",194,,,1,,,,,,2,,191,
"Desocupado (183)",240,,,,,,,,,,,,240
"Mujeres (184)",5041,3,211,81,48,650,819,26,56,2444,1,590,112
"Agric., ganadería, caza y silvicultura (185)",2746,,2,3,1,,818,,,1922,,,
"Pesca (186)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (187)",9,,3,,1,,,2,,3,,,
"Industrias manufactureras (188)",77,,2,7,,,,24,41,3,,,
"Construcción (190)",9,,,1,1,,,,4,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",532,,,12,2,421,,,1,96,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",9,,,,,8,,,,1,,,
"Comercio al por mayor (193)",11,,,,,10,,,1,,,,
"Comercio al por menor (194)",512,,,12,2,403,,,,95,,,
"Hoteles y restaurantes (195)",312,,3,5,1,219,,,,84,,,
"Trans., almac. y comunicaciones (196)",20,,1,1,1,1,,,6,10,,,
"Intermediación financiera (197)",2,,,1,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",46,,6,14,17,,,,,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",32,2,1,5,12,,,,4,7,1,,
"Enseñanza (200)",174,1,171,1,1,,,,,,,,
"Servicios sociales y de salud (201)",56,,21,27,3,1,,,,4,,,
"Otras activ. serv.comun.soc y personales (202)",41,,1,1,1,8,,,,30,,,
"Hogares privados con servicio doméstico (203)",272,,,,,,,,,272,,,
"Actividad economica no especificada (205)",599,,,3,6,,,,,,,590,
"Desocupado (206)",112,,,,,,,,,,,,112
