"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia DATEM DEL MARAÑON (000)",15229,1364,1556,7761,103,3952,185,308
"Agric., ganadería, caza y silvicultura (001)",11436,8,914,6747,57,3710,,
"Pesca (002)",207,,96,25,,86,,
"Explotación de minas y canteras (003)",105,18,53,22,8,4,,
"Industrias manufactureras (004)",229,8,94,111,6,10,,
"Suministro de electricidad, gas y agua (005)",1,1,,,,,,
"Construcción (006)",160,3,120,27,7,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",631,107,7,421,17,79,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",50,4,5,38,2,1,,
"Comercio al por mayor (009)",37,9,,21,3,4,,
"Comercio al por menor (010)",544,94,2,362,12,74,,
"Hoteles y restaurantes (011)",207,52,14,122,1,18,,
"Trans., almac. y comunicaciones (012)",161,36,53,69,2,1,,
"Intermediación financiera (013)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (014)",65,47,5,12,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",163,142,21,,,,,
"Enseñanza (016)",742,696,,34,,12,,
"Servicios sociales y de salud (017)",128,111,2,9,3,3,,
"Otras activ. serv.comun.soc y personales (018)",83,43,12,26,,2,,
"Hogares privados con servicio doméstico (019)",185,,,,,,185,
"Actividad economica no especificada (021)",414,88,165,136,2,23,,
"Desocupado (022)",308,,,,,,,308
"Hombres (023)",9550,962,1115,5864,67,1263,18,261
"Agric., ganadería, caza y silvicultura (024)",6900,6,537,5207,31,1119,,
"Pesca (025)",205,,95,24,,86,,
"Explotación de minas y canteras (026)",95,17,51,17,7,3,,
"Industrias manufactureras (027)",196,5,84,93,5,9,,
"Suministro de electricidad, gas y agua (028)",1,1,,,,,,
"Construcción (029)",159,3,120,26,7,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",380,70,7,275,13,15,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",46,4,5,35,2,,,
"Comercio al por mayor (032)",27,7,,16,3,1,,
"Comercio al por menor (033)",307,59,2,224,8,14,,
"Hoteles y restaurantes (034)",55,22,7,23,,3,,
"Trans., almac. y comunicaciones (035)",157,33,53,69,1,1,,
"Intermediación financiera (036)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (037)",58,42,5,10,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",137,121,16,,,,,
"Enseñanza (039)",525,493,,24,,8,,
"Servicios sociales y de salud (040)",78,67,2,5,1,3,,
"Otras activ. serv.comun.soc y personales (041)",48,28,3,15,,2,,
"Hogares privados con servicio doméstico (042)",18,,,,,,18,
"Actividad economica no especificada (044)",275,52,135,76,2,10,,
"Desocupado (045)",261,,,,,,,261
"Mujeres (046)",5679,402,441,1897,36,2689,167,47
"Agric., ganadería, caza y silvicultura (047)",4536,2,377,1540,26,2591,,
"Pesca (048)",2,,1,1,,,,
"Explotación de minas y canteras (049)",10,1,2,5,1,1,,
"Industrias manufactureras (050)",33,3,10,18,1,1,,
"Construcción (052)",1,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",251,37,,146,4,64,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,,3,,1,,
"Comercio al por mayor (055)",10,2,,5,,3,,
"Comercio al por menor (056)",237,35,,138,4,60,,
"Hoteles y restaurantes (057)",152,30,7,99,1,15,,
"Trans., almac. y comunicaciones (058)",4,3,,,1,,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",7,5,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",26,21,5,,,,,
"Enseñanza (062)",217,203,,10,,4,,
"Servicios sociales y de salud (063)",50,44,,4,2,,,
"Otras activ. serv.comun.soc y personales (064)",35,15,9,11,,,,
"Hogares privados con servicio doméstico (065)",167,,,,,,167,
"Actividad economica no especificada (067)",139,36,30,60,,13,,
,,,,,,,,
"URBANA (068)",4139,778,561,1894,60,552,139,155
"Agric., ganadería, caza y silvicultura (069)",1752,2,215,1106,22,407,,
"Pesca (070)",68,,36,5,,27,,
"Explotación de minas y canteras (071)",30,1,15,9,5,,,
"Industrias manufactureras (072)",156,7,49,89,5,6,,
"Suministro de electricidad, gas y agua (073)",1,1,,,,,,
"Construcción (074)",117,3,85,22,6,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",542,94,6,355,14,73,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",42,3,4,32,2,1,,
"Comercio al por mayor (077)",27,8,,14,1,4,,
"Comercio al por menor (078)",473,83,2,309,11,68,,
"Hoteles y restaurantes (079)",182,37,9,119,1,16,,
"Trans., almac. y comunicaciones (080)",131,24,40,64,2,1,,
"Intermediación financiera (081)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (082)",52,37,5,9,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",104,90,14,,,,,
"Enseñanza (084)",352,325,,20,,7,,
"Servicios sociales y de salud (085)",70,60,1,6,3,,,
"Otras activ. serv.comun.soc y personales (086)",59,26,11,22,,,,
"Hogares privados con servicio doméstico (087)",139,,,,,,139,
"Actividad economica no especificada (089)",225,67,75,68,2,13,,
"Desocupado (090)",155,,,,,,,155
"Hombres (091)",2686,496,472,1326,45,209,15,123
"Agric., ganadería, caza y silvicultura (092)",1185,2,167,847,17,152,,
"Pesca (093)",68,,36,5,,27,,
"Explotación de minas y canteras (094)",29,1,15,9,4,,,
"Industrias manufactureras (095)",130,4,46,71,4,5,,
"Suministro de electricidad, gas y agua (096)",1,1,,,,,,
"Construcción (097)",116,3,85,21,6,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",308,60,6,220,10,12,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",39,3,4,30,2,,,
"Comercio al por mayor (100)",17,6,,9,1,1,,
"Comercio al por menor (101)",252,51,2,181,7,11,,
"Hoteles y restaurantes (102)",39,10,4,23,,2,,
"Trans., almac. y comunicaciones (103)",128,22,40,64,1,1,,
"Intermediación financiera (104)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (105)",46,33,5,7,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",81,72,9,,,,,
"Enseñanza (107)",219,204,,12,,3,,
"Servicios sociales y de salud (108)",36,31,1,3,1,,,
"Otras activ. serv.comun.soc y personales (109)",30,15,3,12,,,,
"Hogares privados con servicio doméstico (110)",15,,,,,,15,
"Actividad economica no especificada (112)",130,36,55,32,2,5,,
"Desocupado (113)",123,,,,,,,123
"Mujeres (114)",1453,282,89,568,15,343,124,32
"Agric., ganadería, caza y silvicultura (115)",567,,48,259,5,255,,
"Explotación de minas y canteras (117)",1,,,,1,,,
"Industrias manufactureras (118)",26,3,3,18,1,1,,
"Construcción (120)",1,,,1,,,,
