"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",985,,,,28,80,433,66,378
"Técnicos de nivel medio ytrab.asimilados (039)",242,1,,6,18,36,153,11,17
"Jefes y empleados de oficina (040)",312,,,6,90,39,97,24,56
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1089,43,,294,400,90,155,43,64
"Agricult.trabaj. calif.agrop. y pesquros (042)",793,71,,358,204,50,57,15,38
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",234,9,,57,81,20,42,10,15
"Obreros. construc., conf., papel, fab., instr (044)",370,13,1,73,161,41,56,8,17
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1281,106,3,444,453,94,98,28,55
"Otra (046)",81,,,,14,3,40,8,16
"Ocupación no especificada (047)",283,20,,76,133,14,24,7,9
"Hombres (048)",3660,155,1,845,1147,301,649,147,415
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",17,,,1,2,1,9,,4
"Profes., científicos e intelectuales (050)",454,,,,3,40,179,36,196
"Técnicos de nivel medio ytrab.asimilados (051)",152,1,,6,15,24,90,7,9
"Jefes y empleados de oficina (052)",159,,,1,54,19,41,11,33
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",512,11,,120,206,37,73,26,39
"Agricult.trabaj. calif.agrop. y pesquros (054)",757,67,,338,200,47,55,13,37
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",205,5,,47,77,18,37,8,13
"Obreros. construc., conf., papel, fab., instr (056)",364,13,1,71,158,40,56,8,17
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",789,51,,230,320,62,58,24,44
"Otra (058)",78,,,,14,3,38,8,15
"Ocupación no especificada (059)",173,7,,31,98,10,13,6,8
"Mujeres (060)",2034,108,4,471,439,168,516,73,255
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",7,,1,1,2,1,1,,1
"Profes., científicos e intelectuales (062)",531,,,,25,40,254,30,182
"Técnicos de nivel medio ytrab.asimilados (063)",90,,,,3,12,63,4,8
"Jefes y empleados de oficina (064)",153,,,5,36,20,56,13,23
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",577,32,,174,194,53,82,17,25
"Agricult.trabaj. calif.agrop. y pesquros (066)",36,4,,20,4,3,2,2,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",29,4,,10,4,2,5,2,2
"Obreros. construc., conf., papel, fab., instr (068)",6,,,2,3,1,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",492,55,3,214,133,32,40,4,11
"Otra (070)",3,,,,,,2,,1
"Ocupación no especificada (071)",110,13,,45,35,4,11,1,1
,,,,,,,,,
"RURAL (072)",30074,4902,21,19034,4866,277,634,95,245
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",17,1,,3,5,1,6,,1
"Profes., científicos e intelectuales (074)",647,,,,58,68,320,37,164
"Técnicos de nivel medio ytrab.asimilados (075)",132,3,,6,20,15,74,6,8
"Jefes y empleados de oficina (076)",69,,,3,32,5,17,5,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",530,57,,270,151,12,21,6,13
"Agricult.trabaj. calif.agrop. y pesquros (078)",18317,3420,10,12602,2073,88,83,17,24
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",571,106,,293,139,8,16,2,7
"Obreros. construc., conf., papel, fab., instr (080)",393,31,,169,159,11,16,3,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",8512,958,10,5236,2145,66,68,17,12
"Otra (082)",7,,,,4,,3,,
"Ocupación no especificada (083)",879,326,1,452,80,3,10,2,5
"Hombres (084)",27231,4156,18,17741,4497,211,395,65,148
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",15,1,,3,5,1,4,,1
"Profes., científicos e intelectuales (086)",288,,,,12,22,156,18,80
"Técnicos de nivel medio ytrab.asimilados (087)",79,2,,6,14,13,37,3,4
"Jefes y empleados de oficina (088)",39,,,2,19,4,8,2,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",269,28,,131,76,8,12,3,11
"Agricult.trabaj. calif.agrop. y pesquros (090)",17819,3227,10,12330,2044,88,79,17,24
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",408,30,,220,130,7,13,2,6
"Obreros. construc., conf., papel, fab., instr (092)",388,31,,166,157,11,16,3,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",7688,780,8,4754,2000,56,63,16,11
"Otra (094)",7,,,,4,,3,,
"Ocupación no especificada (095)",231,57,,129,36,1,4,1,3
"Mujeres (096)",2843,746,3,1293,369,66,239,30,97
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,,,,2,,
"Profes., científicos e intelectuales (098)",359,,,,46,46,164,19,84
"Técnicos de nivel medio ytrab.asimilados (099)",53,1,,,6,2,37,3,4
"Jefes y empleados de oficina (100)",30,,,1,13,1,9,3,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",261,29,,139,75,4,9,3,2
"Agricult.trabaj. calif.agrop. y pesquros (102)",498,193,,272,29,,4,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",163,76,,73,9,1,3,,1
"Obreros. construc., conf., papel, fab., instr (104)",5,,,3,2,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",824,178,2,482,145,10,5,1,1
"Ocupación no especificada (107)",648,269,1,323,44,2,6,1,2
