"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",762,58,265,231,161,47
"Ocupación no especificada (037)",137,1,37,56,28,15
"Desocupado (038)",147,11,58,50,25,3
,,,,,,
"URBANA (039)",3673,62,1050,1576,808,177
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",29,,5,11,13,
"Profes., científicos e intelectuales (041)",787,,188,446,147,6
"Técnicos de nivel medio y trab.asimilados (042)",139,,56,61,20,2
"Jefes y empleados de oficina (043)",141,,38,68,34,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",389,11,104,166,82,26
"Agricult.trabaj. calif. agrop. y pesqueros (045)",382,,60,125,140,57
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",251,2,105,106,33,5
"Obreros construc., conf., papel, fab., instr. (047)",311,,84,157,60,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",785,44,262,252,183,44
"Otra (049)",29,,3,20,6,
"Ocupación no especificada (050)",213,2,59,85,49,18
"Desocupado (051)",217,3,86,79,41,8
"Hombres (052)",2508,30,679,1073,600,126
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",21,,3,9,9,
"Profes., científicos e intelectuales (054)",462,,91,259,106,6
"Técnicos de nivel medio y trab.asimilados (055)",93,,36,43,13,1
"Jefes y empleados de oficina (056)",89,,14,45,29,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",138,7,35,53,33,10
"Agricult.trabaj. calif. agrop. y pesqueros (058)",336,,53,109,126,48
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",232,2,97,100,29,4
"Obreros construc., conf., papel, fab., instr. (060)",305,,82,153,60,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",524,19,164,177,131,33
"Otra (062)",29,,3,20,6,
"Ocupación no especificada (063)",119,1,36,49,27,6
"Desocupado (064)",160,1,65,56,31,7
"Mujeres (065)",1165,32,371,503,208,51
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",8,,2,2,4,
"Profes., científicos e intelectuales (067)",325,,97,187,41,
"Técnicos de nivel medio y trab.asimilados (068)",46,,20,18,7,1
"Jefes y empleados de oficina (069)",52,,24,23,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",251,4,69,113,49,16
"Agricult.trabaj. calif. agrop. y pesqueros (071)",46,,7,16,14,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",19,,8,6,4,1
"Obreros construc., conf., papel, fab., instr. (073)",6,,2,4,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",261,25,98,75,52,11
"Ocupación no especificada (076)",94,1,23,36,22,12
"Desocupado (077)",57,2,21,23,10,1
,,,,,,
"RURAL (078)",4847,103,1401,1661,1238,444
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,,1,1,3,
"Profes., científicos e intelectuales (080)",165,,65,71,29,
"Técnicos de nivel medio y trab.asimilados (081)",20,,9,7,4,
"Jefes y empleados de oficina (082)",29,,19,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",56,,23,22,9,2
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1674,1,334,580,528,231
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",139,,53,50,30,6
"Obreros construc., conf., papel, fab., instr. (086)",159,1,48,62,38,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1694,83,530,511,414,156
"Otra (088)",1,,1,,,
"Ocupación no especificada (089)",124,,42,52,24,6
"Desocupado (090)",781,18,276,298,156,33
"Hombres (091)",3877,61,1081,1345,1023,367
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,,1,,3,
"Profes., científicos e intelectuales (093)",111,,42,45,24,
"Técnicos de nivel medio y trab.asimilados (094)",8,,4,1,3,
"Jefes y empleados de oficina (095)",22,,13,7,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",24,,11,8,4,1
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1503,1,297,533,469,203
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",91,,38,33,19,1
"Obreros construc., conf., papel, fab., instr. (099)",148,1,44,60,35,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1193,50,363,355,305,120
"Otra (101)",1,,1,,,
"Ocupación no especificada (102)",81,,28,32,18,3
"Desocupado (103)",691,9,239,271,141,31
"Mujeres (104)",970,42,320,316,215,77
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,1,,
"Profes., científicos e intelectuales (106)",54,,23,26,5,
"Técnicos de nivel medio y trab.asimilados (107)",12,,5,6,1,
"Jefes y empleados de oficina (108)",7,,6,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",32,,12,14,5,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",171,,37,47,59,28
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",48,,15,17,11,5
"Obreros construc., conf., papel, fab., instr. (112)",11,,4,2,3,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",501,33,167,156,109,36
"Ocupación no especificada (115)",43,,14,20,6,3
"Desocupado (116)",90,9,37,27,15,2
