"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",37,37,1,10,13,8,4,1,,,,84
"De 30 a 34 años (025)",34,32,,3,5,12,7,5,,,2,112
"De 35 a 39 años (026)",33,33,,1,3,10,9,7,2,1,,149
"De 40 a 44 años (027)",20,20,,3,,1,6,4,4,2,,115
"De 45 a 49 años (028)",30,30,,2,3,3,4,7,8,3,,178
"De 50 y más años (029)",75,72,4,3,4,5,18,13,17,8,3,427
"Casado(a) (030)",1854,1833,43,152,228,244,422,343,226,175,21,9287
"De 12 a 14 años (031)",1,1,1,,,,,,,,,
"De 15 a 19 años (032)",23,19,5,10,3,,1,,,,4,20
"De 20 a 24 años (033)",115,112,7,39,44,19,3,,,,3,196
"De 25 a 29 años (034)",189,185,6,32,51,51,39,6,,,4,489
"De 30 a 34 años (035)",210,209,3,20,39,46,73,25,3,,1,743
"De 35 a 39 años (036)",282,282,4,17,32,43,94,68,21,3,,1266
"De 40 a 44 años (037)",276,274,3,8,23,38,63,77,38,24,2,1521
"De 45 a 49 años (038)",221,219,3,7,12,19,55,48,43,32,2,1357
"De 50 y más años (039)",537,532,11,19,24,28,94,119,121,116,5,3695
"Viudo(a) (040)",291,285,7,11,14,21,49,63,57,63,6,1936
"De 20 a 24 años (043)",2,2,,1,,1,,,,,,4
"De 25 a 29 años (044)",3,3,,1,,1,1,,,,,8
"De 30 a 34 años (045)",12,12,,,2,3,5,2,,,,46
"De 35 a 39 años (046)",13,13,,4,,,5,3,,1,,54
"De 40 a 44 años (047)",13,13,1,,,1,2,3,6,,,78
"De 45 a 49 años (048)",21,21,,1,2,6,,3,8,1,,121
"De 50 y más años (049)",227,221,6,4,10,9,36,52,43,61,6,1625
"Divorciado(a) (050)",27,24,,3,,1,8,4,6,2,3,138
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",1,1,,1,,,,,,,,1
"De 25 a 29 años (054)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (055)",3,3,,1,,,2,,,,,10
"De 35 a 39 años (056)",2,2,,,,,1,1,,,,12
"De 40 a 44 años (057)",3,3,,,,1,,2,,,,15
"De 45 a 49 años (058)",3,3,,,,,2,,,1,,20
"De 50 y más años (059)",12,11,,,,,3,1,6,1,1,79
"Soltero(a) (060)",2469,2397,2176,140,50,18,13,,,,72,346
"De 12 a 14 años (061)",1164,1164,1160,4,,,,,,,,4
"De 15 a 19 años (062)",846,845,789,50,6,,,,,,1,62
"De 20 a 24 años (063)",190,159,101,44,12,2,,,,,31,74
"De 25 a 29 años (064)",120,106,69,17,11,9,,,,,14,66
"De 30 a 34 años (065)",60,52,22,12,12,4,2,,,,8,56
"De 35 a 39 años (066)",43,35,19,6,6,1,3,,,,8,33
"De 40 a 44 años (067)",21,19,8,2,1,2,6,,,,2,34
"De 45 a 49 años (068)",8,3,2,,1,,,,,,5,2
"De 50 y más años (069)",17,14,6,5,1,,2,,,,3,15
,,,,,,,,,,,,
"URBANA (080)",2129,2071,658,281,269,219,284,178,106,76,58,5617
"De 12 a 14 años (081)",298,297,297,,,,,,,,1,
"De 15 a 19 años (082)",326,316,246,53,16,,1,,,,10,89
"De 20 a 24 años (083)",227,208,45,96,50,15,2,,,,19,249
"De 25 a 29 años (084)",250,239,37,63,74,46,17,2,,,11,431
"De 30 a 34 años (085)",210,205,7,25,53,52,54,14,,,5,611
"De 35 a 39 años (086)",232,228,12,23,36,48,64,37,7,1,4,821
"De 40 a 44 años (087)",174,172,5,8,24,23,55,36,17,4,2,779
"De 45 a 49 años (088)",115,112,3,2,7,15,30,22,21,12,3,648
"De 50 y más años (089)",297,294,6,11,9,20,61,67,61,59,3,1989
"Conviviente (090)",826,811,61,184,159,122,140,76,39,30,15,2640
"De 12 a 14 años (091)",2,1,1,,,,,,,,1,
"De 15 a 19 años (092)",79,73,20,39,13,,1,,,,6,69
"De 20 a 24 años (093)",142,136,19,70,36,10,1,,,,6,176
"De 25 a 29 años (094)",155,154,10,44,54,33,12,1,,,1,306
"De 30 a 34 años (095)",125,124,3,13,27,33,39,9,,,1,395
"De 35 a 39 años (096)",125,125,4,11,16,28,36,22,7,1,,494
"De 40 a 44 años (097)",81,81,2,3,11,10,27,17,9,2,,376
"De 45 a 49 años (098)",36,36,1,,1,5,10,9,5,5,,223
"De 50 y más años (099)",81,81,1,4,1,3,14,18,18,22,,601
"Separado(a) (100)",105,102,3,16,15,20,17,18,10,3,3,414
"De 12 a 14 años (101)",1,1,1,,,,,,,,,
"De 15 a 19 años (102)",6,5,,3,2,,,,,,1,7
"De 20 a 24 años (103)",13,13,1,7,3,1,1,,,,,20
"De 25 a 29 años (104)",9,9,,1,4,3,1,,,,,23
"De 30 a 34 años (105)",14,13,,2,2,5,2,2,,,1,42
"De 35 a 39 años (106)",12,12,,,1,5,2,4,,,,51
"De 40 a 44 años (107)",9,9,,2,,,3,3,1,,,43
"De 45 a 49 años (108)",11,11,,1,1,2,1,3,3,,,59
"De 50 y más años (109)",30,29,1,,2,4,7,6,6,3,1,169
"Casado(a) (110)",443,434,7,44,71,65,107,71,41,28,9,1959
"De 15 a 19 años (112)",6,4,,3,1,,,,,,2,5
"De 20 a 24 años (113)",20,19,2,8,6,3,,,,,1,29
"De 25 a 29 años (114)",41,38,1,9,15,8,4,1,,,3,85
"De 30 a 34 años (115)",48,47,1,7,15,11,11,2,,,1,129
"De 35 a 39 años (116)",73,73,1,9,14,15,23,11,,,,250
"De 40 a 44 años (117)",71,70,1,2,13,11,21,14,6,2,1,317
"De 45 a 49 años (118)",58,57,,1,4,7,18,10,11,6,1,328
"De 50 y más años (119)",126,126,1,5,3,10,30,33,24,20,,816
"Viudo(a) (120)",62,60,1,1,4,6,11,11,12,14,2,418
"De 20 a 24 años (123)",1,1,,,,1,,,,,,3
"De 30 a 34 años (125)",3,3,,,1,1,,1,,,,12
"De 35 a 39 años (126)",2,2,,,,,2,,,,,9
"De 40 a 44 años (127)",2,2,,,,,1,,1,,,12
"De 45 a 49 años (128)",4,4,,,1,1,,,2,,,23
"De 50 y más años (129)",50,48,1,1,2,3,8,10,9,14,2,359
"Divorciado(a) (130)",15,13,,1,,1,4,2,4,1,2,76
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 25 a 29 años (134)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (135)",1,1,,,,,1,,,,,4
"De 40 a 44 años (137)",3,3,,,,1,,2,,,,15
"De 45 a 49 años (138)",2,2,,,,,1,,,1,,15
"De 50 y más años (139)",6,6,,,,,2,,4,,,41
"Soltero(a) (140)",678,651,586,35,20,5,5,,,,27,110
"De 12 a 14 años (141)",295,295,295,,,,,,,,,
"De 15 a 19 años (142)",234,234,226,8,,,,,,,,8
"De 20 a 24 años (143)",51,39,23,11,5,,,,,,12,21
"De 25 a 29 años (144)",43,37,26,8,1,2,,,,,6,16
"De 30 a 34 años (145)",19,17,3,3,8,2,1,,,,2,29
"De 35 a 39 años (146)",20,16,7,3,5,,1,,,,4,17
"De 40 a 44 años (147)",8,7,2,1,,1,3,,,,1,16
"De 45 a 49 años (148)",4,2,2,,,,,,,,2,
"De 50 y más años (149)",4,4,2,1,1,,,,,,,3
,,,,,,,,,,,,
"RURAL (160)",7085,6953,1896,959,904,654,1025,724,453,338,132,21524
"De 12 a 14 años (161)",893,888,873,14,1,,,,,,5,16
"De 15 a 19 años (162)",1109,1075,670,317,81,5,2,,,,34,502
"De 20 a 24 años (163)",990,958,152,324,324,110,43,5,,,32,1512
"De 25 a 29 años (164)",861,844,77,125,239,199,169,32,3,,17,2156
"De 30 a 34 años (165)",703,693,33,63,108,139,241,93,13,3,10,2482
"De 35 a 39 años (166)",645,638,23,40,47,83,204,164,57,20,7,3024
"De 40 a 44 años (167)",519,515,26,17,33,45,128,148,74,44,4,2834
"De 45 a 49 años (168)",414,409,9,19,23,27,91,90,93,57,5,2562
"De 50 y más años (169)",951,933,33,40,48,46,147,192,213,214,18,6436
"Conviviente (170)",3438,3373,254,680,680,425,625,379,200,130,65,11628
"De 12 a 14 años (171)",21,16,6,9,1,,,,,,5,11
"De 15 a 19 años (172)",458,429,98,252,73,5,1,,,,29,417
"De 20 a 24 años (173)",718,707,68,237,270,90,37,5,,,11,1233
"De 25 a 29 años (174)",605,597,28,83,184,143,130,26,3,,8,1633
"De 30 a 34 años (175)",469,466,12,39,76,93,167,66,10,3,3,1731
"De 35 a 39 años (176)",379,376,8,24,26,49,120,100,34,15,3,1837
"De 40 a 44 años (177)",279,277,17,9,22,15,79,81,34,20,2,1474
"De 45 a 49 años (178)",210,209,6,11,11,9,50,45,50,27,1,1309
"De 50 y más años (179)",299,296,11,16,17,21,41,56,69,65,3,1983
"Separado(a) (180)",204,199,10,54,27,22,35,19,21,11,5,752
"De 12 a 14 años (181)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (182)",22,20,4,16,,,,,,,2,16
"De 20 a 24 años (183)",36,36,1,21,9,2,3,,,,,57
"De 25 a 29 años (184)",28,28,1,9,9,5,3,1,,,,61
"De 30 a 34 años (185)",20,19,,1,3,7,5,3,,,1,70
"De 35 a 39 años (186)",21,21,,1,2,5,7,3,2,1,,98
"De 40 a 44 años (187)",11,11,,1,,1,3,1,3,2,,72
"De 45 a 49 años (188)",19,19,,1,2,1,3,4,5,3,,119
"De 50 y más años (189)",45,43,3,3,2,1,11,7,11,5,2,258
"Casado(a) (190)",1411,1399,36,108,157,179,315,272,185,147,12,7328
"De 12 a 14 años (191)",1,1,1,,,,,,,,,
"De 15 a 19 años (192)",17,15,5,7,2,,1,,,,2,15
"De 20 a 24 años (193)",95,93,5,31,38,16,3,,,,2,167
"De 25 a 29 años (194)",148,147,5,23,36,43,35,5,,,1,404
"De 30 a 34 años (195)",162,162,2,13,24,35,62,23,3,,,614
"De 35 a 39 años (196)",209,209,3,8,18,28,71,57,21,3,,1016
"De 40 a 44 años (197)",205,204,2,6,10,27,42,63,32,22,1,1204
"De 45 a 49 años (198)",163,162,3,6,8,12,37,38,32,26,1,1029
"De 50 y más años (199)",411,406,10,14,21,18,64,86,97,96,5,2879
"Viudo(a) (200)",229,225,6,10,10,15,38,52,45,49,4,1518
"De 20 a 24 años (203)",1,1,,1,,,,,,,,1
"De 25 a 29 años (204)",3,3,,1,,1,1,,,,,8
"De 30 a 34 años (205)",9,9,,,1,2,5,1,,,,34
"De 35 a 39 años (206)",11,11,,4,,,3,3,,1,,45
"De 40 a 44 años (207)",11,11,1,,,1,1,3,5,,,66
"De 45 a 49 años (208)",17,17,,1,1,5,,3,6,1,,98
"De 50 y más años (209)",177,173,5,3,8,6,28,42,34,47,4,1266
"Divorciado(a) (210)",12,11,,2,,,4,2,2,1,1,62
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 30 a 34 años (215)",2,2,,1,,,1,,,,,6
"De 35 a 39 años (216)",2,2,,,,,1,1,,,,12
"De 45 a 49 años (218)",1,1,,,,,1,,,,,5
"De 50 y más años (219)",6,5,,,,,1,1,2,1,1,38
"Soltero(a) (220)",1791,1746,1590,105,30,13,8,,,,45,236
"De 12 a 14 años (221)",869,869,865,4,,,,,,,,4
"De 15 a 19 años (222)",612,611,563,42,6,,,,,,1,54
"De 20 a 24 años (223)",139,120,78,33,7,2,,,,,19,53
"De 25 a 29 años (224)",77,69,43,9,10,7,,,,,8,50
"De 30 a 34 años (225)",41,35,19,9,4,2,1,,,,6,27
"De 35 a 39 años (226)",23,19,12,3,1,1,2,,,,4,16
"De 40 a 44 años (227)",13,12,6,1,1,1,3,,,,1,18
"De 45 a 49 años (228)",4,1,,,1,,,,,,3,2
"De 50 y más años (229)",13,10,4,4,,,2,,,,3,12
