"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",24,,,,,7,9,8
"De 35 a 39 años (056)",22,,,,2,6,8,6
"De 40 a 44 años (057)",13,,,,3,5,4,1
"De 45 a 49 años (058)",9,,,,4,3,1,1
"De 50 y más años (059)",14,,,1,5,1,,7
"Sup. no Univ. completa (060)",287,,1,3,12,49,136,86
"De 20 a 24 años (063)",25,,,,,,14,11
"De 25 a 29 años (064)",71,,,,,2,46,23
"De 30 a 34 años (065)",54,,,,,3,35,16
"De 35 a 39 años (066)",47,,,,1,14,24,8
"De 40 a 44 años (067)",45,,,,4,16,13,12
"De 45 a 49 años (068)",21,,,,3,8,4,6
"De 50 y más años (069)",24,,1,3,4,6,,10
"Sup. Univ. incompleta (070)",56,,,,4,8,32,12
"De 15 a 19 años (072)",2,,,,,,2,
"De 20 a 24 años (073)",8,,,,,,5,3
"De 25 a 29 años (074)",9,,,,,1,5,3
"De 30 a 34 años (075)",10,,,,,1,8,1
"De 35 a 39 años (076)",8,,,,,,6,2
"De 40 a 44 años (077)",11,,,,,4,5,2
"De 45 a 49 años (078)",4,,,,1,1,1,1
"De 50 y más años (079)",4,,,,3,1,,
"Sup. Univ. completa (080)",108,,,5,9,21,42,31
"De 20 a 24 años (083)",5,,,,,,,5
"De 25 a 29 años (084)",17,,,,,1,9,7
"De 30 a 34 años (085)",19,,,,,3,10,6
"De 35 a 39 años (086)",24,,,,,4,15,5
"De 40 a 44 años (087)",21,,,,3,8,8,2
"De 45 a 49 años (088)",6,,,,2,2,,2
"De 50 y más años (089)",16,,,5,4,3,,4
,,,,,,,,
"URBANA (100)",6275,23,122,368,630,1377,2329,1426
"De 12 a 14 años (101)",10,,,,,,2,8
"De 15 a 19 años (102)",313,,,,,,188,125
"De 20 a 24 años (103)",716,,,,,2,463,251
"De 25 a 29 años (104)",853,,,,,78,582,193
"De 30 a 34 años (105)",803,,,,,177,461,165
"De 35 a 39 años (106)",818,,,,13,307,368,130
"De 40 a 44 años (107)",712,,,,66,336,199,111
"De 45 a 49 años (108)",478,,,3,102,241,57,75
"De 50 y más años (109)",1572,23,122,365,449,236,9,368
"Sin nivel (110)",356,4,21,45,64,59,52,111
"De 15 a 19 años (112)",3,,,,,,2,1
"De 20 a 24 años (113)",9,,,,,,5,4
"De 25 a 29 años (114)",21,,,,,2,9,10
"De 30 a 34 años (115)",11,,,,,,5,6
"De 35 a 39 años (116)",29,,,,,8,14,7
"De 40 a 44 años (117)",37,,,,2,14,15,6
"De 45 a 49 años (118)",28,,,,4,17,2,5
"De 50 y más años (119)",218,4,21,45,58,18,,72
"Educacion Inicial (120)",10,,,,,,8,2
"De 20 a 24 años (123)",3,,,,,,2,1
"De 25 a 29 años (124)",5,,,,,,5,
"De 30 a 34 años (125)",2,,,,,,1,1
"Primaria (130)",3307,19,88,293,434,826,996,651
"De 12 a 14 años (131)",6,,,,,,2,4
"De 15 a 19 años (132)",112,,,,,,70,42
"De 20 a 24 años (133)",242,,,,,1,164,77
"De 25 a 29 años (134)",314,,,,,29,220,65
"De 30 a 34 años (135)",357,,,,,80,210,67
"De 35 a 39 años (136)",407,,,,3,166,183,55
"De 40 a 44 años (137)",410,,,,43,209,105,53
"De 45 a 49 años (138)",303,,,2,64,155,36,46
"De 50 y más años (139)",1156,19,88,291,324,186,6,242
"Secundaria (140)",2041,,12,23,99,397,1021,489
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",194,,,,,,112,82
"De 20 a 24 años (143)",388,,,,,1,253,134
"De 25 a 29 años (144)",394,,,,,42,277,75
"De 30 a 34 años (145)",338,,,,,85,190,63
"De 35 a 39 años (146)",284,,,,7,109,121,47
"De 40 a 44 años (147)",182,,,,13,82,52,35
"De 45 a 49 años (148)",111,,,1,25,56,13,16
"De 50 y más años (149)",146,,12,22,54,22,3,33
"Sup. no Univ. incompleta (150)",154,,,1,12,22,64,55
"De 15 a 19 años (152)",2,,,,,,2,
"De 20 a 24 años (153)",40,,,,,,21,19
"De 25 a 29 años (154)",35,,,,,1,20,14
"De 30 a 34 años (155)",21,,,,,6,8,7
"De 35 a 39 años (156)",22,,,,2,6,8,6
"De 40 a 44 años (157)",13,,,,3,5,4,1
"De 45 a 49 años (158)",8,,,,3,3,1,1
"De 50 y más años (159)",13,,,1,4,1,,7
"Sup. no Univ. completa (160)",261,,1,2,11,44,122,81
"De 20 a 24 años (163)",23,,,,,,13,10
"De 25 a 29 años (164)",63,,,,,2,39,22
"De 30 a 34 años (165)",47,,,,,2,31,14
"De 35 a 39 años (166)",46,,,,1,14,23,8
"De 40 a 44 años (167)",42,,,,4,14,12,12
"De 45 a 49 años (168)",19,,,,3,7,4,5
"De 50 y más años (169)",21,,1,2,3,5,,10
"Sup. Univ. incompleta (170)",50,,,,3,8,29,10
"De 15 a 19 años (172)",2,,,,,,2,
"De 20 a 24 años (173)",7,,,,,,5,2
"De 25 a 29 años (174)",6,,,,,1,3,2
"De 30 a 34 años (175)",9,,,,,1,7,1
"De 35 a 39 años (176)",8,,,,,,6,2
"De 40 a 44 años (177)",11,,,,,4,5,2
"De 45 a 49 años (178)",4,,,,1,1,1,1
"De 50 y más años (179)",3,,,,2,1,,
"Sup. Univ. completa (180)",96,,,4,7,21,37,27
"De 20 a 24 años (183)",4,,,,,,,4
"De 25 a 29 años (184)",15,,,,,1,9,5
"De 30 a 34 años (185)",18,,,,,3,9,6
"De 35 a 39 años (186)",22,,,,,4,13,5
"De 40 a 44 años (187)",17,,,,1,8,6,2
"De 45 a 49 años (188)",5,,,,2,2,,1
"De 50 y más años (189)",15,,,4,4,3,,4
,,,,,,,,
"RURAL (200)",3307,5,46,129,259,633,1616,619
"De 12 a 14 años (201)",12,,,,,,3,9
"De 15 a 19 años (202)",267,,,,,,174,93
"De 20 a 24 años (203)",514,,,,,1,377,136
"De 25 a 29 años (204)",522,,,,,31,402,89
"De 30 a 34 años (205)",389,,,,,68,264,57
"De 35 a 39 años (206)",342,,,,3,96,205,38
"De 40 a 44 años (207)",330,,,,19,148,127,36
"De 45 a 49 años (208)",245,,,1,29,133,56,26
"De 50 y más años (209)",686,5,46,128,208,156,8,135
"Sin nivel (210)",539,2,19,32,59,129,204,94
"De 15 a 19 años (212)",9,,,,,,8,1
"De 20 a 24 años (213)",27,,,,,,19,8
"De 25 a 29 años (214)",46,,,,,1,41,4
"De 30 a 34 años (215)",47,,,,,4,38,5
"De 35 a 39 años (216)",65,,,,1,9,46,9
"De 40 a 44 años (217)",54,,,,1,17,30,6
"De 45 a 49 años (218)",62,,,,1,33,18,10
"De 50 y más años (219)",229,2,19,32,56,65,4,51
"Educacion Inicial (220)",3,,,,,1,2,
"De 35 a 39 años (226)",3,,,,,1,2,
"Primaria (230)",2126,3,24,92,185,432,1010,380
"De 12 a 14 años (231)",8,,,,,,3,5
"De 15 a 19 años (232)",164,,,,,,105,59
"De 20 a 24 años (233)",308,,,,,1,225,82
"De 25 a 29 años (234)",342,,,,,23,265,54
"De 30 a 34 años (235)",256,,,,,48,172,36
"De 35 a 39 años (236)",222,,,,2,71,123,26
"De 40 a 44 años (237)",235,,,,15,115,79,26
"De 45 a 49 años (238)",164,,,1,27,89,34,13
"De 50 y más años (239)",427,3,24,91,141,85,4,79
"Secundaria (240)",581,,3,3,9,64,372,130
"De 12 a 14 años (241)",4,,,,,,,4
"De 15 a 19 años (242)",93,,,,,,60,33
"De 20 a 24 años (243)",173,,,,,,131,42
"De 25 a 29 años (244)",115,,,,,6,84,25
"De 30 a 34 años (245)",74,,,,,14,47,13
"De 35 a 39 años (246)",49,,,,,15,31,3
"De 40 a 44 años (247)",34,,,,1,14,15,4
"De 45 a 49 años (248)",15,,,,,10,4,1
"De 50 y más años (249)",24,,3,3,8,5,,5
"Sup. no Univ. incompleta (250)",14,,,,2,2,6,4
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",2,,,,,,1,1
"De 25 a 29 años (254)",6,,,,,1,3,2
"De 30 a 34 años (255)",3,,,,,1,1,1
"De 45 a 49 años (258)",1,,,,1,,,
"De 50 y más años (259)",1,,,,1,,,
"Sup. no Univ. completa (260)",26,,,1,1,5,14,5
"De 20 a 24 años (263)",2,,,,,,1,1
"De 25 a 29 años (264)",8,,,,,,7,1
"De 30 a 34 años (265)",7,,,,,1,4,2
"De 35 a 39 años (266)",1,,,,,,1,
"De 40 a 44 años (267)",3,,,,,2,1,
"De 45 a 49 años (268)",2,,,,,1,,1
"De 50 y más años (269)",3,,,1,1,1,,
"Sup. Univ. incompleta (270)",6,,,,1,,3,2
"De 20 a 24 años (273)",1,,,,,,,1
"De 25 a 29 años (274)",3,,,,,,2,1
"De 30 a 34 años (275)",1,,,,,,1,
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",12,,,1,2,,5,4
"De 20 a 24 años (283)",1,,,,,,,1
"De 25 a 29 años (284)",2,,,,,,,2
"De 30 a 34 años (285)",1,,,,,,1,
"De 35 a 39 años (286)",2,,,,,,2,
"De 40 a 44 años (287)",4,,,,2,,2,
"De 45 a 49 años (288)",1,,,,,,,1
"De 50 y más años (289)",1,,,1,,,,
