"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"30 años (040)",2406,1164,1242,1430,682,748,976,482,494
"31 años (041)",1663,773,890,1023,463,560,640,310,330
"32 años (042)",2160,1057,1103,1275,620,655,885,437,448
"33 años (043)",2017,920,1097,1251,562,689,766,358,408
"34 años (044)",1817,869,948,1094,495,599,723,374,349
"De 35 a 39 años (045)",10089,4896,5193,6045,2835,3210,4044,2061,1983
"35 años (046)",2003,973,1030,1177,546,631,826,427,399
"36 años (047)",1819,901,918,1096,534,562,723,367,356
"37 años (048)",2273,1109,1164,1358,648,710,915,461,454
"38 años (049)",2039,974,1065,1241,548,693,798,426,372
"39 años (050)",1955,939,1016,1173,559,614,782,380,402
"De 40 a 44 años (051)",9482,4682,4800,5789,2818,2971,3693,1864,1829
"40 años (052)",2365,1145,1220,1416,672,744,949,473,476
"41 años (053)",1474,711,763,928,432,496,546,279,267
"42 años (054)",2151,1055,1096,1307,624,683,844,431,413
"43 años (055)",1758,865,893,1062,512,550,696,353,343
"44 años (056)",1734,906,828,1076,578,498,658,328,330
"De 45 a 49 años (057)",8404,4239,4165,5112,2539,2573,3292,1700,1592
"45 años (058)",1781,919,862,1086,560,526,695,359,336
"46 años (059)",1476,746,730,877,444,433,599,302,297
"47 años (060)",1860,910,950,1140,552,588,720,358,362
"48 años (061)",1803,922,881,1084,534,550,719,388,331
"49 años (062)",1484,742,742,925,449,476,559,293,266
"De 50 a 54 años (063)",7390,3748,3642,4364,2193,2171,3026,1555,1471
"50 años (064)",1924,995,929,1114,565,549,810,430,380
"51 años (065)",1141,594,547,699,361,338,442,233,209
"52 años (066)",1548,769,779,892,439,453,656,330,326
"53 años (067)",1335,686,649,818,419,399,517,267,250
"54 años (068)",1442,704,738,841,409,432,601,295,306
"De 55 a 59 años (069)",5189,2594,2595,3030,1495,1535,2159,1099,1060
"55 años (070)",1182,605,577,667,347,320,515,258,257
"56 años (071)",1047,521,526,598,295,303,449,226,223
"57 años (072)",1112,570,542,672,342,330,440,228,212
"58 años (073)",1022,481,541,598,275,323,424,206,218
"59 años (074)",826,417,409,495,236,259,331,181,150
"De 60 a 64 años (075)",5057,2645,2412,2880,1543,1337,2177,1102,1075
"60 años (076)",1415,680,735,741,374,367,674,306,368
"61 años (077)",714,409,305,443,260,183,271,149,122
"62 años (078)",1004,557,447,559,304,255,445,253,192
"63 años (079)",1024,545,479,601,320,281,423,225,198
"64 años (080)",900,454,446,536,285,251,364,169,195
"De 65 y más años (081)",13668,7158,6510,7769,4082,3687,5899,3076,2823
"65 años (082)",1140,591,549,613,307,306,527,284,243
"66 años (083)",823,447,376,455,250,205,368,197,171
"67 años (084)",851,448,403,472,248,224,379,200,179
"68 años (085)",756,399,357,443,241,202,313,158,155
"69 años (086)",513,273,240,307,157,150,206,116,90
"70 años (087)",1036,499,537,523,259,264,513,240,273
"71 años (088)",473,255,218,302,165,137,171,90,81
"72 años (089)",765,414,351,444,246,198,321,168,153
"73 años (090)",681,365,316,412,221,191,269,144,125
"74 años (091)",686,378,308,402,212,190,284,166,118
"75 años (092)",827,440,387,435,240,195,392,200,192
"76 años (093)",519,282,237,307,161,146,212,121,91
"77 años (094)",579,337,242,326,186,140,253,151,102
"78 años (095)",622,321,301,344,172,172,278,149,129
"79 años (096)",336,180,156,217,118,99,119,62,57
"80 años (097)",611,301,310,305,167,138,306,134,172
"81 años (098)",214,120,94,129,77,52,85,43,42
"82 años (099)",328,163,165,189,87,102,139,76,63
"83 años (100)",276,157,119,159,93,66,117,64,53
"84 años (101)",232,120,112,147,78,69,85,42,43
"85 años (102)",318,165,153,189,94,95,129,71,58
"86 años (103)",199,100,99,128,64,64,71,36,35
"87 años (104)",207,102,105,134,68,66,73,34,39
"88 años (105)",113,55,58,54,25,29,59,30,29
"89 años (106)",82,32,50,46,15,31,36,17,19
"90 años (107)",109,41,68,70,31,39,39,10,29
"91 años (108)",38,21,17,25,11,14,13,10,3
"92 años (109)",48,21,27,31,13,18,17,8,9
"93 años (110)",52,31,21,39,22,17,13,9,4
"94 años (111)",37,22,15,23,15,8,14,7,7
"95 años (112)",63,20,43,26,9,17,37,11,26
"96 años (113)",26,13,13,18,9,9,8,4,4
"97 años (114)",23,15,8,12,6,6,11,9,2
"98 y más años (115)",85,30,55,43,15,28,42,15,27
