"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",55,48,1,44,3,,,,,,7,50
"De 20 a 24 años (023)",226,224,3,174,41,5,1,,,,2,275
"De 25 a 29 años (024)",263,260,1,174,58,17,10,,,,3,383
"De 30 a 34 años (025)",252,248,3,99,85,40,20,1,,,4,483
"De 35 a 39 años (026)",268,266,,84,67,43,58,13,1,,2,692
"De 40 a 44 años (027)",215,213,1,52,55,39,40,18,6,2,2,636
"De 45 a 49 años (028)",174,174,3,46,33,22,49,18,2,1,,535
"De 50 y más años (029)",400,397,2,79,83,68,83,60,17,5,3,1395
"Casado(a) (030)",16312,16239,52,909,2133,2600,4994,3537,1606,408,73,75670
"De 12 a 14 años (031)",6,1,,1,,,,,,,5,1
"De 15 a 19 años (032)",37,26,1,14,6,3,2,,,,11,43
"De 20 a 24 años (033)",242,227,2,86,90,35,12,2,,,15,432
"De 25 a 29 años (034)",763,758,5,112,261,216,156,6,2,,5,2003
"De 30 a 34 años (035)",1425,1420,3,109,407,369,408,107,15,2,5,4617
"De 35 a 39 años (036)",2109,2099,9,102,345,468,754,331,83,7,10,8358
"De 40 a 44 años (037)",2219,2215,3,80,256,393,765,470,198,50,4,10341
"De 45 a 49 años (038)",2254,2250,2,71,196,312,735,583,275,76,4,11563
"De 50 y más años (039)",7257,7243,27,334,572,804,2162,2038,1033,273,14,38312
"Viudo(a) (040)",4669,4631,30,390,532,703,1516,1014,377,69,38,20702
"De 15 a 19 años (042)",3,2,,1,1,,,,,,1,3
"De 20 a 24 años (043)",16,16,,13,1,,1,1,,,,26
"De 25 a 29 años (044)",20,19,,4,10,3,2,,,,1,41
"De 30 a 34 años (045)",69,65,,11,11,16,21,4,2,,4,212
"De 35 a 39 años (046)",118,115,,10,22,28,39,13,3,,3,418
"De 40 a 44 años (047)",193,191,1,18,28,38,64,33,9,,2,763
"De 45 a 49 años (048)",237,237,,11,24,35,86,56,22,3,,1121
"De 50 y más años (049)",4013,3986,29,322,435,583,1303,907,341,66,27,18118
"Divorciado(a) (050)",194,192,7,40,35,31,38,28,11,2,2,663
"De 15 a 19 años (052)",1,1,,1,,,,,,,,1
"De 20 a 24 años (053)",6,6,,5,1,,,,,,,7
"De 25 a 29 años (054)",8,8,1,4,3,,,,,,,10
"De 30 a 34 años (055)",20,20,1,8,2,6,3,,,,,42
"De 35 a 39 años (056)",17,17,,3,7,4,2,1,,,,44
"De 40 a 44 años (057)",20,19,,1,4,4,5,4,1,,1,76
"De 45 a 49 años (058)",17,17,1,1,4,1,6,4,,,,66
"De 50 y más años (059)",105,104,4,17,14,16,22,19,10,2,1,417
"Soltero(a) (060)",2534,1271,29,790,285,105,62,,,,1263,1923
"De 12 a 14 años (061)",8,7,1,5,1,,,,,,1,7
"De 15 a 19 años (062)",75,75,2,68,4,1,,,,,,79
"De 20 a 24 años (063)",710,203,4,170,24,3,2,,,,507,235
"De 25 a 29 años (064)",601,215,3,155,38,16,3,,,,386,291
"De 30 a 34 años (065)",336,183,2,103,56,15,7,,,,153,288
"De 35 a 39 años (066)",222,127,5,60,31,20,11,,,,95,226
"De 40 a 44 años (067)",151,107,,53,32,13,9,,,,44,192
"De 45 a 49 años (068)",97,73,,36,18,7,12,,,,24,141
"De 50 y más años (069)",334,281,12,140,81,30,18,,,,53,464
,,,,,,,,,,,,
"URBANA (080)",9184,8673,45,1885,1925,1515,1856,974,373,100,511,28872
"De 12 a 14 años (081)",9,4,,3,1,,,,,,5,5
"De 15 a 19 años (082)",197,172,4,151,15,2,,,,,25,187
"De 20 a 24 años (083)",969,769,7,522,191,35,13,1,,,200,1069
"De 25 a 29 años (084)",1263,1113,6,458,402,164,80,2,1,,150,2109
"De 30 a 34 años (085)",1277,1218,5,263,418,292,213,23,4,,59,3067
"De 35 a 39 años (086)",1245,1216,4,146,335,319,295,97,18,2,29,3863
"De 40 a 44 años (087)",1010,997,,95,201,241,292,121,41,6,13,3683
"De 45 a 49 años (088)",791,779,3,49,110,140,270,140,54,13,12,3377
"De 50 y más años (089)",2423,2405,16,198,252,322,693,590,255,79,18,11512
"Conviviente (090)",3235,3132,16,1099,931,532,400,110,39,5,103,7374
"De 12 a 14 años (091)",3,,,,,,,,,,3,
"De 15 a 19 años (092)",144,124,3,107,13,1,,,,,20,136
"De 20 a 24 años (093)",634,603,5,407,156,26,9,,,,31,834
"De 25 a 29 años (094)",816,793,2,321,302,118,50,,,,23,1487
"De 30 a 34 años (095)",703,688,2,151,235,169,118,11,2,,15,1715
"De 35 a 39 años (096)",479,475,1,62,148,130,93,33,7,1,4,1441
"De 40 a 44 años (097)",213,212,,26,46,47,64,22,6,1,1,741
"De 45 a 49 años (098)",120,115,1,13,17,25,33,18,8,,5,454
"De 50 y más años (099)",123,122,2,12,14,16,33,26,16,3,1,566
"Separado(a) (100)",623,613,2,237,154,95,78,38,5,4,10,1494
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",22,19,,18,1,,,,,,3,20
"De 20 a 24 años (103)",71,70,,51,14,4,1,,,,1,95
"De 25 a 29 años (104)",83,83,,55,18,5,5,,,,,126
"De 30 a 34 años (105)",91,89,1,33,31,14,10,,,,2,181
"De 35 a 39 años (106)",104,103,,28,31,22,18,4,,,1,260
"De 40 a 44 años (107)",85,84,,21,23,23,9,6,2,,1,229
"De 45 a 49 años (108)",58,58,1,14,14,10,14,4,,1,,167
"De 50 y más años (109)",108,107,,17,22,17,21,24,3,3,1,416
"Casado(a) (110)",3596,3575,13,217,633,696,1066,617,259,74,21,15202
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",8,6,1,3,1,1,,,,,2,8
"De 20 a 24 años (113)",49,43,,19,16,5,3,,,,6,78
"De 25 a 29 años (114)",166,166,3,26,74,38,22,2,1,,,403
"De 30 a 34 años (115)",351,349,,39,126,94,78,11,1,,2,991
"De 35 a 39 años (116)",558,553,2,29,135,150,169,56,11,1,5,1951
"De 40 a 44 años (117)",599,598,,25,108,152,197,82,29,5,1,2383
"De 45 a 49 años (118)",526,525,1,13,65,92,191,108,43,12,1,2451
"De 50 y más años (119)",1338,1335,6,63,108,164,406,358,174,56,3,6937
"Viudo(a) (120)",931,924,6,86,107,151,286,205,67,16,7,4066
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",3,3,,2,,,,1,,,,9
"De 25 a 29 años (124)",3,3,,1,,,2,,,,,9
"De 30 a 34 años (125)",20,19,,4,2,6,5,1,1,,1,61
"De 35 a 39 años (126)",34,33,,3,8,7,11,4,,,1,115
"De 40 a 44 años (127)",66,64,,8,10,15,17,10,4,,2,248
"De 45 a 49 años (128)",53,53,,1,6,9,24,10,3,,,236
"De 50 y más años (129)",751,748,6,66,81,114,227,179,59,16,3,3387
"Divorciado(a) (130)",55,55,2,13,10,12,10,4,3,1,,172
"De 15 a 19 años (132)",1,1,,1,,,,,,,,1
"De 20 a 24 años (133)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (134)",4,4,1,2,1,,,,,,,4
"De 30 a 34 años (135)",10,10,1,3,2,4,,,,,,19
"De 35 a 39 años (136)",5,5,,1,1,2,1,,,,,13
"De 40 a 44 años (137)",7,7,,1,2,1,2,1,,,,23
"De 45 a 49 años (138)",5,5,,,1,1,3,,,,,18
"De 50 y más años (139)",20,20,,3,2,4,4,3,3,1,,90
"Soltero(a) (140)",744,374,6,233,90,29,16,,,,370,564
"De 12 a 14 años (141)",4,4,,3,1,,,,,,,5
"De 15 a 19 años (142)",21,21,,21,,,,,,,,21
"De 20 a 24 años (143)",209,47,2,41,4,,,,,,162,49
"De 25 a 29 años (144)",191,64,,53,7,3,1,,,,127,80
"De 30 a 34 años (145)",102,63,1,33,22,5,2,,,,39,100
"De 35 a 39 años (146)",65,47,1,23,12,8,3,,,,18,83
"De 40 a 44 años (147)",40,32,,14,12,3,3,,,,8,59
"De 45 a 49 años (148)",29,23,,8,7,3,5,,,,6,51
"De 50 y más años (149)",83,73,2,37,25,7,2,,,,10,116
,,,,,,,,,,,,
"RURAL (160)",25679,24483,157,3948,3948,3669,6421,4157,1765,418,1196,97259
"De 12 a 14 años (161)",30,11,1,10,,,,,,,19,10
"De 15 a 19 años (162)",500,423,13,350,51,6,3,,,,77,482
"De 20 a 24 años (163)",2248,1833,22,1121,532,123,32,3,,,415,2710
"De 25 a 29 años (164)",2743,2440,18,750,813,522,325,10,2,,303,5401
"De 30 a 34 años (165)",2572,2437,8,391,648,590,633,143,20,4,135,7308
"De 35 a 39 años (166)",2690,2594,14,257,425,527,884,392,87,8,96,9879
"De 40 a 44 años (167)",2380,2334,8,174,269,362,780,492,196,53,46,10593
"De 45 a 49 años (168)",2315,2293,7,149,214,289,709,580,273,72,22,11414
"De 50 y más años (169)",10201,10118,66,746,996,1250,3055,2537,1187,281,83,49462
"Conviviente (170)",6062,5860,54,1852,1532,979,1006,332,79,26,202,15349
"De 12 a 14 años (171)",18,6,,6,,,,,,,12,6
"De 15 a 19 años (172)",382,319,10,266,39,3,1,,,,63,357
"De 20 a 24 años (173)",1383,1323,15,788,410,89,20,1,,,60,1970
"De 25 a 29 años (174)",1535,1500,12,438,543,316,184,6,1,,35,3295
"De 30 a 34 años (175)",1044,1031,2,173,270,267,269,43,5,2,13,3018
"De 35 a 39 años (176)",722,711,3,82,140,153,222,98,11,2,11,2563
"De 40 a 44 años (177)",379,374,3,39,49,69,125,66,17,6,5,1527
"De 45 a 49 años (178)",207,206,3,20,32,27,58,41,20,5,1,911
"De 50 y más años (179)",392,390,6,40,49,55,127,77,25,11,2,1702
"Separado(a) (180)",1234,1218,12,516,271,139,183,72,21,4,16,2956
"De 12 a 14 años (181)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (182)",33,29,1,26,2,,,,,,4,30
"De 20 a 24 años (183)",155,154,3,123,27,1,,,,,1,180
"De 25 a 29 años (184)",180,177,1,119,40,12,5,,,,3,257
"De 30 a 34 años (185)",161,159,2,66,54,26,10,1,,,2,302
"De 35 a 39 años (186)",164,163,,56,36,21,40,9,1,,1,432
"De 40 a 44 años (187)",130,129,1,31,32,16,31,12,4,2,1,407
"De 45 a 49 años (188)",116,116,2,32,19,12,35,14,2,,,368
"De 50 y más años (189)",292,290,2,62,61,51,62,36,14,2,2,979
"Casado(a) (190)",12716,12664,39,692,1500,1904,3928,2920,1347,334,52,60468
"De 12 a 14 años (191)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (192)",29,20,,11,5,2,2,,,,9,35
"De 20 a 24 años (193)",193,184,2,67,74,30,9,2,,,9,354
"De 25 a 29 años (194)",597,592,2,86,187,178,134,4,1,,5,1600
"De 30 a 34 años (195)",1074,1071,3,70,281,275,330,96,14,2,3,3626
"De 35 a 39 años (196)",1551,1546,7,73,210,318,585,275,72,6,5,6407
"De 40 a 44 años (197)",1620,1617,3,55,148,241,568,388,169,45,3,7958
"De 45 a 49 años (198)",1728,1725,1,58,131,220,544,475,232,64,3,9112
"De 50 y más años (199)",5919,5908,21,271,464,640,1756,1680,859,217,11,31375
"Viudo(a) (200)",3738,3707,24,304,425,552,1230,809,310,53,31,16636
"De 15 a 19 años (202)",2,1,,,1,,,,,,1,2
"De 20 a 24 años (203)",13,13,,11,1,,1,,,,,17
"De 25 a 29 años (204)",17,16,,3,10,3,,,,,1,32
"De 30 a 34 años (205)",49,46,,7,9,10,16,3,1,,3,151
"De 35 a 39 años (206)",84,82,,7,14,21,28,9,3,,2,303
"De 40 a 44 años (207)",127,127,1,10,18,23,47,23,5,,,515
"De 45 a 49 años (208)",184,184,,10,18,26,62,46,19,3,,885
"De 50 y más años (209)",3262,3238,23,256,354,469,1076,728,282,50,24,14731
"Divorciado(a) (210)",139,137,5,27,25,19,28,24,8,1,2,491
"De 20 a 24 años (213)",3,3,,3,,,,,,,,3
"De 25 a 29 años (214)",4,4,,2,2,,,,,,,6
"De 30 a 34 años (215)",10,10,,5,,2,3,,,,,23
"De 35 a 39 años (216)",12,12,,2,6,2,1,1,,,,31
"De 40 a 44 años (217)",13,12,,,2,3,3,3,1,,1,53
"De 45 a 49 años (218)",12,12,1,1,3,,3,4,,,,48
"De 50 y más años (219)",85,84,4,14,12,12,18,16,7,1,1,327
"Soltero(a) (220)",1790,897,23,557,195,76,46,,,,893,1359
"De 12 a 14 años (221)",4,3,1,2,,,,,,,1,2
"De 15 a 19 años (222)",54,54,2,47,4,1,,,,,,58
"De 20 a 24 años (223)",501,156,2,129,20,3,2,,,,345,186
"De 25 a 29 años (224)",410,151,3,102,31,13,2,,,,259,211
"De 30 a 34 años (225)",234,120,1,70,34,10,5,,,,114,188
"De 35 a 39 años (226)",157,80,4,37,19,12,8,,,,77,143
"De 40 a 44 años (227)",111,75,,39,20,10,6,,,,36,133
"De 45 a 49 años (228)",68,50,,28,11,4,7,,,,18,90
"De 50 y más años (229)",251,208,10,103,56,23,16,,,,43,348
