"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",4450,31406,26172,,83.3,,
"Secundaria (040)",8250,8727,8315,507,95.3,5.8,
"De 12 a 14 años (041)",1670,2,2,,100,,
"De 15 a 19 años (042)",3124,342,336,107,98.2,31.3,
"De 20 a 24 años (043)",1130,1119,1093,181,97.7,16.2,
"De 25 a 29 años (044)",692,1294,1254,100,96.9,7.7,
"De 30 a 34 años (045)",506,1391,1344,65,96.6,4.7,
"De 35 a 39 años (046)",424,1496,1431,36,95.7,2.4,
"De 40 a 44 años (047)",289,1129,1066,16,94.4,1.4,
"De 45 a 49 años (048)",156,657,626,2,95.3,0.3,
"De 50 y más años (049)",259,1297,1163,,89.7,,
"Sup. no Univ. incompleta (050)",752,1199,1114,37,92.9,3.1,
"De 15 a 19 años (052)",130,14,14,5,100,35.7,
"De 20 a 24 años (053)",236,109,106,16,97.2,14.7,
"De 25 a 29 años (054)",101,123,118,8,95.9,6.5,
"De 30 a 34 años (055)",72,136,132,3,97.1,2.2,
"De 35 a 39 años (056)",74,181,179,4,98.9,2.2,
"De 40 a 44 años (057)",38,110,109,1,99.1,0.9,
"De 45 a 49 años (058)",38,170,157,,92.4,,
"De 50 y más años (059)",63,356,299,,84,,
"Sup. no Univ. completa (060)",1315,2808,2661,57,94.8,2,
"De 20 a 24 años (063)",159,80,79,12,98.8,15,
"De 25 a 29 años (064)",269,264,263,15,99.6,5.7,
"De 30 a 34 años (065)",247,361,349,15,96.7,4.2,
"De 35 a 39 años (066)",206,416,401,10,96.4,2.4,
"De 40 a 44 años (067)",148,441,419,5,95,1.1,
"De 45 a 49 años (068)",115,371,350,,94.3,,
"De 50 y más años (069)",171,875,800,,91.4,,
"Sup. Univ. incompleta (070)",269,273,258,7,94.5,2.6,
"De 15 a 19 años (072)",64,2,2,,100,,
"De 20 a 24 años (073)",78,23,22,2,95.7,8.7,
"De 25 a 29 años (074)",25,25,22,1,88,4,
"De 30 a 34 años (075)",30,44,43,2,97.7,4.5,
"De 35 a 39 años (076)",30,55,53,2,96.4,3.6,
"De 40 a 44 años (077)",19,43,42,,97.7,,
"De 45 a 49 años (078)",12,37,33,,89.2,,
"De 50 y más años (079)",11,44,41,,93.2,,
"Sup. Univ. completa (080)",608,1318,1269,36,96.3,2.7,
"De 20 a 24 años (083)",48,16,16,3,100,18.8,
"De 25 a 29 años (084)",129,97,95,11,97.9,11.3,
"De 30 a 34 años (085)",98,132,131,12,99.2,9.1,
"De 35 a 39 años (086)",103,249,240,8,96.4,3.2,
"De 40 a 44 años (087)",75,209,206,2,98.6,1,
"De 45 a 49 años (088)",47,156,149,,95.5,,
"De 50 y más años (089)",108,459,432,,94.1,,
,,,,,,,
"URBANA (100)",6125,15977,14482,245,90.6,1.5,
"De 12 a 14 años (101)",632,3,3,,100,,
"De 15 a 19 años (102)",914,94,89,29,94.7,30.9,
"De 20 a 24 años (103)",548,380,371,54,97.6,14.2,
"De 25 a 29 años (104)",590,791,774,54,97.9,6.8,
"De 30 a 34 años (105)",552,1130,1097,42,97.1,3.7,
"De 35 a 39 años (106)",558,1590,1542,39,97,2.5,
"De 40 a 44 años (107)",522,1913,1812,26,94.7,1.4,
"De 45 a 49 años (108)",431,1856,1737,1,93.6,0.1,
"De 50 y más años (109)",1378,8220,7057,,85.9,,
"Sin nivel (110)",587,3219,2699,19,83.8,0.6,
"De 12 a 14 años (111)",8,1,1,,100,,
"De 15 a 19 años (112)",17,,,,,,
"De 20 a 24 años (113)",12,12,11,2,91.7,16.7,
"De 25 a 29 años (114)",25,46,43,5,93.5,10.9,
"De 30 a 34 años (115)",38,95,90,3,94.7,3.2,
"De 35 a 39 años (116)",37,131,119,5,90.8,3.8,
"De 40 a 44 años (117)",43,234,210,4,89.7,1.7,
"De 45 a 49 años (118)",39,188,175,,93.1,,
"De 50 y más años (119)",368,2512,2050,,81.6,,
"Educacion Inicial (120)",9,4,4,1,100,25,
"De 12 a 14 años (121)",2,,,,,,
"De 15 a 19 años (122)",5,1,1,1,100,100,
"De 20 a 24 años (123)",2,3,3,,100,,
"Primaria (130)",1707,6235,5574,63,89.4,1,
"De 12 a 14 años (131)",258,2,2,,100,,
"De 15 a 19 años (132)",149,34,32,9,94.1,26.5,
"De 20 a 24 años (133)",90,96,93,13,96.9,13.5,
"De 25 a 29 años (134)",101,192,188,13,97.9,6.8,
"De 30 a 34 años (135)",103,309,298,9,96.4,2.9,
"De 35 a 39 años (136)",144,547,531,11,97.1,2,
"De 40 a 44 años (137)",147,680,633,7,93.1,1,
"De 45 a 49 años (138)",142,772,711,1,92.1,0.1,
"De 50 y más años (139)",573,3603,3086,,85.7,,
"Secundaria (140)",1846,2419,2319,73,95.9,3,
"De 12 a 14 años (141)",364,,,,,,
"De 15 a 19 años (142)",608,49,46,16,93.9,32.7,
"De 20 a 24 años (143)",149,130,129,17,99.2,13.1,
"De 25 a 29 años (144)",145,243,242,17,99.6,7,
"De 30 a 34 años (145)",121,262,257,11,98.1,4.2,
"De 35 a 39 años (146)",113,321,315,5,98.1,1.6,
"De 40 a 44 años (147)",118,385,373,7,96.9,1.8,
"De 45 a 49 años (148)",89,373,357,,95.7,,
"De 50 y más años (149)",139,656,600,,91.5,,
"Sup. no Univ. incompleta (150)",456,865,796,25,92,2.9,
"De 15 a 19 años (152)",86,9,9,3,100,33.3,
"De 20 a 24 años (153)",109,55,52,9,94.5,16.4,
"De 25 a 29 años (154)",57,74,70,6,94.6,8.1,
"De 30 a 34 años (155)",45,101,97,2,96,2,
"De 35 a 39 años (156)",47,117,115,4,98.3,3.4,
"De 40 a 44 años (157)",31,93,92,1,98.9,1.1,
"De 45 a 49 años (158)",27,112,106,,94.6,,
"De 50 y más años (159)",54,304,255,,83.9,,
"Sup. no Univ. completa (160)",895,2080,1983,37,95.3,1.8,
"De 20 a 24 años (163)",100,60,60,10,100,16.7,
"De 25 a 29 años (164)",156,157,156,6,99.4,3.8,
"De 30 a 34 años (165)",160,249,242,9,97.2,3.6,
"De 35 a 39 años (166)",134,285,278,7,97.5,2.5,
"De 40 a 44 años (167)",108,314,301,5,95.9,1.6,
"De 45 a 49 años (168)",93,289,273,,94.5,,
"De 50 y más años (169)",144,726,673,,92.7,,
"Sup. Univ. incompleta (170)",186,200,186,3,93,1.5,
"De 15 a 19 años (172)",49,1,1,,100,,
"De 20 a 24 años (173)",52,12,11,,91.7,,
"De 25 a 29 años (174)",15,19,16,,84.2,,
"De 30 a 34 años (175)",19,30,29,1,96.7,3.3,
"De 35 a 39 años (176)",18,36,35,2,97.2,5.6,
"De 40 a 44 años (177)",16,39,38,,97.4,,
"De 45 a 49 años (178)",7,25,21,,84,,
"De 50 y más años (179)",10,38,35,,92.1,,
"Sup. Univ. completa (180)",439,955,921,24,96.4,2.5,
"De 20 a 24 años (183)",34,12,12,3,100,25,
"De 25 a 29 años (184)",91,60,59,7,98.3,11.7,
"De 30 a 34 años (185)",66,84,84,7,100,8.3,
"De 35 a 39 años (186)",65,153,149,5,97.4,3.3,
"De 40 a 44 años (187)",59,168,165,2,98.2,1.2,
"De 45 a 49 años (188)",34,97,94,,96.9,,
"De 50 y más años (189)",90,381,358,,94,,
,,,,,,,
"RURAL (200)",39435,140916,122316,2914,86.8,2.1,
"De 12 a 14 años (201)",5113,20,20,5,100,25,
"De 15 a 19 años (202)",5385,1151,1120,361,97.3,31.4,
"De 20 a 24 años (203)",4004,5183,4992,719,96.3,13.9,
"De 25 a 29 años (204)",3617,8822,8449,669,95.8,7.6,
"De 30 a 34 años (205)",3371,11942,11381,514,95.3,4.3,
"De 35 a 39 años (206)",3266,15122,14144,412,93.5,2.7,
"De 40 a 44 años (207)",2795,15819,14369,190,90.8,1.2,
"De 45 a 49 años (208)",2445,15395,13674,44,88.8,0.3,
"De 50 y más años (209)",9439,67462,54167,,80.3,,
"Sin nivel (210)",10112,58551,48196,553,82.3,0.9,
"De 12 a 14 años (211)",136,1,1,,100,,
"De 15 a 19 años (212)",290,101,98,32,97,31.7,
"De 20 a 24 años (213)",453,705,665,93,94.3,13.2,
"De 25 a 29 años (214)",583,1519,1451,117,95.5,7.7,
"De 30 a 34 años (215)",695,2684,2508,111,93.4,4.1,
"De 35 a 39 años (216)",813,3987,3661,123,91.8,3.1,
"De 40 a 44 años (217)",902,5311,4762,61,89.7,1.1,
"De 45 a 49 años (218)",853,5510,4783,16,86.8,0.3,
"De 50 y más años (219)",5387,38733,30267,,78.1,,
"Educacion Inicial (220)",41,84,80,4,95.2,4.8,
"De 12 a 14 años (221)",6,,,,,,
"De 15 a 19 años (222)",6,1,1,,100,,
"De 20 a 24 años (223)",6,9,8,1,88.9,11.1,
"De 25 a 29 años (224)",10,23,23,2,100,8.7,
"De 30 a 34 años (225)",8,26,24,,92.3,,
"De 35 a 39 años (226)",5,25,24,1,96,4,
"Primaria (230)",21910,74475,66628,1876,89.5,2.5,
"De 12 a 14 años (231)",3665,17,17,5,100,29.4,
"De 15 a 19 años (232)",2514,750,725,236,96.7,31.5,
"De 20 a 24 años (233)",2338,3391,3267,450,96.3,13.3,
"De 25 a 29 años (234)",2272,6030,5766,452,95.6,7.5,
"De 30 a 34 años (235)",2126,7894,7559,336,95.8,4.3,
"De 35 a 39 años (236)",1988,9625,9047,251,94,2.6,
"De 40 a 44 años (237)",1656,9575,8734,120,91.2,1.3,
"De 45 a 49 años (238)",1474,9390,8427,26,89.7,0.3,
"De 50 y más años (239)",3877,27803,23086,,83,,
"Secundaria (240)",6404,6308,5996,434,95.1,6.9,
"De 12 a 14 años (241)",1306,2,2,,100,,
"De 15 a 19 años (242)",2516,293,290,91,99,31.1,
"De 20 a 24 años (243)",981,989,964,164,97.5,16.6,
"De 25 a 29 años (244)",547,1051,1012,83,96.3,7.9,
"De 30 a 34 años (245)",385,1129,1087,54,96.3,4.8,
"De 35 a 39 años (246)",311,1175,1116,31,95,2.6,
"De 40 a 44 años (247)",171,744,693,9,93.1,1.2,
"De 45 a 49 años (248)",67,284,269,2,94.7,0.7,
"De 50 y más años (249)",120,641,563,,87.8,,
"Sup. no Univ. incompleta (250)",296,334,318,12,95.2,3.6,
"De 15 a 19 años (252)",44,5,5,2,100,40,
"De 20 a 24 años (253)",127,54,54,7,100,13,
"De 25 a 29 años (254)",44,49,48,2,98,4.1,
"De 30 a 34 años (255)",27,35,35,1,100,2.9,
"De 35 a 39 años (256)",27,64,64,,100,,
"De 40 a 44 años (257)",7,17,17,,100,,
"De 45 a 49 años (258)",11,58,51,,87.9,,
"De 50 y más años (259)",9,52,44,,84.6,,
"Sup. no Univ. completa (260)",420,728,678,19,93.1,2.6,
"De 20 a 24 años (263)",59,20,19,2,95,10,
"De 25 a 29 años (264)",113,107,107,8,100,7.5,
"De 30 a 34 años (265)",87,112,107,6,95.5,5.4,
"De 35 a 39 años (266)",72,131,123,3,93.9,2.3,
"De 40 a 44 años (267)",40,127,118,,92.9,,
"De 45 a 49 años (268)",22,82,77,,93.9,,
"De 50 y más años (269)",27,149,127,,85.2,,
"Sup. Univ. incompleta (270)",83,73,72,4,98.6,5.5,
"De 15 a 19 años (272)",15,1,1,,100,,
"De 20 a 24 años (273)",26,11,11,2,100,18.2,
"De 25 a 29 años (274)",10,6,6,1,100,16.7,
"De 30 a 34 años (275)",11,14,14,1,100,7.1,
"De 35 a 39 años (276)",12,19,18,,94.7,,
"De 40 a 44 años (277)",3,4,4,,100,,
"De 45 a 49 años (278)",5,12,12,,100,,
"De 50 y más años (279)",1,6,6,,100,,
"Sup. Univ. completa (280)",169,363,348,12,95.9,3.3,
"De 20 a 24 años (283)",14,4,4,,100,,
"De 25 a 29 años (284)",38,37,36,4,97.3,10.8,
"De 30 a 34 años (285)",32,48,47,5,97.9,10.4,
"De 35 a 39 años (286)",38,96,91,3,94.8,3.1,
"De 40 a 44 años (287)",16,41,41,,100,,
"De 45 a 49 años (288)",13,59,55,,93.2,,
"De 50 y más años (289)",18,78,74,,94.9,,
