"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia SANTA (000)",150683,315,14293,8105,6810,26566,9175,17659,18233,37416,935,3669,7507
"Agric., ganadería, caza y silvicultura (001)",17541,5,58,105,28,,7505,64,57,9719,,,
"Pesca (002)",5234,13,129,152,184,,1670,142,191,2753,,,
"Explotación de minas y canteras (003)",337,,28,28,18,,,178,29,56,,,
"Industrias manufactureras (004)",17349,15,392,862,697,225,,11959,1298,1901,,,
"Suministro de electricidad, gas y agua (005)",487,2,42,74,72,,,128,58,111,,,
"Construcción (006)",9927,9,383,324,97,,,964,6380,1770,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",32195,28,464,1454,386,18884,,3744,461,6774,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",3880,3,68,153,47,429,,2824,235,121,,,
"Comercio al por mayor (009)",1523,15,80,281,92,786,,36,34,199,,,
"Comercio al por menor (010)",26792,10,316,1020,247,17669,,884,192,6454,,,
"Hoteles y restaurantes (011)",7682,6,90,286,283,4491,,16,2,2508,,,
"Trans., almac. y comunicaciones (012)",14149,13,133,528,734,14,,117,9283,3327,,,
"Intermediación financiera (013)",737,6,93,156,438,,,1,,43,,,
"Activid.inmobil., empres. y alquileres (014)",9594,11,2270,1864,1485,1832,,137,247,1748,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",3974,52,503,303,1297,190,,29,121,544,935,,
"Enseñanza (016)",8557,142,7770,98,395,,,4,9,139,,,
"Servicios sociales y de salud (017)",3210,,1491,1022,246,111,,33,26,281,,,
"Otras activ. serv.comun.soc y personales (018)",5128,11,426,785,317,816,,143,70,2560,,,
"Hogares privados con servicio doméstico (019)",3141,,1,3,,3,,,,3134,,,
"Organiz. y organos extraterritoriales (020)",2,,1,,1,,,,,,,,
"Actividad economica no especificada (021)",3932,2,19,61,132,,,,1,48,,3669,
"Desocupado (022)",7507,,,,,,,,,,,,7507
"Hombres (023)",99968,204,6843,5059,3349,11564,8523,14096,17739,23965,888,2359,5379
"Agric., ganadería, caza y silvicultura (024)",15193,3,42,85,21,,6943,59,56,7984,,,
"Pesca (025)",4899,8,95,111,142,,1580,138,187,2638,,,
"Explotación de minas y canteras (026)",326,,25,25,17,,,174,29,56,,,
"Industrias manufactureras (027)",12326,9,301,650,454,137,,8547,1038,1190,,,
"Suministro de electricidad, gas y agua (028)",434,2,35,67,39,,,125,58,108,,,
"Construcción (029)",9675,8,330,297,61,,,947,6310,1722,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",16875,22,279,879,164,8014,,3665,454,3398,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",3673,3,59,129,19,339,,2784,231,109,,,
"Comercio al por mayor (032)",974,12,39,163,53,460,,34,34,179,,,
"Comercio al por menor (033)",12228,7,181,587,92,7215,,847,189,3110,,,
"Hoteles y restaurantes (034)",2138,1,53,152,116,1202,,9,2,603,,,
"Trans., almac. y comunicaciones (035)",12779,7,93,351,472,11,,111,9166,2568,,,
"Intermediación financiera (036)",406,5,46,89,233,,,1,,32,,,
"Activid.inmobil., empres. y alquileres (037)",6972,10,1482,1238,637,1805,,137,233,1430,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",2703,34,293,160,627,183,,28,104,386,888,,
"Enseñanza (039)",3242,85,2858,57,129,,,4,8,101,,,
"Servicios sociales y de salud (040)",1087,,566,287,71,23,,25,25,90,,,
"Otras activ. serv.comun.soc y personales (041)",2944,8,333,579,132,189,,126,69,1508,,,
"Hogares privados con servicio doméstico (042)",120,,,,,,,,,120,,,
"Organiz. y organos extraterritoriales (043)",2,,1,,1,,,,,,,,
"Actividad economica no especificada (044)",2468,2,11,32,33,,,,,31,,2359,
"Desocupado (045)",5379,,,,,,,,,,,,5379
"Mujeres (046)",50715,111,7450,3046,3461,15002,652,3563,494,13451,47,1310,2128
"Agric., ganadería, caza y silvicultura (047)",2348,2,16,20,7,,562,5,1,1735,,,
"Pesca (048)",335,5,34,41,42,,90,4,4,115,,,
"Explotación de minas y canteras (049)",11,,3,3,1,,,4,,,,,
"Industrias manufactureras (050)",5023,6,91,212,243,88,,3412,260,711,,,
"Suministro de electricidad, gas y agua (051)",53,,7,7,33,,,3,,3,,,
"Construcción (052)",252,1,53,27,36,,,17,70,48,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",15320,6,185,575,222,10870,,79,7,3376,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",207,,9,24,28,90,,40,4,12,,,
"Comercio al por mayor (055)",549,3,41,118,39,326,,2,,20,,,
"Comercio al por menor (056)",14564,3,135,433,155,10454,,37,3,3344,,,
"Hoteles y restaurantes (057)",5544,5,37,134,167,3289,,7,,1905,,,
"Trans., almac. y comunicaciones (058)",1370,6,40,177,262,3,,6,117,759,,,
"Intermediación financiera (059)",331,1,47,67,205,,,,,11,,,
"Activid.inmobil., empres. y alquileres (060)",2622,1,788,626,848,27,,,14,318,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",1271,18,210,143,670,7,,1,17,158,47,,
"Enseñanza (062)",5315,57,4912,41,266,,,,1,38,,,
"Servicios sociales y de salud (063)",2123,,925,735,175,88,,8,1,191,,,
"Otras activ. serv.comun.soc y personales (064)",2184,3,93,206,185,627,,17,1,1052,,,
"Hogares privados con servicio doméstico (065)",3021,,1,3,,3,,,,3014,,,
"Actividad economica no especificada (067)",1464,,8,29,99,,,,1,17,,1310,
"Desocupado (068)",2128,,,,,,,,,,,,2128
,,,,,,,,,,,,,
"URBANA (069)",141319,310,14200,8057,6772,26207,5646,17495,17781,33201,935,3570,7145
"Agric., ganadería, caza y silvicultura (070)",10385,5,57,101,25,,4090,64,49,5994,,,
"Pesca (071)",5090,13,129,151,183,,1556,142,190,2726,,,
"Explotación de minas y canteras (072)",322,,28,28,18,,,170,29,49,,,
"Industrias manufactureras (073)",17023,15,390,854,693,222,,11848,1124,1877,,,
"Suministro de electricidad, gas y agua (074)",477,2,41,71,72,,,123,58,110,,,
"Construcción (075)",9798,9,382,324,95,,,949,6310,1729,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",31741,28,463,1446,385,18616,,3723,456,6624,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",3856,3,68,153,47,424,,2806,234,121,,,
"Comercio al por mayor (078)",1501,15,80,281,91,771,,36,32,195,,,
"Comercio al por menor (079)",26384,10,315,1012,247,17421,,881,190,6308,,,
"Hoteles y restaurantes (080)",7601,6,89,286,282,4441,,16,2,2479,,,
"Trans., almac. y comunicaciones (081)",13932,13,133,526,732,14,,117,9113,3284,,,
"Intermediación financiera (082)",733,6,92,155,437,,,,,43,,,
"Activid.inmobil., empres. y alquileres (083)",9519,11,2255,1861,1479,1808,,135,245,1725,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",3915,48,503,301,1288,188,,29,101,522,935,,
"Enseñanza (085)",8488,142,7703,98,394,,,4,9,138,,,
"Servicios sociales y de salud (086)",3191,,1488,1012,245,108,,33,25,280,,,
"Otras activ. serv.comun.soc y personales (087)",5074,10,426,779,314,807,,142,69,2527,,,
"Hogares privados con servicio doméstico (088)",3054,,1,3,,3,,,,3047,,,
"Organiz. y organos extraterritoriales (089)",2,,1,,1,,,,,,,,
"Actividad economica no especificada (090)",3829,2,19,61,129,,,,1,47,,3570,
"Desocupado (091)",7145,,,,,,,,,,,,7145
"Hombres (092)",92192,200,6802,5024,3327,11411,5208,13975,17333,20644,888,2318,5062
"Agric., ganadería, caza y silvicultura (093)",8911,3,41,81,18,,3740,59,48,4921,,,
"Pesca (094)",4758,8,95,110,141,,1468,138,186,2612,,,
"Explotación de minas y canteras (095)",311,,25,25,17,,,166,29,49,,,
"Industrias manufactureras (096)",12088,9,300,645,452,134,,8478,899,1171,,,
"Suministro de electricidad, gas y agua (097)",425,2,35,64,39,,,120,58,107,,,
"Construcción (098)",9547,8,329,297,60,,,932,6240,1681,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",16673,22,278,873,163,7908,,3644,449,3336,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",3650,3,59,129,19,335,,2766,230,109,,,
"Comercio al por mayor (101)",959,12,39,163,52,451,,34,32,176,,,
"Comercio al por menor (102)",12064,7,180,581,92,7122,,844,187,3051,,,
"Hoteles y restaurantes (103)",2115,1,53,152,115,1185,,9,2,598,,,
"Trans., almac. y comunicaciones (104)",12568,7,93,350,470,11,,111,8996,2530,,,
"Intermediación financiera (105)",404,5,46,88,233,,,,,32,,,
"Activid.inmobil., empres. y alquileres (106)",6906,10,1469,1235,636,1781,,135,231,1409,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",2673,31,293,158,622,181,,28,95,377,888,,
"Enseñanza (108)",3218,85,2836,57,128,,,4,8,100,,,
"Servicios sociales y de salud (109)",1078,,564,283,70,22,,25,24,90,,,
"Otras activ. serv.comun.soc y personales (110)",2910,7,333,574,131,189,,126,68,1482,,,
"Hogares privados con servicio doméstico (111)",118,,,,,,,,,118,,,
"Organiz. y organos extraterritoriales (112)",2,,1,,1,,,,,,,,
"Actividad economica no especificada (113)",2425,2,11,32,31,,,,,31,,2318,
"Desocupado (114)",5062,,,,,,,,,,,,5062
"Mujeres (115)",49127,110,7398,3033,3445,14796,438,3520,448,12557,47,1252,2083
"Agric., ganadería, caza y silvicultura (116)",1474,2,16,20,7,,350,5,1,1073,,,
"Pesca (117)",332,5,34,41,42,,88,4,4,114,,,
"Explotación de minas y canteras (118)",11,,3,3,1,,,4,,,,,
"Industrias manufactureras (119)",4935,6,90,209,241,88,,3370,225,706,,,
"Suministro de electricidad, gas y agua (120)",52,,6,7,33,,,3,,3,,,
"Construcción (121)",251,1,53,27,35,,,17,70,48,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",15068,6,185,573,222,10708,,79,7,3288,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",206,,9,24,28,89,,40,4,12,,,
"Comercio al por mayor (124)",542,3,41,118,39,320,,2,,19,,,
"Comercio al por menor (125)",14320,3,135,431,155,10299,,37,3,3257,,,
"Hoteles y restaurantes (126)",5486,5,36,134,167,3256,,7,,1881,,,
