"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia PIURA (000)",665991,327852,338139,573139,279261,293878,92852,48591,44261
"Menores de 1 año (001)",13868,7053,6815,11635,5903,5732,2233,1150,1083
"Menores de 1 mes (002)",1304,680,624,1132,583,549,172,97,75
"De 1 a 11 meses (003)",12564,6373,6191,10503,5320,5183,2061,1053,1008
"De 1 a 4 años (004)",58461,29861,28600,49135,25073,24062,9326,4788,4538
"1 año (005)",13751,7082,6669,11591,5948,5643,2160,1134,1026
"2 años (006)",15235,7722,7513,12778,6499,6279,2457,1223,1234
"3 años (007)",15580,7890,7690,13072,6615,6457,2508,1275,1233
"4 años (008)",13895,7167,6728,11694,6011,5683,2201,1156,1045
"De 5 a 9 años (009)",66219,33829,32390,55551,28352,27199,10668,5477,5191
"5 años (010)",13450,6866,6584,11300,5745,5555,2150,1121,1029
"6 años (011)",12174,6138,6036,10213,5124,5089,1961,1014,947
"7 años (012)",13755,7130,6625,11478,5964,5514,2277,1166,1111
"8 años (013)",13899,7098,6801,11645,5971,5674,2254,1127,1127
"9 años (014)",12941,6597,6344,10915,5548,5367,2026,1049,977
"De 10 a 14 años (015)",72462,36551,35911,61501,30997,30504,10961,5554,5407
"10 años (016)",14319,7107,7212,12139,6037,6102,2180,1070,1110
"11 años (017)",13989,7043,6946,11983,6058,5925,2006,985,1021
"12 años (018)",14562,7426,7136,12367,6254,6113,2195,1172,1023
"13 años (019)",14503,7370,7133,12310,6240,6070,2193,1130,1063
"14 años (020)",15089,7605,7484,12702,6408,6294,2387,1197,1190
"De 15 a 19 años (021)",69661,34888,34773,59583,29544,30039,10078,5344,4734
"15 años (022)",14448,7202,7246,12354,6099,6255,2094,1103,991
"16 años (023)",13675,6806,6869,11510,5703,5807,2165,1103,1062
"17 años (024)",14152,7049,7103,11940,5874,6066,2212,1175,1037
"18 años (025)",13667,6991,6676,11757,5910,5847,1910,1081,829
"19 años (026)",13719,6840,6879,12022,5958,6064,1697,882,815
"De 20 a 24 años (027)",61896,30253,31643,53501,25901,27600,8395,4352,4043
"20 años (028)",13390,6603,6787,11508,5584,5924,1882,1019,863
"21 años (029)",11507,5590,5917,10102,4859,5243,1405,731,674
"22 años (030)",13220,6472,6748,11383,5522,5861,1837,950,887
"23 años (031)",12265,6031,6234,10545,5162,5383,1720,869,851
"24 años (032)",11514,5557,5957,9963,4774,5189,1551,783,768
"De 25 a 29 años (033)",54890,26209,28681,47868,22645,25223,7022,3564,3458
"25 años (034)",11324,5488,5836,9877,4746,5131,1447,742,705
"26 años (035)",10619,4979,5640,9304,4313,4991,1315,666,649
"27 años (036)",11891,5747,6144,10364,4964,5400,1527,783,744
