"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",44,,,,,2,27,15
"De 30 a 34 años (055)",35,,,,,4,23,8
"De 35 a 39 años (056)",14,,,,,2,10,2
"De 40 a 44 años (057)",16,,,,,3,8,5
"De 45 a 49 años (058)",10,,,1,3,4,1,1
"De 50 y más años (059)",12,,1,4,2,2,,3
"Sup. no Univ. completa (060)",217,,1,3,12,52,96,53
"De 20 a 24 años (063)",9,,,,,,4,5
"De 25 a 29 años (064)",49,,,,,2,29,18
"De 30 a 34 años (065)",59,,,,,12,30,17
"De 35 a 39 años (066)",45,,,,,15,23,7
"De 40 a 44 años (067)",24,,,,1,12,8,3
"De 45 a 49 años (068)",11,,,,,8,2,1
"De 50 y más años (069)",20,,1,3,11,3,,2
"Sup. Univ. incompleta (070)",77,1,,1,2,12,36,25
"De 15 a 19 años (072)",1,,,,,,1,
"De 20 a 24 años (073)",12,,,,,,2,10
"De 25 a 29 años (074)",15,,,,,,11,4
"De 30 a 34 años (075)",16,,,,,1,11,4
"De 35 a 39 años (076)",13,,,,,3,8,2
"De 40 a 44 años (077)",6,,,,,5,,1
"De 45 a 49 años (078)",8,,,,,2,3,3
"De 50 y más años (079)",6,1,,1,2,1,,1
"Sup. Univ. completa (080)",190,,2,5,9,38,70,66
"De 20 a 24 años (083)",11,,,,,,2,9
"De 25 a 29 años (084)",37,,,,,1,19,17
"De 30 a 34 años (085)",36,,,,,5,16,15
"De 35 a 39 años (086)",32,,,,,8,15,9
"De 40 a 44 años (087)",32,,,,,11,16,5
"De 45 a 49 años (088)",20,,,,2,9,2,7
"De 50 y más años (089)",22,,2,5,7,4,,4
,,,,,,,,
"URBANA (100)",3575,55,137,286,440,699,1232,726
"De 12 a 14 años (101)",8,,,,,,1,7
"De 15 a 19 años (102)",76,,,,,,54,22
"De 20 a 24 años (103)",271,,,,,2,168,101
"De 25 a 29 años (104)",371,,,,,13,281,77
"De 30 a 34 años (105)",398,,,,,68,256,74
"De 35 a 39 años (106)",366,,,,1,95,226,44
"De 40 a 44 años (107)",352,,,,11,130,172,39
"De 45 a 49 años (108)",299,,,2,32,159,62,44
"De 50 y más años (109)",1434,55,137,284,396,232,12,318
"Sin nivel (110)",1021,45,92,170,193,149,105,267
"De 20 a 24 años (113)",4,,,,,,2,2
"De 25 a 29 años (114)",10,,,,,,8,2
"De 30 a 34 años (115)",29,,,,,4,19,6
"De 35 a 39 años (116)",35,,,,,8,22,5
"De 40 a 44 años (117)",60,,,,2,13,40,5
"De 45 a 49 años (118)",56,,,,7,27,11,11
"De 50 y más años (119)",827,45,92,170,184,97,3,236
"Educacion Inicial (120)",1,,,,,,1,
"De 25 a 29 años (124)",1,,,,,,1,
"Primaria (130)",1168,9,41,92,170,301,406,149
"De 12 a 14 años (131)",3,,,,,,,3
"De 15 a 19 años (132)",20,,,,,,14,6
"De 20 a 24 años (133)",54,,,,,1,39,14
"De 25 a 29 años (134)",98,,,,,3,83,12
"De 30 a 34 años (135)",124,,,,,22,85,17
"De 35 a 39 años (136)",136,,,,,40,85,11
"De 40 a 44 años (137)",134,,,,4,55,66,9
"De 45 a 49 años (138)",136,,,1,14,76,28,17
"De 50 y más años (139)",463,9,41,91,152,104,6,60
"Secundaria (140)",880,,1,14,52,147,503,163
"De 12 a 14 años (141)",5,,,,,,1,4
"De 15 a 19 años (142)",54,,,,,,38,16
"De 20 a 24 años (143)",168,,,,,1,112,55
"De 25 a 29 años (144)",162,,,,,6,132,24
"De 30 a 34 años (145)",122,,,,,20,86,16
"De 35 a 39 años (146)",113,,,,1,24,75,13
"De 40 a 44 años (147)",94,,,,4,37,38,15
"De 45 a 49 años (148)",67,,,1,7,36,18,5
"De 50 y más años (149)",95,,1,13,40,23,3,15
"Sup. no Univ. incompleta (150)",120,,1,2,5,15,61,36
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",21,,,,,,11,10
"De 25 a 29 años (154)",30,,,,,2,16,12
"De 30 a 34 años (155)",30,,,,,4,20,6
"De 35 a 39 años (156)",8,,,,,1,5,2
"De 40 a 44 años (157)",14,,,,,2,8,4
"De 45 a 49 años (158)",7,,,,3,4,,
"De 50 y más años (159)",9,,1,2,2,2,,2
"Sup. no Univ. completa (160)",174,,,3,10,45,76,40
"De 20 a 24 años (163)",7,,,,,,3,4
"De 25 a 29 años (164)",32,,,,,1,18,13
"De 30 a 34 años (165)",51,,,,,12,26,13
"De 35 a 39 años (166)",40,,,,,14,20,6
"De 40 a 44 años (167)",20,,,,1,11,7,1
"De 45 a 49 años (168)",8,,,,,5,2,1
"De 50 y más años (169)",16,,,3,9,2,,2
"Sup. Univ. incompleta (170)",55,1,,1,2,8,24,19
"De 15 a 19 años (172)",1,,,,,,1,
"De 20 a 24 años (173)",8,,,,,,,8
"De 25 a 29 años (174)",10,,,,,,7,3
"De 30 a 34 años (175)",12,,,,,1,8,3
"De 35 a 39 años (176)",9,,,,,2,6,1
"De 40 a 44 años (177)",3,,,,,3,,
"De 45 a 49 años (178)",7,,,,,2,2,3
"De 50 y más años (179)",5,1,,1,2,,,1
"Sup. Univ. completa (180)",156,,2,4,8,34,56,52
"De 20 a 24 años (183)",9,,,,,,1,8
"De 25 a 29 años (184)",28,,,,,1,16,11
"De 30 a 34 años (185)",30,,,,,5,12,13
"De 35 a 39 años (186)",25,,,,,6,13,6
"De 40 a 44 años (187)",27,,,,,9,13,5
"De 45 a 49 años (188)",18,,,,1,9,1,7
"De 50 y más años (189)",19,,2,4,7,4,,2
,,,,,,,,
"RURAL (200)",4480,55,152,435,569,879,1520,870
"De 12 a 14 años (201)",6,,,,,,,6
"De 15 a 19 años (202)",109,,,,,,60,49
"De 20 a 24 años (203)",334,,,,,1,232,101
"De 25 a 29 años (204)",420,,,,,17,331,72
"De 30 a 34 años (205)",439,,,,,47,334,58
"De 35 a 39 años (206)",392,,,,1,102,251,38
"De 40 a 44 años (207)",386,,,,7,151,193,35
"De 45 a 49 años (208)",326,,,2,20,182,96,26
"De 50 y más años (209)",2068,55,152,433,541,379,23,485
"Sin nivel (210)",2159,54,136,359,422,383,315,490
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",3,,,,,,2,1
"De 20 a 24 años (213)",25,,,,,,16,9
"De 25 a 29 años (214)",44,,,,,2,35,7
"De 30 a 34 años (215)",73,,,,,4,55,14
"De 35 a 39 años (216)",90,,,,,18,61,11
"De 40 a 44 años (217)",149,,,,2,51,77,19
"De 45 a 49 años (218)",150,,,1,8,71,54,16
"De 50 y más años (219)",1624,54,136,358,412,237,15,412
"Educacion Inicial (220)",7,,,,,1,3,3
"De 15 a 19 años (222)",1,,,,,,,1
"De 25 a 29 años (224)",2,,,,,,1,1
"De 30 a 34 años (225)",2,,,,,,1,1
"De 35 a 39 años (226)",2,,,,,1,1,
"Primaria (230)",1481,1,13,62,128,404,690,183
"De 12 a 14 años (231)",2,,,,,,,2
"De 15 a 19 años (232)",36,,,,,,21,15
"De 20 a 24 años (233)",113,,,,,,82,31
"De 25 a 29 años (234)",182,,,,,8,157,17
"De 30 a 34 años (235)",231,,,,,34,170,27
"De 35 a 39 años (236)",213,,,,,64,133,16
"De 40 a 44 años (237)",180,,,,4,79,87,10
"De 45 a 49 años (238)",141,,,,10,93,33,5
"De 50 y más años (239)",383,1,13,62,114,126,7,60
"Secundaria (240)",695,,2,10,16,74,443,150
"De 12 a 14 años (241)",3,,,,,,,3
"De 15 a 19 años (242)",68,,,,,,36,32
"De 20 a 24 años (243)",183,,,,,1,128,54
"De 25 a 29 años (244)",147,,,,,6,109,32
"De 30 a 34 años (245)",110,,,,,9,94,7
"De 35 a 39 años (246)",65,,,,1,14,44,6
"De 40 a 44 años (247)",43,,,,1,15,25,2
"De 45 a 49 años (248)",26,,,,1,15,6,4
"De 50 y más años (249)",50,,2,10,13,14,1,10
"Sup. no Univ. incompleta (250)",39,,,3,,2,23,11
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",5,,,,,,2,3
"De 25 a 29 años (254)",14,,,,,,11,3
"De 30 a 34 años (255)",5,,,,,,3,2
"De 35 a 39 años (256)",6,,,,,1,5,
"De 40 a 44 años (257)",2,,,,,1,,1
"De 45 a 49 años (258)",3,,,1,,,1,1
"De 50 y más años (259)",3,,,2,,,,1
"Sup. no Univ. completa (260)",43,,1,,2,7,20,13
"De 20 a 24 años (263)",2,,,,,,1,1
"De 25 a 29 años (264)",17,,,,,1,11,5
"De 30 a 34 años (265)",8,,,,,,4,4
"De 35 a 39 años (266)",5,,,,,1,3,1
"De 40 a 44 años (267)",4,,,,,1,1,2
"De 45 a 49 años (268)",3,,,,,3,,
"De 50 y más años (269)",4,,1,,2,1,,
"Sup. Univ. incompleta (270)",22,,,,,4,12,6
"De 20 a 24 años (273)",4,,,,,,2,2
"De 25 a 29 años (274)",5,,,,,,4,1
"De 30 a 34 años (275)",4,,,,,,3,1
"De 35 a 39 años (276)",4,,,,,1,2,1
"De 40 a 44 años (277)",3,,,,,2,,1
"De 45 a 49 años (278)",1,,,,,,1,
"De 50 y más años (279)",1,,,,,1,,
"Sup. Univ. completa (280)",34,,,1,1,4,14,14
"De 20 a 24 años (283)",2,,,,,,1,1
"De 25 a 29 años (284)",9,,,,,,3,6
"De 30 a 34 años (285)",6,,,,,,4,2
"De 35 a 39 años (286)",7,,,,,2,2,3
"De 40 a 44 años (287)",5,,,,,2,3,
"De 45 a 49 años (288)",2,,,,1,,1,
"De 50 y más años (289)",3,,,1,,,,2
