"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",10,8,,2,4,2,,,,,2,16
"De 25 a 29 años (024)",21,21,,3,11,4,3,,,,,50
"De 30 a 34 años (025)",12,12,,1,2,1,2,5,1,,,58
"De 35 a 39 años (026)",9,9,,,,3,4,,2,,,45
"Primaria (030)",7618,7465,21,1046,1253,1213,1965,1172,602,193,153,30548
"De 12 a 14 años (031)",25,10,1,7,2,,,,,,15,11
"De 15 a 19 años (032)",393,372,5,268,83,13,3,,,,21,485
"De 20 a 24 años (033)",872,826,1,321,287,157,53,7,,,46,1639
"De 25 a 29 años (034)",1074,1055,1,175,292,259,280,45,3,,19,3049
"De 30 a 34 años (035)",923,909,5,93,178,202,295,109,25,2,14,3261
"De 35 a 39 años (036)",1075,1066,,47,161,202,359,209,77,11,9,4640
"De 40 a 44 años (037)",924,916,1,50,105,136,333,168,90,33,8,4336
"De 45 a 49 años (038)",730,724,2,24,69,85,242,174,104,24,6,3745
"De 50 y más años (039)",1602,1587,5,61,76,159,400,460,303,123,15,9382
"Secundaria (040)",3935,3701,19,1221,1007,658,608,134,38,16,234,9171
"De 12 a 14 años (041)",22,10,2,7,1,,,,,,12,9
"De 15 a 19 años (042)",334,282,3,245,31,2,1,,,,52,317
"De 20 a 24 años (043)",877,776,7,466,252,42,9,,,,101,1135
"De 25 a 29 años (044)",808,771,1,268,279,156,61,4,2,,37,1589
"De 30 a 34 años (045)",614,603,2,106,192,154,129,19,1,,11,1628
"De 35 a 39 años (046)",501,489,,61,120,127,134,40,6,1,12,1575
"De 40 a 44 años (047)",320,315,,30,64,81,115,21,2,2,5,1076
"De 45 a 49 años (048)",214,212,2,19,36,57,71,16,7,4,2,775
"De 50 y más años (049)",245,243,2,19,32,39,88,34,20,9,2,1067
"Sup. no Univ. incompleta (050)",589,505,9,241,119,80,44,6,5,1,84,995
"De 15 a 19 años (052)",26,21,,21,,,,,,,5,21
"De 20 a 24 años (053)",147,101,7,79,13,2,,,,,46,111
"De 25 a 29 años (054)",132,114,,78,20,13,3,,,,18,169
"De 30 a 34 años (055)",119,109,1,43,40,18,5,2,,,10,211
"De 35 a 39 años (056)",71,66,1,11,24,18,11,,1,,5,167
"De 40 a 44 años (057)",41,41,,6,8,15,11,1,,,,121
"De 45 a 49 años (058)",28,28,,1,10,6,8,,2,1,,101
"De 50 y más años (059)",25,25,,2,4,8,6,3,2,,,94
"Sup. no Univ. completa (060)",1012,883,5,340,243,188,91,12,3,1,129,1898
"De 20 a 24 años (063)",127,79,,67,9,3,,,,,48,94
"De 25 a 29 años (064)",177,134,2,88,34,9,1,,,,43,188
"De 30 a 34 años (065)",204,186,,96,59,26,5,,,,18,312
"De 35 a 39 años (066)",219,207,,54,74,58,19,2,,,12,472
"De 40 a 44 años (067)",132,129,1,19,37,53,16,2,,1,3,344
"De 45 a 49 años (068)",81,80,1,8,16,23,28,4,,,1,255
"De 50 y más años (069)",72,68,1,8,14,16,22,4,3,,4,233
"Sup. Univ. incompleta (070)",220,181,1,82,53,32,10,2,1,,39,347
"De 15 a 19 años (072)",7,4,,4,,,,,,,3,4
"De 20 a 24 años (073)",59,36,1,31,2,2,,,,,23,41
"De 25 a 29 años (074)",38,31,,21,8,2,,,,,7,43
"De 30 a 34 años (075)",38,36,,9,22,4,,1,,,2,71
"De 35 a 39 años (076)",31,31,,8,9,9,4,,1,,,77
"De 40 a 44 años (077)",27,23,,7,7,7,2,,,,4,52
"De 45 a 49 años (078)",14,14,,2,4,6,2,,,,,36
"De 50 y más años (079)",6,6,,,1,2,2,1,,,,23
"Sup. Univ. completa (080)",525,438,3,154,154,75,46,5,,1,87,928
"De 20 a 24 años (083)",47,25,,20,5,,,,,,22,30
"De 25 a 29 años (084)",81,55,,41,11,2,1,,,,26,73
"De 30 a 34 años (085)",104,82,,36,37,8,1,,,,22,139
"De 35 a 39 años (086)",101,95,,25,44,18,8,,,,6,202
"De 40 a 44 años (087)",78,73,1,16,22,19,14,1,,,5,181
"De 45 a 49 años (088)",63,59,2,7,21,23,6,,,,4,142
"De 50 y más años (089)",51,49,,9,14,5,16,4,,1,2,161
,,,,,,,,,,,,
"URBANA (100)",8919,8343,45,1978,1806,1402,1721,842,408,141,576,27703
"De 12 a 14 años (101)",20,10,2,6,2,,,,,,10,10
"De 15 a 19 años (102)",298,250,4,215,27,4,,,,,48,281
"De 20 a 24 años (103)",1042,823,11,556,203,45,8,,,,219,1134
"De 25 a 29 años (104)",1181,1056,2,463,349,166,74,2,,,125,1986
"De 30 a 34 años (105)",1197,1128,6,290,375,248,163,40,6,,69,2779
"De 35 a 39 años (106)",1220,1182,1,174,338,305,279,75,9,1,38,3535
"De 40 a 44 años (107)",1036,1013,2,113,207,229,319,109,27,7,23,3609
"De 45 a 49 años (108)",818,806,5,56,144,170,279,100,41,11,12,3174
"De 50 y más años (109)",2107,2075,12,105,161,235,599,516,325,122,32,11195
"Sin nivel (110)",1011,983,4,73,96,89,271,247,151,52,28,5166
"De 15 a 19 años (112)",8,8,,5,2,1,,,,,,12
"De 20 a 24 años (113)",16,14,,7,5,,2,,,,2,26
"De 25 a 29 años (114)",30,25,,6,8,6,5,,,,5,61
"De 30 a 34 años (115)",49,44,,6,11,9,10,6,2,,5,153
"De 35 a 39 años (116)",49,47,,7,8,8,18,4,2,,2,168
"De 40 a 44 años (117)",70,68,,7,7,7,17,25,5,,2,320
"De 45 a 49 años (118)",87,87,,3,7,9,34,20,11,3,,448
"De 50 y más años (119)",702,690,4,32,48,49,185,192,131,49,12,3978
"Educacion Inicial (120)",8,7,,2,1,1,2,1,,,1,22
"De 20 a 24 años (123)",3,2,,1,1,,,,,,1,3
"De 25 a 29 años (124)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",1,1,,,,,,1,,,,6
"De 35 a 39 años (126)",3,3,,,,1,2,,,,,12
"Primaria (130)",3095,3026,14,361,506,499,856,486,224,80,69,12529
"De 12 a 14 años (131)",7,3,,2,1,,,,,,4,4
"De 15 a 19 años (132)",74,65,3,50,10,2,,,,,9,76
"De 20 a 24 años (133)",178,159,,92,48,17,2,,,,19,249
"De 25 a 29 años (134)",277,271,,68,100,59,42,2,,,6,637
"De 30 a 34 años (135)",296,290,5,37,70,78,78,18,4,,6,892
"De 35 a 39 años (136)",409,406,,23,94,97,136,50,5,1,3,1467
"De 40 a 44 años (137)",447,442,,31,77,74,166,67,20,7,5,1815
"De 45 a 49 años (138)",367,362,1,18,53,54,142,65,22,7,5,1587
"De 50 y más años (139)",1040,1028,5,40,53,118,290,284,173,65,12,5802
"Secundaria (140)",2650,2479,11,789,668,472,417,86,28,8,171,6196
"De 12 a 14 años (141)",13,7,2,4,1,,,,,,6,6
"De 15 a 19 años (142)",185,154,1,137,15,1,,,,,31,170
"De 20 a 24 años (143)",500,426,4,274,122,22,4,,,,74,602
"De 25 a 29 años (144)",488,459,,185,173,78,23,,,,29,862
"De 30 a 34 años (145)",418,408,1,74,145,112,64,12,,,10,1045
"De 35 a 39 años (146)",376,364,,53,96,104,89,20,2,,12,1079
"De 40 a 44 años (147)",262,257,,28,53,63,98,13,2,,5,847
"De 45 a 49 años (148)",187,185,1,17,34,54,60,12,6,1,2,644
"De 50 y más años (149)",221,219,2,17,29,38,79,29,18,7,2,941
"Sup. no Univ. incompleta (150)",517,443,7,213,112,68,35,5,3,,74,846
"De 15 a 19 años (152)",24,19,,19,,,,,,,5,19
"De 20 a 24 años (153)",129,88,6,69,12,1,,,,,41,96
"De 25 a 29 años (154)",113,96,,66,18,10,2,,,,17,140
"De 30 a 34 años (155)",108,101,,39,39,16,5,2,,,7,199
"De 35 a 39 años (156)",62,58,1,11,24,15,7,,,,4,134
"De 40 a 44 años (157)",34,34,,6,7,12,8,1,,,,96
"De 45 a 49 años (158)",25,25,,1,9,6,7,,2,,,84
"De 50 y más años (159)",22,22,,2,3,8,6,2,1,,,78
"Sup. no Univ. completa (160)",940,823,5,319,228,172,87,10,2,,117,1749
"De 20 a 24 años (163)",117,76,,65,8,3,,,,,41,90
"De 25 a 29 años (164)",163,124,2,80,32,9,1,,,,39,176
"De 30 a 34 años (165)",188,170,,90,53,22,5,,,,18,282
"De 35 a 39 años (166)",201,189,,49,70,53,16,1,,,12,425
"De 40 a 44 años (167)",125,123,1,19,36,50,15,2,,,2,317
"De 45 a 49 años (168)",77,76,1,8,16,20,28,3,,,1,239
"De 50 y más años (169)",69,65,1,8,13,15,22,4,2,,4,220
"Sup. Univ. incompleta (170)",209,173,1,78,51,32,9,2,,,36,326
"De 15 a 19 años (172)",7,4,,4,,,,,,,3,4
"De 20 a 24 años (173)",54,34,1,29,2,2,,,,,20,39
"De 25 a 29 años (174)",36,29,,19,8,2,,,,,7,41
"De 30 a 34 años (175)",37,35,,9,21,4,,1,,,2,69
"De 35 a 39 años (176)",29,29,,8,8,9,4,,,,,67
"De 40 a 44 años (177)",26,22,,7,7,7,1,,,,4,47
"De 45 a 49 años (178)",14,14,,2,4,6,2,,,,,36
"De 50 y más años (179)",6,6,,,1,2,2,1,,,,23
"Sup. Univ. completa (180)",489,409,3,143,144,69,44,5,,1,80,869
"De 20 a 24 años (183)",45,24,,19,5,,,,,,21,29
"De 25 a 29 años (184)",73,51,,38,10,2,1,,,,22,68
"De 30 a 34 años (185)",100,79,,35,36,7,1,,,,21,133
"De 35 a 39 años (186)",91,86,,23,38,18,7,,,,5,183
"De 40 a 44 años (187)",72,67,1,15,20,16,14,1,,,5,167
"De 45 a 49 años (188)",61,57,2,7,21,21,6,,,,4,136
"De 50 y más años (189)",47,45,,6,14,5,15,4,,1,2,153
,,,,,,,,,,,,
"RURAL (200)",8187,7961,27,1351,1323,1187,1868,1216,729,260,226,32613
"De 12 a 14 años (201)",28,10,1,8,1,,,,,,18,10
"De 15 a 19 años (202)",513,478,4,358,96,15,5,,,,35,615
"De 20 a 24 años (203)",1230,1147,5,467,407,188,70,10,,,83,2209
"De 25 a 29 años (204)",1334,1299,4,232,334,319,338,62,10,,35,3786
"De 30 a 34 años (205)",999,984,2,112,178,200,323,132,31,6,15,3647
"De 35 a 39 años (206)",1036,1026,,52,121,156,336,239,105,17,10,4835
"De 40 a 44 años (207)",750,744,2,33,51,112,247,154,104,41,6,3886
"De 45 a 49 años (208)",633,632,3,18,43,59,167,176,124,42,1,3677
"De 50 y más años (209)",1664,1641,6,71,92,138,382,443,355,154,23,9948
"Sin nivel (210)",2143,2097,10,165,187,244,545,475,334,137,46,11093
"De 12 a 14 años (211)",1,,,,,,,,,,1,
"De 15 a 19 años (212)",42,40,,29,7,3,1,,,,2,56
"De 20 a 24 años (213)",117,105,,30,33,25,14,3,,,12,251
"De 25 a 29 años (214)",154,149,2,15,20,34,58,15,5,,5,550
"De 30 a 34 años (215)",133,131,,12,12,26,39,30,8,4,2,593
"De 35 a 39 años (216)",200,198,,13,19,18,58,59,25,6,2,1024
"De 40 a 44 años (217)",194,192,1,11,8,23,58,45,34,12,2,1065
"De 45 a 49 años (218)",234,234,1,10,24,20,55,62,41,21,,1349
"De 50 y más años (219)",1068,1048,6,45,64,95,262,261,221,94,20,6205
"Educacion Inicial (220)",45,44,,5,16,9,7,4,3,,1,148
"De 15 a 19 años (222)",1,1,,1,,,,,,,,1
"De 20 a 24 años (223)",7,6,,1,3,2,,,,,1,13
"De 25 a 29 años (224)",20,20,,2,11,4,3,,,,,49
"De 30 a 34 años (225)",11,11,,1,2,1,2,4,1,,,52
"De 35 a 39 años (226)",6,6,,,,2,2,,2,,,33
"Primaria (230)",4523,4439,7,685,747,714,1109,686,378,113,84,18019
"De 12 a 14 años (231)",18,7,1,5,1,,,,,,11,7
"De 15 a 19 años (232)",319,307,2,218,73,11,3,,,,12,409
"De 20 a 24 años (233)",694,667,1,229,239,140,51,7,,,27,1390
"De 25 a 29 años (234)",797,784,1,107,192,200,238,43,3,,13,2412
"De 30 a 34 años (235)",627,619,,56,108,124,217,91,21,2,8,2369
"De 35 a 39 años (236)",666,660,,24,67,105,223,159,72,10,6,3173
"De 40 a 44 años (237)",477,474,1,19,28,62,167,101,70,26,3,2521
"De 45 a 49 años (238)",363,362,1,6,16,31,100,109,82,17,1,2158
"De 50 y más años (239)",562,559,,21,23,41,110,176,130,58,3,3580
"Secundaria (240)",1285,1222,8,432,339,186,191,48,10,8,63,2975
"De 12 a 14 años (241)",9,3,,3,,,,,,,6,3
"De 15 a 19 años (242)",149,128,2,108,16,1,1,,,,21,147
"De 20 a 24 años (243)",377,350,3,192,130,20,5,,,,27,533
"De 25 a 29 años (244)",320,312,1,83,106,78,38,4,2,,8,727
"De 30 a 34 años (245)",196,195,1,32,47,42,65,7,1,,1,583
"De 35 a 39 años (246)",125,125,,8,24,23,45,20,4,1,,496
"De 40 a 44 años (247)",58,58,,2,11,18,17,8,,2,,229
"De 45 a 49 años (248)",27,27,1,2,2,3,11,4,1,3,,131
"De 50 y más años (249)",24,24,,2,3,1,9,5,2,2,,126
"Sup. no Univ. incompleta (250)",72,62,2,28,7,12,9,1,2,1,10,149
"De 15 a 19 años (252)",2,2,,2,,,,,,,,2
"De 20 a 24 años (253)",18,13,1,10,1,1,,,,,5,15
"De 25 a 29 años (254)",19,18,,12,2,3,1,,,,1,29
"De 30 a 34 años (255)",11,8,1,4,1,2,,,,,3,12
"De 35 a 39 años (256)",9,8,,,,3,4,,1,,1,33
"De 40 a 44 años (257)",7,7,,,1,3,3,,,,,25
"De 45 a 49 años (258)",3,3,,,1,,1,,,1,,17
"De 50 y más años (259)",3,3,,,1,,,1,1,,,16
"Sup. no Univ. completa (260)",72,60,,21,15,16,4,2,1,1,12,149
"De 20 a 24 años (263)",10,3,,2,1,,,,,,7,4
"De 25 a 29 años (264)",14,10,,8,2,,,,,,4,12
"De 30 a 34 años (265)",16,16,,6,6,4,,,,,,30
"De 35 a 39 años (266)",18,18,,5,4,5,3,1,,,,47
"De 40 a 44 años (267)",7,6,,,1,3,1,,,1,1,27
"De 45 a 49 años (268)",4,4,,,,3,,1,,,,16
"De 50 y más años (269)",3,3,,,1,1,,,1,,,13
"Sup. Univ. incompleta (270)",11,8,,4,2,,1,,1,,3,21
"De 20 a 24 años (273)",5,2,,2,,,,,,,3,2
"De 25 a 29 años (274)",2,2,,2,,,,,,,,2
"De 30 a 34 años (275)",1,1,,,1,,,,,,,2
"De 35 a 39 años (276)",2,2,,,1,,,,1,,,10
"De 40 a 44 años (277)",1,1,,,,,1,,,,,5
"Sup. Univ. completa (280)",36,29,,11,10,6,2,,,,7,59
"De 20 a 24 años (283)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (284)",8,4,,3,1,,,,,,4,5
"De 30 a 34 años (285)",4,3,,1,1,1,,,,,1,6
"De 35 a 39 años (286)",10,9,,2,6,,1,,,,1,19
"De 40 a 44 años (287)",6,6,,1,2,3,,,,,,14
"De 45 a 49 años (288)",2,2,,,,2,,,,,,6
"De 50 y más años (289)",4,4,,3,,,1,,,,,8
