"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",5,4,4,,,,,,,,1,
"De 15 a 19 años (022)",222,202,30,162,10,,,,,,20,182
"De 20 a 24 años (023)",642,625,22,477,110,12,2,2,,,17,757
"De 25 a 29 años (024)",949,939,13,580,240,72,30,2,2,,10,1430
"De 30 a 34 años (025)",1039,1032,19,413,349,160,81,10,,,7,2003
"De 35 a 39 años (026)",1220,1214,18,328,397,234,199,30,7,1,6,2949
"De 40 a 44 años (027)",1178,1177,13,223,303,285,242,84,21,6,1,3507
"De 45 a 49 años (028)",1012,1008,13,148,229,204,264,104,40,6,4,3445
"De 50 y más años (029)",2571,2555,44,327,439,403,639,405,196,102,16,10620
"Casado(a) (030)",59249,58882,1671,6525,12270,10510,13924,7887,4020,2075,367,231301
"De 12 a 14 años (031)",13,8,4,2,2,,,,,,5,6
"De 15 a 19 años (032)",256,211,67,104,23,11,6,,,,45,207
"De 20 a 24 años (033)",1476,1417,192,730,356,103,29,7,,,59,1921
"De 25 a 29 años (034)",3940,3872,326,1417,1280,558,253,32,6,,68,6957
"De 30 a 34 años (035)",6399,6339,316,1335,2268,1326,900,166,23,5,60,14985
"De 35 a 39 años (036)",8062,8036,160,885,2513,1951,1799,572,136,20,26,24563
"De 40 a 44 años (037)",8276,8257,138,588,2017,1947,2208,917,364,78,19,29885
"De 45 a 49 años (038)",7917,7901,98,466,1512,1598,2258,1230,536,203,16,32773
"De 50 y más años (039)",22910,22841,370,998,2299,3016,6471,4963,2955,1769,69,120004
"Viudo(a) (040)",12253,12178,250,828,1284,1462,3144,2614,1545,1051,75,63756
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",7,7,6,,1,,,,,,,2
"De 20 a 24 años (043)",35,34,3,19,8,2,,2,,,1,53
"De 25 a 29 años (044)",88,87,1,40,20,14,10,2,,,1,177
"De 30 a 34 años (045)",185,181,4,37,53,51,25,9,2,,4,477
"De 35 a 39 años (046)",307,305,7,45,60,86,85,15,5,2,2,951
"De 40 a 44 años (047)",542,538,15,59,110,90,181,59,19,5,4,1937
"De 45 a 49 años (048)",724,720,6,36,113,139,222,126,58,20,4,3174
"De 50 y más años (049)",10364,10306,208,592,919,1080,2621,2401,1461,1024,58,56985
"Divorciado(a) (050)",1274,1254,43,269,291,202,281,107,47,14,20,3942
"De 15 a 19 años (052)",6,4,1,3,,,,,,,2,3
"De 20 a 24 años (053)",25,25,3,18,2,,2,,,,,30
"De 25 a 29 años (054)",46,44,4,26,8,2,3,,1,,2,69
"De 30 a 34 años (055)",84,83,7,39,18,8,10,1,,,1,147
"De 35 a 39 años (056)",131,128,7,46,39,20,15,1,,,3,258
"De 40 a 44 años (057)",150,147,2,42,37,34,18,12,2,,3,390
"De 45 a 49 años (058)",191,191,5,23,63,42,41,12,5,,,569
"De 50 y más años (059)",641,632,14,72,124,96,192,81,39,14,9,2476
"Soltero(a) (060)",72879,67058,57578,6266,1985,839,390,,,,5821,14313
"De 12 a 14 años (061)",15648,15647,15624,22,1,,,,,,1,24
"De 15 a 19 años (062)",22977,22975,22545,401,22,3,4,,,,2,470
"De 20 a 24 años (063)",14464,12271,10885,1205,157,22,2,,,,2193,1593
"De 25 a 29 años (064)",7393,5536,4010,1224,237,56,9,,,,1857,1902
"De 30 a 34 años (065)",3915,3139,1730,973,300,105,31,,,,776,2012
"De 35 a 39 años (066)",2436,2070,828,767,294,127,54,,,,366,1952
"De 40 a 44 años (067)",1691,1487,534,496,259,144,54,,,,204,1662
"De 45 a 49 años (068)",1238,1108,350,378,219,92,69,,,,130,1368
"De 50 y más años (069)",3117,2825,1072,800,496,290,167,,,,292,3330
,,,,,,,,,,,,
"URBANA (080)",169381,162903,57115,25145,24360,17335,20434,10542,5131,2841,6478,358169
"De 12 a 14 años (081)",13662,13613,13568,40,5,,,,,,49,50
"De 15 a 19 años (082)",22786,22594,21068,1348,140,19,19,,,,192,1761
"De 20 a 24 años (083)",21269,18974,11505,5419,1647,322,60,21,,,2295,10071
"De 25 a 29 años (084)",18455,16517,4830,6008,3766,1365,500,36,12,,1938,20051
"De 30 a 34 años (085)",16473,15641,2283,4222,4836,2528,1512,225,29,6,832,29647
"De 35 a 39 años (086)",15062,14663,1113,2623,4344,3203,2621,625,114,20,399,37383
"De 40 a 44 años (087)",13364,13141,746,1643,3152,2905,3127,1114,376,78,223,41390
"De 45 a 49 años (088)",11442,11298,479,1162,2281,2218,3016,1418,531,193,144,41194
"De 50 y más años (089)",36868,36462,1523,2680,4189,4775,9579,7103,4069,2544,406,176622
"Conviviente (090)",31619,31008,3228,9979,7949,4345,3771,1197,368,171,611,67965
"De 12 a 14 años (091)",120,76,52,22,2,,,,,,44,26
"De 15 a 19 años (092)",1725,1596,680,802,96,8,10,,,,129,1058
"De 20 a 24 años (093)",6043,5838,1141,3273,1160,215,38,11,,,205,6469
"De 25 a 29 años (094)",7170,7033,682,2987,2229,816,298,17,4,,137,11277
"De 30 a 34 años (095)",5961,5918,304,1573,2097,1130,708,94,10,2,43,12892
"De 35 a 39 años (096)",4239,4213,138,661,1267,1025,878,202,32,10,26,11737
"De 40 a 44 años (097)",2735,2727,89,310,572,591,793,267,81,24,8,9357
"De 45 a 49 años (098)",1536,1531,45,169,263,272,463,228,65,26,5,5859
"De 50 y más años (099)",2090,2076,97,182,263,288,583,378,176,109,14,9290
"Separado(a) (100)",7946,7873,157,2341,1898,1248,1327,566,235,101,73,22392
"De 12 a 14 años (101)",3,2,2,,,,,,,,1,
"De 15 a 19 años (102)",175,158,29,121,8,,,,,,17,137
"De 20 a 24 años (103)",533,517,22,392,89,10,2,2,,,16,624
"De 25 a 29 años (104)",834,825,13,512,207,64,26,1,2,,9,1249
"De 30 a 34 años (105)",947,940,19,383,320,147,66,5,,,7,1780
"De 35 a 39 años (106)",1120,1115,15,304,373,210,183,26,4,,5,2673
"De 40 a 44 años (107)",1077,1076,11,205,285,266,210,77,18,4,1,3154
"De 45 a 49 años (108)",926,922,11,139,210,188,245,91,33,5,4,3108
"De 50 y más años (109)",2331,2318,35,285,406,363,595,364,178,92,13,9667
"Casado(a) (110)",51848,51529,1491,6015,11272,9489,11995,6441,3174,1652,319,196012
"De 12 a 14 años (111)",11,8,4,2,2,,,,,,3,6
"De 15 a 19 años (112)",194,152,47,75,16,9,5,,,,42,154
"De 20 a 24 años (113)",1219,1165,171,637,257,77,17,6,,,54,1495
"De 25 a 29 años (114)",3363,3309,310,1299,1094,425,160,16,5,,54,5577
"De 30 a 34 años (115)",5630,5572,307,1267,2071,1107,681,118,17,4,58,12546
"De 35 a 39 años (116)",7019,6996,151,849,2337,1754,1435,385,76,9,23,20160
"De 40 a 44 años (117)",7323,7306,122,558,1908,1794,1909,710,259,46,17,25276
"De 45 a 49 años (118)",7015,7002,89,441,1442,1508,2008,985,382,147,13,27718
"De 50 y más años (119)",20074,20019,290,887,2145,2815,5780,4221,2435,1446,55,103080
"Viudo(a) (120)",10553,10490,163,722,1126,1288,2734,2246,1308,903,63,54919
"De 15 a 19 años (122)",7,7,6,,1,,,,,,,2
"De 20 a 24 años (123)",27,26,2,15,6,1,,2,,,1,42
"De 25 a 29 años (124)",73,72,1,37,15,10,7,2,,,1,138
"De 30 a 34 años (125)",162,158,3,35,51,40,19,8,2,,4,405
"De 35 a 39 años (126)",258,256,6,42,52,75,66,12,2,1,2,757
"De 40 a 44 años (127)",475,471,9,55,101,82,154,50,16,4,4,1672
"De 45 a 49 años (128)",628,625,4,30,103,128,196,103,46,15,3,2696
"De 50 y más años (129)",8923,8875,132,508,797,952,2292,2069,1242,883,48,49207
"Divorciado(a) (130)",1183,1166,40,248,280,194,252,92,46,14,17,3638
"De 15 a 19 años (132)",5,3,1,2,,,,,,,2,2
"De 20 a 24 años (133)",21,21,3,14,2,,2,,,,,26
"De 25 a 29 años (134)",43,41,4,24,8,2,2,,1,,2,63
"De 30 a 34 años (135)",78,77,7,37,18,6,9,,,,1,129
"De 35 a 39 años (136)",118,116,6,42,37,19,12,,,,2,227
"De 40 a 44 años (137)",142,139,2,40,36,34,15,10,2,,3,358
"De 45 a 49 años (138)",179,179,5,22,59,40,37,11,5,,,530
"De 50 y más años (139)",597,590,12,67,120,93,175,71,38,14,7,2303
"Soltero(a) (140)",66232,60837,52036,5840,1835,771,355,,,,5395,13243
"De 12 a 14 años (141)",13528,13527,13510,16,1,,,,,,1,18
"De 15 a 19 años (142)",20680,20678,20305,348,19,2,4,,,,2,408
"De 20 a 24 años (143)",13426,11407,10166,1088,133,19,1,,,,2019,1415
"De 25 a 29 años (144)",6972,5237,3820,1149,213,48,7,,,,1735,1747
"De 30 a 34 años (145)",3695,2976,1643,927,279,98,29,,,,719,1895
"De 35 a 39 años (146)",2308,1967,797,725,278,120,47,,,,341,1829
"De 40 a 44 años (147)",1612,1422,513,475,250,138,46,,,,190,1573
"De 45 a 49 años (148)",1158,1039,325,361,204,82,67,,,,119,1283
"De 50 y más años (149)",2853,2584,957,751,458,264,154,,,,269,3075
,,,,,,,,,,,,
"RURAL (160)",20192,19584,6082,2384,2282,1880,3056,2098,1199,603,608,56509
"De 12 a 14 años (161)",2144,2132,2121,10,1,,,,,,12,12
"De 15 a 19 años (162)",2710,2673,2330,295,40,7,1,,,,37,400
"De 20 a 24 años (163)",2292,2069,832,737,377,91,28,4,,,223,1906
"De 25 a 29 años (164)",1876,1722,242,492,496,293,179,19,1,,154,3235
"De 30 a 34 años (165)",1659,1598,111,240,401,378,377,81,9,1,61,4416
"De 35 a 39 años (166)",1673,1639,52,141,283,325,512,234,78,14,34,6235
"De 40 a 44 años (167)",1457,1439,48,93,182,218,451,278,130,39,18,6458
"De 45 a 49 años (168)",1322,1306,45,65,135,149,341,315,189,67,16,6671
"De 50 y más años (169)",5059,5006,301,311,367,419,1167,1167,792,482,53,27176
"Conviviente (170)",3461,3351,251,1004,786,487,523,198,84,18,110,8508
"De 12 a 14 años (171)",19,10,5,4,1,,,,,,9,6
"De 15 a 19 años (172)",303,272,69,171,28,4,,,,,31,239
"De 20 a 24 años (173)",876,833,91,434,231,59,15,3,,,43,1154
"De 25 a 29 años (174)",745,728,36,226,248,140,76,2,,,17,1474
"De 30 a 34 años (175)",549,547,14,92,152,126,134,26,3,,2,1547
"De 35 a 39 años (176)",340,336,7,32,57,85,103,39,12,1,4,1208
"De 40 a 44 años (177)",249,247,3,18,36,32,82,53,19,4,2,1110
"De 45 a 49 años (178)",146,145,7,7,17,20,40,33,16,5,1,677
"De 50 y más años (179)",234,233,19,20,16,21,73,42,34,8,1,1093
"Separado(a) (180)",892,883,19,317,179,122,130,71,31,14,9,2501
"De 12 a 14 años (181)",2,2,2,,,,,,,,,
"De 15 a 19 años (182)",47,44,1,41,2,,,,,,3,45
"De 20 a 24 años (183)",109,108,,85,21,2,,,,,1,133
"De 25 a 29 años (184)",115,114,,68,33,8,4,1,,,1,181
"De 30 a 34 años (185)",92,92,,30,29,13,15,5,,,,223
"De 35 a 39 años (186)",100,99,3,24,24,24,16,4,3,1,1,276
"De 40 a 44 años (187)",101,101,2,18,18,19,32,7,3,2,,353
"De 45 a 49 años (188)",86,86,2,9,19,16,19,13,7,1,,337
"De 50 y más años (189)",240,237,9,42,33,40,44,41,18,10,3,953
"Casado(a) (190)",7401,7353,180,510,998,1021,1929,1446,846,423,48,35289
"De 12 a 14 años (191)",2,,,,,,,,,,2,
"De 15 a 19 años (192)",62,59,20,29,7,2,1,,,,3,53
"De 20 a 24 años (193)",257,252,21,93,99,26,12,1,,,5,426
"De 25 a 29 años (194)",577,563,16,118,186,133,93,16,1,,14,1380
"De 30 a 34 años (195)",769,767,9,68,197,219,219,48,6,1,2,2439
"De 35 a 39 años (196)",1043,1040,9,36,176,197,364,187,60,11,3,4403
"De 40 a 44 años (197)",953,951,16,30,109,153,299,207,105,32,2,4609
"De 45 a 49 años (198)",902,899,9,25,70,90,250,245,154,56,3,5055
"De 50 y más años (199)",2836,2822,80,111,154,201,691,742,520,323,14,16924
"Viudo(a) (200)",1700,1688,87,106,158,174,410,368,237,148,12,8837
"De 12 a 14 años (201)",1,,,,,,,,,,1,
"De 20 a 24 años (203)",8,8,1,4,2,1,,,,,,11
"De 25 a 29 años (204)",15,15,,3,5,4,3,,,,,39
"De 30 a 34 años (205)",23,23,1,2,2,11,6,1,,,,72
"De 35 a 39 años (206)",49,49,1,3,8,11,19,3,3,1,,194
"De 40 a 44 años (207)",67,67,6,4,9,8,27,9,3,1,,265
"De 45 a 49 años (208)",96,95,2,6,10,11,26,23,12,5,1,478
"De 50 y más años (209)",1441,1431,76,84,122,128,329,332,219,141,10,7778
"Divorciado(a) (210)",91,88,3,21,11,8,29,15,1,,3,304
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",4,4,,4,,,,,,,,4
"De 25 a 29 años (214)",3,3,,2,,,1,,,,,6
"De 30 a 34 años (215)",6,6,,2,,2,1,1,,,,18
"De 35 a 39 años (216)",13,12,1,4,2,1,3,1,,,1,31
"De 40 a 44 años (217)",8,8,,2,1,,3,2,,,,32
"De 45 a 49 años (218)",12,12,,1,4,2,4,1,,,,39
"De 50 y más años (219)",44,42,2,5,4,3,17,10,1,,2,173
"Soltero(a) (220)",6647,6221,5542,426,150,68,35,,,,426,1070
"De 12 a 14 años (221)",2120,2120,2114,6,,,,,,,,6
"De 15 a 19 años (222)",2297,2297,2240,53,3,1,,,,,,62
"De 20 a 24 años (223)",1038,864,719,117,24,3,1,,,,174,178
"De 25 a 29 años (224)",421,299,190,75,24,8,2,,,,122,155
"De 30 a 34 años (225)",220,163,87,46,21,7,2,,,,57,117
"De 35 a 39 años (226)",128,103,31,42,16,7,7,,,,25,123
"De 40 a 44 años (227)",79,65,21,21,9,6,8,,,,14,89
"De 45 a 49 años (228)",80,69,25,17,15,10,2,,,,11,85
"De 50 y más años (229)",264,241,115,49,38,26,13,,,,23,255
