"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Separado(a) (020)",7112,6981,23,1736,1677,1142,1392,675,243,93,131,21986
"De 12 a 14 años (021)",9,2,,2,,,,,,,7,2
"De 15 a 19 años (022)",349,316,1,274,33,8,,,,,33,364
"De 20 a 24 años (023)",751,727,1,459,215,40,10,2,,,24,1063
"De 25 a 29 años (024)",762,743,2,303,255,121,61,1,,,19,1437
"De 30 a 34 años (025)",783,773,3,199,296,161,98,15,1,,10,1798
"De 35 a 39 años (026)",830,823,2,130,255,195,189,44,7,1,7,2412
"De 40 a 44 años (027)",923,922,3,131,203,210,261,92,17,5,1,3072
"De 45 a 49 años (028)",748,744,4,81,160,127,210,119,36,7,4,2852
"De 50 y más años (029)",1957,1931,7,157,260,280,563,402,182,80,26,8986
"Casado(a) (030)",32958,32516,127,3622,6340,6343,8243,4435,2320,1086,442,131436
"De 12 a 14 años (031)",15,5,1,3,1,,,,,,10,5
"De 15 a 19 años (032)",238,179,8,119,32,13,7,,,,59,250
"De 20 a 24 años (033)",1103,1026,10,542,313,118,38,5,,,77,1709
"De 25 a 29 años (034)",2362,2284,14,756,769,403,295,43,4,,78,5075
"De 30 a 34 años (035)",3535,3477,12,632,1114,818,691,180,27,3,58,9709
"De 35 a 39 años (036)",4408,4372,19,409,1179,1093,1102,418,122,30,36,14874
"De 40 a 44 años (037)",4756,4732,12,308,933,1196,1405,600,220,58,24,18217
"De 45 a 49 años (038)",4353,4338,12,251,744,935,1326,644,305,121,15,18401
"De 50 y más años (039)",12188,12103,39,602,1255,1767,3379,2545,1642,874,85,63196
"Viudo(a) (040)",7152,6994,35,428,686,858,1931,1569,1003,484,158,36799
"De 12 a 14 años (041)",4,,,,,,,,,,4,
"De 15 a 19 años (042)",25,21,1,14,4,1,1,,,,4,29
"De 20 a 24 años (043)",44,42,,16,16,3,3,4,,,2,97
"De 25 a 29 años (044)",49,45,,13,17,11,3,1,,,4,101
"De 30 a 34 años (045)",113,103,1,15,27,21,29,9,1,,10,324
"De 35 a 39 años (046)",163,159,1,17,31,40,53,13,4,,4,550
"De 40 a 44 años (047)",268,258,3,23,42,49,88,40,8,5,10,1006
"De 45 a 49 años (048)",391,383,3,28,59,70,113,72,32,6,8,1633
"De 50 y más años (049)",6095,5983,26,302,490,663,1641,1430,958,473,112,33059
"Divorciado(a) (050)",639,617,5,107,174,127,127,50,21,6,22,1943
"De 15 a 19 años (052)",6,3,,2,,,1,,,,3,6
"De 20 a 24 años (053)",12,8,,6,2,,,,,,4,10
"De 25 a 29 años (054)",11,9,,5,2,2,,,,,2,15
"De 30 a 34 años (055)",40,39,,9,15,6,8,1,,,1,99
"De 35 a 39 años (056)",41,40,,14,9,9,7,1,,,1,97
"De 40 a 44 años (057)",74,72,,13,30,17,8,4,,,2,184
"De 45 a 49 años (058)",98,96,1,12,35,22,17,6,3,,2,287
"De 50 y más años (059)",357,350,4,46,81,71,86,38,18,6,7,1245
"Soltero(a) (060)",16354,11780,148,6740,2710,1414,768,,,,4574,19474
"De 12 a 14 años (061)",86,80,6,72,2,,,,,,6,76
"De 15 a 19 años (062)",1324,1315,22,1183,84,24,2,,,,9,1431
"De 20 a 24 años (063)",4401,2453,32,1908,427,75,11,,,,1948,3031
"De 25 a 29 años (064)",3520,2064,20,1307,522,167,48,,,,1456,3044
"De 30 a 34 años (065)",2126,1616,15,787,460,262,92,,,,510,2861
"De 35 a 39 años (066)",1406,1202,8,479,374,220,121,,,,204,2371
"De 40 a 44 años (067)",1105,983,7,355,273,210,138,,,,122,2083
"De 45 a 49 años (068)",767,667,12,208,186,161,100,,,,100,1463
"De 50 y más años (069)",1619,1400,26,441,382,295,256,,,,219,3114
,,,,,,,,,,,,
"URBANA (080)",103192,96528,602,22995,21962,16993,19659,8988,3844,1485,6664,309869
"De 12 a 14 años (081)",234,110,12,92,6,,,,,,124,104
"De 15 a 19 años (082)",4486,3880,88,3207,504,68,13,,,,606,4471
"De 20 a 24 años (083)",13611,11226,114,6728,3369,842,145,28,,,2385,16767
"De 25 a 29 años (084)",14693,12956,88,4943,4514,2324,1020,60,7,,1737,25674
"De 30 a 34 años (085)",13279,12620,58,2794,4027,3014,2333,357,31,6,659,32446
"De 35 a 39 años (086)",11968,11655,53,1577,3054,2818,3197,802,135,19,313,36478
"De 40 a 44 años (087)",11042,10838,38,1097,2086,2611,3347,1296,311,52,204,39148
"De 45 a 49 años (088)",9001,8853,42,766,1545,1805,2702,1414,473,106,148,35338
"De 50 y más años (089)",24878,24390,109,1791,2857,3511,6902,5031,2887,1302,488,119443
"Conviviente (090)",46377,44727,301,11330,11110,7789,8780,3722,1281,414,1650,134371
"De 12 a 14 años (091)",149,46,6,36,4,,,,,,103,44
"De 15 a 19 años (092)",2955,2444,62,1952,397,27,6,,,,511,2851
"De 20 a 24 años (093)",7944,7514,75,4071,2562,672,116,18,,,430,11802
"De 25 a 29 años (094)",8635,8388,54,2659,3118,1746,765,40,6,,247,17661
"De 30 a 34 años (095)",7407,7296,30,1204,2210,1882,1683,259,23,5,111,20361
"De 35 a 39 años (096)",5920,5840,26,568,1286,1344,1984,539,86,7,80,20048
"De 40 a 44 años (097)",4607,4550,15,292,654,990,1638,750,182,29,57,18420
"De 45 a 49 años (098)",3302,3273,13,209,381,530,1098,752,240,50,29,14820
"De 50 y más años (099)",5458,5376,20,339,498,598,1490,1364,744,323,82,28364
"Separado(a) (100)",6482,6361,23,1561,1539,1080,1286,598,207,67,121,19806
"De 12 a 14 años (101)",8,2,,2,,,,,,,6,2
"De 15 a 19 años (102)",264,233,1,205,21,6,,,,,31,265
"De 20 a 24 años (103)",621,601,1,401,162,31,4,2,,,20,848
"De 25 a 29 años (104)",684,666,2,279,226,103,55,1,,,18,1275
"De 30 a 34 años (105)",738,728,3,196,283,153,79,13,1,,10,1652
"De 35 a 39 años (106)",756,750,2,122,238,187,165,31,4,1,6,2132
"De 40 a 44 años (107)",884,883,3,130,201,201,248,85,12,3,1,2873
"De 45 a 49 años (108)",706,702,4,76,156,124,201,108,29,4,4,2630
"De 50 y más años (109)",1821,1796,7,150,252,275,534,358,161,59,25,8129
"Casado(a) (110)",28141,27744,107,3380,5961,5855,6999,3295,1512,635,397,104321
"De 12 a 14 años (111)",12,3,1,2,,,,,,,9,2
"De 15 a 19 años (112)",173,124,6,85,19,11,3,,,,49,168
"De 20 a 24 años (113)",903,834,8,489,249,72,12,4,,,69,1277
"De 25 a 29 años (114)",1978,1908,14,722,687,310,156,18,1,,70,3809
"De 30 a 34 años (115)",2995,2940,10,613,1055,711,463,80,7,1,55,7418
"De 35 a 39 años (116)",3752,3720,18,389,1130,1030,879,222,41,11,32,11433
"De 40 a 44 años (117)",4166,4144,11,288,900,1150,1238,427,113,17,22,14795
"De 45 a 49 años (118)",3796,3782,9,240,731,903,1184,489,178,48,14,14762
"De 50 y más años (119)",10366,10289,30,552,1190,1668,3064,2055,1172,558,77,50657
"Viudo(a) (120)",6225,6097,30,382,637,796,1734,1327,828,363,128,31210
"De 12 a 14 años (121)",2,,,,,,,,,,2,
"De 15 a 19 años (122)",22,18,1,12,3,1,1,,,,4,25
"De 20 a 24 años (123)",37,35,,13,14,2,2,4,,,2,83
"De 25 a 29 años (124)",38,36,,13,12,7,3,1,,,2,79
"De 30 a 34 años (125)",92,83,1,14,24,19,20,5,,,9,237
"De 35 a 39 años (126)",145,142,1,16,29,38,45,9,4,,3,478
"De 40 a 44 años (127)",234,226,2,21,40,45,81,30,4,3,8,841
"De 45 a 49 años (128)",345,338,3,24,56,66,103,59,23,4,7,1386
"De 50 y más años (129)",5310,5219,22,269,459,618,1479,1219,797,356,91,28081
"Divorciado(a) (130)",614,592,5,104,169,125,121,46,16,6,22,1831
"De 15 a 19 años (132)",5,2,,1,,,1,,,,3,5
"De 20 a 24 años (133)",11,7,,5,2,,,,,,4,9
"De 25 a 29 años (134)",10,8,,5,2,1,,,,,2,12
"De 30 a 34 años (135)",34,33,,9,14,5,5,,,,1,74
"De 35 a 39 años (136)",40,39,,13,9,9,7,1,,,1,96
"De 40 a 44 años (137)",73,71,,13,29,17,8,4,,,2,182
"De 45 a 49 años (138)",98,96,1,12,35,22,17,6,3,,2,287
"De 50 y más años (139)",343,336,4,46,78,71,83,35,13,6,7,1166
"Soltero(a) (140)",15353,11007,136,6238,2546,1348,739,,,,4346,18330
"De 12 a 14 años (141)",63,59,5,52,2,,,,,,4,56
"De 15 a 19 años (142)",1067,1059,18,952,64,23,2,,,,8,1157
"De 20 a 24 años (143)",4095,2235,30,1749,380,65,11,,,,1860,2748
"De 25 a 29 años (144)",3348,1950,18,1265,469,157,41,,,,1398,2838
"De 30 a 34 años (145)",2013,1540,14,758,441,244,83,,,,473,2704
"De 35 a 39 años (146)",1355,1164,6,469,362,210,117,,,,191,2291
"De 40 a 44 años (147)",1078,964,7,353,262,208,134,,,,114,2037
"De 45 a 49 años (148)",754,662,12,205,186,160,99,,,,92,1453
"De 50 y más años (149)",1580,1374,26,435,380,281,252,,,,206,3046
,,,,,,,,,,,,
"RURAL (160)",21261,20595,94,3274,3082,2751,4678,3444,2144,1128,666,91076
"De 12 a 14 años (161)",102,47,2,41,4,,,,,,55,49
"De 15 a 19 años (162)",1799,1622,25,1249,302,36,10,,,,177,2001
"De 20 a 24 años (163)",3222,3054,12,1105,1174,553,199,11,,,168,6009
"De 25 a 29 años (164)",2926,2830,5,372,742,787,823,92,9,,96,8424
"De 30 a 34 años (165)",2510,2456,8,125,306,537,1010,376,84,10,54,9997
"De 35 a 39 años (166)",2418,2392,11,103,180,283,814,687,267,47,26,12114
"De 40 a 44 años (167)",1907,1886,3,55,114,175,545,544,335,115,21,10838
"De 45 a 49 años (168)",1632,1620,6,61,61,94,387,467,354,190,12,10297
"De 50 y más años (169)",4745,4688,22,163,199,286,890,1267,1095,766,57,31347
"Conviviente (170)",13861,13508,57,2306,2347,2071,3096,1981,1120,530,353,54936
"De 12 a 14 años (171)",73,24,1,20,3,,,,,,49,26
"De 15 a 19 años (172)",1388,1224,19,912,256,31,6,,,,164,1541
"De 20 a 24 años (173)",2578,2510,8,831,1008,487,166,10,,,68,5064
"De 25 a 29 años (174)",2280,2253,3,272,573,661,671,67,6,,27,6765
"De 30 a 34 años (175)",1785,1772,5,73,211,401,742,269,63,8,13,7291
"De 35 a 39 años (176)",1618,1611,8,63,100,200,555,474,183,28,7,8240
"De 40 a 44 años (177)",1216,1207,1,30,65,114,354,354,219,70,9,7004
"De 45 a 49 años (178)",974,972,3,38,41,54,225,288,211,112,2,6179
"De 50 y más años (179)",1949,1935,9,67,90,123,377,519,438,312,14,12826
"Separado(a) (180)",630,620,,175,138,62,106,77,36,26,10,2180
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 15 a 19 años (182)",85,83,,69,12,2,,,,,2,99
"De 20 a 24 años (183)",130,126,,58,53,9,6,,,,4,215
"De 25 a 29 años (184)",78,77,,24,29,18,6,,,,1,162
"De 30 a 34 años (185)",45,45,,3,13,8,19,2,,,,146
"De 35 a 39 años (186)",74,73,,8,17,8,24,13,3,,1,280
"De 40 a 44 años (187)",39,39,,1,2,9,13,7,5,2,,199
"De 45 a 49 años (188)",42,42,,5,4,3,9,11,7,3,,222
"De 50 y más años (189)",136,135,,7,8,5,29,44,21,21,1,857
"Casado(a) (190)",4817,4772,20,242,379,488,1244,1140,808,451,45,27115
"De 12 a 14 años (191)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (192)",65,55,2,34,13,2,4,,,,10,82
"De 20 a 24 años (193)",200,192,2,53,64,46,26,1,,,8,432
"De 25 a 29 años (194)",384,376,,34,82,93,139,25,3,,8,1266
"De 30 a 34 años (195)",540,537,2,19,59,107,228,100,20,2,3,2291
"De 35 a 39 años (196)",656,652,1,20,49,63,223,196,81,19,4,3441
"De 40 a 44 años (197)",590,588,1,20,33,46,167,173,107,41,2,3422
"De 45 a 49 años (198)",557,556,3,11,13,32,142,155,127,73,1,3639
"De 50 y más años (199)",1822,1814,9,50,65,99,315,490,470,316,8,12539
"Viudo(a) (200)",927,897,5,46,49,62,197,242,175,121,30,5589
"De 12 a 14 años (201)",2,,,,,,,,,,2,
"De 15 a 19 años (202)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (203)",7,7,,3,2,1,1,,,,,14
"De 25 a 29 años (204)",11,9,,,5,4,,,,,2,22
"De 30 a 34 años (205)",21,20,,1,3,2,9,4,1,,1,87
"De 35 a 39 años (206)",18,17,,1,2,2,8,4,,,1,72
"De 40 a 44 años (207)",34,32,1,2,2,4,7,10,4,2,2,165
"De 45 a 49 años (208)",46,45,,4,3,4,10,13,9,2,1,247
"De 50 y más años (209)",785,764,4,33,31,45,162,211,161,117,21,4978
"Divorciado(a) (210)",25,25,,3,5,2,6,4,5,,,112
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 25 a 29 años (214)",1,1,,,,1,,,,,,3
"De 30 a 34 años (215)",6,6,,,1,1,3,1,,,,25
"De 35 a 39 años (216)",1,1,,1,,,,,,,,1
"De 40 a 44 años (217)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",14,14,,,3,,3,3,5,,,79
"Soltero(a) (220)",1001,773,12,502,164,66,29,,,,228,1144
"De 12 a 14 años (221)",23,21,1,20,,,,,,,2,20
"De 15 a 19 años (222)",257,256,4,231,20,1,,,,,1,274
"De 20 a 24 años (223)",306,218,2,159,47,10,,,,,88,283
"De 25 a 29 años (224)",172,114,2,42,53,10,7,,,,58,206
"De 30 a 34 años (225)",113,76,1,29,19,18,9,,,,37,157
"De 35 a 39 años (226)",51,38,2,10,12,10,4,,,,13,80
"De 40 a 44 años (227)",27,19,,2,11,2,4,,,,8,46
"De 45 a 49 años (228)",13,5,,3,,1,1,,,,8,10
"De 50 y más años (229)",39,26,,6,2,14,4,,,,13,68
