"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",717,4350,3748,35,86.2,0.8,
"De 45 a 49 años (038)",587,3809,3097,8,81.3,0.2,
"De 50 y más años (039)",1435,9366,7214,,77,,
"Viudo(a) (040)",1348,7435,5274,6,70.9,0.1,
"De 15 a 19 años (042)",4,6,5,,83.3,,
"De 20 a 24 años (043)",18,39,38,2,97.4,5.1,
"De 25 a 29 años (044)",15,33,26,,78.8,,
"De 30 a 34 años (045)",39,117,99,,84.6,,
"De 35 a 39 años (046)",44,188,169,2,89.9,1.1,
"De 40 a 44 años (047)",85,390,315,,80.8,,
"De 45 a 49 años (048)",97,568,447,2,78.7,0.4,
"De 50 y más años (049)",1046,6094,4175,,68.5,,
"Divorciado(a) (050)",61,224,185,,82.6,,
"De 15 a 19 años (052)",2,,,,,,
"De 20 a 24 años (053)",9,10,10,,100,,
"De 25 a 29 años (054)",6,10,10,,100,,
"De 30 a 34 años (055)",9,16,15,,93.8,,
"De 35 a 39 años (056)",5,19,14,,73.7,,
"De 40 a 44 años (057)",6,38,29,,76.3,,
"De 45 a 49 años (058)",5,27,22,,81.5,,
"De 50 y más años (059)",19,104,85,,81.7,,
"Soltero(a) (060)",4011,225,212,19,94.2,8.4,
"De 12 a 14 años (061)",1891,3,3,,100,,
"De 15 a 19 años (062)",1405,21,21,10,100,47.6,
"De 20 a 24 años (063)",366,54,53,5,98.1,9.3,
"De 25 a 29 años (064)",142,41,40,2,97.6,4.9,
"De 30 a 34 años (065)",61,33,32,1,97,3,
"De 35 a 39 años (066)",41,27,27,1,100,3.7,
"De 40 a 44 años (067)",32,15,12,,80,,
"De 45 a 49 años (068)",21,3,3,,100,,
"De 50 y más años (069)",52,28,21,,75,,
,,,,,,,
"URBANA (080)",3021,8064,7106,158,88.1,2,
"De 12 a 14 años (081)",381,3,3,,100,,
"De 15 a 19 años (082)",396,71,69,24,97.2,33.8,
"De 20 a 24 años (083)",338,344,339,36,98.5,10.5,
"De 25 a 29 años (084)",341,618,592,39,95.8,6.3,
"De 30 a 34 años (085)",328,931,879,32,94.4,3.4,
"De 35 a 39 años (086)",290,1042,979,16,94,1.5,
"De 40 a 44 años (087)",228,975,896,9,91.9,0.9,
"De 45 a 49 años (088)",169,869,791,2,91,0.2,
"De 50 y más años (089)",550,3211,2558,,79.7,,
"Conviviente (090)",906,2530,2333,109,92.2,4.3,
"De 12 a 14 años (091)",7,1,1,,100,,
"De 15 a 19 años (092)",57,42,41,17,97.6,40.5,
"De 20 a 24 años (093)",171,241,236,31,97.9,12.9,
"De 25 a 29 años (094)",203,412,397,30,96.4,7.3,
"De 30 a 34 años (095)",161,462,434,18,93.9,3.9,
"De 35 a 39 años (096)",124,453,433,8,95.6,1.8,
"De 40 a 44 años (097)",71,299,283,4,94.6,1.3,
"De 45 a 49 años (098)",49,245,233,1,95.1,0.4,
"De 50 y más años (099)",63,375,275,,73.3,,
"Separado(a) (100)",143,418,389,8,93.1,1.9,
"De 15 a 19 años (102)",11,15,15,2,100,13.3,
"De 20 a 24 años (103)",19,25,25,3,100,12,
"De 25 a 29 años (104)",21,42,39,3,92.9,7.1,
"De 30 a 34 años (105)",26,66,65,,98.5,,
"De 35 a 39 años (106)",17,47,45,,95.7,,
"De 40 a 44 años (107)",19,78,74,,94.9,,
"De 45 a 49 años (108)",9,29,25,,86.2,,
"De 50 y más años (109)",21,116,101,,87.1,,
"Casado(a) (110)",799,3746,3337,35,89.1,0.9,
"De 12 a 14 años (111)",1,2,2,,100,,
"De 15 a 19 años (112)",6,6,6,2,100,33.3,
"De 20 a 24 años (113)",27,48,48,,100,,
"De 25 a 29 años (114)",49,130,126,5,96.9,3.8,
"De 30 a 34 años (115)",115,374,351,14,93.9,3.7,
"De 35 a 39 años (116)",125,498,462,8,92.8,1.6,
"De 40 a 44 años (117)",115,525,481,5,91.6,1,
"De 45 a 49 años (118)",93,521,474,1,91,0.2,
"De 50 y más años (119)",268,1642,1387,,84.5,,
"Viudo(a) (120)",225,1221,914,,74.9,,
"De 15 a 19 años (122)",1,3,2,,66.7,,
"De 20 a 24 años (123)",4,9,9,,100,,
"De 25 a 29 años (124)",7,15,11,,73.3,,
"De 30 a 34 años (125)",6,16,16,,100,,
"De 35 a 39 años (126)",7,24,24,,100,,
"De 40 a 44 años (127)",11,52,41,,78.8,,
"De 45 a 49 años (128)",12,66,53,,80.3,,
"De 50 y más años (129)",177,1036,758,,73.2,,
"Divorciado(a) (130)",19,72,62,,86.1,,
"De 20 a 24 años (133)",2,2,2,,100,,
"De 25 a 29 años (134)",3,3,3,,100,,
"De 30 a 34 años (135)",3,5,5,,100,,
"De 35 a 39 años (136)",3,14,9,,64.3,,
"De 40 a 44 años (137)",2,15,13,,86.7,,
"De 45 a 49 años (138)",1,7,5,,71.4,,
"De 50 y más años (139)",5,26,25,,96.2,,
"Soltero(a) (140)",929,77,71,6,92.2,7.8,
"De 12 a 14 años (141)",373,,,,,,
"De 15 a 19 años (142)",321,5,5,3,100,60,
"De 20 a 24 años (143)",115,19,19,2,100,10.5,
"De 25 a 29 años (144)",58,16,16,1,100,6.3,
"De 30 a 34 años (145)",17,8,8,,100,,
"De 35 a 39 años (146)",14,6,6,,100,,
"De 40 a 44 años (147)",10,6,4,,66.7,,
"De 45 a 49 años (148)",5,1,1,,100,,
"De 50 y más años (149)",16,16,12,,75,,
,,,,,,,
"RURAL (160)",11923,39994,32798,895,82,2.2,
"De 12 a 14 años (161)",1546,8,7,1,87.5,12.5,
"De 15 a 19 años (162)",1539,389,378,125,97.2,32.1,
"De 20 a 24 años (163)",1298,1790,1685,218,94.1,12.2,
"De 25 a 29 años (164)",1222,3228,2996,203,92.8,6.3,
"De 30 a 34 años (165)",1158,4481,4014,175,89.6,3.9,
"De 35 a 39 años (166)",1059,5219,4634,117,88.8,2.2,
"De 40 a 44 años (167)",945,5470,4657,44,85.1,0.8,
"De 45 a 49 años (168)",760,4741,3804,12,80.2,0.3,
"De 50 y más años (169)",2396,14668,10623,,72.4,,
"Conviviente (170)",3150,9898,8665,506,87.5,5.1,
"De 12 a 14 años (171)",24,4,3,,75,,
"De 15 a 19 años (172)",383,311,302,103,97.1,33.1,
"De 20 a 24 años (173)",752,1191,1122,170,94.2,14.3,
"De 25 a 29 años (174)",607,1597,1505,109,94.2,6.8,
"De 30 a 34 años (175)",410,1560,1421,69,91.1,4.4,
"De 35 a 39 años (176)",329,1562,1401,38,89.7,2.4,
"De 40 a 44 años (177)",216,1171,1004,14,85.7,1.2,
"De 45 a 49 años (178)",148,865,714,3,82.5,0.3,
"De 50 y más años (179)",281,1637,1193,,72.9,,
"Separado(a) (180)",217,619,526,17,85,2.7,
"De 12 a 14 años (181)",2,1,1,1,100,100,
"De 15 a 19 años (182)",21,21,21,5,100,23.8,
"De 20 a 24 años (183)",38,54,52,6,96.3,11.1,
"De 25 a 29 años (184)",39,68,63,3,92.6,4.4,
"De 30 a 34 años (185)",22,65,52,1,80,1.5,
"De 35 a 39 años (186)",26,83,78,1,94,1.2,
"De 40 a 44 años (187)",27,104,88,,84.6,,
"De 45 a 49 años (188)",13,64,54,,84.4,,
"De 50 y más años (189)",29,159,117,,73.6,,
"Casado(a) (190)",4309,22963,18983,354,82.7,1.5,
"De 12 a 14 años (191)",2,,,,,,
"De 15 a 19 años (192)",46,38,36,10,94.7,26.3,
"De 20 a 24 años (193)",236,472,440,38,93.2,8.1,
"De 25 a 29 años (194)",481,1513,1382,90,91.3,5.9,
"De 30 a 34 años (195)",643,2719,2424,104,89.2,3.8,
"De 35 a 39 años (196)",638,3384,2984,75,88.2,2.2,
"De 40 a 44 años (197)",602,3825,3267,30,85.4,0.8,
"De 45 a 49 años (198)",494,3288,2623,7,79.8,0.2,
"De 50 y más años (199)",1167,7724,5827,,75.4,,
"Viudo(a) (200)",1123,6214,4360,6,70.2,0.1,
"De 15 a 19 años (202)",3,3,3,,100,,
"De 20 a 24 años (203)",14,30,29,2,96.7,6.7,
"De 25 a 29 años (204)",8,18,15,,83.3,,
"De 30 a 34 años (205)",33,101,83,,82.2,,
"De 35 a 39 años (206)",37,164,145,2,88.4,1.2,
"De 40 a 44 años (207)",74,338,274,,81.1,,
"De 45 a 49 años (208)",85,502,394,2,78.5,0.4,
"De 50 y más años (209)",869,5058,3417,,67.6,,
"Divorciado(a) (210)",42,152,123,,80.9,,
"De 15 a 19 años (212)",2,,,,,,
"De 20 a 24 años (213)",7,8,8,,100,,
"De 25 a 29 años (214)",3,7,7,,100,,
"De 30 a 34 años (215)",6,11,10,,90.9,,
"De 35 a 39 años (216)",2,5,5,,100,,
"De 40 a 44 años (217)",4,23,16,,69.6,,
"De 45 a 49 años (218)",4,20,17,,85,,
"De 50 y más años (219)",14,78,60,,76.9,,
"Soltero(a) (220)",3082,148,141,12,95.3,8.1,
"De 12 a 14 años (221)",1518,3,3,,100,,
"De 15 a 19 años (222)",1084,16,16,7,100,43.8,
"De 20 a 24 años (223)",251,35,34,2,97.1,5.7,
"De 25 a 29 años (224)",84,25,24,1,96,4,
"De 30 a 34 años (225)",44,25,24,1,96,4,
"De 35 a 39 años (226)",27,21,21,1,100,4.8,
"De 40 a 44 años (227)",22,9,8,,88.9,,
"De 45 a 49 años (228)",16,2,2,,100,,
"De 50 y más años (229)",36,12,9,,75,,
