"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",1667,234,7,687,476,82,85,37,59
"Pesca (046)",16,,,4,7,2,2,1,
"Explotación de minas y canteras (047)",155,14,,37,79,9,11,1,4
"Industrias manufactureras (048)",216,5,,29,80,21,52,16,13
"Suministro de electricidad, gas y agua (049)",4,,,1,1,,1,1,
"Construcción (050)",31,4,,9,10,3,3,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1962,148,1,436,604,194,332,82,165
"Venta, mant.y rep. veh.autom.y motoc. (052)",32,,,1,8,8,10,2,3
"Comercio al por mayor (053)",68,2,,13,18,5,21,7,2
"Comercio al por menor (054)",1862,146,1,422,578,181,301,73,160
"Hoteles y restaurantes (055)",692,56,1,152,256,69,94,24,40
"Trans., almac. y comunicaciones (056)",147,1,,6,49,25,35,9,22
"Intermediación financiera (057)",37,,,,3,4,15,6,9
"Activid.inmobil., empres. y de alquiler (058)",195,3,1,14,35,18,69,13,42
"Admin.pub. y defensa; p. segur.soc.afil (059)",219,,,17,32,17,86,9,58
"Enseñanza (060)",707,,,1,28,22,224,11,421
"Servicios sociales y de salud (061)",256,9,,8,21,18,99,23,78
"Otras activ. serv.comun.soc y personales (062)",312,29,1,53,80,28,68,17,36
"Hogares privados con servicio doméstico (063)",411,19,2,93,201,38,28,17,13
"Actividad economica no especificada (065)",260,18,,47,98,22,38,13,24
,,,,,,,,,
"URBANA (066)",17888,648,21,3436,6403,1641,2605,899,2235
"Agric., ganadería, caza y silvicultura (067)",5296,305,8,1666,2070,361,374,188,324
"Pesca (068)",615,10,1,117,326,53,48,22,38
"Explotación de minas y canteras (069)",289,1,,34,157,37,27,12,21
"Industrias manufactureras (070)",720,7,,109,292,77,131,50,54
"Suministro de electricidad, gas y agua (071)",42,,,1,15,4,11,5,6
"Construcción (072)",913,16,1,159,433,106,109,29,60
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",3260,148,5,583,1086,373,554,189,322
"Venta, mant.y rep. veh.autom.y motoc. (074)",338,1,1,25,132,48,74,21,36
"Comercio al por mayor (075)",179,1,,23,49,26,41,19,20
"Comercio al por menor (076)",2743,146,4,535,905,299,439,149,266
"Hoteles y restaurantes (077)",919,51,1,178,354,95,121,51,68
"Trans., almac. y comunicaciones (078)",1592,21,1,234,706,176,218,101,135
"Intermediación financiera (079)",82,,,,8,12,24,13,25
"Activid.inmobil., empres. y de alquiler (080)",592,5,1,35,147,62,133,65,144
"Admin.pub. y defensa; p. segur.soc.afil (081)",700,1,,27,154,66,248,47,157
"Enseñanza (082)",1045,,,1,58,44,305,28,609
"Servicios sociales y de salud (083)",368,9,,10,30,25,120,29,145
"Otras activ. serv.comun.soc y personales (084)",669,38,2,117,226,75,106,34,71
"Hogares privados con servicio doméstico (085)",433,21,1,99,211,40,28,20,13
"Actividad economica no especificada (087)",353,15,,66,130,35,48,16,43
"Hombres (088)",11415,207,13,2064,4650,1120,1451,632,1278
"Agric., ganadería, caza y silvicultura (089)",3881,122,3,1076,1671,290,299,152,268
"Pesca (090)",603,10,1,115,320,51,47,21,38
"Explotación de minas y canteras (091)",268,1,,29,146,35,25,12,20
"Industrias manufactureras (092)",520,2,,82,221,56,83,35,41
"Suministro de electricidad, gas y agua (093)",39,,,1,14,4,10,4,6
"Construcción (094)",883,12,1,150,423,104,106,29,58
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1464,17,5,191,544,191,244,109,163
"Venta, mant.y rep. veh.autom.y motoc. (096)",307,1,1,24,125,40,64,19,33
"Comercio al por mayor (097)",113,,,10,31,21,21,12,18
"Comercio al por menor (098)",1044,16,4,157,388,130,159,78,112
"Hoteles y restaurantes (099)",300,2,,47,130,31,32,30,28
"Trans., almac. y comunicaciones (100)",1448,20,1,228,660,151,183,92,113
"Intermediación financiera (101)",46,,,,5,8,10,7,16
"Activid.inmobil., empres. y de alquiler (102)",407,2,,22,114,46,66,52,105
"Admin.pub. y defensa; p. segur.soc.afil (103)",497,1,,12,122,51,169,39,103
"Enseñanza (104)",365,,,,30,24,95,18,198
"Servicios sociales y de salud (105)",117,,,2,9,8,25,6,67
"Otras activ. serv.comun.soc y personales (106)",378,12,1,68,154,48,43,17,35
"Hogares privados con servicio doméstico (107)",42,3,1,11,19,4,1,3,
"Actividad economica no especificada (109)",157,3,,30,68,18,13,6,19
"Mujeres (110)",6473,441,8,1372,1753,521,1154,267,957
"Agric., ganadería, caza y silvicultura (111)",1415,183,5,590,399,71,75,36,56
"Pesca (112)",12,,,2,6,2,1,1,
"Explotación de minas y canteras (113)",21,,,5,11,2,2,,1
"Industrias manufactureras (114)",200,5,,27,71,21,48,15,13
"Suministro de electricidad, gas y agua (115)",3,,,,1,,1,1,
"Construcción (116)",30,4,,9,10,2,3,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1796,131,,392,542,182,310,80,159
"Venta, mant.y rep. veh.autom.y motoc. (118)",31,,,1,7,8,10,2,3
"Comercio al por mayor (119)",66,1,,13,18,5,20,7,2
"Comercio al por menor (120)",1699,130,,378,517,169,280,71,154
"Hoteles y restaurantes (121)",619,49,1,131,224,64,89,21,40
"Trans., almac. y comunicaciones (122)",144,1,,6,46,25,35,9,22
"Intermediación financiera (123)",36,,,,3,4,14,6,9
"Activid.inmobil., empres. y de alquiler (124)",185,3,1,13,33,16,67,13,39
"Admin.pub. y defensa; p. segur.soc.afil (125)",203,,,15,32,15,79,8,54
"Enseñanza (126)",680,,,1,28,20,210,10,411
"Servicios sociales y de salud (127)",251,9,,8,21,17,95,23,78
"Otras activ. serv.comun.soc y personales (128)",291,26,1,49,72,27,63,17,36
"Hogares privados con servicio doméstico (129)",391,18,,88,192,36,27,17,13
"Actividad economica no especificada (131)",196,12,,36,62,17,35,10,24
,,,,,,,,,
"RURAL (132)",4294,237,6,986,2125,300,335,152,153
"Agric., ganadería, caza y silvicultura (133)",1166,134,2,443,446,61,44,17,19
"Pesca (134)",407,10,,105,206,37,26,12,11
"Explotación de minas y canteras (135)",1913,44,,284,1129,138,150,95,73
"Industrias manufactureras (136)",55,2,,9,29,4,6,3,2
"Suministro de electricidad, gas y agua (137)",2,,,1,,,1,,
"Construcción (138)",51,2,,13,21,6,6,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",243,20,1,59,97,18,35,4,9
"Venta, mant.y rep. veh.autom.y motoc. (140)",15,,,1,6,,6,1,1
"Comercio al por mayor (141)",5,1,,,2,1,1,,
"Comercio al por menor (142)",223,19,1,58,89,17,28,3,8
"Hoteles y restaurantes (143)",97,7,,25,47,7,6,4,1
"Trans., almac. y comunicaciones (144)",81,4,1,8,45,4,9,5,5
"Intermediación financiera (145)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (146)",51,1,,6,25,3,4,4,8
"Admin.pub. y defensa; p. segur.soc.afil (147)",30,,,4,5,4,12,1,4
"Enseñanza (148)",36,,,,,3,17,1,15
"Servicios sociales y de salud (149)",8,,,,,3,5,,
"Otras activ. serv.comun.soc y personales (150)",41,5,,9,16,4,6,,1
"Hogares privados con servicio doméstico (151)",25,2,2,7,11,2,1,,
"Actividad economica no especificada (153)",87,6,,13,48,6,6,5,3
"Hombres (154)",3480,138,1,764,1818,249,247,139,124
"Agric., ganadería, caza y silvicultura (155)",914,83,,346,369,50,34,16,16
"Pesca (156)",403,10,,103,205,37,25,12,11
"Explotación de minas y canteras (157)",1779,30,,252,1061,131,141,94,70
"Industrias manufactureras (158)",39,2,,7,20,4,2,2,2
"Suministro de electricidad, gas y agua (159)",1,,,,,,1,,
"Construcción (160)",50,2,,13,21,5,6,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",77,3,,15,35,6,13,2,3
"Venta, mant.y rep. veh.autom.y motoc. (162)",14,,,1,5,,6,1,1
"Comercio al por mayor (163)",3,,,,2,1,,,
"Comercio al por menor (164)",60,3,,14,28,5,7,1,2
"Hoteles y restaurantes (165)",24,,,4,15,2,1,1,1
"Trans., almac. y comunicaciones (166)",78,4,1,8,42,4,9,5,5
"Activid.inmobil., empres. y de alquiler (168)",41,1,,5,23,1,2,4,5
"Admin.pub. y defensa; p. segur.soc.afil (169)",14,,,2,5,2,5,,
"Enseñanza (170)",9,,,,,1,3,,5
"Servicios sociales y de salud (171)",3,,,,,2,1,,
"Otras activ. serv.comun.soc y personales (172)",20,2,,5,8,3,1,,1
"Hogares privados con servicio doméstico (173)",5,1,,2,2,,,,
"Actividad economica no especificada (175)",23,,,2,12,1,3,2,3
"Mujeres (176)",814,99,5,222,307,51,88,13,29
"Agric., ganadería, caza y silvicultura (177)",252,51,2,97,77,11,10,1,3
"Pesca (178)",4,,,2,1,,1,,
"Explotación de minas y canteras (179)",134,14,,32,68,7,9,1,3
"Industrias manufactureras (180)",16,,,2,9,,4,1,
"Suministro de electricidad, gas y agua (181)",1,,,1,,,,,
"Construcción (182)",1,,,,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",166,17,1,44,62,12,22,2,6
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",2,1,,,,,1,,
"Comercio al por menor (186)",163,16,1,44,61,12,21,2,6
"Hoteles y restaurantes (187)",73,7,,21,32,5,5,3,
"Trans., almac. y comunicaciones (188)",3,,,,3,,,,
"Intermediación financiera (189)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (190)",10,,,1,2,2,2,,3
"Admin.pub. y defensa; p. segur.soc.afil (191)",16,,,2,,2,7,1,4
"Enseñanza (192)",27,,,,,2,14,1,10
"Servicios sociales y de salud (193)",5,,,,,1,4,,
"Otras activ. serv.comun.soc y personales (194)",21,3,,4,8,1,5,,
"Hogares privados con servicio doméstico (195)",20,1,2,5,9,2,1,,
"Actividad economica no especificada (197)",64,6,,11,36,5,3,3,
