"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",271,130,141,89,45,44,182,85,97
"37 años (048)",319,138,181,109,50,59,210,88,122
"38 años (049)",288,137,151,96,46,50,192,91,101
"39 años (050)",256,132,124,93,52,41,163,80,83
"De 40 a 44 años (051)",1451,715,736,460,249,211,991,466,525
"40 años (052)",415,196,219,168,83,85,247,113,134
"41 años (053)",219,90,129,58,31,27,161,59,102
"42 años (054)",306,161,145,93,56,37,213,105,108
"43 años (055)",247,126,121,72,39,33,175,87,88
"44 años (056)",264,142,122,69,40,29,195,102,93
"De 45 a 49 años (057)",1274,636,638,369,202,167,905,434,471
"45 años (058)",335,181,154,113,62,51,222,119,103
"46 años (059)",198,96,102,50,26,24,148,70,78
"47 años (060)",253,116,137,65,34,31,188,82,106
"48 años (061)",277,137,140,85,49,36,192,88,104
"49 años (062)",211,106,105,56,31,25,155,75,80
"De 50 a 54 años (063)",1302,594,708,361,193,168,941,401,540
"50 años (064)",379,200,179,125,75,50,254,125,129
"51 años (065)",172,68,104,48,26,22,124,42,82
"52 años (066)",268,116,152,72,31,41,196,85,111
"53 años (067)",236,105,131,54,32,22,182,73,109
"54 años (068)",247,105,142,62,29,33,185,76,109
"De 55 a 59 años (069)",1176,543,633,283,156,127,893,387,506
"55 años (070)",279,117,162,71,34,37,208,83,125
"56 años (071)",242,107,135,47,23,24,195,84,111
"57 años (072)",226,127,99,55,39,16,171,88,83
"58 años (073)",256,116,140,65,32,33,191,84,107
"59 años (074)",173,76,97,45,28,17,128,48,80
"De 60 a 64 años (075)",1154,520,634,222,113,109,932,407,525
"60 años (076)",323,142,181,80,37,43,243,105,138
"61 años (077)",163,76,87,30,18,12,133,58,75
"62 años (078)",223,103,120,40,23,17,183,80,103
"63 años (079)",212,97,115,43,20,23,169,77,92
"64 años (080)",233,102,131,29,15,14,204,87,117
"De 65 y más años (081)",3951,1836,2115,649,331,318,3302,1505,1797
"65 años (082)",314,145,169,59,31,28,255,114,141
"66 años (083)",190,85,105,31,16,15,159,69,90
"67 años (084)",252,118,134,56,27,29,196,91,105
"68 años (085)",246,115,131,45,30,15,201,85,116
"69 años (086)",135,69,66,25,13,12,110,56,54
"70 años (087)",336,137,199,62,35,27,274,102,172
"71 años (088)",152,79,73,23,13,10,129,66,63
"72 años (089)",220,101,119,32,20,12,188,81,107
"73 años (090)",172,88,84,27,17,10,145,71,74
"74 años (091)",170,84,86,20,10,10,150,74,76
"75 años (092)",246,126,120,27,14,13,219,112,107
"76 años (093)",167,79,88,23,13,10,144,66,78
"77 años (094)",181,84,97,22,12,10,159,72,87
"78 años (095)",177,85,92,26,11,15,151,74,77
"79 años (096)",94,48,46,9,3,6,85,45,40
"80 años (097)",186,74,112,37,15,22,149,59,90
"81 años (098)",68,37,31,11,6,5,57,31,26
"82 años (099)",83,39,44,15,7,8,68,32,36
"83 años (100)",56,25,31,8,2,6,48,23,25
"84 años (101)",64,33,31,12,4,8,52,29,23
"85 años (102)",111,52,59,24,10,14,87,42,45
"86 años (103)",43,21,22,3,2,1,40,19,21
"87 años (104)",53,23,30,7,2,5,46,21,25
"88 años (105)",37,19,18,7,2,5,30,17,13
"89 años (106)",29,14,15,3,1,2,26,13,13
"90 años (107)",50,18,32,13,4,9,37,14,23
"91 años (108)",6,3,3,,,,6,3,3
"92 años (109)",10,5,5,2,2,,8,3,5
"93 años (110)",10,3,7,3,1,2,7,2,5
"94 años (111)",6,1,5,,,,6,1,5
"95 años (112)",18,7,11,3,2,1,15,5,10
"96 años (113)",8,2,6,1,1,,7,1,6
"97 años (114)",9,4,5,1,,1,8,4,4
"98 y más años (115)",52,13,39,12,5,7,40,8,32
