"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",906,,,,41,106,302,120,337
"Técnicos de nivel medio ytrab.asimilados (039)",584,2,,42,107,79,230,47,77
"Jefes y empleados de oficina (040)",570,,,10,132,76,212,53,87
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",2832,108,8,1202,964,174,227,83,66
"Agricult.trabaj. calif.agrop. y pesquros (042)",4655,98,6,2546,1596,139,155,61,54
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",1552,28,16,549,572,103,193,43,48
"Obreros. construc., conf., papel, fab., instr (044)",2279,13,3,761,1087,146,148,77,44
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",4322,111,20,2069,1674,177,175,61,35
"Otra (046)",55,,,,24,4,19,5,3
"Ocupación no especificada (047)",256,8,2,146,76,9,3,5,7
"Hombres (048)",13012,192,25,5371,4936,665,941,382,500
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",28,,,3,1,1,9,5,9
"Profes., científicos e intelectuales (050)",454,,,,15,64,113,60,202
"Técnicos de nivel medio ytrab.asimilados (051)",345,,,30,75,53,101,36,50
"Jefes y empleados de oficina (052)",204,,,6,60,20,50,25,43
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",924,17,2,304,407,53,76,37,28
"Agricult.trabaj. calif.agrop. y pesquros (054)",4557,88,6,2490,1573,133,152,61,54
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",890,9,,189,384,79,156,35,38
"Obreros. construc., conf., papel, fab., instr (056)",2245,12,3,749,1073,144,145,75,44
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",3241,66,14,1558,1306,112,117,41,27
"Otra (058)",54,,,,23,4,19,5,3
"Ocupación no especificada (059)",70,,,42,19,2,3,2,2
"Mujeres (060)",5032,176,30,1957,1338,351,734,178,268
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",5,,,,,2,2,,1
"Profes., científicos e intelectuales (062)",452,,,,26,42,189,60,135
"Técnicos de nivel medio ytrab.asimilados (063)",239,2,,12,32,26,129,11,27
"Jefes y empleados de oficina (064)",366,,,4,72,56,162,28,44
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1908,91,6,898,557,121,151,46,38
"Agricult.trabaj. calif.agrop. y pesquros (066)",98,10,,56,23,6,3,,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",662,19,16,360,188,24,37,8,10
"Obreros. construc., conf., papel, fab., instr (068)",34,1,,12,14,2,3,2,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1081,45,6,511,368,65,58,20,8
"Otra (070)",1,,,,1,,,,
"Ocupación no especificada (071)",186,8,2,104,57,7,,3,5
,,,,,,,,,
"RURAL (072)",1401,69,2,901,318,32,63,7,9
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",1,,,,,1,,,
"Profes., científicos e intelectuales (074)",21,,,,2,2,11,2,4
"Técnicos de nivel medio ytrab.asimilados (075)",7,,,,1,2,4,,
"Jefes y empleados de oficina (076)",4,,,,2,,2,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",157,7,,101,36,5,7,,1
"Agricult.trabaj. calif.agrop. y pesquros (078)",502,37,,363,84,7,8,2,1
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",27,,,9,8,3,5,1,1
"Obreros. construc., conf., papel, fab., instr (080)",88,3,,43,27,3,9,1,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",587,21,2,382,156,8,17,1,
"Otra (082)",1,,,,1,,,,
"Ocupación no especificada (083)",6,1,,3,1,1,,,
"Hombres (084)",1152,50,2,755,270,24,40,5,6
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",1,,,,,1,,,
"Profes., científicos e intelectuales (086)",3,,,,1,,,,2
"Técnicos de nivel medio ytrab.asimilados (087)",4,,,,1,2,1,,
"Jefes y empleados de oficina (088)",1,,,,1,,,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",72,2,,50,15,2,3,,
"Agricult.trabaj. calif.agrop. y pesquros (090)",482,31,,350,83,7,8,2,1
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",21,,,6,7,2,4,1,1
"Obreros. construc., conf., papel, fab., instr (092)",58,1,,23,20,3,8,1,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",508,16,2,325,141,7,16,1,
"Otra (094)",1,,,,1,,,,
"Ocupación no especificada (095)",1,,,1,,,,,
"Mujeres (096)",249,19,,146,48,8,23,2,3
"Profes., científicos e intelectuales (098)",18,,,,1,2,11,2,2
"Técnicos de nivel medio ytrab.asimilados (099)",3,,,,,,3,,
"Jefes y empleados de oficina (100)",3,,,,1,,2,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",85,5,,51,21,3,4,,1
"Agricult.trabaj. calif.agrop. y pesquros (102)",20,6,,13,1,,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",6,,,3,1,1,1,,
"Obreros. construc., conf., papel, fab., instr (104)",30,2,,20,7,,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",79,5,,57,15,1,1,,
"Ocupación no especificada (107)",5,1,,2,1,1,,,
