"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CHUCUITO (000)",47622,3706,2677,28651,256,7346,803,4183
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",62,62,,,,,,
"Profes., científicos e intelectuales (002)",1948,1788,,152,3,5,,
"Técnicos de nivel medio y trab. asimilados (003)",490,229,,239,18,4,,
"Jefes y empleados de oficina (004)",579,575,,2,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",4246,228,23,3523,32,440,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",17992,,5,17844,120,23,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1717,,218,1301,33,165,,
"Obreros construc.,conf.,papel, fab., instr. (008)",3010,205,768,1950,41,46,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",12375,310,1624,3069,7,6562,803,
"Otra (010)",246,246,,,,,,
"Ocupación no especificada (011)",774,63,39,571,2,99,,
"Desocupado (012)",4183,,,,,,,4183
"Hombres (013)",29995,2761,2184,19292,193,2447,63,3055
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",53,53,,,,,,
"Profes., científicos e intelectuales (015)",1439,1326,,107,3,3,,
"Técnicos de nivel medio y trab. asimilados (016)",334,146,,176,10,2,,
"Jefes y empleados de oficina (017)",407,404,,2,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",1495,144,6,1252,19,74,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",13235,,4,13131,89,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",969,,195,690,26,58,,
"Obreros construc.,conf.,papel, fab., instr. (021)",2944,205,756,1899,40,44,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",5454,201,1193,1770,4,2223,63,
"Otra (023)",244,244,,,,,,
"Ocupación no especificada (024)",366,38,30,265,2,31,,
"Desocupado (025)",3055,,,,,,,3055
"Mujeres (026)",17627,945,493,9359,63,4899,740,1128
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",9,9,,,,,,
"Profes., científicos e intelectuales (028)",509,462,,45,,2,,
"Técnicos de nivel medio y trab. asimilados (029)",156,83,,63,8,2,,
"Jefes y empleados de oficina (030)",172,171,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",2751,84,17,2271,13,366,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",4757,,1,4713,31,12,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",748,,23,611,7,107,,
"Obreros construc.,conf.,papel, fab., instr. (034)",66,,12,51,1,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",6921,109,431,1299,3,4339,740,
"Otra (036)",2,2,,,,,,
"Ocupación no especificada (037)",408,25,9,306,,68,,
"Desocupado (038)",1128,,,,,,,1128
,,,,,,,,
"URBANA (039)",14071,2356,925,7645,90,915,273,1867
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",22,22,,,,,,
"Profes., científicos e intelectuales (041)",1109,1024,,83,2,,,
"Técnicos de nivel medio y trab. asimilados (042)",334,164,,154,14,2,,
"Jefes y empleados de oficina (043)",343,339,,2,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2722,159,15,2248,23,277,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1593,,2,1574,15,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",748,,74,620,18,36,,
"Obreros construc.,conf.,papel, fab., instr. (047)",1436,158,349,906,13,10,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",3341,224,464,1823,3,554,273,
"Otra (049)",228,228,,,,,,
"Ocupación no especificada (050)",328,38,21,235,2,32,,
"Desocupado (051)",1867,,,,,,,1867
"Hombres (052)",8734,1685,812,4559,65,298,39,1276
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",17,17,,,,,,
"Profes., científicos e intelectuales (054)",763,704,,57,2,,,
"Técnicos de nivel medio y trab. asimilados (055)",205,99,,97,8,1,,
"Jefes y empleados de oficina (056)",216,213,,2,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",949,95,5,783,13,53,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1182,,2,1168,11,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",475,,70,366,16,23,,
"Obreros construc.,conf.,papel, fab., instr. (060)",1405,158,344,882,12,9,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",1862,149,374,1099,1,200,39,
"Otra (062)",226,226,,,,,,
"Ocupación no especificada (063)",158,24,17,105,2,10,,
"Desocupado (064)",1276,,,,,,,1276
"Mujeres (065)",5337,671,113,3086,25,617,234,591
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",5,5,,,,,,
"Profes., científicos e intelectuales (067)",346,320,,26,,,,
"Técnicos de nivel medio y trab. asimilados (068)",129,65,,57,6,1,,
"Jefes y empleados de oficina (069)",127,126,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1773,64,10,1465,10,224,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",411,,,406,4,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",273,,4,254,2,13,,
"Obreros construc.,conf.,papel, fab., instr. (073)",31,,5,24,1,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",1479,75,90,724,2,354,234,
"Otra (075)",2,2,,,,,,
"Ocupación no especificada (076)",170,14,4,130,,22,,
"Desocupado (077)",591,,,,,,,591
,,,,,,,,
"RURAL (078)",33551,1350,1752,21006,166,6431,530,2316
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",40,40,,,,,,
"Profes., científicos e intelectuales (080)",839,764,,69,1,5,,
"Técnicos de nivel medio y trab. asimilados (081)",156,65,,85,4,2,,
"Jefes y empleados de oficina (082)",236,236,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",1524,69,8,1275,9,163,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",16399,,3,16270,105,21,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",969,,144,681,15,129,,
"Obreros construc.,conf.,papel, fab., instr. (086)",1574,47,419,1044,28,36,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",9034,86,1160,1246,4,6008,530,
"Otra (088)",18,18,,,,,,
"Ocupación no especificada (089)",446,25,18,336,,67,,
"Desocupado (090)",2316,,,,,,,2316
"Hombres (091)",21261,1076,1372,14733,128,2149,24,1779
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",36,36,,,,,,
"Profes., científicos e intelectuales (093)",676,622,,50,1,3,,
"Técnicos de nivel medio y trab. asimilados (094)",129,47,,79,2,1,,
"Jefes y empleados de oficina (095)",191,191,,,,,,
