"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Sin nivel (031)",68,2,20,16,17,13
"Primaria (033)",538,22,249,169,79,19
"Secundaria (034)",272,2,183,68,19,
"Superior no univ. incompleta (035)",40,,26,13,1,
"Superior no univ. completa (036)",90,,58,26,5,1
"Superior univ. incompleta (037)",16,,10,4,2,
"Superior univ. completa (038)",24,,12,8,4,
"No PEA (040)",32971,13076,8402,4707,3915,2871
"Sin nivel (041)",5531,584,552,1093,1560,1742
"Educación inicial (042)",686,674,7,5,,
"Primaria (043)",19037,10111,3468,2564,1913,981
"Secundaria (044)",6066,1707,3393,626,284,56
"Superior no univ. incompleta (045)",779,,618,115,29,17
"Superior no univ. completa (046)",504,,220,172,78,34
"Superior univ. incompleta (047)",163,,107,37,13,6
"Superior univ. completa (048)",205,,37,95,38,35
,,,,,,
"URBANA (060)",17252,4498,5015,3852,2619,1268
"Sin nivel (061)",1653,135,147,371,495,505
"Educación inicial (062)",286,277,6,3,,
"Primaria (063)",6869,3178,970,1080,1081,560
"Secundaria (064)",4861,908,2432,972,474,75
"Superior no univ. incompleta (065)",1040,,661,271,84,24
"Superior no univ. completa (066)",1419,,524,600,243,52
"Superior univ. incompleta (067)",318,,131,132,45,10
"Superior univ. completa (068)",806,,144,423,197,42
"PEA (070)",5799,63,1859,2295,1285,297
"Sin nivel (071)",350,2,36,126,125,61
"Educación inicial (072)",6,1,4,1,,
"Primaria (073)",1499,38,353,501,442,165
"Secundaria (074)",1675,22,742,593,290,28
"Superior no univ. incompleta (075)",447,,201,177,58,11
"Superior no univ. completa (076)",1014,,362,460,173,19
"Superior univ. incompleta (077)",188,,46,103,35,4
"Superior univ. completa (078)",620,,115,334,162,9
"Ocupada (080)",5261,58,1581,2127,1216,279
"Sin nivel (081)",319,,29,117,118,55
"Educación inicial (082)",6,1,4,1,,
"Primaria (083)",1333,35,304,432,409,153
"Secundaria (084)",1489,22,618,548,273,28
"Superior no univ. incompleta (085)",411,,177,166,57,11
"Superior no univ. completa (086)",932,,310,435,168,19
"Superior univ. incompleta (087)",172,,36,99,33,4
"Superior univ. completa (088)",599,,103,329,158,9
"Desocupada (090)",538,5,278,168,69,18
"Sin nivel (091)",31,2,7,9,7,6
"Primaria (093)",166,3,49,69,33,12
"Secundaria (094)",186,,124,45,17,
"Superior no univ. incompleta (095)",36,,24,11,1,
"Superior no univ. completa (096)",82,,52,25,5,
"Superior univ. incompleta (097)",16,,10,4,2,
"Superior univ. completa (098)",21,,12,5,4,
"No PEA (100)",11453,4435,3156,1557,1334,971
"Sin nivel (101)",1303,133,111,245,370,444
"Educación inicial (102)",280,276,2,2,,
"Primaria (103)",5370,3140,617,579,639,395
"Secundaria (104)",3186,886,1690,379,184,47
"Superior no univ. incompleta (105)",593,,460,94,26,13
"Superior no univ. completa (106)",405,,162,140,70,33
"Superior univ. incompleta (107)",130,,85,29,10,6
"Superior univ. completa (108)",186,,29,89,35,33
,,,,,,
"RURAL (120)",32188,8836,9144,6706,4720,2782
"Sin nivel (121)",5442,477,590,1192,1573,1610
"Educación inicial (122)",409,398,7,4,,
"Primaria (123)",19546,7125,4964,3744,2589,1124
"Secundaria (124)",4801,836,2702,914,326,23
"Superior no univ. incompleta (125)",500,,298,163,34,5
"Superior no univ. completa (126)",889,,401,380,100,8
"Superior univ. incompleta (127)",182,,60,93,29,
"Superior univ. completa (128)",419,,122,216,69,12
"PEA (130)",10670,195,3898,3556,2139,882
"Sin nivel (131)",1214,26,149,344,383,312
"Educación inicial (132)",3,,2,1,,
"Primaria (133)",5879,154,2113,1759,1315,538
"Secundaria (134)",1921,15,999,667,226,14
"Superior no univ. incompleta (135)",314,,140,142,31,1
"Superior no univ. completa (136)",790,,343,348,92,7
"Superior univ. incompleta (137)",149,,38,85,26,
"Superior univ. completa (138)",400,,114,210,66,10
"Ocupada (140)",10160,174,3618,3420,2081,867
"Sin nivel (141)",1177,26,136,337,373,305
"Educación inicial (142)",3,,2,1,,
"Primaria (143)",5507,135,1913,1659,1269,531
"Secundaria (144)",1835,13,940,644,224,14
"Superior no univ. incompleta (145)",310,,138,140,31,1
"Superior no univ. completa (146)",782,,337,347,92,6
"Superior univ. incompleta (147)",149,,38,85,26,
"Superior univ. completa (148)",397,,114,207,66,10
"Desocupada (150)",510,21,280,136,58,15
"Sin nivel (151)",37,,13,7,10,7
"Primaria (153)",372,19,200,100,46,7
"Secundaria (154)",86,2,59,23,2,
"Superior no univ. incompleta (155)",4,,2,2,,
"Superior no univ. completa (156)",8,,6,1,,1
"Superior univ. completa (158)",3,,,3,,
"No PEA (160)",21518,8641,5246,3150,2581,1900
"Sin nivel (161)",4228,451,441,848,1190,1298
"Educación inicial (162)",406,398,5,3,,
"Primaria (163)",13667,6971,2851,1985,1274,586
"Secundaria (164)",2880,821,1703,247,100,9
"Superior no univ. incompleta (165)",186,,158,21,3,4
"Superior no univ. completa (166)",99,,58,32,8,1
"Superior univ. incompleta (167)",33,,22,8,3,
"Superior univ. completa (168)",19,,8,6,3,2
