"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia ABANCAY (000)",32571,9023,4845,12752,549,3147,739,1516
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",89,83,,,6,,,
"Profes., científicos e intelectuales (002)",4713,4166,,505,33,9,,
"Técnicos de nivel medio y trab. asimilados (003)",1480,940,,438,92,9,1,
"Jefes y empleados de oficina (004)",1476,1454,,8,,14,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",4866,885,27,3309,95,550,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",4917,1,2,4725,188,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1521,,413,960,63,85,,
"Obreros construc.,conf.,papel, fab., instr. (008)",2621,269,1074,1201,41,36,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",8474,865,3238,1288,23,2322,738,
"Otra (010)",215,215,,,,,,
"Ocupación no especificada (011)",683,145,91,318,8,121,,
"Desocupado (012)",1516,,,,,,,1516
"Hombres (013)",20761,4876,4297,8304,419,1835,51,979
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",69,65,,,4,,,
"Profes., científicos e intelectuales (015)",2482,2119,,335,21,7,,
"Técnicos de nivel medio y trab. asimilados (016)",974,574,,336,59,5,,
"Jefes y empleados de oficina (017)",728,722,,2,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",1503,486,4,868,48,97,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",4454,1,2,4276,174,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1274,,367,794,58,55,,
"Obreros construc.,conf.,papel, fab., instr. (021)",2553,266,1046,1169,41,31,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",5193,360,2801,378,9,1594,51,
"Otra (023)",208,208,,,,,,
"Ocupación no especificada (024)",344,75,77,146,5,41,,
"Desocupado (025)",979,,,,,,,979
"Mujeres (026)",11810,4147,548,4448,130,1312,688,537
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",20,18,,,2,,,
"Profes., científicos e intelectuales (028)",2231,2047,,170,12,2,,
"Técnicos de nivel medio y trab. asimilados (029)",506,366,,102,33,4,1,
"Jefes y empleados de oficina (030)",748,732,,6,,10,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",3363,399,23,2441,47,453,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",463,,,449,14,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",247,,46,166,5,30,,
"Obreros construc.,conf.,papel, fab., instr. (034)",68,3,28,32,,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",3281,505,437,910,14,728,687,
"Otra (036)",7,7,,,,,,
"Ocupación no especificada (037)",339,70,14,172,3,80,,
"Desocupado (038)",537,,,,,,,537
,,,,,,,,
"URBANA (039)",22936,8560,2787,8156,400,1161,671,1201
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",82,76,,,6,,,
"Profes., científicos e intelectuales (041)",4508,3998,,469,32,9,,
"Técnicos de nivel medio y trab. asimilados (042)",1409,891,,420,91,7,,
"Jefes y empleados de oficina (043)",1427,1406,,8,,13,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",4463,833,19,3010,92,509,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1043,1,,988,53,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",1382,,352,889,62,79,,
"Obreros construc.,conf.,papel, fab., instr. (047)",2261,240,905,1050,38,28,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",4594,782,1458,1185,21,477,671,
"Otra (049)",210,210,,,,,,
"Ocupación no especificada (050)",356,123,53,137,5,38,,
"Desocupado (051)",1201,,,,,,,1201
"Hombres (052)",13007,4607,2431,4460,282,484,36,707
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",62,58,,,4,,,
"Profes., científicos e intelectuales (054)",2379,2034,,318,20,7,,
"Técnicos de nivel medio y trab. asimilados (055)",927,544,,321,59,3,,
"Jefes y empleados de oficina (056)",698,692,,2,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1418,454,4,818,47,95,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",874,1,,827,45,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",1149,,309,733,57,50,,
"Obreros construc.,conf.,papel, fab., instr. (060)",2200,237,878,1024,38,23,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",2203,324,1197,347,9,290,36,
"Otra (062)",203,203,,,,,,
"Ocupación no especificada (063)",187,60,43,70,3,11,,
"Desocupado (064)",707,,,,,,,707
"Mujeres (065)",9929,3953,356,3696,118,677,635,494
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",20,18,,,2,,,
"Profes., científicos e intelectuales (067)",2129,1964,,151,12,2,,
"Técnicos de nivel medio y trab. asimilados (068)",482,347,,99,32,4,,
"Jefes y empleados de oficina (069)",729,714,,6,,9,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",3045,379,15,2192,45,414,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",169,,,161,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",233,,43,156,5,29,,
"Obreros construc.,conf.,papel, fab., instr. (073)",61,3,27,26,,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",2391,458,261,838,12,187,635,
"Otra (075)",7,7,,,,,,
"Ocupación no especificada (076)",169,63,10,67,2,27,,
"Desocupado (077)",494,,,,,,,494
,,,,,,,,
"RURAL (078)",9635,463,2058,4596,149,1986,68,315
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",7,7,,,,,,
"Profes., científicos e intelectuales (080)",205,168,,36,1,,,
"Técnicos de nivel medio y trab. asimilados (081)",71,49,,18,1,2,1,
"Jefes y empleados de oficina (082)",49,48,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",403,52,8,299,3,41,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",3874,,2,3737,135,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",139,,61,71,1,6,,
"Obreros construc.,conf.,papel, fab., instr. (086)",360,29,169,151,3,8,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",3880,83,1780,103,2,1845,67,
"Otra (088)",5,5,,,,,,
"Ocupación no especificada (089)",327,22,38,181,3,83,,
"Desocupado (090)",315,,,,,,,315
"Hombres (091)",7754,269,1866,3844,137,1351,15,272
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,7,,,,,,
"Profes., científicos e intelectuales (093)",103,85,,17,1,,,
"Técnicos de nivel medio y trab. asimilados (094)",47,30,,15,,2,,
"Jefes y empleados de oficina (095)",30,30,,,,,,
