"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",162,158,2,108,36,12,,,,,4,216
"De 25 a 29 años (024)",176,172,2,84,48,20,15,3,,,4,323
"De 30 a 34 años (025)",145,143,1,50,38,25,23,6,,,2,344
"De 35 a 39 años (026)",161,160,3,19,41,39,41,14,3,,1,514
"De 40 a 44 años (027)",122,121,2,13,24,18,40,17,2,5,1,466
"De 45 a 49 años (028)",113,112,1,12,21,17,40,14,7,,1,441
"De 50 y más años (029)",301,301,6,17,25,31,82,64,45,31,,1670
"Casado(a) (030)",4914,4876,137,532,814,778,1072,669,486,388,38,22059
"De 12 a 14 años (031)",3,1,1,,,,,,,,2,
"De 15 a 19 años (032)",55,51,20,19,10,1,1,,,,4,46
"De 20 a 24 años (033)",292,279,31,140,69,29,10,,,,13,409
"De 25 a 29 años (034)",456,452,29,115,144,94,63,6,1,,4,1008
"De 30 a 34 años (035)",597,594,18,105,161,134,130,37,7,2,3,1702
"De 35 a 39 años (036)",736,733,11,56,161,183,197,91,26,8,3,2674
"De 40 a 44 años (037)",685,682,6,33,112,143,215,97,50,26,3,2957
"De 45 a 49 años (038)",579,578,6,19,85,106,154,105,69,34,1,2829
"De 50 y más años (039)",1511,1506,15,45,72,88,302,333,333,318,5,10434
"Viudo(a) (040)",1088,1063,33,56,67,75,230,234,192,176,25,6583
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (043)",13,12,1,5,4,1,1,,,,1,21
"De 25 a 29 años (044)",13,13,,4,4,1,4,,,,,31
"De 30 a 34 años (045)",22,22,,3,5,4,7,1,1,1,,80
"De 35 a 39 años (046)",68,66,1,2,12,13,20,12,4,2,2,285
"De 40 a 44 años (047)",44,42,3,1,3,6,17,6,4,2,2,198
"De 45 a 49 años (048)",80,80,1,5,6,8,28,19,10,3,,403
"De 50 y más años (049)",843,824,27,33,32,42,153,196,173,168,19,5560
"Divorciado(a) (050)",94,90,5,15,17,12,17,15,4,5,4,350
"De 15 a 19 años (052)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (053)",5,4,1,2,1,,,,,,1,4
"De 25 a 29 años (054)",4,3,,3,,,,,,,1,3
"De 30 a 34 años (055)",9,9,1,1,3,3,1,,,,,20
"De 35 a 39 años (056)",10,10,,4,3,1,1,1,,,,24
"De 40 a 44 años (057)",16,15,,2,5,4,2,,1,1,1,51
"De 45 a 49 años (058)",11,11,,1,1,2,6,1,,,,41
"De 50 y más años (059)",37,36,2,1,4,2,7,13,3,4,1,206
"Soltero(a) (060)",7218,6707,6082,369,136,69,51,,,,511,1052
"De 12 a 14 años (061)",2655,2655,2647,7,1,,,,,,,9
"De 15 a 19 años (062)",2472,2471,2409,57,4,1,,,,,1,68
"De 20 a 24 años (063)",911,692,569,91,25,7,,,,,219,162
"De 25 a 29 años (064)",448,313,198,75,24,11,5,,,,135,176
"De 30 a 34 años (065)",254,185,101,45,23,8,8,,,,69,147
"De 35 a 39 años (066)",181,147,70,42,20,12,3,,,,34,130
"De 40 a 44 años (067)",122,103,39,28,15,11,10,,,,19,131
"De 45 a 49 años (068)",71,62,20,13,11,8,10,,,,9,99
"De 50 y más años (069)",104,79,29,11,13,11,15,,,,25,130
,,,,,,,,,,,,
"URBANA (080)",12688,12107,3769,1950,1736,1346,1652,853,475,326,581,29889
"De 12 a 14 años (081)",1245,1234,1225,7,2,,,,,,11,11
"De 15 a 19 años (082)",1783,1734,1485,214,30,4,1,,,,49,290
"De 20 a 24 años (083)",1565,1343,523,557,206,47,10,,,,222,1155
"De 25 a 29 años (084)",1397,1272,216,460,347,171,76,2,,,125,2005
"De 30 a 34 años (085)",1308,1239,111,285,373,240,180,42,7,1,69,2857
"De 35 a 39 años (086)",1286,1248,66,169,319,317,278,81,15,3,38,3637
"De 40 a 44 años (087)",1080,1057,44,104,190,224,333,116,35,11,23,3770
"De 45 a 49 años (088)",852,840,34,54,137,161,268,117,49,20,12,3380
"De 50 y más años (089)",2172,2140,65,100,132,182,506,495,369,291,32,12784
"Conviviente (090)",4153,4029,314,1056,847,595,677,311,145,84,124,11665
"De 12 a 14 años (091)",21,12,9,3,,,,,,,9,3
"De 15 a 19 años (092)",296,256,70,160,23,2,1,,,,40,216
"De 20 a 24 años (093)",674,634,105,349,141,31,8,,,,40,759
"De 25 a 29 años (094)",738,725,59,262,231,116,56,1,,,13,1318
"De 30 a 34 años (095)",645,638,19,133,209,136,107,28,6,,7,1644
"De 35 a 39 años (096)",569,561,11,72,134,136,155,44,6,3,8,1784
"De 40 a 44 años (097)",420,417,8,37,56,87,148,52,22,7,3,1666
"De 45 a 49 años (098)",288,286,11,15,32,41,97,54,23,13,2,1314
"De 50 y más años (099)",502,500,22,25,21,46,105,132,88,61,2,2961
"Separado(a) (100)",769,758,11,221,155,116,140,67,31,17,11,2373
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",33,28,3,21,3,1,,,,,5,30
"De 20 a 24 años (103)",82,82,1,62,19,,,,,,,100
"De 25 a 29 años (104)",98,96,1,57,25,11,2,,,,2,148
"De 30 a 34 años (105)",92,90,1,34,24,19,10,2,,,2,197
"De 35 a 39 años (106)",101,101,1,15,30,31,16,7,1,,,287
"De 40 a 44 años (107)",82,81,2,9,20,13,27,9,1,,1,266
"De 45 a 49 años (108)",77,76,,9,17,15,27,5,3,,1,268
"De 50 y más años (109)",203,203,2,13,17,26,58,44,26,17,,1076
"Casado(a) (110)",2941,2910,95,375,578,526,654,345,197,140,31,11452
"De 12 a 14 años (111)",2,,,,,,,,,,2,
"De 15 a 19 años (112)",22,19,12,5,1,1,,,,,3,10
"De 20 a 24 años (113)",144,136,16,82,25,12,1,,,,8,173
"De 25 a 29 años (114)",231,227,22,81,72,36,15,1,,,4,405
"De 30 a 34 años (115)",355,352,15,80,116,75,53,11,1,1,3,853
"De 35 a 39 años (116)",450,448,10,47,130,132,97,27,5,,2,1342
"De 40 a 44 años (117)",445,442,4,30,97,107,139,51,10,4,3,1602
"De 45 a 49 años (118)",380,379,6,17,75,89,115,50,20,7,1,1510
"De 50 y más años (119)",912,907,10,33,62,74,234,205,161,128,5,5557
"Viudo(a) (120)",570,558,9,33,41,44,131,118,99,83,12,3377
"De 12 a 14 años (121)",1,1,,,1,,,,,,,2
"De 15 a 19 años (122)",1,,,,,,,,,,1,
"De 20 a 24 años (123)",4,4,,2,1,,1,,,,,9
"De 25 a 29 años (124)",7,7,,3,3,,1,,,,,13
"De 30 a 34 años (125)",12,12,,3,3,1,4,1,,,,35
"De 35 a 39 años (126)",31,30,,2,8,7,8,2,3,,1,109
"De 40 a 44 años (127)",26,24,2,1,2,4,10,4,1,,2,96
"De 45 a 49 años (128)",41,41,,3,4,7,17,7,3,,,177
"De 50 y más años (129)",447,439,7,19,19,25,90,104,92,83,8,2936
"Divorciado(a) (130)",68,67,5,10,15,8,12,12,3,2,1,244
"De 15 a 19 años (132)",1,1,1,,,,,,,,,
"De 20 a 24 años (133)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (134)",2,2,,2,,,,,,,,2
"De 30 a 34 años (135)",8,8,1,1,3,2,1,,,,,17
"De 35 a 39 años (136)",7,7,,2,3,1,,1,,,,18
"De 40 a 44 años (137)",11,11,,2,4,3,1,,1,,,31
"De 45 a 49 años (138)",9,9,,1,1,1,5,1,,,,34
"De 50 y más años (139)",27,27,2,1,4,1,5,10,2,2,,141
"Soltero(a) (140)",4187,3785,3335,255,100,57,38,,,,402,778
"De 12 a 14 años (141)",1220,1220,1216,3,1,,,,,,,5
"De 15 a 19 años (142)",1430,1430,1399,28,3,,,,,,,34
"De 20 a 24 años (143)",658,485,400,61,20,4,,,,,173,113
"De 25 a 29 años (144)",321,215,134,55,16,8,2,,,,106,119
"De 30 a 34 años (145)",196,139,75,34,18,7,5,,,,57,111
"De 35 a 39 años (146)",128,101,44,31,14,10,2,,,,27,97
"De 40 a 44 años (147)",96,82,28,25,11,10,8,,,,14,109
"De 45 a 49 años (148)",57,49,17,9,8,8,7,,,,8,77
"De 50 y más años (149)",81,64,22,9,9,10,14,,,,17,113
,,,,,,,,,,,,
"RURAL (160)",11459,11233,3272,1275,1278,1082,1701,1182,815,628,226,36215
"De 12 a 14 años (161)",1483,1465,1455,9,1,,,,,,18,11
"De 15 a 19 años (162)",1750,1715,1237,353,104,14,7,,,,35,631
"De 20 a 24 años (163)",1513,1430,283,456,407,198,75,11,,,83,2255
"De 25 a 29 años (164)",1431,1396,97,217,337,310,356,66,13,,35,3885
"De 30 a 34 años (165)",1050,1035,51,101,172,191,328,142,39,11,15,3801
"De 35 a 39 años (166)",1076,1066,40,45,108,142,327,255,109,40,10,5108
"De 40 a 44 años (167)",774,768,24,29,49,94,220,164,118,70,6,4223
"De 45 a 49 años (168)",647,646,14,15,35,50,145,171,124,92,1,4075
"De 50 y más años (169)",1735,1712,71,50,65,83,243,373,412,415,23,12226
"Conviviente (170)",5407,5324,443,833,888,736,1065,688,406,265,83,20333
"De 12 a 14 años (171)",44,26,23,2,1,,,,,,18,4
"De 15 a 19 años (172)",615,586,212,270,85,13,6,,,,29,503
"De 20 a 24 años (173)",1021,994,97,318,337,165,66,11,,,27,1839
"De 25 a 29 años (174)",993,990,25,134,233,239,289,58,12,,3,3031
"De 30 a 34 años (175)",686,683,22,49,106,121,232,112,32,9,3,2721
"De 35 a 39 años (176)",637,637,10,19,56,75,188,174,85,30,,3334
"De 40 a 44 años (177)",445,445,10,19,24,49,121,108,74,40,,2524
"De 45 a 49 años (178)",357,357,9,4,16,29,78,95,64,62,,2328
"De 50 y más años (179)",609,606,35,18,30,45,85,130,139,124,3,4049
"Separado(a) (180)",504,493,16,143,90,47,101,51,26,19,11,1689
"De 12 a 14 años (181)",3,3,,3,,,,,,,,3
"De 15 a 19 años (182)",56,52,7,36,9,,,,,,4,54
"De 20 a 24 años (183)",80,76,1,46,17,12,,,,,4,116
"De 25 a 29 años (184)",78,76,1,27,23,9,13,3,,,2,175
"De 30 a 34 años (185)",53,53,,16,14,6,13,4,,,,147
"De 35 a 39 años (186)",60,59,2,4,11,8,25,7,2,,1,227
"De 40 a 44 años (187)",40,40,,4,4,5,13,8,1,5,,200
"De 45 a 49 años (188)",36,36,1,3,4,2,13,9,4,,,173
"De 50 y más años (189)",98,98,4,4,8,5,24,20,19,14,,594
"Casado(a) (190)",1973,1966,42,157,236,252,418,324,289,248,7,10607
"De 12 a 14 años (191)",1,1,1,,,,,,,,,
"De 15 a 19 años (192)",33,32,8,14,9,,1,,,,1,36
"De 20 a 24 años (193)",148,143,15,58,44,17,9,,,,5,236
"De 25 a 29 años (194)",225,225,7,34,72,58,48,5,1,,,603
"De 30 a 34 años (195)",242,242,3,25,45,59,77,26,6,1,,849
"De 35 a 39 años (196)",286,285,1,9,31,51,100,64,21,8,1,1332
"De 40 a 44 años (197)",240,240,2,3,15,36,76,46,40,22,,1355
"De 45 a 49 años (198)",199,199,,2,10,17,39,55,49,27,,1319
"De 50 y más años (199)",599,599,5,12,10,14,68,128,172,190,,4877
"Viudo(a) (200)",518,505,24,23,26,31,99,116,93,93,13,3206
"De 15 a 19 años (202)",3,3,,3,,,,,,,,3
"De 20 a 24 años (203)",9,8,1,3,3,1,,,,,1,12
"De 25 a 29 años (204)",6,6,,1,1,1,3,,,,,18
"De 30 a 34 años (205)",10,10,,,2,3,3,,1,1,,45
"De 35 a 39 años (206)",37,36,1,,4,6,12,10,1,2,1,176
"De 40 a 44 años (207)",18,18,1,,1,2,7,2,3,2,,102
"De 45 a 49 años (208)",39,39,1,2,2,1,11,12,7,3,,226
"De 50 y más años (209)",396,385,20,14,13,17,63,92,81,85,11,2624
"Divorciado(a) (210)",26,23,,5,2,4,5,3,1,3,3,106
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (214)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (215)",1,1,,,,1,,,,,,3
"De 35 a 39 años (216)",3,3,,2,,,1,,,,,6
"De 40 a 44 años (217)",5,4,,,1,1,1,,,1,1,20
"De 45 a 49 años (218)",2,2,,,,1,1,,,,,7
"De 50 y más años (219)",10,9,,,,1,2,3,1,2,1,65
"Soltero(a) (220)",3031,2922,2747,114,36,12,13,,,,109,274
"De 12 a 14 años (221)",1435,1435,1431,4,,,,,,,,4
"De 15 a 19 años (222)",1042,1041,1010,29,1,1,,,,,1,34
"De 20 a 24 años (223)",253,207,169,30,5,3,,,,,46,49
"De 25 a 29 años (224)",127,98,64,20,8,3,3,,,,29,57
"De 30 a 34 años (225)",58,46,26,11,5,1,3,,,,12,36
"De 35 a 39 años (226)",53,46,26,11,6,2,1,,,,7,33
"De 40 a 44 años (227)",26,21,11,3,4,1,2,,,,5,22
"De 45 a 49 años (228)",14,13,3,4,3,,3,,,,1,22
"De 50 y más años (229)",23,15,7,2,4,1,1,,,,8,17
