"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Otra (101)",1,1,,,,,,
"Ocupaciñn no especificada (102)",25,1,5,6,,13,,
"Desocupado (103)",29,,,,,,,29
"Mujeres (104)",1056,43,71,368,5,516,48,5
"Profes., científicos e intelectuales (106)",37,24,,12,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",8,4,,3,1,,,
"Jefes y empleados de oficina (108)",5,5,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",43,7,2,26,,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",307,,,303,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",4,,,4,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",612,2,60,4,,498,48,
"Ocupaciñn no especificada (115)",33,1,9,14,,9,,
"Desocupado (116)",5,,,,,,,5
