"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",1,1,,,1,,,,,,,2
"De 30 a 34 años (025)",4,4,,,1,,3,,,,,17
"Primaria (030)",8073,7897,24,788,942,1010,1974,1618,1087,454,176,39068
"De 12 a 14 años (031)",44,22,1,21,,,,,,,22,21
"De 15 a 19 años (032)",554,510,7,351,134,16,2,,,,44,675
"De 20 a 24 años (033)",913,882,5,208,353,231,81,4,,,31,1975
"De 25 a 29 años (034)",957,938,,72,185,293,350,34,4,,19,3074
"De 30 a 34 años (035)",902,895,2,32,97,171,396,174,22,1,7,3802
"De 35 a 39 años (036)",958,950,2,16,41,98,374,304,102,13,8,5017
"De 40 a 44 años (037)",853,847,1,18,29,46,246,299,161,47,6,5131
"De 45 a 49 años (038)",761,761,,15,26,47,163,244,203,63,,4919
"De 50 y más años (039)",2131,2092,6,55,77,108,362,559,595,330,39,14454
"Secundaria (040)",4769,4514,21,1273,1117,776,874,315,106,32,255,12891
"De 12 a 14 años (041)",27,13,,9,4,,,,,,14,17
"De 15 a 19 años (042)",683,589,9,459,103,15,3,,,,94,722
"De 20 a 24 años (043)",1159,1078,6,508,391,139,30,4,,,81,1858
"De 25 a 29 años (044)",892,857,,166,314,222,149,6,,,35,2126
"De 30 a 34 años (045)",689,672,1,61,156,202,204,42,6,,17,2168
"De 35 a 39 años (046)",533,528,2,31,77,96,243,63,16,,5,2099
"De 40 a 44 años (047)",312,310,1,14,42,54,116,68,14,1,2,1334
"De 45 a 49 años (048)",221,219,2,11,18,34,64,60,22,8,2,1092
"De 50 y más años (049)",253,248,,14,12,14,65,72,48,23,5,1475
"Sup. no Univ. incompleta (050)",245,219,2,66,68,32,31,12,7,1,26,578
"De 15 a 19 años (052)",8,7,,7,,,,,,,1,7
"De 20 a 24 años (053)",58,43,1,32,8,2,,,,,15,54
"De 25 a 29 años (054)",50,43,1,15,21,5,1,,,,7,76
"De 30 a 34 años (055)",39,37,,5,19,10,3,,,,2,86
"De 35 a 39 años (056)",30,30,,3,11,6,8,1,1,,,94
"De 40 a 44 años (057)",23,23,,1,4,7,9,1,1,,,84
"De 45 a 49 años (058)",24,23,,,3,2,10,7,1,,1,108
"De 50 y más años (059)",13,13,,3,2,,,3,4,1,,69
"Sup. no Univ. completa (060)",533,484,2,119,148,93,89,21,11,1,49,1310
"De 20 a 24 años (063)",55,33,1,24,7,1,,,,,22,41
"De 25 a 29 años (064)",98,83,,36,38,8,1,,,,15,140
"De 30 a 34 años (065)",106,102,1,30,45,19,7,,,,4,205
"De 35 a 39 años (066)",101,97,,15,31,29,20,1,1,,4,264
"De 40 a 44 años (067)",72,71,,6,16,15,28,5,1,,1,244
"De 45 a 49 años (068)",42,42,,2,5,9,17,6,3,,,174
"De 50 y más años (069)",59,56,,6,6,12,16,9,6,1,3,242
"Sup. Univ. incompleta (070)",106,91,1,27,26,12,15,10,,,15,243
"De 15 a 19 años (072)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (073)",22,14,1,8,4,,1,,,,8,20
"De 25 a 29 años (074)",20,17,,9,7,1,,,,,3,26
"De 30 a 34 años (075)",18,16,,6,7,2,1,,,,2,30
"De 35 a 39 años (076)",15,15,,1,5,5,3,1,,,,44
"De 40 a 44 años (077)",10,9,,2,2,2,1,2,,,1,28
"De 45 a 49 años (078)",9,9,,,,1,4,4,,,,46
"De 50 y más años (079)",10,10,,,1,1,5,3,,,,48
"Sup. Univ. completa (080)",202,171,,55,62,22,22,8,2,,31,410
"De 20 a 24 años (083)",18,7,,5,2,,,,,,11,9
"De 25 a 29 años (084)",41,31,,15,12,4,,,,,10,51
"De 30 a 34 años (085)",42,40,,21,14,2,2,1,,,2,70
"De 35 a 39 años (086)",35,32,,7,14,6,4,1,,,3,77
"De 40 a 44 años (087)",30,27,,2,11,6,6,1,1,,3,84
"De 45 a 49 años (088)",18,18,,2,7,3,4,2,,,,54
"De 50 y más años (089)",18,16,,3,2,1,6,3,1,,2,65
,,,,,,,,,,,,
"URBANA (100)",8746,8359,39,1490,1533,1195,1865,1230,738,269,387,33493
"De 12 a 14 años (101)",42,24,1,20,3,,,,,,18,26
"De 15 a 19 años (102)",637,560,9,437,96,16,2,,,,77,685
"De 20 a 24 años (103)",1276,1139,10,516,432,142,32,7,,,137,1985
"De 25 a 29 años (104)",1217,1151,1,225,400,298,216,10,1,,66,2913
"De 30 a 34 años (105)",1138,1113,3,123,258,303,326,90,10,,25,3616
"De 35 a 39 años (106)",1075,1059,4,55,140,186,424,188,58,4,16,4520
"De 40 a 44 años (107)",842,835,1,31,87,96,285,228,95,12,7,4164
"De 45 a 49 años (108)",679,677,2,24,46,59,191,210,113,32,2,3802
"De 50 y más años (109)",1840,1801,8,59,71,95,389,497,461,221,39,11782
"Sin nivel (110)",371,352,3,18,13,22,78,85,99,34,19,2233
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 15 a 19 años (112)",6,5,,4,1,,,,,,1,6
"De 20 a 24 años (113)",12,5,,3,2,,,,,,7,7
"De 25 a 29 años (114)",18,16,,1,3,4,5,3,,,2,60
"De 30 a 34 años (115)",11,10,,,,2,4,2,2,,1,53
"De 35 a 39 años (116)",20,19,,1,,1,6,7,4,,1,106
"De 40 a 44 años (117)",14,14,,1,,,5,3,5,,,88
"De 45 a 49 años (118)",13,13,,,,,2,7,3,1,,94
"De 50 y más años (119)",276,269,3,7,7,15,56,63,85,33,7,1818
"Educacion Inicial (120)",9,7,,,3,,3,1,,,2,28
"De 15 a 19 años (122)",1,,,,,,,,,,1,
"De 20 a 24 años (123)",3,2,,,1,,,1,,,1,9
"De 25 a 29 años (124)",1,1,,,1,,,,,,,2
"De 30 a 34 años (125)",4,4,,,1,,3,,,,,17
"Primaria (130)",3906,3829,14,337,419,465,989,850,542,213,77,19387
"De 12 a 14 años (131)",23,14,1,13,,,,,,,9,13
"De 15 a 19 años (132)",186,172,2,127,37,6,,,,,14,219
"De 20 a 24 años (133)",330,313,3,85,137,67,18,3,,,17,655
"De 25 a 29 años (134)",365,358,,34,87,119,113,4,1,,7,1088
"De 30 a 34 años (135)",408,406,1,19,53,107,163,59,4,,2,1572
"De 35 a 39 años (136)",473,469,2,8,24,60,197,134,40,4,4,2359
"De 40 a 44 años (137)",447,445,,10,19,23,142,161,78,12,2,2590
"De 45 a 49 años (138)",416,416,,11,17,26,108,135,91,28,,2551
"De 50 y más años (139)",1258,1236,5,30,45,57,248,354,328,169,22,8340
"Secundaria (140)",3514,3334,18,906,828,568,663,251,80,20,180,9654
"De 12 a 14 años (141)",18,9,,6,3,,,,,,9,12
"De 15 a 19 años (142)",435,375,7,298,58,10,2,,,,60,452
"De 20 a 24 años (143)",790,732,5,366,273,72,13,3,,,58,1201
"De 25 a 29 años (144)",655,628,,130,241,158,96,3,,,27,1508
"De 30 a 34 años (145)",540,526,1,50,130,167,146,28,4,,14,1644
"De 35 a 39 años (146)",425,420,2,25,62,82,194,43,12,,5,1641
"De 40 a 44 años (147)",266,265,1,10,38,45,102,58,11,,1,1129
"De 45 a 49 años (148)",170,169,2,10,14,23,49,52,16,3,1,831
"De 50 y más años (149)",215,210,,11,9,11,61,64,37,17,5,1236
"Sup. no Univ. incompleta (150)",217,192,2,63,59,27,24,10,6,1,25,488
"De 15 a 19 años (152)",8,7,,7,,,,,,,1,7
"De 20 a 24 años (153)",55,40,1,30,7,2,,,,,15,50
"De 25 a 29 años (154)",45,39,1,15,17,5,1,,,,6,68
"De 30 a 34 años (155)",32,30,,5,17,7,1,,,,2,64
"De 35 a 39 años (156)",26,26,,2,10,6,6,1,1,,,81
"De 40 a 44 años (157)",18,18,,1,4,6,7,,,,,57
"De 45 a 49 años (158)",22,21,,,3,1,9,7,1,,1,100
"De 50 y más años (159)",11,11,,3,1,,,2,4,1,,61
"Sup. no Univ. completa (160)",464,419,1,95,133,83,77,19,10,1,45,1153
"De 20 a 24 años (163)",48,27,,20,6,1,,,,,21,35
"De 25 a 29 años (164)",81,67,,25,34,7,1,,,,14,118
"De 30 a 34 años (165)",92,89,1,26,39,16,7,,,,3,180
"De 35 a 39 años (166)",87,84,,12,28,26,16,1,1,,3,229
"De 40 a 44 años (167)",65,64,,5,15,15,23,5,1,,1,219
"De 45 a 49 años (168)",35,35,,1,5,7,15,5,2,,,144
"De 50 y más años (169)",56,53,,6,6,11,15,8,6,1,3,228
"Sup. Univ. incompleta (170)",91,80,1,24,22,12,14,7,,,11,209
"De 15 a 19 años (172)",1,1,,1,,,,,,,,1
"De 20 a 24 años (173)",20,13,1,7,4,,1,,,,7,19
"De 25 a 29 años (174)",18,15,,8,6,1,,,,,3,23
"De 30 a 34 años (175)",15,14,,5,6,2,1,,,,1,27
"De 35 a 39 años (176)",13,13,,1,3,5,3,1,,,,40
"De 40 a 44 años (177)",7,7,,2,2,2,1,,,,,16
"De 45 a 49 años (178)",8,8,,,,1,4,3,,,,40
"De 50 y más años (179)",9,9,,,1,1,4,3,,,,43
"Sup. Univ. completa (180)",174,146,,47,56,18,17,7,1,,28,341
"De 20 a 24 años (183)",18,7,,5,2,,,,,,11,9
"De 25 a 29 años (184)",34,27,,12,11,4,,,,,7,46
"De 30 a 34 años (185)",36,34,,18,12,2,1,1,,,2,59
"De 35 a 39 años (186)",31,28,,6,13,6,2,1,,,3,64
"De 40 a 44 años (187)",25,22,,2,9,5,5,1,,,3,65
"De 45 a 49 años (188)",15,15,,2,7,1,4,1,,,,42
"De 50 y más años (189)",15,13,,2,2,,5,3,1,,2,56
,,,,,,,,,,,,
"RURAL (200)",6045,5851,21,878,870,807,1321,967,672,315,194,26223
"De 12 a 14 años (201)",31,13,,12,1,,,,,,18,14
"De 15 a 19 años (202)",629,563,7,389,146,18,3,,,,66,747
"De 20 a 24 años (203)",981,941,4,275,340,235,85,2,,,40,2031
"De 25 a 29 años (204)",882,856,1,92,183,243,300,34,3,,26,2711
"De 30 a 34 años (205)",696,686,2,33,83,106,299,139,22,2,10,2935
"De 35 a 39 años (206)",657,651,,19,41,55,241,205,77,13,6,3445
"De 40 a 44 años (207)",496,490,1,14,18,36,132,158,93,38,6,2977
"De 45 a 49 años (208)",437,436,,6,14,41,78,123,126,48,1,2883
"De 50 y más años (209)",1236,1215,6,38,44,73,183,306,351,214,21,8480
"Sin nivel (210)",479,471,7,22,24,32,99,127,98,62,8,2942
"De 12 a 14 años (211)",1,1,,1,,,,,,,,1
"De 15 a 19 años (212)",10,9,,4,4,1,,,,,1,15
"De 20 a 24 años (213)",15,14,,3,4,3,4,,,,1,36
"De 25 a 29 años (214)",22,21,1,3,2,4,10,1,,,1,69
"De 30 a 34 años (215)",23,23,1,1,2,1,5,10,2,1,,120
"De 35 a 39 años (216)",40,39,,,2,,7,15,11,4,1,264
"De 40 a 44 años (217)",24,24,,1,1,2,6,7,5,2,,148
"De 45 a 49 años (218)",28,28,,,1,4,5,3,7,8,,198
"De 50 y más años (219)",316,312,5,9,8,17,62,91,73,47,4,2091
"Educacion Inicial (220)",4,4,,,,3,1,,,,,13
"De 15 a 19 años (222)",2,2,,,,2,,,,,,6
"De 20 a 24 años (223)",2,2,,,,1,1,,,,,7
"Primaria (230)",4167,4068,10,451,523,545,985,768,545,241,99,19681
"De 12 a 14 años (231)",21,8,,8,,,,,,,13,8
"De 15 a 19 años (232)",368,338,5,224,97,10,2,,,,30,456
"De 20 a 24 años (233)",583,569,2,123,216,164,63,1,,,14,1320
"De 25 a 29 años (234)",592,580,,38,98,174,237,30,3,,12,1986
"De 30 a 34 años (235)",494,489,1,13,44,64,233,115,18,1,5,2230
"De 35 a 39 años (236)",485,481,,8,17,38,177,170,62,9,4,2658
"De 40 a 44 años (237)",406,402,1,8,10,23,104,138,83,35,4,2541
"De 45 a 49 años (238)",345,345,,4,9,21,55,109,112,35,,2368
"De 50 y más años (239)",873,856,1,25,32,51,114,205,267,161,17,6114
"Secundaria (240)",1255,1180,3,367,289,208,211,64,26,12,75,3237
"De 12 a 14 años (241)",9,4,,3,1,,,,,,5,5
"De 15 a 19 años (242)",248,214,2,161,45,5,1,,,,34,270
"De 20 a 24 años (243)",369,346,1,142,118,67,17,1,,,23,657
"De 25 a 29 años (244)",237,229,,36,73,64,53,3,,,8,618
"De 30 a 34 años (245)",149,146,,11,26,35,58,14,2,,3,524
"De 35 a 39 años (246)",108,108,,6,15,14,49,20,4,,,458
"De 40 a 44 años (247)",46,45,,4,4,9,14,10,3,1,1,205
"De 45 a 49 años (248)",51,50,,1,4,11,15,8,6,5,1,261
"De 50 y más años (249)",38,38,,3,3,3,4,8,11,6,,239
"Sup. no Univ. incompleta (250)",28,27,,3,9,5,7,2,1,,1,90
"De 20 a 24 años (253)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (254)",5,4,,,4,,,,,,1,8
"De 30 a 34 años (255)",7,7,,,2,3,2,,,,,22
"De 35 a 39 años (256)",4,4,,1,1,,2,,,,,13
"De 40 a 44 años (257)",5,5,,,,1,2,1,1,,,27
"De 45 a 49 años (258)",2,2,,,,1,1,,,,,8
"De 50 y más años (259)",2,2,,,1,,,1,,,,8
"Sup. no Univ. completa (260)",69,65,1,24,15,10,12,2,1,,4,157
"De 20 a 24 años (263)",7,6,1,4,1,,,,,,1,6
"De 25 a 29 años (264)",17,16,,11,4,1,,,,,1,22
"De 30 a 34 años (265)",14,13,,4,6,3,,,,,1,25
"De 35 a 39 años (266)",14,13,,3,3,3,4,,,,1,35
"De 40 a 44 años (267)",7,7,,1,1,,5,,,,,25
"De 45 a 49 años (268)",7,7,,1,,2,2,1,1,,,30
"De 50 y más años (269)",3,3,,,,1,1,1,,,,14
"Sup. Univ. incompleta (270)",15,11,,3,4,,1,3,,,4,34
"De 15 a 19 años (272)",1,,,,,,,,,,1,
"De 20 a 24 años (273)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (274)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (275)",3,2,,1,1,,,,,,1,3
"De 35 a 39 años (276)",2,2,,,2,,,,,,,4
"De 40 a 44 años (277)",3,2,,,,,,2,,,1,12
"De 45 a 49 años (278)",1,1,,,,,,1,,,,6
"De 50 y más años (279)",1,1,,,,,1,,,,,5
"Sup. Univ. completa (280)",28,25,,8,6,4,5,1,1,,3,69
"De 25 a 29 años (284)",7,4,,3,1,,,,,,3,5
"De 30 a 34 años (285)",6,6,,3,2,,1,,,,,11
"De 35 a 39 años (286)",4,4,,1,1,,2,,,,,13
"De 40 a 44 años (287)",5,5,,,2,1,1,,1,,,19
"De 45 a 49 años (288)",3,3,,,,2,,1,,,,12
"De 50 y más años (289)",3,3,,1,,1,1,,,,,9
