"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agricult.trabaj. calif. agrop. y pesqueros (032)",2472,,789,636,697,350
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",2121,5,441,833,752,90
"Obreros construc., conf., papel, fab., instr. (034)",550,8,238,188,101,15
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",21183,1100,7840,6710,4747,786
"Otra (036)",135,,100,21,14,
"Ocupación no especificada (037)",2615,29,1075,856,542,113
"Desocupado (038)",3111,90,1992,730,271,28
,,,,,,
"URBANA (039)",143452,2303,52094,50459,33900,4696
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",369,,30,136,181,22
"Profes., científicos e intelectuales (041)",14486,,2772,7149,4320,245
"Técnicos de nivel medio y trab.asimilados (042)",8706,5,3242,3309,1938,212
"Jefes y empleados de oficina (043)",8655,,3598,3105,1897,55
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",27288,379,9526,9599,6683,1101
"Agricult.trabaj. calif. agrop. y pesqueros (045)",4946,4,1079,1450,1733,680
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",13616,134,4919,4580,3510,473
"Obreros construc., conf., papel, fab., instr. (047)",17525,52,6460,6649,4025,339
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",30560,1471,12289,9253,6420,1127
"Otra (049)",1864,,611,854,397,2
"Ocupación no especificada (050)",6521,85,2601,2119,1459,257
"Desocupado (051)",8916,173,4967,2256,1337,183
"Hombres (052)",89568,1369,32808,30673,21509,3209
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",243,,20,87,116,20
"Profes., científicos e intelectuales (054)",7123,,1265,3292,2377,189
"Técnicos de nivel medio y trab.asimilados (055)",5670,5,2031,2142,1324,168
"Jefes y empleados de oficina (056)",4382,,1625,1552,1161,44
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",12441,211,4665,4057,2934,574
"Agricult.trabaj. calif. agrop. y pesqueros (058)",4200,4,937,1241,1455,563
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",11536,129,4493,3763,2768,383
"Obreros construc., conf., papel, fab., instr. (060)",17049,45,6255,6483,3939,327
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",15009,811,6245,4328,3008,617
"Otra (062)",1734,,516,833,383,2
"Ocupación no especificada (063)",4148,58,1635,1325,966,164
"Desocupado (064)",6033,106,3121,1570,1078,158
"Mujeres (065)",53884,934,19286,19786,12391,1487
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",126,,10,49,65,2
"Profes., científicos e intelectuales (067)",7363,,1507,3857,1943,56
"Técnicos de nivel medio y trab.asimilados (068)",3036,,1211,1167,614,44
"Jefes y empleados de oficina (069)",4273,,1973,1553,736,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",14847,168,4861,5542,3749,527
"Agricult.trabaj. calif. agrop. y pesqueros (071)",746,,142,209,278,117
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",2080,5,426,817,742,90
"Obreros construc., conf., papel, fab., instr. (073)",476,7,205,166,86,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",15551,660,6044,4925,3412,510
"Otra (075)",130,,95,21,14,
"Ocupación no especificada (076)",2373,27,966,794,493,93
"Desocupado (077)",2883,67,1846,686,259,25
,,,,,,
"RURAL (078)",35183,1322,12492,10834,8095,2440
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",27,,4,12,11,
"Profes., científicos e intelectuales (080)",990,,226,524,233,7
"Técnicos de nivel medio y trab.asimilados (081)",143,,45,61,37,
"Jefes y empleados de oficina (082)",101,,40,42,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",1227,13,438,461,252,63
"Agricult.trabaj. calif. agrop. y pesqueros (084)",16632,2,4343,5581,4894,1812
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",716,1,329,251,120,15
"Obreros construc., conf., papel, fab., instr. (086)",669,4,262,244,144,15
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",12535,1227,5671,3116,2070,451
"Otra (088)",155,,121,27,7,
"Ocupación no especificada (089)",405,3,167,110,88,37
"Desocupado (090)",1583,72,846,405,220,40
"Hombres (091)",26189,851,9386,8029,6051,1872
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",21,,1,9,11,
"Profes., científicos e intelectuales (093)",585,,108,311,161,5
"Técnicos de nivel medio y trab.asimilados (094)",110,,28,48,34,
"Jefes y empleados de oficina (095)",67,,24,29,14,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",659,8,237,254,128,32
"Agricult.trabaj. calif. agrop. y pesqueros (097)",14906,2,3696,5154,4475,1579
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",675,1,314,235,110,15
"Obreros construc., conf., papel, fab., instr. (099)",595,3,229,222,129,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",6903,787,3875,1331,735,175
"Otra (101)",150,,116,27,7,
"Ocupación no especificada (102)",163,1,58,48,39,17
"Desocupado (103)",1355,49,700,361,208,37
"Mujeres (104)",8994,471,3106,2805,2044,568
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",6,,3,3,,
"Profes., científicos e intelectuales (106)",405,,118,213,72,2
"Técnicos de nivel medio y trab.asimilados (107)",33,,17,13,3,
"Jefes y empleados de oficina (108)",34,,16,13,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",568,5,201,207,124,31
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1726,,647,427,419,233
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",41,,15,16,10,
"Obreros construc., conf., papel, fab., instr. (112)",74,1,33,22,15,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",5632,440,1796,1785,1335,276
"Otra (114)",5,,5,,,
"Ocupación no especificada (115)",242,2,109,62,49,20
"Desocupado (116)",228,23,146,44,12,3
