"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",6608,7816,7510,258,96.1,3.3,
"De 12 a 14 años (041)",1168,8,8,,100,,
"De 15 a 19 años (042)",1925,162,161,37,99.4,22.8,
"De 20 a 24 años (043)",1015,846,833,95,98.5,11.2,
"De 25 a 29 años (044)",620,951,935,45,98.3,4.7,
"De 30 a 34 años (045)",505,1118,1093,49,97.8,4.4,
"De 35 a 39 años (046)",452,1240,1195,23,96.4,1.9,
"De 40 a 44 años (047)",309,995,954,8,95.9,0.8,
"De 45 a 49 años (048)",231,900,852,1,94.7,0.1,
"De 50 y más años (049)",383,1596,1479,,92.7,,
"Sup. no Univ. incompleta (050)",608,562,540,23,96.1,4.1,
"De 15 a 19 años (052)",132,9,9,3,100,33.3,
"De 20 a 24 años (053)",202,61,61,10,100,16.4,
"De 25 a 29 años (054)",102,87,86,3,98.9,3.4,
"De 30 a 34 años (055)",57,93,89,4,95.7,4.3,
"De 35 a 39 años (056)",38,91,91,2,100,2.2,
"De 40 a 44 años (057)",35,82,79,1,96.3,1.2,
"De 45 a 49 años (058)",13,38,37,,97.4,,
"De 50 y más años (059)",29,101,88,,87.1,,
"Sup. no Univ. completa (060)",703,943,933,35,98.9,3.7,
"De 20 a 24 años (063)",123,43,43,3,100,7,
"De 25 a 29 años (064)",159,105,105,10,100,9.5,
"De 30 a 34 años (065)",134,156,156,10,100,6.4,
"De 35 a 39 años (066)",101,175,174,11,99.4,6.3,
"De 40 a 44 años (067)",64,138,134,1,97.1,0.7,
"De 45 a 49 años (068)",39,80,79,,98.8,,
"De 50 y más años (069)",83,246,242,,98.4,,
"Sup. Univ. incompleta (070)",384,365,353,8,96.7,2.2,
"De 15 a 19 años (072)",98,,,,,,
"De 20 a 24 años (073)",106,14,14,2,100,14.3,
"De 25 a 29 años (074)",47,37,37,2,100,5.4,
"De 30 a 34 años (075)",35,49,49,4,100,8.2,
"De 35 a 39 años (076)",25,50,50,,100,,
"De 40 a 44 años (077)",20,57,56,,98.2,,
"De 45 a 49 años (078)",28,73,69,,94.5,,
"De 50 y más años (079)",25,85,78,,91.8,,
"Sup. Univ. completa (080)",551,755,732,16,97,2.1,
"De 20 a 24 años (083)",58,6,6,,100,,
"De 25 a 29 años (084)",99,46,46,6,100,13,
"De 30 a 34 años (085)",100,99,98,3,99,3,
"De 35 a 39 años (086)",77,116,113,5,97.4,4.3,
"De 40 a 44 años (087)",68,121,121,2,100,1.7,
"De 45 a 49 años (088)",48,97,94,,96.9,,
"De 50 y más años (089)",101,270,254,,94.1,,
,,,,,,,
"URBANA (100)",8943,20607,18747,309,91,1.5,
"De 12 a 14 años (101)",958,8,8,1,100,12.5,
"De 15 a 19 años (102)",1227,114,113,25,99.1,21.9,
"De 20 a 24 años (103)",972,707,697,84,98.6,11.9,
"De 25 a 29 años (104)",919,1284,1263,65,98.4,5.1,
"De 30 a 34 años (105)",870,1847,1797,68,97.3,3.7,
"De 35 a 39 años (106)",803,2298,2225,41,96.8,1.8,
"De 40 a 44 años (107)",709,2426,2317,17,95.5,0.7,
"De 45 a 49 años (108)",571,2334,2159,8,92.5,0.3,
"De 50 y más años (109)",1914,9589,8168,,85.2,,
"Sin nivel (110)",907,4491,3737,17,83.2,0.4,
"De 12 a 14 años (111)",5,,,,,,
"De 15 a 19 años (112)",9,1,1,,100,,
"De 20 a 24 años (113)",15,21,21,2,100,9.5,
"De 25 a 29 años (114)",35,78,73,3,93.6,3.8,
"De 30 a 34 años (115)",44,134,128,4,95.5,3,
"De 35 a 39 años (116)",40,165,156,2,94.5,1.2,
"De 40 a 44 años (117)",69,290,265,3,91.4,1,
"De 45 a 49 años (118)",65,354,315,3,89,0.8,
"De 50 y más años (119)",625,3448,2778,,80.6,,
"Educacion Inicial (120)",11,34,33,1,97.1,2.9,
"De 15 a 19 años (122)",1,2,2,,100,,
"De 25 a 29 años (124)",5,13,13,,100,,
"De 30 a 34 años (125)",3,10,9,1,90,10,
"De 35 a 39 años (126)",2,9,9,,100,,
"Primaria (130)",2613,8855,7994,102,90.3,1.2,
"De 12 a 14 años (131)",364,4,4,1,100,25,
"De 15 a 19 años (132)",123,20,20,6,100,30,
"De 20 a 24 años (133)",153,212,207,27,97.6,12.7,
"De 25 a 29 años (134)",200,441,433,21,98.2,4.8,
"De 30 a 34 años (135)",262,748,720,19,96.3,2.5,
"De 35 a 39 años (136)",279,1014,981,18,96.7,1.8,
"De 40 a 44 años (137)",254,1115,1052,6,94.3,0.5,
"De 45 a 49 años (138)",219,1084,986,4,91,0.4,
"De 50 y más años (139)",759,4217,3591,,85.2,,
"Secundaria (140)",3554,4952,4766,132,96.2,2.7,
"De 12 a 14 años (141)",589,4,4,,100,,
"De 15 a 19 años (142)",913,83,82,17,98.8,20.5,
"De 20 a 24 años (143)",430,372,367,44,98.7,11.8,
"De 25 a 29 años (144)",348,523,516,27,98.7,5.2,
"De 30 a 34 años (145)",293,613,603,28,98.4,4.6,
"De 35 a 39 años (146)",276,744,717,10,96.4,1.3,
"De 40 a 44 años (147)",218,670,655,5,97.8,0.7,
"De 45 a 49 años (148)",174,648,618,1,95.4,0.2,
"De 50 y más años (149)",313,1295,1204,,93,,
"Sup. no Univ. incompleta (150)",457,445,431,15,96.9,3.4,
"De 15 a 19 años (152)",98,8,8,2,100,25,
"De 20 a 24 años (153)",146,49,49,7,100,14.3,
"De 25 a 29 años (154)",72,66,65,1,98.5,1.5,
"De 30 a 34 años (155)",48,85,81,4,95.3,4.7,
"De 35 a 39 años (156)",31,70,70,,100,,
"De 40 a 44 años (157)",29,72,70,1,97.2,1.4,
"De 45 a 49 años (158)",9,24,24,,100,,
"De 50 y más años (159)",24,71,64,,90.1,,
"Sup. no Univ. completa (160)",582,828,818,25,98.8,3,
"De 20 a 24 años (163)",88,37,37,3,100,8.1,
"De 25 a 29 años (164)",134,92,92,8,100,8.7,
"De 30 a 34 años (165)",107,129,129,7,100,5.4,
"De 35 a 39 años (166)",81,140,139,6,99.3,4.3,
"De 40 a 44 años (167)",60,130,126,1,96.9,0.8,
"De 45 a 49 años (168)",35,71,70,,98.6,,
"De 50 y más años (169)",77,229,225,,98.3,,
"Sup. Univ. incompleta (170)",330,322,311,5,96.6,1.6,
"De 15 a 19 años (172)",83,,,,,,
"De 20 a 24 años (173)",88,10,10,1,100,10,
"De 25 a 29 años (174)",40,31,31,1,100,3.2,
"De 30 a 34 años (175)",30,41,41,3,100,7.3,
"De 35 a 39 años (176)",24,47,47,,100,,
"De 40 a 44 años (177)",18,51,51,,100,,
"De 45 a 49 años (178)",24,63,59,,93.7,,
"De 50 y más años (179)",23,79,72,,91.1,,
"Sup. Univ. completa (180)",489,680,657,12,96.6,1.8,
"De 20 a 24 años (183)",52,6,6,,100,,
"De 25 a 29 años (184)",85,40,40,4,100,10,
"De 30 a 34 años (185)",83,87,86,2,98.9,2.3,
"De 35 a 39 años (186)",70,109,106,5,97.2,4.6,
"De 40 a 44 años (187)",61,98,98,1,100,1,
"De 45 a 49 años (188)",45,90,87,,96.7,,
"De 50 y más años (189)",93,250,234,,93.6,,
,,,,,,,
"RURAL (200)",14479,44478,38331,761,86.2,1.7,
"De 12 a 14 años (201)",1663,7,7,,100,,
"De 15 a 19 años (202)",1800,249,247,73,99.2,29.3,
"De 20 a 24 años (203)",1563,1628,1573,185,96.6,11.4,
"De 25 a 29 años (204)",1348,2986,2835,160,94.9,5.4,
"De 30 a 34 años (205)",1330,4323,4066,178,94.1,4.1,
"De 35 a 39 años (206)",1280,5159,4748,105,92,2,
"De 40 a 44 años (207)",1137,5681,5040,53,88.7,0.9,
"De 45 a 49 años (208)",981,5417,4740,7,87.5,0.1,
"De 50 y más años (209)",3377,19028,15075,,79.2,,
"Sin nivel (210)",5092,24609,20195,220,82.1,0.9,
"De 12 a 14 años (211)",38,,,,,,
"De 15 a 19 años (212)",110,34,34,13,100,38.2,
"De 20 a 24 años (213)",219,329,303,35,92.1,10.6,
"De 25 a 29 años (214)",339,871,810,47,93,5.4,
"De 30 a 34 años (215)",415,1560,1430,66,91.7,4.2,
"De 35 a 39 años (216)",448,2029,1838,37,90.6,1.8,
"De 40 a 44 años (217)",516,2787,2416,19,86.7,0.7,
"De 45 a 49 años (218)",474,2678,2292,3,85.6,0.1,
"De 50 y más años (219)",2533,14321,11072,,77.3,,
"Educacion Inicial (220)",35,81,77,6,95.1,7.4,
"De 12 a 14 años (221)",4,,,,,,
"De 15 a 19 años (222)",6,3,3,1,100,33.3,
"De 20 a 24 años (223)",3,3,3,,100,,
"De 25 a 29 años (224)",7,24,22,2,91.7,8.3,
"De 30 a 34 años (225)",9,34,32,3,94.1,8.8,
"De 35 a 39 años (226)",6,17,17,,100,,
"Primaria (230)",5910,16574,14974,386,90.3,2.3,
"De 12 a 14 años (231)",1042,3,3,,100,,
"De 15 a 19 años (232)",623,132,130,38,98.5,28.8,
"De 20 a 24 años (233)",641,800,779,95,97.4,11.9,
"De 25 a 29 años (234)",654,1617,1538,86,95.1,5.3,
"De 30 a 34 años (235)",636,2169,2059,84,94.9,3.9,
"De 35 a 39 años (236)",615,2551,2349,48,92.1,1.9,
"De 40 a 44 años (237)",511,2522,2280,31,90.4,1.2,
"De 45 a 49 años (238)",435,2447,2175,4,88.9,0.2,
"De 50 y más años (239)",753,4333,3661,,84.5,,
"Secundaria (240)",3054,2864,2744,124,95.8,4.3,
"De 12 a 14 años (241)",579,4,4,,100,,
"De 15 a 19 años (242)",1012,79,79,20,100,25.3,
"De 20 a 24 años (243)",585,474,466,51,98.3,10.8,
"De 25 a 29 años (244)",272,428,419,18,97.9,4.2,
"De 30 a 34 años (245)",212,505,490,20,97,4,
"De 35 a 39 años (246)",176,496,478,13,96.4,2.6,
"De 40 a 44 años (247)",91,325,299,2,92,0.6,
"De 45 a 49 años (248)",57,252,234,,92.9,,
"De 50 y más años (249)",70,301,275,,91.4,,
"Sup. no Univ. incompleta (250)",151,117,109,8,93.2,6.8,
"De 15 a 19 años (252)",34,1,1,1,100,100,
"De 20 a 24 años (253)",56,12,12,3,100,25,
"De 25 a 29 años (254)",30,21,21,2,100,9.5,
"De 30 a 34 años (255)",9,8,8,,100,,
"De 35 a 39 años (256)",7,21,21,2,100,9.5,
"De 40 a 44 años (257)",6,10,9,,90,,
"De 45 a 49 años (258)",4,14,13,,92.9,,
"De 50 y más años (259)",5,30,24,,80,,
"Sup. no Univ. completa (260)",121,115,115,10,100,8.7,
"De 20 a 24 años (263)",35,6,6,,100,,
"De 25 a 29 años (264)",25,13,13,2,100,15.4,
"De 30 a 34 años (265)",27,27,27,3,100,11.1,
"De 35 a 39 años (266)",20,35,35,5,100,14.3,
"De 40 a 44 años (267)",4,8,8,,100,,
"De 45 a 49 años (268)",4,9,9,,100,,
"De 50 y más años (269)",6,17,17,,100,,
"Sup. Univ. incompleta (270)",54,43,42,3,97.7,7,
"De 15 a 19 años (272)",15,,,,,,
"De 20 a 24 años (273)",18,4,4,1,100,25,
"De 25 a 29 años (274)",7,6,6,1,100,16.7,
"De 30 a 34 años (275)",5,8,8,1,100,12.5,
"De 35 a 39 años (276)",1,3,3,,100,,
"De 40 a 44 años (277)",2,6,5,,83.3,,
"De 45 a 49 años (278)",4,10,10,,100,,
"De 50 y más años (279)",2,6,6,,100,,
"Sup. Univ. completa (280)",62,75,75,4,100,5.3,
"De 20 a 24 años (283)",6,,,,,,
"De 25 a 29 años (284)",14,6,6,2,100,33.3,
"De 30 a 34 años (285)",17,12,12,1,100,8.3,
"De 35 a 39 años (286)",7,7,7,,100,,
"De 40 a 44 años (287)",7,23,23,1,100,4.3,
"De 45 a 49 años (288)",3,7,7,,100,,
"De 50 y más años (289)",8,20,20,,100,,
