"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (025)",7,7,2,,4,1,,,,,,11
"De 35 a 39 años (026)",4,4,,1,,1,1,1,,,,14
"Primaria (030)",5443,5348,978,692,798,666,933,631,410,240,95,18589
"De 12 a 14 años (031)",529,519,516,2,1,,,,,,10,4
"De 15 a 19 años (032)",414,402,271,114,16,1,,,,,12,149
"De 20 a 24 años (033)",493,467,56,215,151,35,10,,,,26,663
"De 25 a 29 años (034)",522,503,16,131,191,105,57,3,,,19,1090
"De 30 a 34 años (035)",509,504,17,66,148,128,115,25,5,,5,1445
"De 35 a 39 años (036)",516,514,17,28,98,146,158,53,11,3,2,1831
"De 40 a 44 años (037)",459,455,10,27,69,88,152,76,22,11,4,1884
"De 45 a 49 años (038)",409,405,10,23,33,47,129,85,60,18,4,2038
"De 50 y más años (039)",1592,1579,65,86,91,116,312,389,312,208,13,9485
"Secundaria (040)",2165,2129,1044,381,306,190,159,37,11,1,36,2583
"De 12 a 14 años (041)",388,388,387,1,,,,,,,,1
"De 15 a 19 años (042)",664,655,563,90,2,,,,,,9,94
"De 20 a 24 años (043)",288,278,60,150,54,10,4,,,,10,304
"De 25 a 29 años (044)",217,211,14,71,81,36,9,,,,6,379
"De 30 a 34 años (045)",168,163,3,28,71,39,19,3,,,5,386
"De 35 a 39 años (046)",149,146,6,20,42,40,35,3,,,3,389
"De 40 a 44 años (047)",107,106,3,7,22,27,36,9,2,,1,362
"De 45 a 49 años (048)",83,83,1,4,19,23,29,6,1,,,279
"De 50 y más años (049)",101,99,7,10,15,15,27,16,8,1,2,389
"Sup. no Univ. incompleta (050)",194,188,67,45,43,14,17,2,,,6,257
"De 15 a 19 años (052)",33,33,29,4,,,,,,,,4
"De 20 a 24 años (053)",53,49,26,18,4,1,,,,,4,29
"De 25 a 29 años (054)",26,26,4,13,8,1,,,,,,32
"De 30 a 34 años (055)",24,24,4,5,9,2,4,,,,,45
"De 35 a 39 años (056)",18,17,2,2,6,4,2,1,,,1,40
"De 40 a 44 años (057)",25,24,1,2,12,4,5,,,,1,59
"De 45 a 49 años (058)",4,4,,1,1,,2,,,,,12
"De 50 y más años (059)",11,11,1,,3,2,4,1,,,,36
"Sup. no Univ. completa (060)",365,347,57,106,100,46,30,5,3,,18,628
"De 20 a 24 años (063)",33,31,22,8,1,,,,,,2,10
"De 25 a 29 años (064)",74,67,18,39,8,2,,,,,7,61
"De 30 a 34 años (065)",73,70,6,31,23,9,1,,,,3,108
"De 35 a 39 años (066)",60,58,2,10,32,12,1,1,,,2,121
"De 40 a 44 años (067)",53,52,2,6,23,10,11,,,,1,128
"De 45 a 49 años (068)",33,30,1,8,10,6,5,,,,3,68
"De 50 y más años (069)",39,39,6,4,3,7,12,4,3,,,132
"Sup. Univ. incompleta (070)",78,76,35,18,10,11,2,,,,2,79
"De 15 a 19 años (072)",11,11,11,,,,,,,,,
"De 20 a 24 años (073)",29,27,20,7,,,,,,,2,7
"De 25 a 29 años (074)",5,5,3,2,,,,,,,,2
"De 30 a 34 años (075)",7,7,1,4,1,1,,,,,,9
"De 35 a 39 años (076)",11,11,,3,5,2,1,,,,,23
"De 40 a 44 años (077)",8,8,,,2,5,1,,,,,23
"De 45 a 49 años (078)",4,4,,1,2,1,,,,,,8
"De 50 y más años (079)",3,3,,1,,2,,,,,,7
"Sup. Univ. completa (080)",158,152,28,52,41,19,11,1,,,6,241
"De 20 a 24 años (083)",14,12,8,3,1,,,,,,2,5
"De 25 a 29 años (084)",21,17,7,9,1,,,,,,4,11
"De 30 a 34 años (085)",33,33,6,20,6,1,,,,,,35
"De 35 a 39 años (086)",28,28,2,8,13,2,3,,,,,52
"De 40 a 44 años (087)",29,29,2,5,11,8,3,,,,,63
"De 45 a 49 años (088)",16,16,,4,5,6,1,,,,,36
"De 50 y más años (089)",17,17,3,3,4,2,4,1,,,,39
,,,,,,,,,,,,
"URBANA (100)",3324,3261,903,508,547,388,436,240,162,77,63,8428
"De 12 a 14 años (101)",338,338,338,,,,,,,,,
"De 15 a 19 años (102)",406,404,355,47,2,,,,,,2,51
"De 20 a 24 años (103)",289,274,93,123,51,6,1,,,,15,247
"De 25 a 29 años (104)",287,271,33,115,87,32,4,,,,16,402
"De 30 a 34 años (105)",302,293,18,77,100,65,33,,,,9,610
"De 35 a 39 años (106)",336,332,15,36,117,86,64,12,2,,4,898
"De 40 a 44 años (107)",306,299,5,23,81,77,88,18,4,3,7,969
"De 45 a 49 años (108)",215,211,4,21,42,42,67,25,9,1,4,765
"De 50 y más años (109)",845,839,42,66,67,80,179,185,147,73,6,4486
"Sin nivel (110)",153,143,20,18,20,11,23,19,18,14,10,638
"De 12 a 14 años (111)",3,3,3,,,,,,,,,
"De 15 a 19 años (112)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (113)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (114)",5,3,,,3,,,,,,2,6
"De 30 a 34 años (115)",4,3,,2,,,1,,,,1,6
"De 35 a 39 años (116)",9,9,4,1,3,,,,1,,,16
"De 40 a 44 años (117)",10,7,,,3,1,1,1,1,,3,28
"De 45 a 49 años (118)",11,10,2,1,4,2,1,,,,1,20
"De 50 y más años (119)",105,102,7,12,7,8,20,18,16,14,3,560
"Educacion Inicial (120)",13,12,4,3,3,1,1,,,,1,16
"De 12 a 14 años (121)",2,2,2,,,,,,,,,
"De 15 a 19 años (122)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (123)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (124)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (125)",3,3,1,,2,,,,,,,4
"De 35 a 39 años (126)",2,2,,,,1,1,,,,,7
"Primaria (130)",1553,1532,258,180,220,197,278,200,136,63,21,5554
"De 12 a 14 años (131)",153,153,153,,,,,,,,,
"De 15 a 19 años (132)",68,68,53,14,1,,,,,,,16
"De 20 a 24 años (133)",91,85,14,42,25,3,1,,,,6,105
"De 25 a 29 años (134)",107,101,5,38,41,14,3,,,,6,175
"De 30 a 34 años (135)",124,121,3,26,39,32,21,,,,3,289
"De 35 a 39 años (136)",151,150,5,8,38,49,39,10,1,,1,475
"De 40 a 44 años (137)",146,144,3,6,25,36,54,14,3,3,2,541
"De 45 a 49 años (138)",101,100,1,6,11,14,37,22,8,1,1,449
"De 50 y más años (139)",612,610,21,40,40,49,123,154,124,59,2,3504
"Secundaria (140)",1015,1003,492,148,148,106,86,18,5,,12,1284
"De 12 a 14 años (141)",180,180,180,,,,,,,,,
"De 15 a 19 años (142)",302,300,270,29,1,,,,,,2,31
"De 20 a 24 años (143)",100,97,21,52,22,2,,,,,3,102
"De 25 a 29 años (144)",91,90,6,33,34,16,1,,,,1,153
"De 30 a 34 años (145)",73,70,3,11,30,20,6,,,,3,156
"De 35 a 39 años (146)",84,82,3,10,27,22,19,1,,,2,216
"De 40 a 44 años (147)",55,55,1,5,11,18,17,3,,,,171
"De 45 a 49 años (148)",58,58,1,2,12,16,23,3,1,,,197
"De 50 y más años (149)",72,71,7,6,11,12,20,11,4,,1,258
"Sup. no Univ. incompleta (150)",141,137,47,31,32,12,14,1,,,4,197
"De 15 a 19 años (152)",24,24,22,2,,,,,,,,2
"De 20 a 24 años (153)",39,37,21,13,2,1,,,,,2,20
"De 25 a 29 años (154)",17,17,3,10,3,1,,,,,,19
"De 30 a 34 años (155)",16,16,1,3,6,2,4,,,,,37
"De 35 a 39 años (156)",13,12,,1,6,4,1,,,,1,29
"De 40 a 44 años (157)",22,21,,2,12,3,4,,,,1,52
"De 45 a 49 años (158)",2,2,,,1,,1,,,,,7
"De 50 y más años (159)",8,8,,,2,1,4,1,,,,31
"Sup. no Univ. completa (160)",258,249,37,72,81,33,22,1,3,,9,459
"De 20 a 24 años (163)",23,22,16,5,1,,,,,,1,7
"De 25 a 29 años (164)",46,43,12,25,5,1,,,,,3,38
"De 30 a 34 años (165)",52,50,4,18,18,9,1,,,,2,85
"De 35 a 39 años (166)",42,42,1,7,27,6,,1,,,,86
"De 40 a 44 años (167)",44,43,,6,20,8,9,,,,1,108
"De 45 a 49 años (168)",23,21,,7,7,3,4,,,,2,48
"De 50 y más años (169)",28,28,4,4,3,6,8,,3,,,87
"Sup. Univ. incompleta (170)",57,55,22,14,7,10,2,,,,2,66
"De 15 a 19 años (172)",6,6,6,,,,,,,,,
"De 20 a 24 años (173)",22,20,13,7,,,,,,,2,7
"De 25 a 29 años (174)",4,4,2,2,,,,,,,,2
"De 30 a 34 años (175)",4,4,1,2,,1,,,,,,5
"De 35 a 39 años (176)",7,7,,1,3,2,1,,,,,17
"De 40 a 44 años (177)",7,7,,,2,4,1,,,,,20
"De 45 a 49 años (178)",4,4,,1,2,1,,,,,,8
"De 50 y más años (179)",3,3,,1,,2,,,,,,7
"Sup. Univ. completa (180)",134,130,23,42,36,18,10,1,,,4,214
"De 20 a 24 años (183)",10,9,7,2,,,,,,,1,2
"De 25 a 29 años (184)",15,12,5,6,1,,,,,,3,8
"De 30 a 34 años (185)",26,26,5,15,5,1,,,,,,28
"De 35 a 39 años (186)",28,28,2,8,13,2,3,,,,,52
"De 40 a 44 años (187)",22,22,1,4,8,7,2,,,,,49
"De 45 a 49 años (188)",16,16,,4,5,6,1,,,,,36
"De 50 y más años (189)",17,17,3,3,4,2,4,1,,,,39
,,,,,,,,,,,,
"RURAL (200)",5901,5776,1397,863,826,610,858,572,376,274,125,18078
"De 12 a 14 años (201)",595,585,581,3,1,,,,,,10,5
"De 15 a 19 años (202)",737,717,535,164,17,1,,,,,20,201
"De 20 a 24 años (203)",655,623,110,292,164,41,16,,,,32,809
"De 25 a 29 años (204)",618,592,33,160,208,117,69,5,,,26,1251
"De 30 a 34 años (205)",559,554,22,82,170,118,121,34,6,1,5,1578
"De 35 a 39 años (206)",497,490,19,39,89,127,149,52,12,3,7,1721
"De 40 a 44 años (207)",429,426,15,27,65,66,133,82,27,11,3,1825
"De 45 a 49 años (208)",379,375,12,22,33,46,106,74,61,21,4,1903
"De 50 y más años (209)",1432,1414,70,74,79,94,264,325,270,238,18,8785
"Sin nivel (210)",647,633,63,55,50,39,118,116,96,96,14,3461
"De 12 a 14 años (211)",10,10,10,,,,,,,,,
"De 15 a 19 años (212)",13,12,10,1,1,,,,,,1,3
"De 20 a 24 años (213)",30,29,10,12,3,1,3,,,,1,34
"De 25 a 29 años (214)",33,30,4,9,3,5,7,2,,,3,71
"De 30 a 34 años (215)",36,36,1,3,8,2,14,6,1,1,,143
"De 35 a 39 años (216)",38,35,1,2,7,6,12,5,2,,3,133
"De 40 a 44 años (217)",44,44,2,3,4,,12,14,6,3,,247
"De 45 a 49 años (218)",34,34,2,1,1,3,6,8,9,4,,207
"De 50 y más años (219)",409,403,23,24,23,22,64,81,78,88,6,2623
"Educacion Inicial (220)",9,9,4,1,2,1,,1,,,,14
"De 12 a 14 años (221)",1,1,1,,,,,,,,,
"De 15 a 19 años (222)",2,2,2,,,,,,,,,
"De 30 a 34 años (225)",4,4,1,,2,1,,,,,,7
"De 35 a 39 años (226)",2,2,,1,,,,1,,,,7
"Primaria (230)",3890,3816,720,512,578,469,655,431,274,177,74,13035
"De 12 a 14 años (231)",376,366,363,2,1,,,,,,10,4
"De 15 a 19 años (232)",346,334,218,100,15,1,,,,,12,133
"De 20 a 24 años (233)",402,382,42,173,126,32,9,,,,20,558
"De 25 a 29 años (234)",415,402,11,93,150,91,54,3,,,13,915
"De 30 a 34 años (235)",385,383,14,40,109,96,94,25,5,,2,1156
"De 35 a 39 años (236)",365,364,12,20,60,97,119,43,10,3,1,1356
"De 40 a 44 años (237)",313,311,7,21,44,52,98,62,19,8,2,1343
"De 45 a 49 años (238)",308,305,9,17,22,33,92,63,52,17,3,1589
"De 50 y más años (239)",980,969,44,46,51,67,189,235,188,149,11,5981
"Secundaria (240)",1150,1126,552,233,158,84,73,19,6,1,24,1299
"De 12 a 14 años (241)",208,208,207,1,,,,,,,,1
"De 15 a 19 años (242)",362,355,293,61,1,,,,,,7,63
"De 20 a 24 años (243)",188,181,39,98,32,8,4,,,,7,202
"De 25 a 29 años (244)",126,121,8,38,47,20,8,,,,5,226
"De 30 a 34 años (245)",95,93,,17,41,19,13,3,,,2,230
"De 35 a 39 años (246)",65,64,3,10,15,18,16,2,,,1,173
"De 40 a 44 años (247)",52,51,2,2,11,9,19,6,2,,1,191
"De 45 a 49 años (248)",25,25,,2,7,7,6,3,,,,82
"De 50 y más años (249)",29,28,,4,4,3,7,5,4,1,1,131
"Sup. no Univ. incompleta (250)",53,51,20,14,11,2,3,1,,,2,60
"De 15 a 19 años (252)",9,9,7,2,,,,,,,,2
"De 20 a 24 años (253)",14,12,5,5,2,,,,,,2,9
"De 25 a 29 años (254)",9,9,1,3,5,,,,,,,13
"De 30 a 34 años (255)",8,8,3,2,3,,,,,,,8
"De 35 a 39 años (256)",5,5,2,1,,,1,1,,,,11
"De 40 a 44 años (257)",3,3,1,,,1,1,,,,,7
"De 45 a 49 años (258)",2,2,,1,,,1,,,,,5
"De 50 y más años (259)",3,3,1,,1,1,,,,,,5
"Sup. no Univ. completa (260)",107,98,20,34,19,13,8,4,,,9,169
"De 20 a 24 años (263)",10,9,6,3,,,,,,,1,3
"De 25 a 29 años (264)",28,24,6,14,3,1,,,,,4,23
"De 30 a 34 años (265)",21,20,2,13,5,,,,,,1,23
"De 35 a 39 años (266)",18,16,1,3,5,6,1,,,,2,35
"De 40 a 44 años (267)",9,9,2,,3,2,2,,,,,20
"De 45 a 49 años (268)",10,9,1,1,3,3,1,,,,1,20
"De 50 y más años (269)",11,11,2,,,1,4,4,,,,45
"Sup. Univ. incompleta (270)",21,21,13,4,3,1,,,,,,13
"De 15 a 19 años (272)",5,5,5,,,,,,,,,
"De 20 a 24 años (273)",7,7,7,,,,,,,,,
"De 25 a 29 años (274)",1,1,1,,,,,,,,,
"De 30 a 34 años (275)",3,3,,2,1,,,,,,,4
"De 35 a 39 años (276)",4,4,,2,2,,,,,,,6
"De 40 a 44 años (277)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (280)",24,22,5,10,5,1,1,,,,2,27
"De 20 a 24 años (283)",4,3,1,1,1,,,,,,1,3
"De 25 a 29 años (284)",6,5,2,3,,,,,,,1,3
"De 30 a 34 años (285)",7,7,1,5,1,,,,,,,7
"De 40 a 44 años (287)",7,7,1,1,3,1,1,,,,,14
