"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"37 años (048)",166,97,69,99,59,40,67,38,29
"38 años (049)",166,105,61,99,65,34,67,40,27
"39 años (050)",161,101,60,106,63,43,55,38,17
"De 40 a 44 años (051)",742,471,271,485,311,174,257,160,97
"40 años (052)",184,120,64,122,85,37,62,35,27
"41 años (053)",116,77,39,72,45,27,44,32,12
"42 años (054)",174,113,61,117,78,39,57,35,22
"43 años (055)",138,77,61,88,48,40,50,29,21
"44 años (056)",130,84,46,86,55,31,44,29,15
"De 45 a 49 años (057)",664,440,224,443,304,139,221,136,85
"45 años (058)",152,92,60,92,56,36,60,36,24
"46 años (059)",120,87,33,84,63,21,36,24,12
"47 años (060)",174,119,55,125,87,38,49,32,17
"48 años (061)",126,79,47,83,53,30,43,26,17
"49 años (062)",92,63,29,59,45,14,33,18,15
"De 50 a 54 años (063)",583,379,204,379,262,117,204,117,87
"50 años (064)",147,81,66,95,53,42,52,28,24
"51 años (065)",93,67,26,68,51,17,25,16,9
"52 años (066)",115,72,43,77,51,26,38,21,17
"53 años (067)",116,82,34,81,63,18,35,19,16
"54 años (068)",112,77,35,58,44,14,54,33,21
"De 55 a 59 años (069)",367,230,137,210,137,73,157,93,64
"55 años (070)",81,49,32,38,23,15,43,26,17
"56 años (071)",73,49,24,49,31,18,24,18,6
"57 años (072)",84,48,36,52,33,19,32,15,17
"58 años (073)",84,56,28,45,33,12,39,23,16
"59 años (074)",45,28,17,26,17,9,19,11,8
"De 60 a 64 años (075)",278,195,83,167,120,47,111,75,36
"60 años (076)",82,57,25,49,34,15,33,23,10
"61 años (077)",35,27,8,18,13,5,17,14,3
"62 años (078)",52,42,10,38,32,6,14,10,4
"63 años (079)",55,32,23,32,18,14,23,14,9
"64 años (080)",54,37,17,30,23,7,24,14,10
"De 65 y más años (081)",477,267,210,189,104,85,288,163,125
"65 años (082)",53,34,19,21,15,6,32,19,13
"66 años (083)",41,26,15,21,16,5,20,10,10
"67 años (084)",34,28,6,18,15,3,16,13,3
"68 años (085)",32,17,15,10,5,5,22,12,10
"69 años (086)",20,15,5,8,5,3,12,10,2
"70 años (087)",32,16,16,12,5,7,20,11,9
"71 años (088)",21,9,12,8,3,5,13,6,7
"72 años (089)",18,8,10,5,2,3,13,6,7
"73 años (090)",21,13,8,7,6,1,14,7,7
"74 años (091)",21,7,14,9,3,6,12,4,8
"75 años (092)",31,14,17,13,5,8,18,9,9
"76 años (093)",14,6,8,6,2,4,8,4,4
"77 años (094)",25,15,10,12,10,2,13,5,8
"78 años (095)",21,11,10,7,2,5,14,9,5
"79 años (096)",12,8,4,2,,2,10,8,2
"80 años (097)",14,7,7,2,1,1,12,6,6
"81 años (098)",1,1,,1,1,,,,
"82 años (099)",17,7,10,5,1,4,12,6,6
"83 años (100)",7,4,3,4,1,3,3,3,
"84 años (101)",4,2,2,2,1,1,2,1,1
"85 años (102)",4,1,3,2,,2,2,1,1
"86 años (103)",5,5,,2,2,,3,3,
"87 años (104)",3,1,2,2,,2,1,1,
"88 años (105)",2,1,1,1,1,,1,,1
"89 años (106)",4,2,2,3,1,2,1,1,
"90 años (107)",9,4,5,4,1,3,5,3,2
"91 años (108)",1,1,,,,,1,1,
"92 años (109)",2,,2,1,,1,1,,1
"93 años (110)",3,1,2,1,,1,2,1,1
"96 años (113)",2,2,,,,,2,2,
"98 y más años (115)",3,1,2,,,,3,1,2
