"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",1108,6812,5966,,87.6,,
"Secundaria (040)",5269,3671,3519,187,95.9,5.1,
"De 12 a 14 años (041)",1126,1,1,,100,,
"De 15 a 19 años (042)",1972,157,154,54,98.1,34.4,
"De 20 a 24 años (043)",822,483,475,62,98.3,12.8,
"De 25 a 29 años (044)",454,554,545,41,98.4,7.4,
"De 30 a 34 años (045)",293,538,526,20,97.8,3.7,
"De 35 a 39 años (046)",219,583,560,5,96.1,0.9,
"De 40 a 44 años (047)",132,397,368,4,92.7,1,
"De 45 a 49 años (048)",105,344,328,1,95.3,0.3,
"De 50 y más años (049)",146,614,562,,91.5,,
"Sup. no Univ. incompleta (050)",553,383,356,21,93,5.5,
"De 15 a 19 años (052)",115,4,4,2,100,50,
"De 20 a 24 años (053)",223,44,44,9,100,20.5,
"De 25 a 29 años (054)",85,67,66,3,98.5,4.5,
"De 30 a 34 años (055)",48,66,65,4,98.5,6.1,
"De 35 a 39 años (056)",30,54,52,3,96.3,5.6,
"De 40 a 44 años (057)",20,46,45,,97.8,,
"De 45 a 49 años (058)",12,33,31,,93.9,,
"De 50 y más años (059)",20,69,49,,71,,
"Sup. no Univ. completa (060)",940,1358,1325,56,97.6,4.1,
"De 20 a 24 años (063)",138,53,51,12,96.2,22.6,
"De 25 a 29 años (064)",206,152,149,12,98,7.9,
"De 30 a 34 años (065)",224,297,290,23,97.6,7.7,
"De 35 a 39 años (066)",167,324,320,6,98.8,1.9,
"De 40 a 44 años (067)",99,225,222,3,98.7,1.3,
"De 45 a 49 años (068)",57,148,146,,98.6,,
"De 50 y más años (069)",49,159,147,,92.5,,
"Sup. Univ. incompleta (070)",139,88,88,7,100,8,
"De 15 a 19 años (072)",30,4,4,3,100,75,
"De 20 a 24 años (073)",45,5,5,1,100,20,
"De 25 a 29 años (074)",30,18,18,3,100,16.7,
"De 30 a 34 años (075)",12,15,15,,100,,
"De 35 a 39 años (076)",6,8,8,,100,,
"De 40 a 44 años (077)",5,14,14,,100,,
"De 45 a 49 años (078)",5,13,13,,100,,
"De 50 y más años (079)",6,11,11,,100,,
"Sup. Univ. completa (080)",337,404,397,18,98.3,4.5,
"De 20 a 24 años (083)",43,13,13,3,100,23.1,
"De 25 a 29 años (084)",93,56,54,5,96.4,8.9,
"De 30 a 34 años (085)",58,65,65,5,100,7.7,
"De 35 a 39 años (086)",51,76,75,3,98.7,3.9,
"De 40 a 44 años (087)",37,80,80,1,100,1.3,
"De 45 a 49 años (088)",27,71,71,1,100,1.4,
"De 50 y más años (089)",28,43,39,,90.7,,
,,,,,,,
"URBANA (100)",7707,18075,16174,314,89.5,1.7,
"De 12 a 14 años (101)",651,1,1,,100,,
"De 15 a 19 años (102)",1012,139,133,46,95.7,33.1,
"De 20 a 24 años (103)",1032,623,611,82,98.1,13.2,
"De 25 a 29 años (104)",907,1060,1028,71,97,6.7,
"De 30 a 34 años (105)",807,1519,1473,68,97,4.5,
"De 35 a 39 años (106)",748,1983,1901,29,95.9,1.5,
"De 40 a 44 años (107)",553,1887,1757,15,93.1,0.8,
"De 45 a 49 años (108)",501,2062,1870,3,90.7,0.1,
"De 50 y más años (109)",1496,8801,7400,,84.1,,
"Sin nivel (110)",1682,8632,7272,36,84.2,0.4,
"De 12 a 14 años (111)",6,,,,,,
"De 15 a 19 años (112)",23,8,7,5,87.5,62.5,
"De 20 a 24 años (113)",50,48,47,9,97.9,18.8,
"De 25 a 29 años (114)",83,134,130,7,97,5.2,
"De 30 a 34 años (115)",102,251,238,7,94.8,2.8,
"De 35 a 39 años (116)",154,519,488,5,94,1,
"De 40 a 44 años (117)",155,649,575,1,88.6,0.2,
"De 45 a 49 años (118)",181,931,828,2,88.9,0.2,
"De 50 y más años (119)",928,6092,4959,,81.4,,
"Educacion Inicial (120)",14,33,32,,97,,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",2,2,1,,50,,
"De 20 a 24 años (123)",3,6,6,,100,,
"De 25 a 29 años (124)",2,5,5,,100,,
"De 30 a 34 años (125)",3,7,7,,100,,
"De 35 a 39 años (126)",3,13,13,,100,,
"Primaria (130)",2247,5282,4893,122,92.6,2.3,
"De 12 a 14 años (131)",250,1,1,,100,,
"De 15 a 19 años (132)",236,54,50,18,92.6,33.3,
"De 20 a 24 años (133)",322,275,269,35,97.8,12.7,
"De 25 a 29 años (134)",268,411,396,28,96.4,6.8,
"De 30 a 34 años (135)",267,604,581,23,96.2,3.8,
"De 35 a 39 años (136)",231,691,657,10,95.1,1.4,
"De 40 a 44 años (137)",167,647,613,8,94.7,1.2,
"De 45 a 49 años (138)",144,610,540,,88.5,,
"De 50 y más años (139)",362,1989,1786,,89.8,,
"Secundaria (140)",2069,2083,1989,65,95.5,3.1,
"De 12 a 14 años (141)",394,,,,,,
"De 15 a 19 años (142)",637,67,67,18,100,26.9,
"De 20 a 24 años (143)",310,198,194,18,98,9.1,
"De 25 a 29 años (144)",194,251,244,16,97.2,6.4,
"De 30 a 34 años (145)",137,261,257,8,98.5,3.1,
"De 35 a 39 años (146)",121,316,306,3,96.8,0.9,
"De 40 a 44 años (147)",87,258,240,2,93,0.8,
"De 45 a 49 años (148)",77,262,247,,94.3,,
"De 50 y más años (149)",112,470,434,,92.3,,
"Sup. no Univ. incompleta (150)",428,321,298,18,92.8,5.6,
"De 15 a 19 años (152)",90,4,4,2,100,50,
"De 20 a 24 años (153)",157,34,34,7,100,20.6,
"De 25 a 29 años (154)",72,59,58,3,98.3,5.1,
"De 30 a 34 años (155)",35,51,50,3,98,5.9,
"De 35 a 39 años (156)",28,49,47,3,95.9,6.1,
"De 40 a 44 años (157)",19,44,43,,97.7,,
"De 45 a 49 años (158)",10,27,25,,92.6,,
"De 50 y más años (159)",17,53,37,,69.8,,
"Sup. no Univ. completa (160)",837,1258,1231,49,97.9,3.9,
"De 20 a 24 años (163)",109,45,44,9,97.8,20,
"De 25 a 29 años (164)",178,130,127,10,97.7,7.7,
"De 30 a 34 años (165)",199,271,266,22,98.2,8.1,
"De 35 a 39 años (166)",158,312,308,5,98.7,1.6,
"De 40 a 44 años (167)",90,209,206,3,98.6,1.4,
"De 45 a 49 años (168)",57,148,146,,98.6,,
"De 50 y más años (169)",46,143,134,,93.7,,
"Sup. Univ. incompleta (170)",121,81,81,7,100,8.6,
"De 15 a 19 años (172)",24,4,4,3,100,75,
"De 20 a 24 años (173)",40,4,4,1,100,25,
"De 25 a 29 años (174)",26,18,18,3,100,16.7,
"De 30 a 34 años (175)",11,12,12,,100,,
"De 35 a 39 años (176)",5,8,8,,100,,
"De 40 a 44 años (177)",4,11,11,,100,,
"De 45 a 49 años (178)",5,13,13,,100,,
"De 50 y más años (179)",6,11,11,,100,,
"Sup. Univ. completa (180)",309,385,378,17,98.2,4.4,
"De 20 a 24 años (183)",41,13,13,3,100,23.1,
"De 25 a 29 años (184)",84,52,50,4,96.2,7.7,
"De 30 a 34 años (185)",53,62,62,5,100,8.1,
"De 35 a 39 años (186)",48,75,74,3,98.7,4,
"De 40 a 44 años (187)",31,69,69,1,100,1.4,
"De 45 a 49 años (188)",27,71,71,1,100,1.4,
"De 50 y más años (189)",25,43,39,,90.7,,
,,,,,,,
"RURAL (200)",26935,76599,66524,1201,86.8,1.6,
"De 12 a 14 años (201)",2781,12,12,4,100,33.3,
"De 15 a 19 años (202)",3810,530,522,172,98.5,32.5,
"De 20 a 24 años (203)",3440,2579,2523,313,97.8,12.1,
"De 25 a 29 años (204)",2826,4301,4146,280,96.4,6.5,
"De 30 a 34 años (205)",2453,5688,5386,184,94.7,3.2,
"De 35 a 39 años (206)",2230,7344,6874,156,93.6,2.1,
"De 40 a 44 años (207)",1911,8376,7649,78,91.3,0.9,
"De 45 a 49 años (208)",1533,7989,7137,14,89.3,0.2,
"De 50 y más años (209)",5951,39780,32275,,81.1,,
"Sin nivel (210)",11452,54803,46257,422,84.4,0.8,
"De 12 a 14 años (211)",64,,,,,,
"De 15 a 19 años (212)",307,80,80,27,100,33.8,
"De 20 a 24 años (213)",627,573,557,58,97.2,10.1,
"De 25 a 29 años (214)",834,1400,1330,101,95,7.2,
"De 30 a 34 años (215)",985,2429,2270,90,93.5,3.7,
"De 35 a 39 años (216)",1184,4052,3768,86,93,2.1,
"De 40 a 44 años (217)",1192,5596,5095,51,91,0.9,
"De 45 a 49 años (218)",1097,5892,5215,9,88.5,0.2,
"De 50 y más años (219)",5162,34781,27942,,80.3,,
"Educacion Inicial (220)",35,61,59,1,96.7,1.6,
"De 12 a 14 años (221)",3,,,,,,
"De 15 a 19 años (222)",3,,,,,,
"De 20 a 24 años (223)",10,12,12,1,100,8.3,
"De 25 a 29 años (224)",3,3,3,,100,,
"De 30 a 34 años (225)",9,23,22,,95.7,,
"De 35 a 39 años (226)",7,23,22,,95.7,,
"Primaria (230)",11974,19959,18500,646,92.7,3.2,
"De 12 a 14 años (231)",1982,11,11,4,100,36.4,
"De 15 a 19 años (232)",2134,360,355,109,98.6,30.3,
"De 20 a 24 años (233)",2189,1690,1655,205,97.9,12.1,
"De 25 a 29 años (234)",1675,2561,2478,152,96.8,5.9,
"De 30 a 34 años (235)",1259,2912,2780,80,95.5,2.7,
"De 35 a 39 años (236)",926,2984,2812,67,94.2,2.2,
"De 40 a 44 años (237)",657,2609,2394,25,91.8,1,
"De 45 a 49 años (238)",406,2009,1835,4,91.3,0.2,
"De 50 y más años (239)",746,4823,4180,,86.7,,
"Secundaria (240)",3200,1588,1530,121,96.3,7.6,
"De 12 a 14 años (241)",732,1,1,,100,,
"De 15 a 19 años (242)",1335,90,87,36,96.7,40,
"De 20 a 24 años (243)",512,285,281,44,98.6,15.4,
"De 25 a 29 años (244)",260,303,301,24,99.3,7.9,
"De 30 a 34 años (245)",156,277,269,12,97.1,4.3,
"De 35 a 39 años (246)",98,267,254,2,95.1,0.7,
"De 40 a 44 años (247)",45,139,128,2,92.1,1.4,
"De 45 a 49 años (248)",28,82,81,1,98.8,1.2,
"De 50 y más años (249)",34,144,128,,88.9,,
"Sup. no Univ. incompleta (250)",125,62,58,3,93.5,4.8,
"De 15 a 19 años (252)",25,,,,,,
"De 20 a 24 años (253)",66,10,10,2,100,20,
"De 25 a 29 años (254)",13,8,8,,100,,
"De 30 a 34 años (255)",13,15,15,1,100,6.7,
"De 35 a 39 años (256)",2,5,5,,100,,
"De 40 a 44 años (257)",1,2,2,,100,,
"De 45 a 49 años (258)",2,6,6,,100,,
"De 50 y más años (259)",3,16,12,,75,,
"Sup. no Univ. completa (260)",103,100,94,7,94,7,
"De 20 a 24 años (263)",29,8,7,3,87.5,37.5,
"De 25 a 29 años (264)",28,22,22,2,100,9.1,
"De 30 a 34 años (265)",25,26,24,1,92.3,3.8,
"De 35 a 39 años (266)",9,12,12,1,100,8.3,
"De 40 a 44 años (267)",9,16,16,,100,,
"De 50 y más años (269)",3,16,13,,81.3,,
"Sup. Univ. incompleta (270)",18,7,7,,100,,
"De 15 a 19 años (272)",6,,,,,,
"De 20 a 24 años (273)",5,1,1,,100,,
"De 25 a 29 años (274)",4,,,,,,
"De 30 a 34 años (275)",1,3,3,,100,,
"De 35 a 39 años (276)",1,,,,,,
"De 40 a 44 años (277)",1,3,3,,100,,
"Sup. Univ. completa (280)",28,19,19,1,100,5.3,
"De 20 a 24 años (283)",2,,,,,,
"De 25 a 29 años (284)",9,4,4,1,100,25,
"De 30 a 34 años (285)",5,3,3,,100,,
"De 35 a 39 años (286)",3,1,1,,100,,
"De 40 a 44 años (287)",6,11,11,,100,,
"De 50 y más años (289)",3,,,,,,
