"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",16,1,5,8,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2411,69,804,836,549,153
"Otra (036)",1,,,1,,
"Ocupación no especificada (037)",161,,39,54,48,20
"Desocupado (038)",152,2,80,47,19,4
,,,,,,
"URBANA (039)",9806,173,2875,3647,2457,654
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",57,,4,24,27,2
"Profes., científicos e intelectuales (041)",665,,121,386,152,6
"Técnicos de nivel medio y trab.asimilados (042)",450,,118,188,127,17
"Jefes y empleados de oficina (043)",291,,98,125,67,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1106,13,313,414,293,73
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1333,8,174,355,496,300
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1141,8,375,505,236,17
"Obreros construc., conf., papel, fab., instr. (047)",790,4,250,350,176,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",3389,137,1213,1087,764,188
"Otra (049)",69,,9,46,14,
"Ocupación no especificada (050)",177,1,37,58,56,25
"Desocupado (051)",338,2,163,109,49,15
"Hombres (052)",6432,115,1889,2321,1650,457
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",42,,3,17,21,1
"Profes., científicos e intelectuales (054)",292,,56,151,81,4
"Técnicos de nivel medio y trab.asimilados (055)",294,,66,129,86,13
"Jefes y empleados de oficina (056)",134,,32,62,40,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",348,8,92,115,103,30
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1070,7,136,270,403,254
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1058,6,347,483,208,14
"Obreros construc., conf., papel, fab., instr. (060)",778,3,246,344,175,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",2049,89,781,608,461,110
"Otra (062)",68,,9,45,14,
"Ocupación no especificada (063)",69,1,12,25,21,10
"Desocupado (064)",230,1,109,72,37,11
"Mujeres (065)",3374,58,986,1326,807,197
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",15,,1,7,6,1
"Profes., científicos e intelectuales (067)",373,,65,235,71,2
"Técnicos de nivel medio y trab.asimilados (068)",156,,52,59,41,4
"Jefes y empleados de oficina (069)",157,,66,63,27,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",758,5,221,299,190,43
"Agricult.trabaj. calif. agrop. y pesqueros (071)",263,1,38,85,93,46
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",83,2,28,22,28,3
"Obreros construc., conf., papel, fab., instr. (073)",12,1,4,6,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1340,48,432,479,303,78
"Otra (075)",1,,,1,,
"Ocupación no especificada (076)",108,,25,33,35,15
"Desocupado (077)",108,1,54,37,12,4
,,,,,,
"RURAL (078)",7209,68,2067,2519,1897,658
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",11,,2,3,6,
"Profes., científicos e intelectuales (080)",167,,38,83,44,2
"Técnicos de nivel medio y trab.asimilados (081)",117,,37,55,22,3
"Jefes y empleados de oficina (082)",93,,28,48,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",309,2,92,132,64,19
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1821,4,224,533,675,385
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",442,,168,203,62,9
"Obreros construc., conf., papel, fab., instr. (086)",342,,80,176,77,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3629,61,1279,1207,867,215
"Otra (088)",15,,4,6,5,
"Ocupación no especificada (089)",65,,17,23,18,7
"Desocupado (090)",198,1,98,50,40,9
"Hombres (091)",5438,45,1519,1913,1440,521
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,,,3,5,
"Profes., científicos e intelectuales (093)",83,,21,35,25,2
"Técnicos de nivel medio y trab.asimilados (094)",83,,27,41,12,3
"Jefes y empleados de oficina (095)",63,,17,31,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",141,1,45,63,23,9
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1559,4,183,470,562,340
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",424,,161,198,58,7
"Obreros construc., conf., papel, fab., instr. (099)",338,,79,174,76,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2558,40,907,850,621,140
"Otra (101)",15,,4,6,5,
"Ocupación no especificada (102)",12,,3,2,5,2
"Desocupado (103)",154,,72,40,33,9
"Mujeres (104)",1771,23,548,606,457,137
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,2,,1,
"Profes., científicos e intelectuales (106)",84,,17,48,19,
"Técnicos de nivel medio y trab.asimilados (107)",34,,10,14,10,
"Jefes y empleados de oficina (108)",30,,11,17,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",168,1,47,69,41,10
"Agricult.trabaj. calif. agrop. y pesqueros (110)",262,,41,63,113,45
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",18,,7,5,4,2
"Obreros construc., conf., papel, fab., instr. (112)",4,,1,2,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1071,21,372,357,246,75
"Ocupación no especificada (115)",53,,14,21,13,5
"Desocupado (116)",44,1,26,10,7,
