"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",11095,71908,62122,,86.4,,
"Secundaria (040)",57482,100565,95875,3943,95.3,3.9,
"De 12 a 14 años (041)",7543,87,85,13,97.7,14.9,
"De 15 a 19 años (042)",14165,3139,3036,856,96.7,27.3,
"De 20 a 24 años (043)",8629,9631,9393,1202,97.5,12.5,
"De 25 a 29 años (044)",6629,12844,12497,879,97.3,6.8,
"De 30 a 34 años (045)",5448,15045,14561,582,96.8,3.9,
"De 35 a 39 años (046)",4646,15543,14906,308,95.9,2,
"De 40 a 44 años (047)",3755,14359,13648,89,95,0.6,
"De 45 a 49 años (048)",2697,11199,10575,14,94.4,0.1,
"De 50 y más años (049)",3970,18718,17174,,91.8,,
"Sup. no Univ. incompleta (050)",6876,8862,8545,389,96.4,4.4,
"De 15 a 19 años (052)",1250,142,133,35,93.7,24.6,
"De 20 a 24 años (053)",2080,984,959,135,97.5,13.7,
"De 25 a 29 años (054)",1223,1501,1463,112,97.5,7.5,
"De 30 a 34 años (055)",787,1510,1485,62,98.3,4.1,
"De 35 a 39 años (056)",556,1358,1322,34,97.3,2.5,
"De 40 a 44 años (057)",420,1221,1175,11,96.2,0.9,
"De 45 a 49 años (058)",243,807,774,,95.9,,
"De 50 y más años (059)",317,1339,1234,,92.2,,
"Sup. no Univ. completa (060)",7476,13337,12869,392,96.5,2.9,
"De 20 a 24 años (063)",1109,408,404,76,99,18.6,
"De 25 a 29 años (064)",1476,1347,1337,119,99.3,8.8,
"De 30 a 34 años (065)",1404,2160,2135,118,98.8,5.5,
"De 35 a 39 años (066)",1100,2417,2331,62,96.4,2.6,
"De 40 a 44 años (067)",873,2189,2100,16,95.9,0.7,
"De 45 a 49 años (068)",598,1749,1678,1,95.9,0.1,
"De 50 y más años (069)",916,3067,2884,,94,,
"Sup. Univ. incompleta (070)",4186,4105,3961,169,96.5,4.1,
"De 15 a 19 años (072)",972,53,51,16,96.2,30.2,
"De 20 a 24 años (073)",1242,321,316,42,98.4,13.1,
"De 25 a 29 años (074)",614,572,565,58,98.8,10.1,
"De 30 a 34 años (075)",404,644,628,31,97.5,4.8,
"De 35 a 39 años (076)",328,714,700,16,98,2.2,
"De 40 a 44 años (077)",258,631,603,6,95.6,1,
"De 45 a 49 años (078)",177,514,483,,94,,
"De 50 y más años (079)",191,656,615,,93.8,,
"Sup. Univ. completa (080)",5373,8931,8637,210,96.7,2.4,
"De 20 a 24 años (083)",512,176,173,27,98.3,15.3,
"De 25 a 29 años (084)",1004,696,687,70,98.7,10.1,
"De 30 a 34 años (085)",984,1265,1236,58,97.7,4.6,
"De 35 a 39 años (086)",910,1618,1577,40,97.5,2.5,
"De 40 a 44 años (087)",728,1669,1616,12,96.8,0.7,
"De 45 a 49 años (088)",475,1163,1126,3,96.8,0.3,
"De 50 y más años (089)",760,2344,2222,,94.8,,
,,,,,,,
"URBANA (100)",105074,250150,230948,5728,92.3,2.3,
"De 12 a 14 años (101)",10780,136,130,22,95.6,16.2,
"De 15 a 19 años (102)",16329,3451,3341,916,96.8,26.5,
"De 20 a 24 años (103)",13806,12207,11925,1531,97.7,12.5,
"De 25 a 29 años (104)",12000,19637,19155,1375,97.5,7,
"De 30 a 34 años (105)",10522,25793,24940,1019,96.7,4,
"De 35 a 39 años (106)",9544,30243,28930,615,95.7,2,
"De 40 a 44 años (107)",8435,31626,29883,213,94.5,0.7,
"De 45 a 49 años (108)",6559,28535,26517,37,92.9,0.1,
"De 50 y más años (109)",17099,98522,86127,,87.4,,
"Sin nivel (110)",2349,12793,10544,49,82.4,0.4,
"De 12 a 14 años (111)",75,4,4,,100,,
"De 15 a 19 años (112)",95,18,17,4,94.4,22.2,
"De 20 a 24 años (113)",86,79,77,7,97.5,8.9,
"De 25 a 29 años (114)",94,124,121,9,97.6,7.3,
"De 30 a 34 años (115)",116,292,278,11,95.2,3.8,
"De 35 a 39 años (116)",126,483,456,10,94.4,2.1,
"De 40 a 44 años (117)",128,524,492,5,93.9,1,
"De 45 a 49 años (118)",151,808,711,3,88,0.4,
"De 50 y más años (119)",1478,10461,8388,,80.2,,
"Educacion Inicial (120)",171,212,201,11,94.8,5.2,
"De 12 a 14 años (121)",36,2,2,,100,,
"De 15 a 19 años (122)",35,16,16,4,100,25,
"De 20 a 24 años (123)",31,27,26,3,96.3,11.1,
"De 25 a 29 años (124)",31,31,31,3,100,9.7,
"De 30 a 34 años (125)",22,74,68,1,91.9,1.4,
"De 35 a 39 años (126)",16,62,58,,93.5,,
"Primaria (130)",27060,111034,99512,1189,89.6,1.1,
"De 12 a 14 años (131)",3844,53,49,14,92.5,26.4,
"De 15 a 19 años (132)",1493,696,677,161,97.3,23.1,
"De 20 a 24 años (133)",1292,2169,2110,234,97.3,10.8,
"De 25 a 29 años (134)",1739,4403,4272,262,97,6,
"De 30 a 34 años (135)",1927,6646,6316,240,95,3.6,
"De 35 a 39 años (136)",2234,9379,8828,179,94.1,1.9,
"De 40 a 44 años (137)",2523,12067,11205,82,92.9,0.7,
"De 45 a 49 años (138)",2345,12864,11693,17,90.9,0.1,
"De 50 y más años (139)",9663,62757,54362,,86.6,,
"Secundaria (140)",52032,91583,87361,3347,95.4,3.7,
"De 12 a 14 años (141)",6825,77,75,8,97.4,10.4,
"De 15 a 19 años (142)",12509,2529,2450,696,96.9,27.5,
"De 20 a 24 años (143)",7561,8103,7917,1016,97.7,12.5,
"De 25 a 29 años (144)",5900,11061,10777,749,97.4,6.8,
"De 30 a 34 años (145)",4958,13359,12947,506,96.9,3.8,
"De 35 a 39 años (146)",4332,14324,13770,277,96.1,1.9,
"De 40 a 44 años (147)",3541,13415,12773,82,95.2,0.6,
"De 45 a 49 años (148)",2591,10696,10112,13,94.5,0.1,
"De 50 y más años (149)",3815,18019,16540,,91.8,,
"Sup. no Univ. incompleta (150)",6700,8611,8303,373,96.4,4.3,
"De 15 a 19 años (152)",1233,139,130,35,93.5,25.2,
"De 20 a 24 años (153)",2022,942,920,127,97.7,13.5,
"De 25 a 29 años (154)",1184,1443,1405,107,97.4,7.4,
"De 30 a 34 años (155)",765,1463,1441,60,98.5,4.1,
"De 35 a 39 años (156)",535,1320,1284,34,97.3,2.6,
"De 40 a 44 años (157)",411,1204,1160,10,96.3,0.8,
"De 45 a 49 años (158)",239,789,757,,95.9,,
"De 50 y más años (159)",311,1311,1206,,92,,
"Sup. no Univ. completa (160)",7348,13094,12636,382,96.5,2.9,
"De 20 a 24 años (163)",1081,395,391,75,99,19,
"De 25 a 29 años (164)",1459,1329,1319,117,99.2,8.8,
"De 30 a 34 años (165)",1371,2085,2060,113,98.8,5.4,
"De 35 a 39 años (166)",1086,2384,2298,60,96.4,2.5,
"De 40 a 44 años (167)",861,2157,2071,16,96,0.7,
"De 45 a 49 años (168)",590,1732,1665,1,96.1,0.1,
"De 50 y más años (169)",900,3012,2832,,94,,
"Sup. Univ. incompleta (170)",4128,4040,3900,169,96.5,4.2,
"De 15 a 19 años (172)",964,53,51,16,96.2,30.2,
"De 20 a 24 años (173)",1224,318,313,42,98.4,13.2,
"De 25 a 29 años (174)",603,564,557,58,98.8,10.3,
"De 30 a 34 años (175)",396,636,620,31,97.5,4.9,
"De 35 a 39 años (176)",324,705,691,16,98,2.3,
"De 40 a 44 años (177)",255,615,591,6,96.1,1,
"De 45 a 49 años (178)",174,499,468,,93.8,,
"De 50 y más años (179)",188,650,609,,93.7,,
"Sup. Univ. completa (180)",5286,8783,8491,208,96.7,2.4,
"De 20 a 24 años (183)",509,174,171,27,98.3,15.5,
"De 25 a 29 años (184)",990,682,673,70,98.7,10.3,
"De 30 a 34 años (185)",967,1238,1210,57,97.7,4.6,
"De 35 a 39 años (186)",891,1586,1545,39,97.4,2.5,
"De 40 a 44 años (187)",716,1644,1591,12,96.8,0.7,
"De 45 a 49 años (188)",469,1147,1111,3,96.9,0.3,
"De 50 y más años (189)",744,2312,2190,,94.7,,
,,,,,,,
"RURAL (200)",15192,44159,39718,1388,89.9,3.1,
"De 12 a 14 años (201)",1940,35,35,19,100,54.3,
"De 15 a 19 años (202)",2633,1228,1191,271,97,22.1,
"De 20 a 24 años (203)",1995,3126,3006,357,96.2,11.4,
"De 25 a 29 años (204)",1714,4600,4425,316,96.2,6.9,
"De 30 a 34 años (205)",1436,5345,5039,225,94.3,4.2,
"De 35 a 39 años (206)",1243,5517,5124,138,92.9,2.5,
"De 40 a 44 años (207)",1031,5251,4743,48,90.3,0.9,
"De 45 a 49 años (208)",880,5060,4490,14,88.7,0.3,
"De 50 y más años (209)",2320,13997,11665,,83.3,,
"Sin nivel (210)",1272,6126,5037,51,82.2,0.8,
"De 12 a 14 años (211)",28,1,1,,100,,
"De 15 a 19 años (212)",61,45,44,7,97.8,15.6,
"De 20 a 24 años (213)",59,96,93,9,96.9,9.4,
"De 25 a 29 años (214)",80,233,217,13,93.1,5.6,
"De 30 a 34 años (215)",81,303,279,14,92.1,4.6,
"De 35 a 39 años (216)",68,343,313,5,91.3,1.5,
"De 40 a 44 años (217)",99,469,417,2,88.9,0.4,
"De 45 a 49 años (218)",104,610,520,1,85.2,0.2,
"De 50 y más años (219)",692,4026,3153,,78.3,,
"Educacion Inicial (220)",24,55,49,2,89.1,3.6,
"De 12 a 14 años (221)",2,,,,,,
"De 15 a 19 años (222)",5,4,3,1,75,25,
"De 20 a 24 años (223)",4,3,3,,100,,
"De 25 a 29 años (224)",4,15,15,1,100,6.7,
"De 30 a 34 años (225)",6,19,16,,84.2,,
"De 35 a 39 años (226)",3,14,12,,85.7,,
"Primaria (230)",7997,28289,25436,710,89.9,2.5,
"De 12 a 14 años (231)",1192,24,24,14,100,58.3,
"De 15 a 19 años (232)",886,566,555,102,98.1,18,
"De 20 a 24 años (233)",757,1439,1377,153,95.7,10.6,
"De 25 a 29 años (234)",820,2471,2375,164,96.1,6.6,
"De 30 a 34 años (235)",779,3180,2977,128,93.6,4,
"De 35 a 39 años (236)",800,3829,3551,99,92.7,2.6,
"De 40 a 44 años (237)",682,3748,3370,38,89.9,1,
"De 45 a 49 años (238)",649,3881,3447,12,88.8,0.3,
"De 50 y más años (239)",1432,9151,7760,,84.8,,
"Secundaria (240)",5450,8982,8514,598,94.8,6.7,
"De 12 a 14 años (241)",718,10,10,5,100,50,
"De 15 a 19 años (242)",1656,610,586,161,96.1,26.4,
"De 20 a 24 años (243)",1068,1528,1476,186,96.6,12.2,
"De 25 a 29 años (244)",729,1783,1720,131,96.5,7.3,
"De 30 a 34 años (245)",490,1686,1614,76,95.7,4.5,
"De 35 a 39 años (246)",314,1219,1136,31,93.2,2.5,
"De 40 a 44 años (247)",214,944,875,7,92.7,0.7,
"De 45 a 49 años (248)",106,503,463,1,92,0.2,
"De 50 y más años (249)",155,699,634,,90.7,,
"Sup. no Univ. incompleta (250)",176,251,242,16,96.4,6.4,
"De 15 a 19 años (252)",17,3,3,,100,,
"De 20 a 24 años (253)",58,42,39,8,92.9,19,
"De 25 a 29 años (254)",39,58,58,5,100,8.6,
"De 30 a 34 años (255)",22,47,44,2,93.6,4.3,
"De 35 a 39 años (256)",21,38,38,,100,,
"De 40 a 44 años (257)",9,17,15,1,88.2,5.9,
"De 45 a 49 años (258)",4,18,17,,94.4,,
"De 50 y más años (259)",6,28,28,,100,,
"Sup. no Univ. completa (260)",128,243,233,9,95.9,3.7,
"De 20 a 24 años (263)",28,13,13,1,100,7.7,
"De 25 a 29 años (264)",17,18,18,2,100,11.1,
"De 30 a 34 años (265)",33,75,75,4,100,5.3,
"De 35 a 39 años (266)",14,33,33,2,100,6.1,
"De 40 a 44 años (267)",12,32,29,,90.6,,
"De 45 a 49 años (268)",8,17,13,,76.5,,
"De 50 y más años (269)",16,55,52,,94.5,,
"Sup. Univ. incompleta (270)",58,65,61,,93.8,,
"De 15 a 19 años (272)",8,,,,,,
"De 20 a 24 años (273)",18,3,3,,100,,
"De 25 a 29 años (274)",11,8,8,,100,,
"De 30 a 34 años (275)",8,8,8,,100,,
"De 35 a 39 años (276)",4,9,9,,100,,
"De 40 a 44 años (277)",3,16,12,,75,,
"De 45 a 49 años (278)",3,15,15,,100,,
"De 50 y más años (279)",3,6,6,,100,,
"Sup. Univ. completa (280)",87,148,146,2,98.6,1.4,
"De 20 a 24 años (283)",3,2,2,,100,,
"De 25 a 29 años (284)",14,14,14,,100,,
"De 30 a 34 años (285)",17,27,26,1,96.3,3.7,
"De 35 a 39 años (286)",19,32,32,1,100,3.1,
"De 40 a 44 años (287)",12,25,25,,100,,
"De 45 a 49 años (288)",6,16,15,,93.8,,
"De 50 y más años (289)",16,32,32,,100,,
