"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",46,,,,,,9,37
"De 25 a 29 años (054)",31,,,,,1,11,19
"De 30 a 34 años (055)",21,,,,,3,12,6
"De 35 a 39 años (056)",25,,,,,3,12,10
"De 40 a 44 años (057)",11,,,,1,3,4,3
"De 45 a 49 años (058)",8,,,,2,3,1,2
"De 50 y más años (059)",11,,1,2,2,1,,5
"Sup. no Univ. completa (060)",465,,,11,23,68,195,168
"De 20 a 24 años (063)",46,,,,,,21,25
"De 25 a 29 años (064)",77,,,,,4,43,30
"De 30 a 34 años (065)",90,,,,,7,56,27
"De 35 a 39 años (066)",103,,,,1,16,54,32
"De 40 a 44 años (067)",68,,,,4,24,16,24
"De 45 a 49 años (068)",28,,,1,4,7,5,11
"De 50 y más años (069)",53,,,10,14,10,,19
"Sup. Univ. incompleta (070)",91,,,2,3,11,35,40
"De 15 a 19 años (072)",2,,,,,,1,1
"De 20 a 24 años (073)",30,,,,,,10,20
"De 25 a 29 años (074)",15,,,,,,7,8
"De 30 a 34 años (075)",12,,,,,2,5,5
"De 35 a 39 años (076)",9,,,,,4,3,2
"De 40 a 44 años (077)",13,,,,,2,8,3
"De 45 a 49 años (078)",4,,,,,3,1,
"De 50 y más años (079)",6,,,2,3,,,1
"Sup. Univ. completa (080)",283,,,8,18,40,80,137
"De 20 a 24 años (083)",18,,,,,,4,14
"De 25 a 29 años (084)",55,,,,,,14,41
"De 30 a 34 años (085)",56,,,,,6,26,24
"De 35 a 39 años (086)",54,,,,,8,22,24
"De 40 a 44 años (087)",34,,,,,11,10,13
"De 45 a 49 años (088)",23,,,,5,7,4,7
"De 50 y más años (089)",43,,,8,13,8,,14
,,,,,,,,
"URBANA (100)",3328,27,86,184,369,583,900,1179
"De 12 a 14 años (101)",6,,,,,,,6
"De 15 a 19 años (102)",69,,,,,,31,38
"De 20 a 24 años (103)",292,,,,,1,132,159
"De 25 a 29 años (104)",390,,,,,16,195,179
"De 30 a 34 años (105)",424,,,,,69,225,130
"De 35 a 39 años (106)",436,,,,6,113,183,134
"De 40 a 44 años (107)",357,,,,24,135,96,102
"De 45 a 49 años (108)",289,,,1,56,111,36,85
"De 50 y más años (109)",1065,27,86,183,283,138,2,346
"Sin nivel (110)",558,13,46,55,86,73,68,217
"De 15 a 19 años (112)",1,,,,,,1,
"De 20 a 24 años (113)",16,,,,,,8,8
"De 25 a 29 años (114)",21,,,,,1,11,9
"De 30 a 34 años (115)",29,,,,,4,12,13
"De 35 a 39 años (116)",39,,,,1,8,15,15
"De 40 a 44 años (117)",39,,,,4,11,12,12
"De 45 a 49 años (118)",44,,,,5,15,7,17
"De 50 y más años (119)",369,13,46,55,76,34,2,143
"Educacion Inicial (120)",5,,,,,,1,4
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",2,,,,,,,2
"De 30 a 34 años (125)",2,,,,,,1,1
"Primaria (130)",1257,14,32,92,188,267,287,377
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",26,,,,,,11,15
"De 20 a 24 años (133)",81,,,,,,46,35
"De 25 a 29 años (134)",115,,,,,6,64,45
"De 30 a 34 años (135)",132,,,,,29,63,40
"De 35 a 39 años (136)",145,,,,2,51,53,39
"De 40 a 44 años (137)",132,,,,10,52,37,33
"De 45 a 49 años (138)",125,,,,20,56,13,36
"De 50 y más años (139)",499,14,32,92,156,73,,132
"Secundaria (140)",683,,7,16,52,124,257,227
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",40,,,,,,19,21
"De 20 a 24 años (143)",93,,,,,1,50,42
"De 25 a 29 años (144)",119,,,,,6,62,51
"De 30 a 34 años (145)",111,,,,,19,68,24
"De 35 a 39 años (146)",85,,,,2,27,38,18
"De 40 a 44 años (147)",71,,,,5,34,15,17
"De 45 a 49 años (148)",62,,,,21,22,5,14
"De 50 y más años (149)",98,,7,16,24,15,,36
"Sup. no Univ. incompleta (150)",124,,1,2,5,12,40,64
"De 20 a 24 años (153)",35,,,,,,8,27
"De 25 a 29 años (154)",21,,,,,1,7,13
"De 30 a 34 años (155)",20,,,,,3,11,6
"De 35 a 39 años (156)",20,,,,,3,9,8
"De 40 a 44 años (157)",10,,,,1,2,4,3
"De 45 a 49 años (158)",7,,,,2,2,1,2
"De 50 y más años (159)",11,,1,2,2,1,,5
"Sup. no Univ. completa (160)",379,,,9,20,62,153,135
"De 20 a 24 años (163)",28,,,,,,11,17
"De 25 a 29 años (164)",57,,,,,2,32,23
"De 30 a 34 años (165)",72,,,,,7,45,20
"De 35 a 39 años (166)",91,,,,1,15,46,29
"De 40 a 44 años (167)",64,,,,4,24,14,22
"De 45 a 49 años (168)",24,,,1,3,6,5,9
"De 50 y más años (169)",43,,,8,12,8,,15
"Sup. Univ. incompleta (170)",75,,,2,3,9,27,34
"De 15 a 19 años (172)",1,,,,,,,1
"De 20 a 24 años (173)",24,,,,,,7,17
"De 25 a 29 años (174)",11,,,,,,6,5
"De 30 a 34 años (175)",11,,,,,2,4,5
"De 35 a 39 años (176)",6,,,,,2,2,2
"De 40 a 44 años (177)",12,,,,,2,7,3
"De 45 a 49 años (178)",4,,,,,3,1,
"De 50 y más años (179)",6,,,2,3,,,1
"Sup. Univ. completa (180)",247,,,8,15,36,67,121
"De 20 a 24 años (183)",13,,,,,,2,11
"De 25 a 29 años (184)",46,,,,,,13,33
"De 30 a 34 años (185)",47,,,,,5,21,21
"De 35 a 39 años (186)",50,,,,,7,20,23
"De 40 a 44 años (187)",29,,,,,10,7,12
"De 45 a 49 años (188)",23,,,,5,7,4,7
"De 50 y más años (189)",39,,,8,10,7,,14
,,,,,,,,
"RURAL (200)",10493,63,200,612,1177,2166,3701,2574
"De 12 a 14 años (201)",33,,,,,,3,30
"De 15 a 19 años (202)",437,,,,,,227,210
"De 20 a 24 años (203)",1209,,,,,7,721,481
"De 25 a 29 años (204)",1304,,,,,104,817,383
"De 30 a 34 años (205)",1227,,,,,228,750,249
"De 35 a 39 años (206)",1164,,,,7,369,589,199
"De 40 a 44 años (207)",960,,,,50,400,366,144
"De 45 a 49 años (208)",849,,,1,112,413,192,131
"De 50 y más años (209)",3310,63,200,611,1008,645,36,747
"Sin nivel (210)",4122,50,161,425,649,877,990,970
"De 12 a 14 años (211)",2,,,,,,,2
"De 15 a 19 años (212)",53,,,,,,38,15
"De 20 a 24 años (213)",195,,,,,1,110,84
"De 25 a 29 años (214)",285,,,,,22,177,86
"De 30 a 34 años (215)",323,,,,,56,204,63
"De 35 a 39 años (216)",345,,,,1,85,200,59
"De 40 a 44 años (217)",351,,,,13,128,145,65
"De 45 a 49 años (218)",411,,,1,39,204,96,71
"De 50 y más años (219)",2157,50,161,424,596,381,20,525
"Educacion Inicial (220)",17,,,,,2,9,6
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",1,,,,,,1,
"De 25 a 29 años (224)",7,,,,,,3,4
"De 30 a 34 años (225)",5,,,,,2,2,1
"De 35 a 39 años (226)",2,,,,,,2,
"Primaria (230)",5439,13,39,179,500,1171,2267,1270
"De 12 a 14 años (231)",21,,,,,,2,19
"De 15 a 19 años (232)",295,,,,,,148,147
"De 20 a 24 años (233)",776,,,,,6,479,291
"De 25 a 29 años (234)",824,,,,,71,539,214
"De 30 a 34 años (235)",739,,,,,147,444,148
"De 35 a 39 años (236)",714,,,,5,243,342,124
"De 40 a 44 años (237)",555,,,,33,250,204,68
"De 45 a 49 años (238)",415,,,,68,200,94,53
"De 50 y más años (239)",1100,13,39,179,394,254,15,206
"Secundaria (240)",748,,,6,22,102,363,255
"De 12 a 14 años (241)",9,,,,,,1,8
"De 15 a 19 años (242)",87,,,,,,39,48
"De 20 a 24 años (243)",197,,,,,,115,82
"De 25 a 29 años (244)",145,,,,,9,81,55
"De 30 a 34 años (245)",131,,,,,22,82,27
"De 35 a 39 años (246)",79,,,,1,37,31,10
"De 40 a 44 años (247)",43,,,,4,20,11,8
"De 45 a 49 años (248)",18,,,,4,7,2,5
"De 50 y más años (249)",39,,,6,13,7,1,12
"Sup. no Univ. incompleta (250)",29,,,,,2,9,18
"De 20 a 24 años (253)",11,,,,,,1,10
"De 25 a 29 años (254)",10,,,,,,4,6
"De 30 a 34 años (255)",1,,,,,,1,
"De 35 a 39 años (256)",5,,,,,,3,2
"De 40 a 44 años (257)",1,,,,,1,,
"De 45 a 49 años (258)",1,,,,,1,,
"Sup. no Univ. completa (260)",86,,,2,3,6,42,33
"De 20 a 24 años (263)",18,,,,,,10,8
"De 25 a 29 años (264)",20,,,,,2,11,7
"De 30 a 34 años (265)",18,,,,,,11,7
"De 35 a 39 años (266)",12,,,,,1,8,3
"De 40 a 44 años (267)",4,,,,,,2,2
"De 45 a 49 años (268)",4,,,,1,1,,2
"De 50 y más años (269)",10,,,2,2,2,,4
"Sup. Univ. incompleta (270)",16,,,,,2,8,6
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",6,,,,,,3,3
"De 25 a 29 años (274)",4,,,,,,1,3
"De 30 a 34 años (275)",1,,,,,,1,
"De 35 a 39 años (276)",3,,,,,2,1,
"De 40 a 44 años (277)",1,,,,,,1,
"Sup. Univ. completa (280)",36,,,,3,4,13,16
"De 20 a 24 años (283)",5,,,,,,2,3
"De 25 a 29 años (284)",9,,,,,,1,8
"De 30 a 34 años (285)",9,,,,,1,5,3
"De 35 a 39 años (286)",4,,,,,1,2,1
"De 40 a 44 años (287)",5,,,,,1,3,1
"De 50 y más años (289)",4,,,,3,1,,
