"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",9448,1751,9,4288,3190,86,74,15,35
"Pesca (046)",85,5,,45,30,2,3,,
"Explotación de minas y canteras (047)",3,,,2,,,,,1
"Industrias manufactureras (048)",780,69,2,252,366,32,41,8,10
"Construcción (050)",24,2,,9,10,,2,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",3142,136,1,971,1667,146,119,54,48
"Venta, mant.y rep. veh.autom.y motoc. (052)",66,1,1,18,44,,1,,1
"Comercio al por mayor (053)",93,2,,19,53,5,8,4,2
"Comercio al por menor (054)",2983,133,,934,1570,141,110,50,45
"Hoteles y restaurantes (055)",998,54,,338,532,26,27,11,10
"Trans., almac. y comunicaciones (056)",123,4,,24,60,11,8,7,9
"Intermediación financiera (057)",14,,,1,8,,1,1,3
"Activid.inmobil., empres. y de alquiler (058)",34,,1,,5,,6,4,18
"Admin.pub. y defensa; p. segur.soc.afil (059)",174,2,,12,40,16,59,8,37
"Enseñanza (060)",436,,,,41,27,159,14,195
"Servicios sociales y de salud (061)",141,,,4,20,10,45,8,54
"Otras activ. serv.comun.soc y personales (062)",91,7,1,15,50,7,7,3,1
"Hogares privados con servicio doméstico (063)",766,99,,283,357,18,5,2,2
"Actividad economica no especificada (065)",417,58,2,168,154,12,12,7,4
,,,,,,,,,
"URBANA (066)",12309,395,1,2538,5900,827,1171,377,1100
"Agric., ganadería, caza y silvicultura (067)",2236,171,,804,1047,68,82,22,42
"Pesca (068)",74,1,,17,43,2,1,2,8
"Explotación de minas y canteras (069)",34,,,4,11,2,8,1,8
"Industrias manufactureras (070)",594,20,1,134,311,47,51,12,18
"Suministro de electricidad, gas y agua (071)",16,,,,4,1,6,3,2
"Construcción (072)",604,8,,122,340,43,47,11,33
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",3194,106,,745,1723,222,196,97,105
"Venta, mant.y rep. veh.autom.y motoc. (074)",178,2,,24,108,10,24,5,5
"Comercio al por mayor (075)",111,3,,16,56,10,9,6,11
"Comercio al por menor (076)",2905,101,,705,1559,202,163,86,89
"Hoteles y restaurantes (077)",783,35,,220,419,35,36,21,17
"Trans., almac. y comunicaciones (078)",1984,25,,276,1249,177,120,55,82
"Intermediación financiera (079)",38,,,5,21,1,4,4,3
"Activid.inmobil., empres. y de alquiler (080)",164,,,3,34,19,30,16,62
"Admin.pub. y defensa; p. segur.soc.afil (081)",666,1,,17,181,79,163,73,152
"Enseñanza (082)",915,,,1,45,61,331,28,449
"Servicios sociales y de salud (083)",207,1,,8,23,16,63,11,85
"Otras activ. serv.comun.soc y personales (084)",180,5,,15,96,22,16,8,18
"Hogares privados con servicio doméstico (085)",281,7,,77,178,12,4,1,2
"Actividad economica no especificada (087)",339,15,,90,175,20,13,12,14
"Hombres (088)",7519,122,,1209,3733,582,798,275,800
"Agric., ganadería, caza y silvicultura (089)",1441,64,,476,729,51,68,16,37
"Pesca (090)",56,,,10,34,1,1,2,8
"Explotación de minas y canteras (091)",34,,,4,11,2,8,1,8
"Industrias manufactureras (092)",306,3,,55,179,25,25,9,10
"Suministro de electricidad, gas y agua (093)",16,,,,4,1,6,3,2
"Construcción (094)",594,7,,120,335,43,45,11,33
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1250,18,,196,711,106,103,52,64
"Venta, mant.y rep. veh.autom.y motoc. (096)",139,1,,15,80,10,23,5,5
"Comercio al por mayor (097)",50,1,,4,24,5,4,3,9
"Comercio al por menor (098)",1061,16,,177,607,91,76,44,50
"Hoteles y restaurantes (099)",175,4,,19,106,13,13,11,9
"Trans., almac. y comunicaciones (100)",1899,23,,265,1207,167,113,50,74
"Intermediación financiera (101)",25,,,4,14,1,3,3,
"Activid.inmobil., empres. y de alquiler (102)",138,,,3,30,19,25,12,49
"Admin.pub. y defensa; p. segur.soc.afil (103)",545,,,12,156,69,121,65,122
"Enseñanza (104)",624,,,1,27,44,220,19,313
"Servicios sociales y de salud (105)",98,1,,4,9,7,29,4,44
"Otras activ. serv.comun.soc y personales (106)",115,,,7,57,17,10,7,17
"Hogares privados con servicio doméstico (107)",40,,,4,32,2,2,,
"Actividad economica no especificada (109)",163,2,,29,92,14,6,10,10
"Mujeres (110)",4790,273,1,1329,2167,245,373,102,300
"Agric., ganadería, caza y silvicultura (111)",795,107,,328,318,17,14,6,5
"Pesca (112)",18,1,,7,9,1,,,
"Industrias manufactureras (114)",288,17,1,79,132,22,26,3,8
"Construcción (116)",10,1,,2,5,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1944,88,,549,1012,116,93,45,41
"Venta, mant.y rep. veh.autom.y motoc. (118)",39,1,,9,28,,1,,
"Comercio al por mayor (119)",61,2,,12,32,5,5,3,2
"Comercio al por menor (120)",1844,85,,528,952,111,87,42,39
"Hoteles y restaurantes (121)",608,31,,201,313,22,23,10,8
"Trans., almac. y comunicaciones (122)",85,2,,11,42,10,7,5,8
"Intermediación financiera (123)",13,,,1,7,,1,1,3
"Activid.inmobil., empres. y de alquiler (124)",26,,,,4,,5,4,13
"Admin.pub. y defensa; p. segur.soc.afil (125)",121,1,,5,25,10,42,8,30
"Enseñanza (126)",291,,,,18,17,111,9,136
"Servicios sociales y de salud (127)",109,,,4,14,9,34,7,41
"Otras activ. serv.comun.soc y personales (128)",65,5,,8,39,5,6,1,1
"Hogares privados con servicio doméstico (129)",241,7,,73,146,10,2,1,2
"Actividad economica no especificada (131)",176,13,,61,83,6,7,2,4
,,,,,,,,,
"RURAL (132)",31531,2761,27,12138,13984,699,977,232,713
"Agric., ganadería, caza y silvicultura (133)",23143,2433,14,10040,9704,346,353,103,150
"Pesca (134)",244,7,,92,115,6,17,3,4
"Explotación de minas y canteras (135)",30,1,,8,11,,5,1,4
"Industrias manufactureras (136)",855,59,1,259,459,33,28,8,8
"Suministro de electricidad, gas y agua (137)",3,,,,1,,1,,1
"Construcción (138)",889,18,2,271,522,29,28,5,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",2009,57,4,606,1163,67,64,25,23
"Venta, mant.y rep. veh.autom.y motoc. (140)",144,,2,25,86,13,12,3,3
"Comercio al por mayor (141)",53,2,,13,32,1,3,1,1
"Comercio al por menor (142)",1812,55,2,568,1045,53,49,21,19
"Hoteles y restaurantes (143)",431,23,,146,248,4,5,3,2
"Trans., almac. y comunicaciones (144)",1528,9,,273,1082,61,59,20,24
"Intermediación financiera (145)",10,,,1,7,,,1,1
"Activid.inmobil., empres. y de alquiler (146)",78,,1,3,26,6,11,4,27
"Admin.pub. y defensa; p. segur.soc.afil (147)",322,1,,18,108,34,77,16,68
"Enseñanza (148)",789,,,,73,65,273,28,350
"Servicios sociales y de salud (149)",101,1,1,2,20,15,29,4,29
"Otras activ. serv.comun.soc y personales (150)",92,2,1,18,53,5,9,4,
"Hogares privados con servicio doméstico (151)",553,97,,225,217,10,3,1,
"Actividad economica no especificada (153)",454,53,3,176,175,18,15,6,8
"Hombres (154)",19645,847,12,7055,9621,551,782,192,585
"Agric., ganadería, caza y silvicultura (155)",14490,789,5,6080,6832,277,293,94,120
"Pesca (156)",177,3,,54,94,5,14,3,4
"Explotación de minas y canteras (157)",27,1,,6,11,,5,1,3
"Industrias manufactureras (158)",363,7,,86,225,23,13,3,6
"Suministro de electricidad, gas y agua (159)",3,,,,1,,1,,1
"Construcción (160)",875,17,2,264,517,29,28,5,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",811,9,3,184,508,37,38,16,16
"Venta, mant.y rep. veh.autom.y motoc. (162)",117,,1,16,70,13,12,3,2
"Comercio al por mayor (163)",21,2,,6,11,1,,,1
"Comercio al por menor (164)",673,7,2,162,427,23,26,13,13
"Hoteles y restaurantes (165)",41,,,9,29,,1,2,
"Trans., almac. y comunicaciones (166)",1490,7,,260,1064,60,58,18,23
"Intermediación financiera (167)",9,,,1,6,,,1,1
"Activid.inmobil., empres. y de alquiler (168)",70,,,3,25,6,10,4,22
"Admin.pub. y defensa; p. segur.soc.afil (169)",269,,,11,93,28,60,16,61
"Enseñanza (170)",644,,,,50,55,225,23,291
"Servicios sociales y de salud (171)",69,1,1,2,14,14,18,3,16
"Otras activ. serv.comun.soc y personales (172)",66,,,11,42,3,8,2,
"Hogares privados con servicio doméstico (173)",28,5,,15,6,2,,,
"Actividad economica no especificada (175)",213,8,1,69,104,12,10,1,8
"Mujeres (176)",11886,1914,15,5083,4363,148,195,40,128
"Agric., ganadería, caza y silvicultura (177)",8653,1644,9,3960,2872,69,60,9,30
"Pesca (178)",67,4,,38,21,1,3,,
"Explotación de minas y canteras (179)",3,,,2,,,,,1
"Industrias manufactureras (180)",492,52,1,173,234,10,15,5,2
"Construcción (182)",14,1,,7,5,,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",1198,48,1,422,655,30,26,9,7
"Venta, mant.y rep. veh.autom.y motoc. (184)",27,,1,9,16,,,,1
"Comercio al por mayor (185)",32,,,7,21,,3,1,
"Comercio al por menor (186)",1139,48,,406,618,30,23,8,6
"Hoteles y restaurantes (187)",390,23,,137,219,4,4,1,2
"Trans., almac. y comunicaciones (188)",38,2,,13,18,1,1,2,1
"Intermediación financiera (189)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (190)",8,,1,,1,,1,,5
"Admin.pub. y defensa; p. segur.soc.afil (191)",53,1,,7,15,6,17,,7
"Enseñanza (192)",145,,,,23,10,48,5,59
"Servicios sociales y de salud (193)",32,,,,6,1,11,1,13
"Otras activ. serv.comun.soc y personales (194)",26,2,1,7,11,2,1,2,
"Hogares privados con servicio doméstico (195)",525,92,,210,211,8,3,1,
"Actividad economica no especificada (197)",241,45,2,107,71,6,5,5,
