"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Desocupado (103)",288,,,,,,,288
"Mujeres (104)",1679,82,132,489,47,784,48,97
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",46,45,,1,,,,
"Técnicos de nivel medio y trab. asimilados (107)",3,3,,,,,,
"Jefes y empleados de oficina (108)",8,8,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",48,2,1,36,1,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",412,,,368,44,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",17,,1,14,,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",946,7,122,25,,744,48,
"Ocupación no especificada (115)",101,16,8,45,2,30,,
"Desocupado (116)",97,,,,,,,97
