"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",123,51,7,61,1,3,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4333,,,4230,103,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",469,,347,66,2,54,,
"Obreros construc.,conf.,papel, fab., instr. (099)",300,18,131,138,2,11,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2518,25,943,55,,1480,15,
"Otra (101)",8,8,,,,,,
"Ocupaciñn no especificada (102)",113,8,25,64,1,15,,
"Desocupado (103)",478,,,,,,,478
"Mujeres (104)",5946,114,740,1804,53,3039,51,145
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",53,48,,4,1,,,
"Técnicos de nivel medio y trab. asimilados (107)",21,15,,3,2,1,,
"Jefes y empleados de oficina (108)",16,15,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",108,15,5,72,5,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1614,,,1570,44,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",63,,18,24,,21,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,,1,3,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",3776,12,710,36,,2967,51,
"Ocupaciñn no especificada (115)",142,6,6,92,1,37,,
"Desocupado (116)",145,,,,,,,145
