"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",202,29,,49,58,15,29,9,13
"Venta, mant.y rep. veh.autom.y motoc. (052)",2,,,,,,2,,
"Comercio al por mayor (053)",4,,,1,1,,1,1,
"Comercio al por menor (054)",196,29,,48,57,15,26,8,13
"Hoteles y restaurantes (055)",75,8,,25,28,6,2,3,3
"Trans., almac. y comunicaciones (056)",11,2,,2,2,,3,1,1
"Intermediación financiera (057)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (058)",37,,,1,,2,15,6,13
"Admin.pub. y defensa; p. segur.soc.afil (059)",42,,,1,7,2,15,10,7
"Enseñanza (060)",337,,,2,12,15,133,29,146
"Servicios sociales y de salud (061)",51,,,1,2,4,18,,26
"Otras activ. serv.comun.soc y personales (062)",106,14,1,54,22,4,2,7,2
"Hogares privados con servicio doméstico (063)",130,18,,53,38,9,4,7,1
"Actividad economica no especificada (065)",122,54,1,40,15,2,3,5,2
,,,,,,,,,
"URBANA (066)",2688,186,5,545,645,143,509,159,496
"Agric., ganadería, caza y silvicultura (067)",792,133,2,279,255,26,44,15,38
"Explotación de minas y canteras (069)",14,,,2,4,2,1,2,3
"Industrias manufactureras (070)",91,2,1,24,25,5,15,13,6
"Suministro de electricidad, gas y agua (071)",4,,,,,1,1,,2
"Construcción (072)",210,4,,53,84,10,26,10,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",290,17,,65,96,21,45,17,29
"Venta, mant.y rep. veh.autom.y motoc. (074)",19,,,5,2,3,6,,3
"Comercio al por mayor (075)",7,,,2,2,,1,1,1
"Comercio al por menor (076)",264,17,,58,92,18,38,16,25
"Hoteles y restaurantes (077)",71,4,,20,27,7,2,4,7
"Trans., almac. y comunicaciones (078)",77,,,10,38,10,8,6,5
"Intermediación financiera (079)",2,,,,,,,1,1
"Activid.inmobil., empres. y de alquiler (080)",88,,,4,10,7,26,9,32
"Admin.pub. y defensa; p. segur.soc.afil (081)",134,1,,14,19,14,45,19,22
"Enseñanza (082)",601,,,2,15,15,247,39,283
"Servicios sociales y de salud (083)",74,1,,1,2,4,31,1,34
"Otras activ. serv.comun.soc y personales (084)",72,6,1,13,24,9,5,10,4
"Hogares privados con servicio doméstico (085)",97,11,,36,32,7,5,6,
"Actividad economica no especificada (087)",71,7,1,22,14,5,8,7,7
"Hombres (088)",1634,50,3,332,458,101,304,86,300
"Agric., ganadería, caza y silvicultura (089)",541,43,2,187,203,22,38,12,34
"Explotación de minas y canteras (091)",14,,,2,4,2,1,2,3
"Industrias manufactureras (092)",75,2,1,22,18,5,13,9,5
"Suministro de electricidad, gas y agua (093)",4,,,,,1,1,,2
"Construcción (094)",203,1,,51,82,10,26,10,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",133,2,,30,48,11,18,8,16
"Venta, mant.y rep. veh.autom.y motoc. (096)",17,,,5,2,3,4,,3
"Comercio al por mayor (097)",3,,,1,1,,,,1
"Comercio al por menor (098)",113,2,,24,45,8,14,8,12
"Hoteles y restaurantes (099)",18,,,4,7,2,,1,4
"Trans., almac. y comunicaciones (100)",70,,,9,37,10,5,5,4
"Intermediación financiera (101)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (102)",51,,,3,10,5,11,3,19
"Admin.pub. y defensa; p. segur.soc.afil (103)",101,1,,14,14,13,33,10,16
"Enseñanza (104)",323,,,1,9,7,135,16,155
"Servicios sociales y de salud (105)",31,1,,,1,3,14,1,11
"Otras activ. serv.comun.soc y personales (106)",34,,,1,15,7,3,5,3
"Hogares privados con servicio doméstico (107)",2,,,,1,,1,,
"Actividad economica no especificada (109)",33,,,8,9,3,5,3,5
"Mujeres (110)",1054,136,2,213,187,42,205,73,196
"Agric., ganadería, caza y silvicultura (111)",251,90,,92,52,4,6,3,4
"Industrias manufactureras (114)",16,,,2,7,,2,4,1
"Construcción (116)",7,3,,2,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",157,15,,35,48,10,27,9,13
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,,,,2,,
"Comercio al por mayor (119)",4,,,1,1,,1,1,
"Comercio al por menor (120)",151,15,,34,47,10,24,8,13
"Hoteles y restaurantes (121)",53,4,,16,20,5,2,3,3
"Trans., almac. y comunicaciones (122)",7,,,1,1,,3,1,1
"Intermediación financiera (123)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (124)",37,,,1,,2,15,6,13
"Admin.pub. y defensa; p. segur.soc.afil (125)",33,,,,5,1,12,9,6
"Enseñanza (126)",278,,,1,6,8,112,23,128
"Servicios sociales y de salud (127)",43,,,1,1,1,17,,23
"Otras activ. serv.comun.soc y personales (128)",38,6,1,12,9,2,2,5,1
"Hogares privados con servicio doméstico (129)",95,11,,36,31,7,4,6,
"Actividad economica no especificada (131)",38,7,1,14,5,2,3,4,2
,,,,,,,,,
"RURAL (132)",5600,1457,13,2411,1255,129,160,61,114
"Agric., ganadería, caza y silvicultura (133)",4612,1270,11,2086,1044,77,54,32,38
"Explotación de minas y canteras (135)",12,2,,7,3,,,,
"Industrias manufactureras (136)",57,21,,20,10,5,1,,
"Suministro de electricidad, gas y agua (137)",9,5,,1,1,1,1,,
"Construcción (138)",270,48,2,118,70,8,14,5,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",95,21,,35,24,7,5,1,2
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,,,,,1,
"Comercio al por mayor (141)",2,,,,1,,1,,
"Comercio al por menor (142)",92,21,,35,23,7,4,,2
"Hoteles y restaurantes (143)",22,4,,9,8,1,,,
"Trans., almac. y comunicaciones (144)",34,7,,10,15,2,,,
"Activid.inmobil., empres. y de alquiler (146)",8,1,,1,5,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",69,8,,11,26,3,12,5,4
"Enseñanza (148)",164,,,2,10,13,70,12,57
"Servicios sociales y de salud (149)",11,,,,1,3,2,,5
"Otras activ. serv.comun.soc y personales (150)",88,14,,49,17,3,1,3,1
"Hogares privados con servicio doméstico (151)",38,7,,17,10,2,,1,1
"Actividad economica no especificada (153)",111,49,,45,11,3,,2,1
"Hombres (154)",4048,870,9,1755,1057,102,129,42,84
"Agric., ganadería, caza y silvicultura (155)",3411,775,7,1546,904,72,51,24,32
"Explotación de minas y canteras (157)",12,2,,7,3,,,,
"Industrias manufactureras (158)",50,16,,19,10,4,1,,
"Suministro de electricidad, gas y agua (159)",9,5,,1,1,1,1,,
"Construcción (160)",260,43,2,114,70,8,13,5,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",50,7,,21,14,2,3,1,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,,,,,1,
"Comercio al por mayor (163)",2,,,,1,,1,,
"Comercio al por menor (164)",47,7,,21,13,2,2,,2
"Trans., almac. y comunicaciones (166)",30,5,,9,14,2,,,
"Activid.inmobil., empres. y de alquiler (168)",8,1,,1,5,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",60,8,,10,24,2,9,4,3
"Enseñanza (170)",105,,,1,4,6,49,6,39
"Servicios sociales y de salud (171)",3,,,,,,1,,2
"Otras activ. serv.comun.soc y personales (172)",20,6,,7,4,1,1,1,
"Hogares privados con servicio doméstico (173)",3,,,,3,,,,
"Actividad economica no especificada (175)",27,2,,19,1,3,,1,1
"Mujeres (176)",1552,587,4,656,198,27,31,19,30
"Agric., ganadería, caza y silvicultura (177)",1201,495,4,540,140,5,3,8,6
"Industrias manufactureras (180)",7,5,,1,,1,,,
"Construcción (182)",10,5,,4,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",45,14,,14,10,5,2,,
"Comercio al por menor (186)",45,14,,14,10,5,2,,
"Hoteles y restaurantes (187)",22,4,,9,8,1,,,
"Trans., almac. y comunicaciones (188)",4,2,,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",9,,,1,2,1,3,1,1
"Enseñanza (192)",59,,,1,6,7,21,6,18
"Servicios sociales y de salud (193)",8,,,,1,3,1,,3
"Otras activ. serv.comun.soc y personales (194)",68,8,,42,13,2,,2,1
"Hogares privados con servicio doméstico (195)",35,7,,17,7,2,,1,1
"Actividad economica no especificada (197)",84,47,,26,10,,,1,
