"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",27,27,,7,9,9,2,,,,,61
"De 30 a 34 años (025)",23,23,,4,10,4,5,,,,,57
"De 35 a 39 años (026)",30,29,,3,3,11,8,4,,,1,99
"De 40 a 44 años (027)",27,26,,4,5,6,7,3,1,,1,95
"De 45 a 49 años (028)",20,19,,1,3,3,7,3,2,,1,81
"De 50 y más años (029)",56,55,,2,4,8,17,18,3,3,1,287
"Casado(a) (030)",4107,4078,12,379,672,735,1099,681,351,149,29,17722
"De 12 a 14 años (031)",2,,,,,,,,,,2,
"De 15 a 19 años (032)",67,64,2,49,10,2,1,,,,3,79
"De 20 a 24 años (033)",203,199,2,103,56,30,8,,,,4,339
"De 25 a 29 años (034)",381,377,1,91,152,76,53,3,1,,4,874
"De 30 a 34 años (035)",463,461,1,49,160,121,108,21,1,,2,1347
"De 35 a 39 años (036)",576,572,2,29,105,171,182,68,12,3,4,2114
"De 40 a 44 años (037)",597,596,,19,85,133,215,109,26,9,1,2535
"De 45 a 49 años (038)",453,452,1,11,53,81,155,106,33,12,1,2123
"De 50 y más años (039)",1365,1357,3,28,51,121,377,374,278,125,8,8311
"Viudo(a) (040)",480,471,,23,19,32,114,128,104,51,9,2941
"De 15 a 19 años (042)",1,,,,,,,,,,1,
"De 20 a 24 años (043)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (044)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (045)",8,7,,2,1,,4,,,,1,21
"De 35 a 39 años (046)",11,10,,1,2,2,3,1,1,,1,38
"De 40 a 44 años (047)",19,18,,2,2,5,4,5,,,1,70
"De 45 a 49 años (048)",22,21,,1,,7,4,7,,2,1,102
"De 50 y más años (049)",415,411,,15,12,18,99,115,103,49,4,2704
"Divorciado(a) (050)",16,15,,4,2,2,3,1,2,1,1,60
"De 20 a 24 años (053)",1,1,,,,1,,,,,,3
"De 25 a 29 años (054)",1,1,,1,,,,,,,,1
"De 30 a 34 años (055)",1,1,,1,,,,,,,,1
"De 35 a 39 años (056)",1,1,,1,,,,,,,,1
"De 40 a 44 años (057)",1,1,,,,,1,,,,,4
"De 50 y más años (059)",11,10,,1,2,1,2,1,2,1,1,50
"Soltero(a) (060)",484,353,4,224,77,29,19,,,,131,541
"De 12 a 14 años (061)",2,2,,2,,,,,,,,2
"De 15 a 19 años (062)",59,59,,56,3,,,,,,,62
"De 20 a 24 años (063)",121,77,,62,14,1,,,,,44,93
"De 25 a 29 años (064)",95,61,,39,12,10,,,,,34,93
"De 30 a 34 años (065)",59,40,1,18,15,5,1,,,,19,67
"De 35 a 39 años (066)",52,43,,19,13,6,5,,,,9,83
"De 40 a 44 años (067)",27,22,1,7,7,2,5,,,,5,47
"De 45 a 49 años (068)",13,11,,9,1,,1,,,,2,15
"De 50 y más años (069)",56,38,2,12,12,5,7,,,,18,79
,,,,,,,,,,,,
"URBANA (080)",6275,6054,30,1223,1267,1058,1284,704,337,151,221,21545
"De 12 a 14 años (081)",10,5,,5,,,,,,,5,5
"De 15 a 19 años (082)",313,272,7,240,22,3,,,,,41,293
"De 20 a 24 años (083)",716,654,2,401,204,38,9,,,,62,960
"De 25 a 29 años (084)",853,811,4,249,340,161,54,2,1,,42,1654
"De 30 a 34 años (085)",803,783,3,137,275,210,140,16,1,1,20,2040
"De 35 a 39 años (086)",818,806,3,77,173,241,241,66,3,2,12,2640
"De 40 a 44 años (087)",712,705,4,40,120,167,245,102,23,4,7,2726
"De 45 a 49 años (088)",478,473,1,22,62,98,154,100,31,5,5,2067
"De 50 y más años (089)",1572,1545,6,52,71,140,441,418,278,139,27,9160
"Conviviente (090)",2632,2543,17,734,675,444,422,166,65,20,89,7064
"De 12 a 14 años (091)",7,3,,3,,,,,,,4,3
"De 15 a 19 años (092)",222,184,5,163,15,1,,,,,38,196
"De 20 a 24 años (093)",505,476,2,286,153,29,6,,,,29,704
"De 25 a 29 años (094)",545,534,3,151,235,108,36,1,,,11,1099
"De 30 a 34 años (095)",416,413,1,74,133,114,80,9,1,1,3,1101
"De 35 a 39 años (096)",336,335,1,31,70,92,108,32,1,,1,1115
"De 40 a 44 años (097)",239,238,3,12,37,56,85,36,8,1,1,928
"De 45 a 49 años (098)",127,126,,4,14,23,40,28,15,2,1,607
"De 50 y más años (099)",235,234,2,10,18,21,67,60,40,16,1,1311
"Separado(a) (100)",155,152,,38,28,33,28,16,6,3,3,505
"De 15 a 19 años (102)",13,13,,12,1,,,,,,,14
"De 20 a 24 años (103)",17,16,,11,5,,,,,,1,21
"De 25 a 29 años (104)",15,15,,4,5,6,,,,,,32
"De 30 a 34 años (105)",15,15,,4,5,2,4,,,,,37
"De 35 a 39 años (106)",23,22,,2,2,10,6,2,,,1,73
"De 40 a 44 años (107)",23,22,,3,5,6,5,2,1,,1,78
"De 45 a 49 años (108)",14,14,,1,3,3,3,2,2,,,57
"De 50 y más años (109)",35,35,,1,2,6,10,10,3,3,,193
"Casado(a) (110)",2749,2726,10,248,489,531,736,428,192,92,23,11412
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",31,29,2,21,4,2,,,,,2,35
"De 20 a 24 años (113)",102,100,,55,34,8,3,,,,2,159
"De 25 a 29 años (114)",214,210,1,61,89,39,18,1,1,,4,444
"De 30 a 34 años (115)",318,316,1,40,125,90,53,7,,,2,835
"De 35 a 39 años (116)",407,404,2,26,90,131,120,32,1,2,3,1351
"De 40 a 44 años (117)",416,416,,17,70,101,148,63,14,3,,1650
"De 45 a 49 años (118)",311,310,1,8,45,66,107,66,14,3,1,1335
"De 50 y más años (119)",949,941,3,20,32,94,287,259,162,84,8,5603
"Viudo(a) (120)",342,336,,17,15,25,79,93,72,35,6,2074
"De 15 a 19 años (122)",1,,,,,,,,,,1,
"De 20 a 24 años (123)",1,1,,,1,,,,,,,2
"De 25 a 29 años (124)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (125)",6,5,,2,1,,2,,,,1,12
"De 35 a 39 años (126)",8,7,,1,1,2,2,,1,,1,26
"De 40 a 44 años (127)",10,10,,1,2,3,3,1,,,,32
"De 45 a 49 años (128)",15,14,,1,,6,3,4,,,1,56
"De 50 y más años (129)",299,297,,11,9,14,69,88,71,35,2,1943
"Divorciado(a) (130)",14,13,,3,2,2,2,1,2,1,1,54
"De 20 a 24 años (133)",1,1,,,,1,,,,,,3
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",1,1,,1,,,,,,,,1
"De 40 a 44 años (137)",1,1,,,,,1,,,,,4
"De 50 y más años (139)",9,8,,,2,1,1,1,2,1,1,44
"Soltero(a) (140)",383,284,3,183,58,23,17,,,,99,436
"De 12 a 14 años (141)",2,2,,2,,,,,,,,2
"De 15 a 19 años (142)",46,46,,44,2,,,,,,,48
"De 20 a 24 años (143)",90,60,,49,11,,,,,,30,71
"De 25 a 29 años (144)",76,49,,31,10,8,,,,,27,75
"De 30 a 34 años (145)",47,33,1,16,11,4,1,,,,14,54
"De 35 a 39 años (146)",43,37,,16,10,6,5,,,,6,74
"De 40 a 44 años (147)",23,18,1,7,6,1,3,,,,5,34
"De 45 a 49 años (148)",11,9,,8,,,1,,,,2,12
"De 50 y más años (149)",45,30,1,10,8,4,7,,,,15,66
,,,,,,,,,,,,
"RURAL (160)",3307,3217,15,644,571,508,687,437,262,93,90,12379
"De 12 a 14 años (161)",12,5,,5,,,,,,,7,5
"De 15 a 19 años (162)",267,242,5,184,48,4,1,,,,25,296
"De 20 a 24 años (163)",514,489,7,249,144,76,13,,,,25,821
"De 25 a 29 años (164)",522,513,1,114,180,127,84,7,,,9,1261
"De 30 a 34 años (165)",389,381,1,39,94,92,122,30,3,,8,1253
"De 35 a 39 años (166)",342,338,,13,30,85,115,75,17,3,4,1485
"De 40 a 44 años (167)",330,327,,11,27,57,114,78,29,11,3,1607
"De 45 a 49 años (168)",245,244,,4,14,25,79,69,41,12,1,1368
"De 50 y más años (169)",686,678,1,25,34,42,159,178,172,67,8,4283
"Conviviente (170)",1623,1577,12,443,344,282,268,137,71,20,46,4844
"De 12 a 14 años (171)",11,5,,5,,,,,,,6,5
"De 15 a 19 años (172)",206,183,5,136,38,4,,,,,23,224
"De 20 a 24 años (173)",366,357,5,179,113,52,8,,,,9,595
"De 25 a 29 años (174)",324,322,1,73,111,85,47,5,,,2,784
"De 30 a 34 años (175)",222,219,1,28,50,58,64,16,2,,3,699
"De 35 a 39 años (176)",154,154,,6,10,44,50,36,6,2,,675
"De 40 a 44 años (177)",132,131,,7,11,22,42,27,17,5,1,654
"De 45 a 49 años (178)",88,88,,,5,9,26,25,22,1,,507
"De 50 y más años (179)",120,118,,9,6,8,31,28,24,12,2,701
"Separado(a) (180)",85,82,,22,21,9,18,12,,,3,247
"De 15 a 19 años (182)",12,11,,8,3,,,,,,1,14
"De 20 a 24 años (183)",15,15,,8,6,1,,,,,,23
"De 25 a 29 años (184)",12,12,,3,4,3,2,,,,,29
"De 30 a 34 años (185)",8,8,,,5,2,1,,,,,20
"De 35 a 39 años (186)",7,7,,1,1,1,2,2,,,,26
"De 40 a 44 años (187)",4,4,,1,,,2,1,,,,17
"De 45 a 49 años (188)",6,5,,,,,4,1,,,1,24
"De 50 y más años (189)",21,20,,1,2,2,7,8,,,1,94
"Casado(a) (190)",1358,1352,2,131,183,204,363,253,159,57,6,6310
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",36,35,,28,6,,1,,,,1,44
"De 20 a 24 años (193)",101,99,2,48,22,22,5,,,,2,180
"De 25 a 29 años (194)",167,167,,30,63,37,35,2,,,,430
"De 30 a 34 años (195)",145,145,,9,35,31,55,14,1,,,512
"De 35 a 39 años (196)",169,168,,3,15,40,62,36,11,1,1,763
"De 40 a 44 años (197)",181,180,,2,15,32,67,46,12,6,1,885
"De 45 a 49 años (198)",142,142,,3,8,15,48,40,19,9,,788
"De 50 y más años (199)",416,416,,8,19,27,90,115,116,41,,2708
"Viudo(a) (200)",138,135,,6,4,7,35,35,32,16,3,867
"De 20 a 24 años (203)",1,1,,1,,,,,,,,1
"De 30 a 34 años (205)",2,2,,,,,2,,,,,9
"De 35 a 39 años (206)",3,3,,,1,,1,1,,,,12
"De 40 a 44 años (207)",9,8,,1,,2,1,4,,,1,38
"De 45 a 49 años (208)",7,7,,,,1,1,3,,2,,46
"De 50 y más años (209)",116,114,,4,3,4,30,27,32,14,2,761
"Divorciado(a) (210)",2,2,,1,,,1,,,,,6
"De 50 y más años (219)",2,2,,1,,,1,,,,,6
"Soltero(a) (220)",101,69,1,41,19,6,2,,,,32,105
"De 15 a 19 años (222)",13,13,,12,1,,,,,,,14
"De 20 a 24 años (223)",31,17,,13,3,1,,,,,14,22
"De 25 a 29 años (224)",19,12,,8,2,2,,,,,7,18
"De 30 a 34 años (225)",12,7,,2,4,1,,,,,5,13
"De 35 a 39 años (226)",9,6,,3,3,,,,,,3,9
"De 40 a 44 años (227)",4,4,,,1,1,2,,,,,13
"De 45 a 49 años (228)",2,2,,1,1,,,,,,,3
"De 50 y más años (229)",11,8,1,2,4,1,,,,,3,13
