"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (056)",1,,,,,,1,
"De 40 a 44 años (057)",6,,,,1,1,2,2
"De 45 a 49 años (058)",5,,,,,4,,1
"De 50 y más años (059)",9,,3,2,,1,,3
"Soltero(a) (060)",483,2,5,8,13,57,121,277
"De 15 a 19 años (062)",15,,,,,,10,5
"De 20 a 24 años (063)",134,,,,,1,30,103
"De 25 a 29 años (064)",108,,,,,4,40,64
"De 30 a 34 años (065)",54,,,,,12,14,28
"De 35 a 39 años (066)",48,,,,3,10,14,21
"De 40 a 44 años (067)",33,,,,1,12,10,10
"De 45 a 49 años (068)",24,,,,3,11,3,7
"De 50 y más años (069)",67,2,5,8,6,7,,39
,,,,,,,,
"URBANA (080)",1684,11,54,87,169,330,576,457
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",29,,,,,,17,12
"De 20 a 24 años (083)",161,,,,,,90,71
"De 25 a 29 años (084)",221,,,,,9,150,62
"De 30 a 34 años (085)",188,,,,,30,107,51
"De 35 a 39 años (086)",216,,,,3,60,110,43
"De 40 a 44 años (087)",186,,,,8,71,75,32
"De 45 a 49 años (088)",148,,,,22,77,23,26
"De 50 y más años (089)",533,11,54,87,136,83,4,158
"Conviviente (090)",566,,5,8,18,90,300,145
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",13,,,,,,7,6
"De 20 a 24 años (093)",89,,,,,,59,30
"De 25 a 29 años (094)",124,,,,,4,93,27
"De 30 a 34 años (095)",92,,,,,9,61,22
"De 35 a 39 años (096)",86,,,,1,21,47,17
"De 40 a 44 años (097)",57,,,,2,21,25,9
"De 45 a 49 años (098)",41,,,,1,21,7,12
"De 50 y más años (099)",63,,5,8,14,14,1,21
"Separado(a) (100)",135,,2,4,13,30,50,36
"De 15 a 19 años (102)",5,,,,,,4,1
"De 20 a 24 años (103)",12,,,,,,10,2
"De 25 a 29 años (104)",21,,,,,1,15,5
"De 30 a 34 años (105)",18,,,,,5,6,7
"De 35 a 39 años (106)",17,,,,,6,9,2
"De 40 a 44 años (107)",15,,,,1,7,4,3
"De 45 a 49 años (108)",8,,,,,5,1,2
"De 50 y más años (109)",39,,2,4,12,6,1,14
"Casado(a) (110)",643,3,17,45,101,167,174,136
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",2,,,,,,1,1
"De 20 a 24 años (113)",18,,,,,,10,8
"De 25 a 29 años (114)",42,,,,,3,28,11
"De 30 a 34 años (115)",55,,,,,10,32,13
"De 35 a 39 años (116)",92,,,,,30,46,16
"De 40 a 44 años (117)",97,,,,3,37,41,16
"De 45 a 49 años (118)",81,,,,18,40,14,9
"De 50 y más años (119)",255,3,17,45,80,47,2,61
"Viudo(a) (120)",162,6,27,27,29,25,1,47
"De 30 a 34 años (125)",2,,,,,1,,1
"De 35 a 39 años (126)",3,,,,,1,1,1
"De 40 a 44 años (127)",5,,,,,3,,2
"De 45 a 49 años (128)",11,,,,1,8,,2
"De 50 y más años (129)",141,6,27,27,28,12,,41
"Divorciado(a) (130)",3,,1,,1,,,1
"De 40 a 44 años (137)",1,,,,1,,,
"De 50 y más años (139)",2,,1,,,,,1
"Soltero(a) (140)",175,2,2,3,7,18,51,92
"De 15 a 19 años (142)",9,,,,,,5,4
"De 20 a 24 años (143)",42,,,,,,11,31
"De 25 a 29 años (144)",34,,,,,1,14,19
"De 30 a 34 años (145)",21,,,,,5,8,8
"De 35 a 39 años (146)",18,,,,2,2,7,7
"De 40 a 44 años (147)",11,,,,1,3,5,2
"De 45 a 49 años (148)",7,,,,2,3,1,1
"De 50 y más años (149)",33,2,2,3,2,4,,20
,,,,,,,,
"RURAL (160)",5403,19,128,338,576,966,2196,1180
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",122,,,,,,77,45
"De 20 a 24 años (163)",553,,,,,1,346,206
"De 25 a 29 años (164)",602,,,,,19,432,151
"De 30 a 34 años (165)",571,,,,,64,420,87
"De 35 a 39 años (166)",585,,,,2,124,397,62
"De 40 a 44 años (167)",560,,,,7,173,316,64
"De 45 a 49 años (168)",454,,,,27,215,162,50
"De 50 y más años (169)",1953,19,128,338,540,370,46,512
"Conviviente (170)",2155,2,23,41,100,279,1303,407
"De 12 a 14 años (171)",2,,,,,,,2
"De 15 a 19 años (172)",86,,,,,,51,35
"De 20 a 24 años (173)",364,,,,,,259,105
"De 25 a 29 años (174)",395,,,,,8,308,79
"De 30 a 34 años (175)",332,,,,,31,267,34
"De 35 a 39 años (176)",268,,,,,44,197,27
"De 40 a 44 años (177)",203,,,,2,42,142,17
"De 45 a 49 años (178)",144,,,,7,58,63,16
"De 50 y más años (179)",361,2,23,41,91,96,16,92
"Separado(a) (180)",328,,,9,20,54,142,103
"De 15 a 19 años (182)",25,,,,,,19,6
"De 20 a 24 años (183)",59,,,,,,37,22
"De 25 a 29 años (184)",52,,,,,3,31,18
"De 30 a 34 años (185)",50,,,,,11,21,18
"De 35 a 39 años (186)",33,,,,,9,17,7
"De 40 a 44 años (187)",27,,,,1,11,11,4
"De 45 a 49 años (188)",23,,,,4,13,3,3
"De 50 y más años (189)",59,,,9,15,7,3,25
"Casado(a) (190)",1857,1,34,110,306,497,633,276
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",5,,,,,,2,3
"De 20 a 24 años (193)",32,,,,,,26,6
"De 25 a 29 años (194)",77,,,,,5,64,8
"De 30 a 34 años (195)",146,,,,,14,119,13
"De 35 a 39 años (196)",233,,,,1,55,164,13
"De 40 a 44 años (197)",268,,,,4,95,147,22
"De 45 a 49 años (198)",228,,,,13,111,87,17
"De 50 y más años (199)",867,1,34,110,288,217,24,193
"Viudo(a) (200)",733,16,66,171,144,91,42,203
"De 20 a 24 años (203)",5,,,,,,4,1
"De 25 a 29 años (204)",4,,,,,,3,1
"De 30 a 34 años (205)",7,,,,,1,5,1
"De 35 a 39 años (206)",20,,,,,8,11,1
"De 40 a 44 años (207)",35,,,,,15,9,11
"De 45 a 49 años (208)",37,,,,2,21,7,7
"De 50 y más años (209)",625,16,66,171,142,46,3,181
"Divorciado(a) (210)",22,,2,2,,6,6,6
"De 20 a 24 años (213)",1,,,,,,1,
"De 30 a 34 años (215)",3,,,,,,2,1
"De 35 a 39 años (216)",1,,,,,,1,
"De 40 a 44 años (217)",5,,,,,1,2,2
"De 45 a 49 años (218)",5,,,,,4,,1
"De 50 y más años (219)",7,,2,2,,1,,2
"Soltero(a) (220)",308,,3,5,6,39,70,185
"De 15 a 19 años (222)",6,,,,,,5,1
"De 20 a 24 años (223)",92,,,,,1,19,72
"De 25 a 29 años (224)",74,,,,,3,26,45
"De 30 a 34 años (225)",33,,,,,7,6,20
"De 35 a 39 años (226)",30,,,,1,8,7,14
"De 40 a 44 años (227)",22,,,,,9,5,8
"De 45 a 49 años (228)",17,,,,1,8,2,6
"De 50 y más años (229)",34,,3,5,4,3,,19
