"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (059)",10,,2,2,5,,,1
"Soltero(a) (060)",365,5,6,10,19,29,118,178
"De 12 a 14 años (061)",2,,,,,,,2
"De 15 a 19 años (062)",23,,,,,,17,6
"De 20 a 24 años (063)",77,,,,,,41,36
"De 25 a 29 años (064)",66,,,,,2,27,37
"De 30 a 34 años (065)",47,,,,,10,14,23
"De 35 a 39 años (066)",27,,,,,5,8,14
"De 40 a 44 años (067)",30,,,,1,6,9,14
"De 45 a 49 años (068)",19,,,,5,5,2,7
"De 50 y más años (069)",74,5,6,10,13,1,,39
,,,,,,,,
"URBANA (080)",2101,33,94,150,207,382,662,573
"De 12 a 14 años (081)",4,,,,,,,4
"De 15 a 19 años (082)",35,,,,,,24,11
"De 20 a 24 años (083)",184,,,,,1,118,65
"De 25 a 29 años (084)",208,,,,,6,134,68
"De 30 a 34 años (085)",189,,,,,24,128,37
"De 35 a 39 años (086)",226,,,,,52,127,47
"De 40 a 44 años (087)",241,,,,4,111,90,36
"De 45 a 49 años (088)",170,,,1,26,90,30,23
"De 50 y más años (089)",844,33,94,149,177,98,11,282
"Conviviente (090)",642,1,6,8,25,99,355,148
"De 12 a 14 años (091)",2,,,,,,,2
"De 15 a 19 años (092)",21,,,,,,14,7
"De 20 a 24 años (093)",104,,,,,,75,29
"De 25 a 29 años (094)",120,,,,,3,83,34
"De 30 a 34 años (095)",102,,,,,12,77,13
"De 35 a 39 años (096)",107,,,,,15,71,21
"De 40 a 44 años (097)",63,,,,,31,24,8
"De 45 a 49 años (098)",43,,,,4,21,11,7
"De 50 y más años (099)",80,1,6,8,21,17,,27
"Separado(a) (100)",110,2,4,14,15,25,24,26
"De 15 a 19 años (102)",1,,,,,,1,
"De 20 a 24 años (103)",6,,,,,1,2,3
"De 25 a 29 años (104)",5,,,,,,4,1
"De 30 a 34 años (105)",11,,,,,2,9,
"De 35 a 39 años (106)",11,,,,,5,6,
"De 40 a 44 años (107)",13,,,,1,7,1,4
"De 45 a 49 años (108)",11,,,,3,6,1,1
"De 50 y más años (109)",52,2,4,14,11,4,,17
"Casado(a) (110)",818,8,37,71,116,214,191,181
"De 15 a 19 años (112)",3,,,,,,1,2
"De 20 a 24 años (113)",18,,,,,,11,7
"De 25 a 29 años (114)",34,,,,,2,27,5
"De 30 a 34 años (115)",45,,,,,3,30,12
"De 35 a 39 años (116)",89,,,,,27,45,17
"De 40 a 44 años (117)",131,,,,3,65,54,9
"De 45 a 49 años (118)",84,,,1,11,50,15,7
"De 50 y más años (119)",414,8,37,70,102,67,8,122
"Viudo(a) (120)",262,19,41,48,36,18,6,94
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",1,,,,,,1,
"De 40 a 44 años (127)",5,,,,,1,1,3
"De 45 a 49 años (128)",12,,,,3,7,1,1
"De 50 y más años (129)",243,19,41,48,33,10,3,89
"Divorciado(a) (130)",11,,1,2,2,3,2,1
"De 30 a 34 años (135)",1,,,,,,1,
"De 40 a 44 años (137)",3,,,,,1,1,1
"De 45 a 49 años (138)",2,,,,,2,,
"De 50 y más años (139)",5,,1,2,2,,,
"Soltero(a) (140)",258,3,5,7,13,23,84,123
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",10,,,,,,8,2
"De 20 a 24 años (143)",55,,,,,,30,25
"De 25 a 29 años (144)",48,,,,,1,19,28
"De 30 a 34 años (145)",30,,,,,7,11,12
"De 35 a 39 años (146)",19,,,,,5,5,9
"De 40 a 44 años (147)",26,,,,,6,9,11
"De 45 a 49 años (148)",18,,,,5,4,2,7
"De 50 y más años (149)",50,3,5,7,8,,,27
,,,,,,,,
"RURAL (160)",991,13,41,95,117,168,287,270
"De 12 a 14 años (161)",1,,,,,,,1
"De 15 a 19 años (162)",28,,,,,,21,7
"De 20 a 24 años (163)",77,,,,,,46,31
"De 25 a 29 años (164)",89,,,,,2,65,22
"De 30 a 34 años (165)",93,,,,,13,56,24
"De 35 a 39 años (166)",82,,,,,22,43,17
"De 40 a 44 años (167)",76,,,,2,26,31,17
"De 45 a 49 años (168)",77,,,,6,39,23,9
"De 50 y más años (169)",468,13,41,95,109,66,2,142
"Conviviente (170)",250,,4,8,13,36,132,57
"De 12 a 14 años (171)",1,,,,,,,1
"De 15 a 19 años (172)",11,,,,,,8,3
"De 20 a 24 años (173)",43,,,,,,28,15
"De 25 a 29 años (174)",48,,,,,1,37,10
"De 30 a 34 años (175)",41,,,,,3,30,8
"De 35 a 39 años (176)",24,,,,,9,13,2
"De 40 a 44 años (177)",26,,,,1,12,9,4
"De 45 a 49 años (178)",17,,,,2,6,6,3
"De 50 y más años (179)",39,,4,8,10,5,1,11
"Separado(a) (180)",39,,1,4,2,10,12,10
"De 15 a 19 años (182)",3,,,,,,3,
"De 20 a 24 años (183)",1,,,,,,1,
"De 25 a 29 años (184)",2,,,,,,1,1
"De 30 a 34 años (185)",5,,,,,1,4,
"De 35 a 39 años (186)",4,,,,,2,2,
"De 40 a 44 años (187)",4,,,,,2,,2
"De 45 a 49 años (188)",7,,,,,4,1,2
"De 50 y más años (189)",13,,1,4,2,1,,5
"Casado(a) (190)",443,4,20,52,76,105,98,88
"De 15 a 19 años (192)",1,,,,,,1,
"De 20 a 24 años (193)",11,,,,,,6,5
"De 25 a 29 años (194)",19,,,,,,17,2
"De 30 a 34 años (195)",29,,,,,5,19,5
"De 35 a 39 años (196)",44,,,,,11,24,9
"De 40 a 44 años (197)",36,,,,,11,18,7
"De 45 a 49 años (198)",44,,,,4,25,13,2
"De 50 y más años (199)",259,4,20,52,72,53,,58
"Viudo(a) (200)",146,7,14,28,17,10,11,59
"De 25 a 29 años (204)",2,,,,,,2,
"De 30 a 34 años (205)",1,,,,,1,,
"De 35 a 39 años (206)",2,,,,,,1,1
"De 40 a 44 años (207)",5,,,,,,4,1
"De 45 a 49 años (208)",8,,,,,3,3,2
"De 50 y más años (209)",128,7,14,28,17,6,1,55
"Divorciado(a) (210)",6,,1,,3,1,,1
"De 40 a 44 años (217)",1,,,,,1,,
"De 50 y más años (219)",5,,1,,3,,,1
"Soltero(a) (220)",107,2,1,3,6,6,34,55
"De 15 a 19 años (222)",13,,,,,,9,4
"De 20 a 24 años (223)",22,,,,,,11,11
"De 25 a 29 años (224)",18,,,,,1,8,9
"De 30 a 34 años (225)",17,,,,,3,3,11
"De 35 a 39 años (226)",8,,,,,,3,5
"De 40 a 44 años (227)",4,,,,1,,,3
"De 45 a 49 años (228)",1,,,,,1,,
"De 50 y más años (229)",24,2,1,3,5,1,,12
