"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",2048,,,,91,126,561,196,1074
"Técnicos de nivel medio ytrab.asimilados (039)",878,,,28,194,151,308,75,122
"Jefes y empleados de oficina (040)",828,,,7,314,115,179,78,135
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",3252,56,3,995,1654,185,164,101,94
"Agricult.trabaj. calif.agrop. y pesquros (042)",3924,190,3,2529,1029,58,53,27,35
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",1271,8,1,332,724,73,69,29,35
"Obreros. construc., conf., papel, fab., instr (044)",2241,6,,466,1418,138,88,76,49
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",6374,265,19,3339,2426,141,87,63,34
"Otra (046)",72,,,,18,20,24,4,6
"Ocupación no especificada (047)",912,24,,277,415,59,51,39,47
"Hombres (048)",14059,213,16,4979,5733,727,898,467,1026
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",29,,,1,4,2,9,1,12
"Profes., científicos e intelectuales (050)",1176,,,,43,73,291,116,653
"Técnicos de nivel medio ytrab.asimilados (051)",601,,,17,141,131,177,58,77
"Jefes y empleados de oficina (052)",383,,,4,179,43,56,39,62
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",1391,12,1,335,762,86,84,59,52
"Agricult.trabaj. calif.agrop. y pesquros (054)",3377,106,3,2191,916,53,50,26,32
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",1049,5,1,269,603,62,54,24,31
"Obreros. construc., conf., papel, fab., instr (056)",2193,5,,457,1391,133,86,73,48
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",3217,76,11,1541,1403,82,42,44,18
"Otra (058)",70,,,,16,20,24,4,6
"Ocupación no especificada (059)",573,9,,164,275,42,25,23,35
"Mujeres (060)",7781,336,10,2995,2555,341,698,223,623
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",11,,,,1,,3,1,6
"Profes., científicos e intelectuales (062)",872,,,,48,53,270,80,421
"Técnicos de nivel medio ytrab.asimilados (063)",277,,,11,53,20,131,17,45
"Jefes y empleados de oficina (064)",445,,,3,135,72,123,39,73
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1861,44,2,660,892,99,80,42,42
"Agricult.trabaj. calif.agrop. y pesquros (066)",547,84,,338,113,5,3,1,3
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",222,3,,63,121,11,15,5,4
"Obreros. construc., conf., papel, fab., instr (068)",48,1,,9,27,5,2,3,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",3157,189,8,1798,1023,59,45,19,16
"Otra (070)",2,,,,2,,,,
"Ocupación no especificada (071)",339,15,,113,140,17,26,16,12
,,,,,,,,,
"RURAL (072)",11532,1545,12,7447,2123,96,153,47,109
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",9,,,,1,1,7,,
"Profes., científicos e intelectuales (074)",285,,,,14,49,104,34,84
"Técnicos de nivel medio ytrab.asimilados (075)",50,,,6,15,2,21,,6
"Jefes y empleados de oficina (076)",14,,,,7,3,2,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",91,6,,46,37,,1,1,
"Agricult.trabaj. calif.agrop. y pesquros (078)",5878,731,1,3988,1112,16,10,5,15
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",72,1,,35,28,5,2,1,
"Obreros. construc., conf., papel, fab., instr (080)",64,,,30,30,3,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",4906,779,11,3231,857,16,5,6,1
"Ocupación no especificada (083)",163,28,,111,22,1,,,1
"Hombres (084)",9668,1097,7,6298,1955,84,105,41,81
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",7,,,,1,,6,,
"Profes., científicos e intelectuales (086)",211,,,,11,43,71,28,58
"Técnicos de nivel medio ytrab.asimilados (087)",30,,,2,12,2,10,,4
"Jefes y empleados de oficina (088)",11,,,,7,1,1,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",47,1,,22,23,,,1,
"Agricult.trabaj. calif.agrop. y pesquros (090)",5606,655,1,3822,1083,16,9,5,15
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",66,,,31,28,4,2,1,
"Obreros. construc., conf., papel, fab., instr (092)",62,,,28,30,3,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",3557,433,6,2341,750,15,5,6,1
"Ocupación no especificada (095)",71,8,,52,10,,,,1
"Mujeres (096)",1864,448,5,1149,168,12,48,6,28
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,,,1,1,,
"Profes., científicos e intelectuales (098)",74,,,,3,6,33,6,26
"Técnicos de nivel medio ytrab.asimilados (099)",20,,,4,3,,11,,2
"Jefes y empleados de oficina (100)",3,,,,,2,1,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",44,5,,24,14,,1,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",272,76,,166,29,,1,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",6,1,,4,,1,,,
"Obreros. construc., conf., papel, fab., instr (104)",2,,,2,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1349,346,5,890,107,1,,,
"Ocupación no especificada (107)",92,20,,59,12,1,,,
