"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",30,,,2,5,5,9,9
"De 15 a 19 años (052)",3,,,,,,2,1
"De 20 a 24 años (053)",2,,,,,,2,
"De 25 a 29 años (054)",4,,,,,,3,1
"De 30 a 34 años (055)",1,,,,,1,,
"De 35 a 39 años (056)",4,,,,,1,1,2
"De 40 a 44 años (057)",3,,,,,,1,2
"De 45 a 49 años (058)",3,,,,,2,,1
"De 50 y más años (059)",10,,,2,5,1,,2
"Soltero(a) (060)",528,,,1,10,32,216,269
"De 12 a 14 años (061)",13,,,,,,3,10
"De 15 a 19 años (062)",132,,,,,,88,44
"De 20 a 24 años (063)",137,,,,,1,62,74
"De 25 a 29 años (064)",81,,,,,3,29,49
"De 30 a 34 años (065)",57,,,,,6,18,33
"De 35 a 39 años (066)",39,,,,1,10,11,17
"De 40 a 44 años (067)",28,,,,2,8,5,13
"De 45 a 49 años (068)",12,,,,2,2,,8
"De 50 y más años (069)",29,,,1,5,2,,21
,,,,,,,,
"URBANA (080)",3566,3,18,75,194,633,1648,995
"De 12 a 14 años (081)",15,,,,,,5,10
"De 15 a 19 años (082)",275,,,,,,150,125
"De 20 a 24 años (083)",556,,,,,3,340,213
"De 25 a 29 años (084)",599,,,,,24,413,162
"De 30 a 34 años (085)",512,,,,,80,316,116
"De 35 a 39 años (086)",432,,,,4,105,245,78
"De 40 a 44 años (087)",370,,,,19,154,119,78
"De 45 a 49 años (088)",264,,,2,29,131,47,55
"De 50 y más años (089)",543,3,18,73,142,136,13,158
"Conviviente (090)",2069,,,9,58,299,1155,548
"De 12 a 14 años (091)",12,,,,,,3,9
"De 15 a 19 años (092)",188,,,,,,101,87
"De 20 a 24 años (093)",394,,,,,2,252,140
"De 25 a 29 años (094)",435,,,,,14,320,101
"De 30 a 34 años (095)",329,,,,,50,216,63
"De 35 a 39 años (096)",250,,,,2,47,159,42
"De 40 a 44 años (097)",182,,,,5,66,72,39
"De 45 a 49 años (098)",126,,,2,14,58,28,24
"De 50 y más años (099)",153,,,7,37,62,4,43
"Separado(a) (100)",196,1,1,8,19,38,82,47
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",15,,,,,,10,5
"De 20 a 24 años (103)",34,,,,,1,23,10
"De 25 a 29 años (104)",22,,,,,1,19,2
"De 30 a 34 años (105)",24,,,,,5,11,8
"De 35 a 39 años (106)",24,,,,,8,12,4
"De 40 a 44 años (107)",17,,,,3,7,4,3
"De 45 a 49 años (108)",14,,,,3,8,2,1
"De 50 y más años (109)",45,1,1,8,13,8,1,13
"Casado(a) (110)",812,,8,38,88,235,274,169
"De 15 a 19 años (112)",11,,,,,,3,8
"De 20 a 24 años (113)",33,,,,,,23,10
"De 25 a 29 años (114)",79,,,,,6,51,22
"De 30 a 34 años (115)",105,,,,,18,72,15
"De 35 a 39 años (116)",116,,,,1,38,63,14
"De 40 a 44 años (117)",142,,,,9,70,38,25
"De 45 a 49 años (118)",100,,,,9,54,16,21
"De 50 y más años (119)",226,,8,38,69,49,8,54
"Viudo(a) (120)",135,2,9,19,17,31,10,47
"De 20 a 24 años (123)",2,,,,,,1,1
"De 30 a 34 años (125)",8,,,,,1,5,2
"De 35 a 39 años (126)",7,,,,,3,2,2
"De 40 a 44 años (127)",6,,,,,4,1,1
"De 45 a 49 años (128)",14,,,,1,8,1,4
"De 50 y más años (129)",98,2,9,19,16,15,,37
"Divorciado(a) (130)",13,,,1,4,3,1,4
"De 30 a 34 años (135)",1,,,,,1,,
"De 35 a 39 años (136)",2,,,,,1,,1
"De 40 a 44 años (137)",2,,,,,,1,1
"De 45 a 49 años (138)",1,,,,,1,,
"De 50 y más años (139)",7,,,1,4,,,2
"Soltero(a) (140)",341,,,,8,27,126,180
"De 12 a 14 años (141)",2,,,,,,2,
"De 15 a 19 años (142)",61,,,,,,36,25
"De 20 a 24 años (143)",93,,,,,,41,52
"De 25 a 29 años (144)",63,,,,,3,23,37
"De 30 a 34 años (145)",45,,,,,5,12,28
"De 35 a 39 años (146)",33,,,,1,8,9,15
"De 40 a 44 años (147)",21,,,,2,7,3,9
"De 45 a 49 años (148)",9,,,,2,2,,5
"De 50 y más años (149)",14,,,,3,2,,9
,,,,,,,,
"RURAL (160)",5677,2,22,68,192,585,3131,1677
"De 12 a 14 años (161)",59,,,,,,6,53
"De 15 a 19 años (162)",755,,,,,,453,302
"De 20 a 24 años (163)",1088,,,,,6,729,353
"De 25 a 29 años (164)",846,,,,,16,624,206
"De 30 a 34 años (165)",710,,,,,48,525,137
"De 35 a 39 años (166)",644,,,,2,91,429,122
"De 40 a 44 años (167)",436,,,,11,103,214,108
"De 45 a 49 años (168)",403,,,,26,143,130,104
"De 50 y más años (169)",736,2,22,68,153,178,21,292
"Conviviente (170)",4532,,8,22,116,420,2695,1271
"De 12 a 14 años (171)",45,,,,,,4,41
"De 15 a 19 años (172)",615,,,,,,367,248
"De 20 a 24 años (173)",953,,,,,5,647,301
"De 25 a 29 años (174)",753,,,,,13,572,168
"De 30 a 34 años (175)",604,,,,,37,454,113
"De 35 a 39 años (176)",535,,,,2,70,366,97
"De 40 a 44 años (177)",337,,,,9,81,168,79
"De 45 a 49 años (178)",279,,,,15,97,100,67
"De 50 y más años (179)",411,,8,22,90,117,17,157
"Separado(a) (180)",223,1,,3,8,26,121,64
"De 12 a 14 años (181)",2,,,,,,1,1
"De 15 a 19 años (182)",50,,,,,,30,20
"De 20 a 24 años (183)",48,,,,,,34,14
"De 25 a 29 años (184)",25,,,,,3,18,4
"De 30 a 34 años (185)",27,,,,,2,18,7
"De 35 a 39 años (186)",19,,,,,6,12,1
"De 40 a 44 años (187)",15,,,,,5,4,6
"De 45 a 49 años (188)",16,,,,3,6,4,3
"De 50 y más años (189)",21,1,,3,5,4,,8
"Casado(a) (190)",474,,5,19,24,104,177,145
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",14,,,,,,1,13
"De 20 a 24 años (193)",36,,,,,,22,14
"De 25 a 29 años (194)",34,,,,,,18,16
"De 30 a 34 años (195)",59,,,,,8,39,12
"De 35 a 39 años (196)",72,,,,,11,42,19
"De 40 a 44 años (197)",63,,,,2,15,33,13
"De 45 a 49 años (198)",75,,,,2,32,19,22
"De 50 y más años (199)",120,,5,19,20,38,3,35
"Viudo(a) (200)",244,1,9,22,41,28,40,103
"De 15 a 19 años (202)",2,,,,,,1,1
"De 20 a 24 años (203)",5,,,,,,3,2
"De 25 a 29 años (204)",12,,,,,,7,5
"De 30 a 34 años (205)",8,,,,,,8,
"De 35 a 39 años (206)",10,,,,,2,6,2
"De 40 a 44 años (207)",13,,,,,1,7,5
"De 45 a 49 años (208)",28,,,,6,7,7,8
"De 50 y más años (209)",166,1,9,22,35,18,1,80
"Divorciado(a) (210)",17,,,1,1,2,8,5
"De 15 a 19 años (212)",3,,,,,,2,1
"De 20 a 24 años (213)",2,,,,,,2,
"De 25 a 29 años (214)",4,,,,,,3,1
"De 35 a 39 años (216)",2,,,,,,1,1
"De 40 a 44 años (217)",1,,,,,,,1
"De 45 a 49 años (218)",2,,,,,1,,1
"De 50 y más años (219)",3,,,1,1,1,,
"Soltero(a) (220)",187,,,1,2,5,90,89
"De 12 a 14 años (221)",11,,,,,,1,10
"De 15 a 19 años (222)",71,,,,,,52,19
"De 20 a 24 años (223)",44,,,,,1,21,22
"De 25 a 29 años (224)",18,,,,,,6,12
"De 30 a 34 años (225)",12,,,,,1,6,5
"De 35 a 39 años (226)",6,,,,,2,2,2
"De 40 a 44 años (227)",7,,,,,1,2,4
"De 45 a 49 años (228)",3,,,,,,,3
"De 50 y más años (229)",15,,,1,2,,,12
