"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Organiz. y organos extraterritoriales (042)",2,,,,,,,,2
"Actividad economica no especificada (043)",687,3,,79,372,63,77,39,54
"Mujeres (044)",13583,391,16,2517,5161,1056,2453,521,1468
"Agric., ganadería, caza y silvicultura (045)",2488,233,9,888,1061,105,114,38,40
"Pesca (046)",80,4,1,25,26,6,8,2,8
"Explotación de minas y canteras (047)",8,,,1,4,1,1,1,
"Industrias manufactureras (048)",1365,12,,161,684,133,224,48,103
"Suministro de electricidad, gas y agua (049)",9,,,1,4,,2,,2
"Construcción (050)",108,3,,19,34,11,21,4,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",3554,80,2,783,1569,311,480,146,183
"Venta, mant.y rep. veh.autom.y motoc. (052)",83,,,7,27,14,24,4,7
"Comercio al por mayor (053)",165,3,,27,64,14,35,5,17
"Comercio al por menor (054)",3306,77,2,749,1478,283,421,137,159
"Hoteles y restaurantes (055)",1334,27,3,273,667,116,140,49,59
"Trans., almac. y comunicaciones (056)",273,,,14,103,41,67,28,20
"Intermediación financiera (057)",81,,,1,6,13,14,12,35
"Activid.inmobil., empres. y de alquiler (058)",429,3,,10,80,44,121,42,129
"Admin.pub. y defensa; p. segur.soc.afil (059)",400,6,,29,108,33,103,33,88
"Enseñanza (060)",1499,,,4,82,110,799,46,458
"Servicios sociales y de salud (061)",491,,,4,44,26,157,25,235
"Otras activ. serv.comun.soc y personales (062)",459,8,,78,161,33,103,24,52
"Hogares privados con servicio doméstico (063)",580,7,1,142,333,38,38,9,12
"Organiz. y organos extraterritoriales (064)",3,,,,1,,1,,1
"Actividad economica no especificada (065)",422,8,,84,194,35,60,14,27
,,,,,,,,,
"URBANA (066)",39923,520,29,5962,18416,3114,6360,1704,3818
"Agric., ganadería, caza y silvicultura (067)",6098,251,10,1794,3166,267,353,113,144
"Pesca (068)",1798,21,1,344,1137,95,102,34,64
"Explotación de minas y canteras (069)",280,1,1,14,103,35,76,12,38
"Industrias manufactureras (070)",5105,29,1,448,2503,484,1090,195,355
"Suministro de electricidad, gas y agua (071)",128,,,15,49,14,25,9,16
"Construcción (072)",3592,22,4,502,2093,279,392,117,183
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",7202,101,5,1329,3263,640,1066,342,456
"Venta, mant.y rep. veh.autom.y motoc. (074)",1052,,,93,390,134,304,44,87
"Comercio al por mayor (075)",467,5,,52,210,40,82,26,52
"Comercio al por menor (076)",5683,96,5,1184,2663,466,680,272,317
"Hoteles y restaurantes (077)",1784,29,3,337,889,168,188,80,90
"Trans., almac. y comunicaciones (078)",4200,25,1,542,2423,330,505,197,177
"Intermediación financiera (079)",180,,,2,21,21,44,24,68
"Activid.inmobil., empres. y de alquiler (080)",2113,9,,99,734,238,383,159,491
"Admin.pub. y defensa; p. segur.soc.afil (081)",1788,9,,84,454,124,561,131,425
"Enseñanza (082)",2093,,,7,126,137,1009,84,730
"Servicios sociales y de salud (083)",728,,,8,69,40,198,44,369
"Otras activ. serv.comun.soc y personales (084)",1186,11,2,149,500,104,202,100,118
"Hogares privados con servicio doméstico (085)",625,6,1,149,366,43,37,10,13
"Organiz. y organos extraterritoriales (086)",5,,,,1,,1,,3
"Actividad economica no especificada (087)",1018,6,,139,519,95,128,53,78
"Hombres (088)",27584,233,15,3803,13760,2111,4045,1207,2410
"Agric., ganadería, caza y silvicultura (089)",4406,109,3,1198,2439,192,268,83,114
"Pesca (090)",1720,17,,320,1112,89,94,32,56
"Explotación de minas y canteras (091)",273,1,1,14,99,34,75,11,38
"Industrias manufactureras (092)",3803,18,1,295,1850,356,878,148,257
"Suministro de electricidad, gas y agua (093)",119,,,14,45,14,23,9,14
"Construcción (094)",3486,19,4,483,2059,268,373,113,167
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",3765,26,3,573,1744,336,606,198,279
"Venta, mant.y rep. veh.autom.y motoc. (096)",977,,,86,367,121,283,40,80
"Comercio al por mayor (097)",311,2,,28,150,26,49,21,35
"Comercio al por menor (098)",2477,24,3,459,1227,189,274,137,164
"Hoteles y restaurantes (099)",496,3,,68,255,52,52,34,32
"Trans., almac. y comunicaciones (100)",3933,25,1,529,2322,290,439,170,157
"Intermediación financiera (101)",101,,,1,15,8,31,12,34
"Activid.inmobil., empres. y de alquiler (102)",1695,6,,89,654,196,267,120,363
"Admin.pub. y defensa; p. segur.soc.afil (103)",1405,3,,57,350,91,464,98,342
"Enseñanza (104)",653,,,4,46,33,241,41,288
"Servicios sociales y de salud (105)",267,,,4,28,15,57,19,144
"Otras activ. serv.comun.soc y personales (106)",739,3,2,71,341,72,102,77,71
"Hogares privados con servicio doméstico (107)",69,,,10,49,5,1,3,1
"Organiz. y organos extraterritoriales (108)",2,,,,,,,,2
"Actividad economica no especificada (109)",652,3,,73,352,60,74,39,51
"Mujeres (110)",12339,287,14,2159,4656,1003,2315,497,1408
"Agric., ganadería, caza y silvicultura (111)",1692,142,7,596,727,75,85,30,30
"Pesca (112)",78,4,1,24,25,6,8,2,8
"Explotación de minas y canteras (113)",7,,,,4,1,1,1,
"Industrias manufactureras (114)",1302,11,,153,653,128,212,47,98
"Suministro de electricidad, gas y agua (115)",9,,,1,4,,2,,2
"Construcción (116)",106,3,,19,34,11,19,4,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3437,75,2,756,1519,304,460,144,177
"Venta, mant.y rep. veh.autom.y motoc. (118)",75,,,7,23,13,21,4,7
"Comercio al por mayor (119)",156,3,,24,60,14,33,5,17
"Comercio al por menor (120)",3206,72,2,725,1436,277,406,135,153
"Hoteles y restaurantes (121)",1288,26,3,269,634,116,136,46,58
"Trans., almac. y comunicaciones (122)",267,,,13,101,40,66,27,20
"Intermediación financiera (123)",79,,,1,6,13,13,12,34
"Activid.inmobil., empres. y de alquiler (124)",418,3,,10,80,42,116,39,128
"Admin.pub. y defensa; p. segur.soc.afil (125)",383,6,,27,104,33,97,33,83
"Enseñanza (126)",1440,,,3,80,104,768,43,442
"Servicios sociales y de salud (127)",461,,,4,41,25,141,25,225
"Otras activ. serv.comun.soc y personales (128)",447,8,,78,159,32,100,23,47
"Hogares privados con servicio doméstico (129)",556,6,1,139,317,38,36,7,12
"Organiz. y organos extraterritoriales (130)",3,,,,1,,1,,1
"Actividad economica no especificada (131)",366,3,,66,167,35,54,14,27
,,,,,,,,,
"RURAL (132)",5792,201,4,1621,2854,255,509,107,241
"Agric., ganadería, caza y silvicultura (133)",4264,180,4,1429,2145,165,203,51,87
"Pesca (134)",30,,,10,15,,4,1,
"Explotación de minas y canteras (135)",23,,,1,8,1,4,,9
"Industrias manufactureras (136)",200,4,,20,105,13,43,2,13
"Suministro de electricidad, gas y agua (137)",8,,,,4,2,2,,
"Construcción (138)",137,1,,20,81,4,19,5,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",257,6,,45,111,21,53,5,16
"Venta, mant.y rep. veh.autom.y motoc. (140)",70,1,,1,27,9,26,2,4
"Comercio al por mayor (141)",14,,,3,6,1,3,1,
"Comercio al por menor (142)",173,5,,41,78,11,24,2,12
"Hoteles y restaurantes (143)",63,1,,6,43,,6,4,3
"Trans., almac. y comunicaciones (144)",239,2,,32,143,16,21,10,15
"Intermediación financiera (145)",3,,,,,1,1,,1
"Activid.inmobil., empres. y de alquiler (146)",176,1,,11,82,12,31,16,23
"Admin.pub. y defensa; p. segur.soc.afil (147)",84,,,8,25,3,32,2,14
"Enseñanza (148)",90,,,1,2,8,48,4,27
"Servicios sociales y de salud (149)",45,,,,6,1,24,,14
"Otras activ. serv.comun.soc y personales (150)",46,,,6,14,5,7,5,9
"Hogares privados con servicio doméstico (151)",36,1,,8,23,,2,2,
"Actividad economica no especificada (153)",91,5,,24,47,3,9,,3
"Hombres (154)",4548,97,2,1263,2349,202,371,83,181
"Agric., ganadería, caza y silvicultura (155)",3468,89,2,1137,1811,135,174,43,77
"Pesca (156)",28,,,9,14,,4,1,
"Explotación de minas y canteras (157)",22,,,,8,1,4,,9
"Industrias manufactureras (158)",137,3,,12,74,8,31,1,8
"Suministro de electricidad, gas y agua (159)",8,,,,4,2,2,,
"Construcción (160)",135,1,,20,81,4,17,5,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",140,1,,18,61,14,33,3,10
"Venta, mant.y rep. veh.autom.y motoc. (162)",62,1,,1,23,8,23,2,4
"Comercio al por mayor (163)",5,,,,2,1,1,1,
"Comercio al por menor (164)",73,,,17,36,5,9,,6
"Hoteles y restaurantes (165)",17,,,2,10,,2,1,2
"Trans., almac. y comunicaciones (166)",233,2,,31,141,15,20,9,15
"Intermediación financiera (167)",1,,,,,1,,,
"Activid.inmobil., empres. y de alquiler (168)",165,1,,11,82,10,26,13,22
"Admin.pub. y defensa; p. segur.soc.afil (169)",67,,,6,21,3,26,2,9
"Enseñanza (170)",31,,,,,2,17,1,11
"Servicios sociales y de salud (171)",15,,,,3,,8,,4
"Otras activ. serv.comun.soc y personales (172)",34,,,6,12,4,4,4,4
"Hogares privados con servicio doméstico (173)",12,,,5,7,,,,
"Actividad economica no especificada (175)",35,,,6,20,3,3,,3
"Mujeres (176)",1244,104,2,358,505,53,138,24,60
"Agric., ganadería, caza y silvicultura (177)",796,91,2,292,334,30,29,8,10
"Pesca (178)",2,,,1,1,,,,
"Explotación de minas y canteras (179)",1,,,1,,,,,
"Industrias manufactureras (180)",63,1,,8,31,5,12,1,5
"Construcción (182)",2,,,,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",117,5,,27,50,7,20,2,6
"Venta, mant.y rep. veh.autom.y motoc. (184)",8,,,,4,1,3,,
"Comercio al por mayor (185)",9,,,3,4,,2,,
"Comercio al por menor (186)",100,5,,24,42,6,15,2,6
"Hoteles y restaurantes (187)",46,1,,4,33,,4,3,1
"Trans., almac. y comunicaciones (188)",6,,,1,2,1,1,1,
"Intermediación financiera (189)",2,,,,,,1,,1
"Activid.inmobil., empres. y de alquiler (190)",11,,,,,2,5,3,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",17,,,2,4,,6,,5
"Enseñanza (192)",59,,,1,2,6,31,3,16
"Servicios sociales y de salud (193)",30,,,,3,1,16,,10
"Otras activ. serv.comun.soc y personales (194)",12,,,,2,1,3,1,5
"Hogares privados con servicio doméstico (195)",24,1,,3,16,,2,2,
"Actividad economica no especificada (197)",56,5,,18,27,,6,,
