"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",305,,84,178,1,42,,
"Obreros construc.,conf.,papel, fab., instr. (099)",385,7,153,142,6,77,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2453,19,590,42,,1785,17,
"Otra (101)",1,1,,,,,,
"Ocupaciñn no especificada (102)",131,5,12,71,1,42,,
"Desocupado (103)",136,,,,,,,136
"Mujeres (104)",6522,113,192,2171,24,3935,37,50
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",89,81,,6,,2,,
"Técnicos de nivel medio y trab. asimilados (107)",15,11,,3,1,,,
"Jefes y empleados de oficina (108)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",124,3,2,79,2,38,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1746,,,1725,21,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",256,,18,151,,87,,
"Obreros construc.,conf.,papel, fab., instr. (112)",27,,2,20,,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",3925,7,157,23,,3701,37,
"Ocupaciñn no especificada (115)",281,2,13,164,,102,,
"Desocupado (116)",50,,,,,,,50
