"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por menor (148)",166,,1,1,,108,,10,2,44,,,
"Hoteles y restaurantes (149)",97,,,1,,86,,,,10,,,
"Trans., almac. y comunicaciones (150)",136,,,5,4,,,4,85,38,,,
"Activid.inmobil., empres. y alquileres (152)",105,,2,10,15,10,,12,38,18,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",47,12,,1,16,,,,4,10,4,,
"Enseñanza (154)",118,3,110,,2,,,,1,2,,,
"Servicios sociales y de salud (155)",17,,7,7,2,1,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",18,,,3,,,,,,15,,,
"Hogares privados con servicio doméstico (157)",175,,,,,,,,,175,,,
"Actividad economica no especificada (159)",335,,,,,,,,,,,335,
"Desocupado (160)",499,,,,,,,,,,,,499
"Hombres (161)",9370,14,134,241,131,128,4646,946,741,1844,4,120,421
"Agric., ganadería, caza y silvicultura (162)",5880,,,4,,,4645,2,4,1225,,,
"Pesca (163)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (164)",1796,,58,202,101,11,,716,402,306,,,
"Industrias manufactureras (165)",183,,4,10,,,,154,4,11,,,
"Construcción (167)",415,,3,3,2,,,13,199,195,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",149,,,3,,69,,45,4,28,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",37,,,1,,1,,34,1,,,,
"Comercio al por mayor (170)",10,,,1,,6,,1,1,1,,,
"Comercio al por menor (171)",102,,,1,,62,,10,2,27,,,
"Hoteles y restaurantes (172)",41,,,1,,37,,,,3,,,
"Trans., almac. y comunicaciones (173)",133,,,3,4,,,4,85,37,,,
"Activid.inmobil., empres. y alquileres (175)",96,,1,10,11,10,,12,38,14,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",40,11,,1,11,,,,4,9,4,,
"Enseñanza (177)",73,3,65,,2,,,,1,2,,,
"Servicios sociales y de salud (178)",6,,3,2,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",11,,,2,,,,,,9,,,
"Hogares privados con servicio doméstico (180)",5,,,,,,,,,5,,,
"Actividad economica no especificada (182)",120,,,,,,,,,,,120,
"Desocupado (183)",421,,,,,,,,,,,,421
"Mujeres (184)",1177,1,65,20,17,101,169,92,3,416,,215,78
"Agric., ganadería, caza y silvicultura (185)",366,,,,,,169,,,197,,,
"Explotación de minas y canteras (187)",84,,14,11,6,2,,38,2,11,,,
"Industrias manufactureras (188)",55,,,1,,,,54,,,,,
"Construcción (190)",3,,,,,,,,1,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",68,,1,,,50,,,,17,,,
"Comercio al por mayor (193)",4,,,,,4,,,,,,,
"Comercio al por menor (194)",64,,1,,,46,,,,17,,,
"Hoteles y restaurantes (195)",56,,,,,49,,,,7,,,
"Trans., almac. y comunicaciones (196)",3,,,2,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (198)",9,,1,,4,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",7,1,,,5,,,,,1,,,
"Enseñanza (200)",45,,45,,,,,,,,,,
"Servicios sociales y de salud (201)",11,,4,5,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",7,,,1,,,,,,6,,,
"Hogares privados con servicio doméstico (203)",170,,,,,,,,,170,,,
"Actividad economica no especificada (205)",215,,,,,,,,,,,215,
"Desocupado (206)",78,,,,,,,,,,,,78
