"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",44,44,44,,,,,,,,,
"De 15 a 19 años (022)",44,43,35,4,2,2,,,,,1,14
"De 20 a 24 años (023)",28,24,4,6,10,3,1,,,,4,39
"De 25 a 29 años (024)",48,44,,7,19,11,7,,,,4,108
"De 30 a 34 años (025)",46,42,1,5,6,10,14,5,1,,4,151
"De 35 a 39 años (026)",25,25,2,2,4,4,7,6,,,,88
"Primaria (030)",22661,22297,5956,2454,2961,2741,4158,2293,1127,607,364,66008
"De 12 a 14 años (031)",3861,3830,3813,16,1,,,,,,31,18
"De 15 a 19 años (032)",1875,1837,1340,416,74,6,1,,,,38,586
"De 20 a 24 años (033)",2076,1977,323,769,658,183,42,2,,,99,2821
"De 25 a 29 años (034)",2392,2331,113,475,789,591,333,25,5,,61,5438
"De 30 a 34 años (035)",2516,2481,74,262,549,659,751,169,14,3,35,7821
"De 35 a 39 años (036)",2361,2335,57,146,319,495,897,318,88,15,26,9150
"De 40 a 44 años (037)",2140,2118,64,106,195,316,739,457,179,62,22,9844
"De 45 a 49 años (038)",1535,1526,33,74,108,204,450,383,202,72,9,7900
"De 50 y más años (039)",3905,3862,139,190,268,287,945,939,639,455,43,22430
"Secundaria (040)",26223,25656,14129,4037,3040,1869,1715,603,182,81,567,29430
"De 12 a 14 años (041)",4455,4430,4410,13,7,,,,,,25,27
"De 15 a 19 años (042)",8583,8512,7703,719,73,16,1,,,,71,917
"De 20 a 24 años (043)",4069,3808,1474,1632,582,106,11,3,,,261,3180
"De 25 a 29 años (044)",2576,2458,272,903,853,332,92,6,,,118,4023
"De 30 a 34 años (045)",1872,1833,93,353,694,418,245,27,2,1,39,4230
"De 35 a 39 años (046)",1443,1424,61,171,374,396,366,47,7,2,19,4051
"De 40 a 44 años (047)",1057,1043,35,86,191,297,311,93,26,4,14,3565
"De 45 a 49 años (048)",744,738,19,66,109,149,263,100,23,9,6,2814
"De 50 y más años (049)",1424,1410,62,94,157,155,426,327,124,65,14,6623
"Sup. no Univ. incompleta (050)",4072,3727,1904,829,534,239,175,29,13,4,345,3715
"De 15 a 19 años (052)",576,573,539,30,3,1,,,,,3,39
"De 20 a 24 años (053)",1626,1430,1071,309,41,7,2,,,,196,421
"De 25 a 29 años (054)",766,677,213,282,148,25,9,,,,89,691
"De 30 a 34 años (055)",407,391,50,121,146,54,18,1,,1,16,666
"De 35 a 39 años (056)",298,288,16,54,101,70,44,3,,,10,666
"De 40 a 44 años (057)",155,151,7,12,43,38,43,6,1,1,4,460
"De 45 a 49 años (058)",101,96,6,10,28,25,20,4,3,,5,281
"De 50 y más años (059)",143,121,2,11,24,19,39,15,9,2,22,491
"Sup. no Univ. completa (060)",5227,4881,1125,1487,1133,569,403,111,38,15,346,8389
"De 20 a 24 años (063)",680,570,394,148,23,2,3,,,,110,215
"De 25 a 29 años (064)",1255,1103,403,525,141,24,8,2,,,152,924
"De 30 a 34 años (065)",1096,1056,179,424,345,86,22,,,,40,1465
"De 35 a 39 años (066)",801,783,70,210,283,148,69,3,,,18,1533
"De 40 a 44 años (067)",506,497,27,81,176,119,79,13,2,,9,1215
"De 45 a 49 años (068)",358,350,18,53,97,89,80,12,1,,8,942
"De 50 y más años (069)",531,522,34,46,68,101,142,81,35,15,9,2095
"Sup. Univ. incompleta (070)",5242,4774,2986,801,478,279,185,32,8,5,468,3710
"De 15 a 19 años (072)",1003,995,957,33,3,2,,,,,8,45
"De 20 a 24 años (073)",2159,1872,1569,265,32,2,3,1,,,287,354
"De 25 a 29 años (074)",850,720,345,257,102,14,2,,,,130,511
"De 30 a 34 años (075)",353,330,71,114,100,33,12,,,,23,464
"De 35 a 39 años (076)",226,218,25,49,79,49,14,2,,,8,425
"De 40 a 44 años (077)",213,209,7,39,66,59,34,3,1,,4,519
"De 45 a 49 años (078)",166,162,6,16,36,50,48,5,1,,4,482
"De 50 y más años (079)",272,268,6,28,60,70,72,21,6,5,4,910
"Sup. Univ. completa (080)",6856,6301,1452,1729,1550,913,508,114,30,5,555,10765
"De 20 a 24 años (083)",463,359,255,87,11,4,2,,,,104,130
"De 25 a 29 años (084)",1251,1024,559,341,102,17,5,,,,227,617
"De 30 a 34 años (085)",1389,1266,316,537,321,74,16,2,,,123,1478
"De 35 a 39 años (086)",1134,1094,131,339,394,188,39,3,,,40,1869
"De 40 a 44 años (087)",877,854,76,187,307,185,92,6,1,,23,1792
"De 45 a 49 años (088)",584,575,38,98,182,166,80,10,1,,9,1368
"De 50 y más años (089)",1158,1129,77,140,233,279,274,93,28,5,29,3511
,,,,,,,,,,,,
"URBANA (100)",62944,60570,22641,9550,8503,5891,6925,3846,1991,1223,2374,130000
"De 12 a 14 años (101)",5995,5954,5929,20,5,,,,,,41,30
"De 15 a 19 años (102)",9455,9389,8512,757,95,22,3,,,,66,1025
"De 20 a 24 años (103)",8908,8013,4561,2384,854,174,35,5,,,895,4795
"De 25 a 29 años (104)",7526,6833,1796,2404,1666,682,265,17,3,,693,9033
"De 30 a 34 años (105)",6485,6231,739,1655,1903,1041,757,121,12,3,254,12727
"De 35 a 39 años (106)",5498,5390,341,892,1472,1190,1157,282,47,9,108,14688
"De 40 a 44 años (107)",4643,4571,203,469,956,965,1202,536,188,52,72,16100
"De 45 a 49 años (108)",3509,3468,124,299,564,670,930,557,239,85,41,14075
"De 50 y más años (109)",10925,10721,436,670,988,1147,2576,2328,1502,1074,204,57527
"Sin nivel (110)",6367,6216,329,326,440,521,1380,1477,1009,734,151,35379
"De 12 a 14 años (111)",22,22,21,1,,,,,,,,1
"De 15 a 19 años (112)",51,49,31,16,1,,1,,,,2,22
"De 20 a 24 años (113)",56,47,19,12,11,3,1,1,,,9,53
"De 25 a 29 años (114)",136,130,15,24,26,32,28,3,2,,6,330
"De 30 a 34 años (115)",240,230,21,23,35,41,85,20,4,1,10,759
"De 35 a 39 años (116)",320,313,14,12,38,51,106,77,14,1,7,1330
"De 40 a 44 años (117)",515,506,19,18,43,52,157,135,59,23,9,2583
"De 45 a 49 años (118)",557,549,21,19,41,43,125,164,89,47,8,3122
"De 50 y más años (119)",4470,4370,168,201,245,299,877,1077,841,662,100,27179
"Educacion Inicial (120)",60,56,20,5,9,9,9,4,,,4,114
"De 12 a 14 años (121)",10,10,10,,,,,,,,,
"De 15 a 19 años (122)",9,9,7,,1,1,,,,,,5
"De 20 a 24 años (123)",2,1,1,,,,,,,,1,
"De 25 a 29 años (124)",11,9,,2,4,2,1,,,,2,20
"De 30 a 34 años (125)",15,14,,1,2,5,4,2,,,1,51
"De 35 a 39 años (126)",13,13,2,2,2,1,4,2,,,,38
"Primaria (130)",13223,13068,3133,1162,1697,1704,2720,1535,730,387,155,42078
"De 12 a 14 años (131)",2218,2197,2191,6,,,,,,,21,6
"De 15 a 19 años (132)",717,710,532,146,27,4,1,,,,7,216
"De 20 a 24 años (133)",800,773,136,286,266,68,16,1,,,27,1094
"De 25 a 29 años (134)",1144,1120,56,237,394,290,134,8,1,,24,2523
"De 30 a 34 años (135)",1396,1379,29,142,345,388,394,74,6,1,17,4228
"De 35 a 39 años (136)",1432,1420,34,80,233,332,557,151,27,6,12,5231
"De 40 a 44 años (137)",1425,1411,42,63,144,231,514,293,99,25,14,6288
"De 45 a 49 años (138)",1056,1053,19,49,78,156,331,267,123,30,3,5246
"De 50 y más años (139)",3035,3005,94,153,210,235,773,741,474,325,30,17246
"Secundaria (140)",22266,21857,11843,3297,2696,1674,1562,548,164,73,409,26161
"De 12 a 14 años (141)",3745,3725,3707,13,5,,,,,,20,23
"De 15 a 19 años (142)",7128,7081,6471,535,60,14,1,,,,47,701
"De 20 a 24 años (143)",3260,3068,1197,1300,473,88,8,2,,,192,2557
"De 25 a 29 años (144)",2188,2109,231,762,754,278,80,4,,,79,3461
"De 30 a 34 años (145)",1631,1602,79,309,622,362,206,22,2,,29,3664
"De 35 a 39 años (146)",1306,1289,53,154,346,361,325,42,6,2,17,3653
"De 40 a 44 años (147)",967,957,29,73,180,281,285,81,25,3,10,3268
"De 45 a 49 años (148)",703,698,18,57,106,142,251,95,21,8,5,2669
"De 50 y más años (149)",1338,1328,58,94,150,148,406,302,110,60,10,6165
"Sup. no Univ. incompleta (150)",3916,3593,1838,787,521,234,169,27,13,4,323,3594
"De 15 a 19 años (152)",555,553,521,28,3,1,,,,,2,37
"De 20 a 24 años (153)",1555,1373,1030,294,40,7,2,,,,182,404
"De 25 a 29 años (154)",738,652,207,269,144,25,7,,,,86,662
"De 30 a 34 años (155)",391,378,50,113,141,54,18,1,,1,13,648
"De 35 a 39 años (156)",286,277,15,52,100,65,43,2,,,9,636
"De 40 a 44 años (157)",155,151,7,12,43,38,43,6,1,1,4,460
"De 45 a 49 años (158)",97,92,6,9,27,25,18,4,3,,5,270
"De 50 y más años (159)",139,117,2,10,23,19,38,14,9,2,22,477
"Sup. no Univ. completa (160)",5132,4803,1091,1462,1125,565,399,109,37,15,329,8298
"De 20 a 24 años (163)",655,552,381,143,23,2,3,,,,103,210
"De 25 a 29 años (164)",1229,1084,394,515,141,24,8,2,,,145,914
"De 30 a 34 años (165)",1082,1043,174,421,341,85,22,,,,39,1451
"De 35 a 39 años (166)",791,774,67,207,282,146,69,3,,,17,1522
"De 40 a 44 años (167)",498,489,25,79,174,119,78,12,2,,9,1199
"De 45 a 49 años (168)",353,346,18,52,96,89,78,12,1,,7,930
"De 50 y más años (169)",524,515,32,45,68,100,141,80,34,15,9,2072
"Sup. Univ. incompleta (170)",5179,4722,2948,797,474,275,183,32,8,5,457,3678
"De 15 a 19 años (172)",995,987,950,32,3,2,,,,,8,44
"De 20 a 24 años (173)",2123,1844,1544,264,30,2,3,1,,,279,349
"De 25 a 29 años (174)",842,715,341,257,101,14,2,,,,127,509
"De 30 a 34 años (175)",352,329,71,113,100,33,12,,,,23,463
"De 35 a 39 años (176)",224,216,25,49,79,47,14,2,,,8,419
"De 40 a 44 años (177)",212,208,7,38,66,59,34,3,1,,4,518
"De 45 a 49 años (178)",162,158,5,16,35,49,47,5,1,,4,473
"De 50 y más años (179)",269,265,5,28,60,69,71,21,6,5,4,903
"Sup. Univ. completa (180)",6801,6255,1439,1714,1541,909,503,114,30,5,546,10698
"De 20 a 24 años (183)",457,355,253,85,11,4,2,,,,102,128
"De 25 a 29 años (184)",1238,1014,552,338,102,17,5,,,,224,614
"De 30 a 34 años (185)",1378,1256,315,533,317,73,16,2,,,122,1463
"De 35 a 39 años (186)",1126,1088,131,336,392,187,39,3,,,38,1859
"De 40 a 44 años (187)",871,849,74,186,306,185,91,6,1,,22,1784
"De 45 a 49 años (188)",581,572,37,97,181,166,80,10,1,,9,1365
"De 50 y más años (189)",1150,1121,77,139,232,277,270,93,28,5,29,3485
,,,,,,,,,,,,
"RURAL (200)",21052,20500,5798,2564,2154,1806,3017,2214,1605,1342,552,68695
"De 12 a 14 años (201)",2420,2405,2390,11,4,,,,,,15,19
"De 15 a 19 años (202)",2764,2706,2149,485,65,7,,,,,58,636
"De 20 a 24 años (203)",2402,2219,579,892,557,150,38,3,,,183,2636
"De 25 a 29 años (204)",2031,1928,145,457,575,427,289,28,7,,103,4351
"De 30 a 34 años (205)",1873,1822,88,213,359,405,560,172,21,4,51,5915
"De 35 a 39 años (206)",1627,1597,47,121,159,275,552,298,112,33,30,6930
"De 40 a 44 años (207)",1457,1434,50,88,91,143,408,363,191,100,23,7624
"De 45 a 49 años (208)",1191,1174,30,64,66,93,262,261,238,160,17,7150
"De 50 y más años (209)",5287,5215,320,233,278,306,908,1089,1036,1045,72,33434
"Sin nivel (210)",7113,6996,472,427,480,536,1389,1390,1188,1114,117,40899
"De 12 a 14 años (211)",33,33,31,1,1,,,,,,,3
"De 15 a 19 años (212)",87,86,56,24,4,2,,,,,1,38
"De 20 a 24 años (213)",153,145,31,48,43,14,8,1,,,8,218
"De 25 a 29 años (214)",283,274,21,47,61,63,70,9,3,,9,742
"De 30 a 34 años (215)",439,424,22,29,66,71,154,69,12,1,15,1608
"De 35 a 39 años (216)",517,507,12,30,39,64,167,121,50,24,10,2506
"De 40 a 44 años (217)",637,627,18,28,26,42,155,186,110,62,10,3746
"De 45 a 49 años (218)",655,646,13,27,29,37,126,140,157,117,9,4316
"De 50 y más años (219)",4309,4254,268,193,211,243,709,864,856,910,55,27722
"Educacion Inicial (220)",175,166,66,19,32,21,20,7,1,,9,286
"De 12 a 14 años (221)",34,34,34,,,,,,,,,
"De 15 a 19 años (222)",35,34,28,4,1,1,,,,,1,9
"De 20 a 24 años (223)",26,23,3,6,10,3,1,,,,3,39
"De 25 a 29 años (224)",37,35,,5,15,9,6,,,,2,88
"De 30 a 34 años (225)",31,28,1,4,4,5,10,3,1,,3,100
"De 35 a 39 años (226)",12,12,,,2,3,3,4,,,,50
"Primaria (230)",9438,9229,2823,1292,1264,1037,1438,758,397,220,209,23930
"De 12 a 14 años (231)",1643,1633,1622,10,1,,,,,,10,12
"De 15 a 19 años (232)",1158,1127,808,270,47,2,,,,,31,370
"De 20 a 24 años (233)",1276,1204,187,483,392,115,26,1,,,72,1727
"De 25 a 29 años (234)",1248,1211,57,238,395,301,199,17,4,,37,2915
"De 30 a 34 años (235)",1120,1102,45,120,204,271,357,95,8,2,18,3593
"De 35 a 39 años (236)",929,915,23,66,86,163,340,167,61,9,14,3919
"De 40 a 44 años (237)",715,707,22,43,51,85,225,164,80,37,8,3556
"De 45 a 49 años (238)",479,473,14,25,30,48,119,116,79,42,6,2654
"De 50 y más años (239)",870,857,45,37,58,52,172,198,165,130,13,5184
"Secundaria (240)",3957,3799,2286,740,344,195,153,55,18,8,158,3269
"De 12 a 14 años (241)",710,705,703,,2,,,,,,5,4
"De 15 a 19 años (242)",1455,1431,1232,184,13,2,,,,,24,216
"De 20 a 24 años (243)",809,740,277,332,109,18,3,1,,,69,623
"De 25 a 29 años (244)",388,349,41,141,99,54,12,2,,,39,562
"De 30 a 34 años (245)",241,231,14,44,72,56,39,5,,1,10,566
"De 35 a 39 años (246)",137,135,8,17,28,35,41,5,1,,2,398
"De 40 a 44 años (247)",90,86,6,13,11,16,26,12,1,1,4,297
"De 45 a 49 años (248)",41,40,1,9,3,7,12,5,2,1,1,145
"De 50 y más años (249)",86,82,4,,7,7,20,25,14,5,4,458
"Sup. no Univ. incompleta (250)",156,134,66,42,13,5,6,2,,,22,121
"De 15 a 19 años (252)",21,20,18,2,,,,,,,1,2
"De 20 a 24 años (253)",71,57,41,15,1,,,,,,14,17
"De 25 a 29 años (254)",28,25,6,13,4,,2,,,,3,29
"De 30 a 34 años (255)",16,13,,8,5,,,,,,3,18
"De 35 a 39 años (256)",12,11,1,2,1,5,1,1,,,1,30
"De 45 a 49 años (258)",4,4,,1,1,,2,,,,,11
"De 50 y más años (259)",4,4,,1,1,,1,1,,,,14
"Sup. no Univ. completa (260)",95,78,34,25,8,4,4,2,1,,17,91
"De 20 a 24 años (263)",25,18,13,5,,,,,,,7,5
"De 25 a 29 años (264)",26,19,9,10,,,,,,,7,10
"De 30 a 34 años (265)",14,13,5,3,4,1,,,,,1,14
"De 35 a 39 años (266)",10,9,3,3,1,2,,,,,1,11
"De 40 a 44 años (267)",8,8,2,2,2,,1,1,,,,16
"De 45 a 49 años (268)",5,4,,1,1,,2,,,,1,12
"De 50 y más años (269)",7,7,2,1,,1,1,1,1,,,23
"Sup. Univ. incompleta (270)",63,52,38,4,4,4,2,,,,11,32
"De 15 a 19 años (272)",8,8,7,1,,,,,,,,1
"De 20 a 24 años (273)",36,28,25,1,2,,,,,,8,5
"De 25 a 29 años (274)",8,5,4,,1,,,,,,3,2
"De 30 a 34 años (275)",1,1,,1,,,,,,,,1
"De 35 a 39 años (276)",2,2,,,,2,,,,,,6
"De 40 a 44 años (277)",1,1,,1,,,,,,,,1
"De 45 a 49 años (278)",4,4,1,,1,1,1,,,,,9
"De 50 y más años (279)",3,3,1,,,1,1,,,,,7
"Sup. Univ. completa (280)",55,46,13,15,9,4,5,,,,9,67
"De 20 a 24 años (283)",6,4,2,2,,,,,,,2,2
"De 25 a 29 años (284)",13,10,7,3,,,,,,,3,3
"De 30 a 34 años (285)",11,10,1,4,4,1,,,,,1,15
"De 35 a 39 años (286)",8,6,,3,2,1,,,,,2,10
"De 40 a 44 años (287)",6,5,2,1,1,,1,,,,1,8
"De 45 a 49 años (288)",3,3,1,1,1,,,,,,,3
"De 50 y más años (289)",8,8,,1,1,2,4,,,,,26
