"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",1487,,,9,50,202,676,550
"De 15 a 19 años (052)",34,,,,,,19,15
"De 20 a 24 años (053)",405,,,,,,171,234
"De 25 a 29 años (054)",336,,,,,7,195,134
"De 30 a 34 años (055)",264,,,,,43,155,66
"De 35 a 39 años (056)",196,,,,1,55,97,43
"De 40 a 44 años (057)",111,,,,9,43,27,32
"De 45 a 49 años (058)",65,,,,15,31,9,10
"De 50 y más años (059)",76,,,9,25,23,3,16
"Sup. no Univ. completa (060)",1985,,1,17,83,343,833,708
"De 20 a 24 años (063)",262,,,,,2,94,166
"De 25 a 29 años (064)",517,,,,,14,277,226
"De 30 a 34 años (065)",416,,,,,54,229,133
"De 35 a 39 años (066)",339,,,,,91,152,96
"De 40 a 44 años (067)",209,,,,15,89,69,36
"De 45 a 49 años (068)",112,,,,25,60,10,17
"De 50 y más años (069)",130,,1,17,43,33,2,34
"Sup. Univ. incompleta (070)",1695,,1,7,57,241,656,733
"De 15 a 19 años (072)",31,,,,,,7,24
"De 20 a 24 años (073)",492,,,,,1,151,340
"De 25 a 29 años (074)",355,,,,,6,188,161
"De 30 a 34 años (075)",245,,,,,29,141,75
"De 35 a 39 años (076)",247,,,,2,69,122,54
"De 40 a 44 años (077)",139,,,,1,65,36,37
"De 45 a 49 años (078)",79,,,,15,40,10,14
"De 50 y más años (079)",107,,1,7,39,31,1,28
"Sup. Univ. completa (080)",4201,,2,34,223,766,1581,1595
"De 20 a 24 años (083)",344,,,,,,95,249
"De 25 a 29 años (084)",969,,,,,20,413,536
"De 30 a 34 años (085)",892,,,,,90,474,328
"De 35 a 39 años (086)",714,,,,5,168,375,166
"De 40 a 44 años (087)",559,,,,31,222,170,136
"De 45 a 49 años (088)",367,,,2,69,160,49,87
"De 50 y más años (089)",356,,2,32,118,106,5,93
,,,,,,,,
"URBANA (100)",29150,67,357,1083,2757,6061,10461,8364
"De 12 a 14 años (101)",43,,,,,,1,42
"De 15 a 19 años (102)",576,,,,,,315,261
"De 20 a 24 años (103)",3388,,,,,9,1700,1679
"De 25 a 29 años (104)",4378,,,,,148,2589,1641
"De 30 a 34 años (105)",4031,,,,,619,2359,1053
"De 35 a 39 años (106)",3976,,,,33,1201,1926,816
"De 40 a 44 años (107)",3286,,,,182,1425,1068,611
"De 45 a 49 años (108)",2595,,,6,447,1284,427,431
"De 50 y más años (109)",6877,67,357,1077,2095,1375,76,1830
"Sin nivel (110)",2789,44,200,407,560,413,259,906
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",11,,,,,,5,6
"De 20 a 24 años (113)",47,,,,,,29,18
"De 25 a 29 años (114)",47,,,,,1,34,12
"De 30 a 34 años (115)",82,,,,,13,43,26
"De 35 a 39 años (116)",95,,,,,26,41,28
"De 40 a 44 años (117)",147,,,,5,51,58,33
"De 45 a 49 años (118)",187,,,,24,87,39,37
"De 50 y más años (119)",2172,44,200,407,531,235,10,745
"Educacion Inicial (120)",23,,,,,3,13,7
"De 12 a 14 años (121)",1,,,,,,,1
"De 20 a 24 años (123)",3,,,,,,3,
"De 25 a 29 años (124)",8,,,,,,5,3
"De 30 a 34 años (125)",7,,,,,2,3,2
"De 35 a 39 años (126)",4,,,,,1,2,1
"Primaria (130)",7345,22,138,487,1133,2014,1989,1562
"De 12 a 14 años (131)",11,,,,,,,11
"De 15 a 19 años (132)",68,,,,,,41,27
"De 20 a 24 años (133)",299,,,,,3,187,109
"De 25 a 29 años (134)",494,,,,,25,349,120
"De 30 a 34 años (135)",669,,,,,111,413,145
"De 35 a 39 años (136)",959,,,,7,305,457,190
"De 40 a 44 años (137)",940,,,,40,425,333,142
"De 45 a 49 años (138)",910,,,,126,482,176,126
"De 50 y más años (139)",2995,22,138,487,960,663,33,692
"Secundaria (140)",10130,1,16,123,658,2130,4644,2558
"De 12 a 14 años (141)",30,,,,,,1,29
"De 15 a 19 años (142)",437,,,,,,246,191
"De 20 a 24 años (143)",1688,,,,,4,1017,667
"De 25 a 29 años (144)",1805,,,,,77,1189,539
"De 30 a 34 años (145)",1540,,,,,283,948,309
"De 35 a 39 años (146)",1473,,,,18,499,704,252
"De 40 a 44 años (147)",1207,,,,83,544,379,201
"De 45 a 49 años (148)",893,,,4,175,433,138,143
"De 50 y más años (149)",1057,1,16,119,382,290,22,227
"Sup. no Univ. incompleta (150)",1355,,,9,49,187,622,488
"De 15 a 19 años (152)",31,,,,,,16,15
"De 20 a 24 años (153)",355,,,,,,149,206
"De 25 a 29 años (154)",301,,,,,6,180,115
"De 30 a 34 años (155)",243,,,,,39,145,59
"De 35 a 39 años (156)",188,,,,1,53,94,40
"De 40 a 44 años (157)",105,,,,9,39,27,30
"De 45 a 49 años (158)",57,,,,14,27,8,8
"De 50 y más años (159)",75,,,9,25,23,3,15
"Sup. no Univ. completa (160)",1870,,,16,79,330,788,657
"De 20 a 24 años (163)",238,,,,,1,88,149
"De 25 a 29 años (164)",475,,,,,14,255,206
"De 30 a 34 años (165)",398,,,,,53,220,125
"De 35 a 39 años (166)",322,,,,,87,144,91
"De 40 a 44 años (167)",204,,,,13,86,69,36
"De 45 a 49 años (168)",109,,,,24,58,10,17
"De 50 y más años (169)",124,,,16,42,31,2,33
"Sup. Univ. incompleta (170)",1577,,1,7,56,229,617,667
"De 15 a 19 años (172)",29,,,,,,7,22
"De 20 a 24 años (173)",438,,,,,1,138,299
"De 25 a 29 años (174)",330,,,,,5,179,146
"De 30 a 34 años (175)",229,,,,,29,131,69
"De 35 a 39 años (176)",236,,,,2,65,116,53
"De 40 a 44 años (177)",133,,,,1,60,36,36
"De 45 a 49 años (178)",77,,,,15,39,9,14
"De 50 y más años (179)",105,,1,7,38,30,1,28
"Sup. Univ. completa (180)",4061,,2,34,222,755,1529,1519
"De 20 a 24 años (183)",320,,,,,,89,231
"De 25 a 29 años (184)",918,,,,,20,398,500
"De 30 a 34 años (185)",863,,,,,89,456,318
"De 35 a 39 años (186)",699,,,,5,165,368,161
"De 40 a 44 años (187)",550,,,,31,220,166,133
"De 45 a 49 años (188)",362,,,2,69,158,47,86
"De 50 y más años (189)",349,,2,32,117,103,5,90
,,,,,,,,
"RURAL (200)",8233,22,101,341,758,1770,3127,2114
"De 12 a 14 años (201)",13,,,,,,,13
"De 15 a 19 años (202)",224,,,,,,137,87
"De 20 a 24 años (203)",1103,,,,,6,639,458
"De 25 a 29 años (204)",1231,,,,,58,792,381
"De 30 a 34 años (205)",960,,,,,157,584,219
"De 35 a 39 años (206)",1039,,,,12,319,517,191
"De 40 a 44 años (207)",849,,,,42,370,293,144
"De 45 a 49 años (208)",686,,,1,99,375,132,79
"De 50 y más años (209)",2128,22,101,340,605,485,33,542
"Sin nivel (210)",1661,18,74,235,338,339,244,413
"De 15 a 19 años (212)",6,,,,,,6,
"De 20 a 24 años (213)",28,,,,,,19,9
"De 25 a 29 años (214)",64,,,,,2,47,15
"De 30 a 34 años (215)",62,,,,,8,34,20
"De 35 a 39 años (216)",101,,,,3,23,52,23
"De 40 a 44 años (217)",116,,,,5,45,43,23
"De 45 a 49 años (218)",136,,,,18,72,34,12
"De 50 y más años (219)",1148,18,74,235,312,189,9,311
"Educacion Inicial (220)",14,,,,,,11,3
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",5,,,,,,2,3
"De 25 a 29 años (224)",5,,,,,,5,
"De 30 a 34 años (225)",3,,,,,,3,
"Primaria (230)",3451,3,24,95,342,940,1310,737
"De 12 a 14 años (231)",6,,,,,,,6
"De 15 a 19 años (232)",62,,,,,,38,24
"De 20 a 24 años (233)",288,,,,,1,183,104
"De 25 a 29 años (234)",418,,,,,18,299,101
"De 30 a 34 años (235)",405,,,,,58,263,84
"De 35 a 39 años (236)",529,,,,3,162,271,93
"De 40 a 44 años (237)",480,,,,20,215,166,79
"De 45 a 49 años (238)",404,,,,58,227,72,47
"De 50 y más años (239)",859,3,24,95,261,259,18,199
"Secundaria (240)",2602,1,2,10,71,440,1372,706
"De 12 a 14 años (241)",7,,,,,,,7
"De 15 a 19 años (242)",150,,,,,,89,61
"De 20 a 24 años (243)",630,,,,,4,388,238
"De 25 a 29 años (244)",591,,,,,36,380,175
"De 30 a 34 años (245)",406,,,,,85,237,84
"De 35 a 39 años (246)",358,,,,6,121,170,61
"De 40 a 44 años (247)",227,,,,15,96,80,36
"De 45 a 49 años (248)",128,,,1,21,67,22,17
"De 50 y más años (249)",105,1,2,9,29,31,6,27
"Sup. no Univ. incompleta (250)",132,,,,1,15,54,62
"De 15 a 19 años (252)",3,,,,,,3,
"De 20 a 24 años (253)",50,,,,,,22,28
"De 25 a 29 años (254)",35,,,,,1,15,19
"De 30 a 34 años (255)",21,,,,,4,10,7
"De 35 a 39 años (256)",8,,,,,2,3,3
"De 40 a 44 años (257)",6,,,,,4,,2
"De 45 a 49 años (258)",8,,,,1,4,1,2
"De 50 y más años (259)",1,,,,,,,1
"Sup. no Univ. completa (260)",115,,1,1,4,13,45,51
"De 20 a 24 años (263)",24,,,,,1,6,17
"De 25 a 29 años (264)",42,,,,,,22,20
"De 30 a 34 años (265)",18,,,,,1,9,8
"De 35 a 39 años (266)",17,,,,,4,8,5
"De 40 a 44 años (267)",5,,,,2,3,,
"De 45 a 49 años (268)",3,,,,1,2,,
"De 50 y más años (269)",6,,1,1,1,2,,1
"Sup. Univ. incompleta (270)",118,,,,1,12,39,66
"De 15 a 19 años (272)",2,,,,,,,2
"De 20 a 24 años (273)",54,,,,,,13,41
"De 25 a 29 años (274)",25,,,,,1,9,15
"De 30 a 34 años (275)",16,,,,,,10,6
"De 35 a 39 años (276)",11,,,,,4,6,1
"De 40 a 44 años (277)",6,,,,,5,,1
"De 45 a 49 años (278)",2,,,,,1,1,
"De 50 y más años (279)",2,,,,1,1,,
"Sup. Univ. completa (280)",140,,,,1,11,52,76
"De 20 a 24 años (283)",24,,,,,,6,18
"De 25 a 29 años (284)",51,,,,,,15,36
"De 30 a 34 años (285)",29,,,,,1,18,10
"De 35 a 39 años (286)",15,,,,,3,7,5
"De 40 a 44 años (287)",9,,,,,2,4,3
"De 45 a 49 años (288)",5,,,,,2,2,1
"De 50 y más años (289)",7,,,,1,3,,3
