"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",2,2,,,,1,1,,,,,7
"Primaria (030)",1226,1217,231,76,113,131,242,201,120,103,9,5258
"De 12 a 14 años (031)",144,144,144,,,,,,,,,
"De 15 a 19 años (032)",46,45,30,11,4,,,,,,1,19
"De 20 a 24 años (033)",43,43,4,12,17,7,3,,,,,80
"De 25 a 29 años (034)",65,65,6,8,18,15,13,5,,,,173
"De 30 a 34 años (035)",85,81,8,5,15,24,20,5,3,1,4,264
"De 35 a 39 años (036)",71,70,2,4,7,14,30,9,4,,1,288
"De 40 a 44 años (037)",104,104,2,4,9,10,27,41,9,2,,536
"De 45 a 49 años (038)",100,99,1,2,6,8,33,21,20,8,1,582
"De 50 y más años (039)",568,566,34,30,37,53,116,120,84,92,2,3316
"Secundaria (040)",1427,1380,564,219,186,127,179,66,25,14,47,2525
"De 12 a 14 años (041)",224,222,220,2,,,,,,,2,2
"De 15 a 19 años (042)",320,317,279,33,5,,,,,,3,43
"De 20 a 24 años (043)",204,187,39,96,47,4,1,,,,17,206
"De 25 a 29 años (044)",158,148,8,48,48,33,10,1,,,10,290
"De 30 a 34 años (045)",116,109,3,18,37,25,23,3,,,7,281
"De 35 a 39 años (046)",129,126,4,9,25,30,47,10,1,,3,428
"De 40 a 44 años (047)",96,95,2,9,8,15,39,16,4,2,1,399
"De 45 a 49 años (048)",64,63,2,1,4,10,25,9,7,5,1,317
"De 50 y más años (049)",116,113,7,3,12,10,34,27,13,7,3,559
"Sup. no Univ. incompleta (050)",159,152,52,40,22,16,17,4,1,,7,240
"De 15 a 19 años (052)",20,20,17,3,,,,,,,,3
"De 20 a 24 años (053)",49,46,22,18,6,,,,,,3,30
"De 25 a 29 años (054)",28,25,5,12,6,2,,,,,3,30
"De 30 a 34 años (055)",19,19,4,4,4,6,1,,,,,35
"De 35 a 39 años (056)",14,14,,1,3,5,4,1,,,,44
"De 40 a 44 años (057)",11,11,,1,2,2,4,2,,,,43
"De 45 a 49 años (058)",8,8,1,,1,1,4,,1,,,30
"De 50 y más años (059)",10,9,3,1,,,4,1,,,1,25
"Sup. no Univ. completa (060)",287,276,46,77,62,44,35,10,1,1,11,574
"De 20 a 24 años (063)",33,30,17,12,,1,,,,,3,15
"De 25 a 29 años (064)",61,59,17,29,12,1,,,,,2,56
"De 30 a 34 años (065)",50,46,6,11,21,6,2,,,,4,79
"De 35 a 39 años (066)",50,49,2,11,11,18,6,,1,,1,122
"De 40 a 44 años (067)",49,49,2,9,11,9,14,4,,,,146
"De 45 a 49 años (068)",23,23,1,2,4,6,7,2,,1,,84
"De 50 y más años (069)",21,20,1,3,3,3,6,4,,,1,72
"Sup. Univ. incompleta (070)",40,37,13,7,8,3,4,2,,,3,62
"De 15 a 19 años (072)",6,5,5,,,,,,,,1,
"De 20 a 24 años (073)",7,6,2,4,,,,,,,1,4
"De 25 a 29 años (074)",4,3,3,,,,,,,,1,
"De 30 a 34 años (075)",5,5,2,,2,1,,,,,,7
"De 35 a 39 años (076)",6,6,1,1,2,2,,,,,,11
"De 40 a 44 años (077)",4,4,,1,,,2,1,,,,15
"De 45 a 49 años (078)",5,5,,1,1,,2,1,,,,19
"De 50 y más años (079)",3,3,,,3,,,,,,,6
"Sup. Univ. completa (080)",129,126,26,31,31,20,15,3,,,3,234
"De 20 a 24 años (083)",6,6,4,2,,,,,,,,2
"De 25 a 29 años (084)",13,13,9,2,1,1,,,,,,7
"De 30 a 34 años (085)",14,13,2,7,3,1,,,,,1,16
"De 35 a 39 años (086)",27,27,5,6,7,6,3,,,,,50
"De 40 a 44 años (087)",31,30,1,7,10,6,3,3,,,1,76
"De 45 a 49 años (088)",14,13,3,4,4,,2,,,,1,20
"De 50 y más años (089)",24,24,2,3,6,6,7,,,,,63
,,,,,,,,,,,,
"URBANA (100)",2787,2729,686,355,346,293,445,300,162,142,58,8802
"De 12 a 14 años (101)",275,274,271,3,,,,,,,1,3
"De 15 a 19 años (102)",264,260,229,26,5,,,,,,4,36
"De 20 a 24 años (103)",254,235,70,110,45,8,2,,,,19,233
"De 25 a 29 años (104)",247,235,39,76,66,35,17,2,,,12,398
"De 30 a 34 años (105)",202,195,13,31,64,50,28,5,3,1,7,496
"De 35 a 39 años (106)",235,232,9,30,47,56,67,16,7,,3,743
"De 40 a 44 años (107)",247,245,6,24,32,42,75,48,11,7,2,1023
"De 45 a 49 años (108)",176,174,6,9,19,24,58,28,19,11,2,839
"De 50 y más años (109)",887,879,43,46,68,78,198,201,122,123,8,5031
"Sin nivel (110)",426,419,23,13,29,32,90,97,66,69,7,2547
"De 12 a 14 años (111)",2,2,2,,,,,,,,,
"De 15 a 19 años (112)",4,4,3,,1,,,,,,,2
"De 25 a 29 años (114)",7,6,1,,1,2,2,,,,1,18
"De 30 a 34 años (115)",7,7,2,,3,1,1,,,,,14
"De 35 a 39 años (116)",8,7,1,,,,1,2,3,,1,42
"De 40 a 44 años (117)",12,11,,,,4,3,,1,3,1,68
"De 45 a 49 años (118)",17,17,,,,1,4,7,3,2,,115
"De 50 y más años (119)",369,365,14,13,24,24,79,88,59,64,4,2288
"Educacion Inicial (120)",5,5,1,2,1,1,,,,,,7
"De 12 a 14 años (121)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (124)",1,1,,,1,,,,,,,2
"De 30 a 34 años (125)",1,1,,,,1,,,,,,3
"Primaria (130)",770,768,139,48,68,86,154,137,77,59,2,3342
"De 12 a 14 años (131)",98,98,98,,,,,,,,,
"De 15 a 19 años (132)",21,21,15,5,1,,,,,,,7
"De 20 a 24 años (133)",25,25,3,6,10,4,2,,,,,47
"De 25 a 29 años (134)",27,27,,3,9,6,8,1,,,,79
"De 30 a 34 años (135)",46,45,2,2,7,17,10,3,3,1,1,167
"De 35 a 39 años (136)",43,43,,4,5,7,19,5,3,,,179
"De 40 a 44 años (137)",72,72,1,1,7,9,18,27,7,2,,377
"De 45 a 49 años (138)",64,64,1,2,5,8,21,13,11,3,,342
"De 50 y más años (139)",374,373,19,25,24,35,76,88,53,53,1,2144
"Secundaria (140)",1051,1020,404,157,138,100,140,50,18,13,31,1939
"De 12 a 14 años (141)",174,173,171,2,,,,,,,1,2
"De 15 a 19 años (142)",216,213,191,19,3,,,,,,3,25
"De 20 a 24 años (143)",144,131,26,72,30,3,,,,,13,141
"De 25 a 29 años (144)",118,112,6,36,38,24,7,1,,,6,219
"De 30 a 34 años (145)",78,75,,11,27,19,16,2,,,3,199
"De 35 a 39 años (146)",98,96,3,7,21,21,35,8,1,,2,321
"De 40 a 44 años (147)",79,79,2,6,5,15,33,13,3,2,,335
"De 45 a 49 años (148)",49,48,,1,4,8,20,6,4,5,1,246
"De 50 y más años (149)",95,93,5,3,10,10,29,20,10,6,2,451
"Sup. no Univ. incompleta (150)",134,129,45,30,20,13,16,4,1,,5,213
"De 15 a 19 años (152)",17,17,15,2,,,,,,,,2
"De 20 a 24 años (153)",43,40,19,16,5,,,,,,3,26
"De 25 a 29 años (154)",20,18,5,7,5,1,,,,,2,20
"De 30 a 34 años (155)",16,16,2,3,4,6,1,,,,,34
"De 35 a 39 años (156)",12,12,,1,3,4,3,1,,,,37
"De 40 a 44 años (157)",10,10,,1,2,1,4,2,,,,40
"De 45 a 49 años (158)",8,8,1,,1,1,4,,1,,,30
"De 50 y más años (159)",8,8,3,,,,4,1,,,,24
"Sup. no Univ. completa (160)",259,251,42,72,57,41,28,10,,1,8,510
"De 20 a 24 años (163)",32,30,17,12,,1,,,,,2,15
"De 25 a 29 años (164)",58,56,16,28,11,1,,,,,2,53
"De 30 a 34 años (165)",39,36,4,9,18,5,,,,,3,60
"De 35 a 39 años (166)",47,47,1,11,11,18,6,,,,,113
"De 40 a 44 años (167)",44,44,2,8,10,7,13,4,,,,132
"De 45 a 49 años (168)",20,20,1,1,4,6,5,2,,1,,73
"De 50 y más años (169)",19,18,1,3,3,3,4,4,,,1,64
"Sup. Univ. incompleta (170)",30,27,10,5,7,1,4,,,,3,40
"De 15 a 19 años (172)",6,5,5,,,,,,,,1,
"De 20 a 24 años (173)",4,3,1,2,,,,,,,1,2
"De 25 a 29 años (174)",4,3,3,,,,,,,,1,
"De 30 a 34 años (175)",3,3,1,,2,,,,,,,4
"De 35 a 39 años (176)",3,3,,1,1,1,,,,,,6
"De 40 a 44 años (177)",3,3,,1,,,2,,,,,9
"De 45 a 49 años (178)",4,4,,1,1,,2,,,,,13
"De 50 y más años (179)",3,3,,,3,,,,,,,6
"Sup. Univ. completa (180)",112,110,22,28,26,19,13,2,,,2,204
"De 20 a 24 años (183)",4,4,3,1,,,,,,,,1
"De 25 a 29 años (184)",12,12,8,2,1,1,,,,,,7
"De 30 a 34 años (185)",12,12,2,6,3,1,,,,,,15
"De 35 a 39 años (186)",24,24,4,6,6,5,3,,,,,45
"De 40 a 44 años (187)",27,26,1,7,8,6,2,2,,,1,62
"De 45 a 49 años (188)",14,13,3,4,4,,2,,,,1,20
"De 50 y más años (189)",19,19,1,2,4,6,6,,,,,54
,,,,,,,,,,,,
"RURAL (200)",1285,1254,294,125,127,101,199,171,112,125,31,5020
"De 12 a 14 años (201)",97,96,96,,,,,,,,1,
"De 15 a 19 años (202)",136,135,108,22,5,,,,,,1,32
"De 20 a 24 años (203)",97,92,20,37,27,4,4,,,,5,120
"De 25 a 29 años (204)",99,94,10,24,22,22,11,5,,,5,209
"De 30 a 34 años (205)",107,98,14,14,21,18,22,6,3,,9,269
"De 35 a 39 años (206)",88,84,6,2,10,19,27,15,3,2,4,345
"De 40 a 44 años (207)",80,79,4,7,10,4,24,20,5,5,1,367
"De 45 a 49 años (208)",79,78,2,3,1,3,23,16,18,12,1,515
"De 50 y más años (209)",502,498,34,16,31,31,88,109,83,106,4,3163
"Sin nivel (210)",372,370,24,15,21,20,61,88,61,80,2,2371
"De 12 a 14 años (211)",1,1,1,,,,,,,,,
"De 15 a 19 años (212)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (213)",7,7,1,2,2,,2,,,,,15
"De 25 a 29 años (214)",9,9,,1,1,3,3,1,,,,31
"De 30 a 34 años (215)",11,11,,,,3,2,3,3,,,62
"De 35 a 39 años (216)",18,17,,,2,,3,9,1,2,1,103
"De 40 a 44 años (217)",20,20,3,,2,,7,1,2,5,,107
"De 45 a 49 años (218)",24,24,,2,,1,4,4,6,7,,187
"De 50 y más años (219)",278,277,16,9,14,13,40,70,49,66,1,1865
"Educacion Inicial (220)",1,1,,,,,1,,,,,4
"De 30 a 34 años (225)",1,1,,,,,1,,,,,4
"Primaria (230)",456,449,92,28,45,45,88,64,43,44,7,1916
"De 12 a 14 años (231)",46,46,46,,,,,,,,,
"De 15 a 19 años (232)",25,24,15,6,3,,,,,,1,12
"De 20 a 24 años (233)",18,18,1,6,7,3,1,,,,,33
"De 25 a 29 años (234)",38,38,6,5,9,9,5,4,,,,94
"De 30 a 34 años (235)",39,36,6,3,8,7,10,2,,,3,97
"De 35 a 39 años (236)",28,27,2,,2,7,11,4,1,,1,109
"De 40 a 44 años (237)",32,32,1,3,2,1,9,14,2,,,159
"De 45 a 49 años (238)",36,35,,,1,,12,8,9,5,1,240
"De 50 y más años (239)",194,193,15,5,13,18,40,32,31,39,1,1172
"Secundaria (240)",376,360,160,62,48,27,39,16,7,1,16,586
"De 12 a 14 años (241)",50,49,49,,,,,,,,1,
"De 15 a 19 años (242)",104,104,88,14,2,,,,,,,18
"De 20 a 24 años (243)",60,56,13,24,17,1,1,,,,4,65
"De 25 a 29 años (244)",40,36,2,12,10,9,3,,,,4,71
"De 30 a 34 años (245)",38,34,3,7,10,6,7,1,,,4,82
"De 35 a 39 años (246)",31,30,1,2,4,9,12,2,,,1,107
"De 40 a 44 años (247)",17,16,,3,3,,6,3,1,,1,64
"De 45 a 49 años (248)",15,15,2,,,2,5,3,3,,,71
"De 50 y más años (249)",21,20,2,,2,,5,7,3,1,1,108
"Sup. no Univ. incompleta (250)",25,23,7,10,2,3,1,,,,2,27
"De 15 a 19 años (252)",3,3,2,1,,,,,,,,1
"De 20 a 24 años (253)",6,6,3,2,1,,,,,,,4
"De 25 a 29 años (254)",8,7,,5,1,1,,,,,1,10
"De 30 a 34 años (255)",3,3,2,1,,,,,,,,1
"De 35 a 39 años (256)",2,2,,,,1,1,,,,,7
"De 40 a 44 años (257)",1,1,,,,1,,,,,,3
"De 50 y más años (259)",2,1,,1,,,,,,,1,1
"Sup. no Univ. completa (260)",28,25,4,5,5,3,7,,1,,3,64
"De 20 a 24 años (263)",1,,,,,,,,,,1,
"De 25 a 29 años (264)",3,3,1,1,1,,,,,,,3
"De 30 a 34 años (265)",11,10,2,2,3,1,2,,,,1,19
"De 35 a 39 años (266)",3,2,1,,,,,,1,,1,9
"De 40 a 44 años (267)",5,5,,1,1,2,1,,,,,14
"De 45 a 49 años (268)",3,3,,1,,,2,,,,,11
"De 50 y más años (269)",2,2,,,,,2,,,,,8
"Sup. Univ. incompleta (270)",10,10,3,2,1,2,,2,,,,22
"De 20 a 24 años (273)",3,3,1,2,,,,,,,,2
"De 30 a 34 años (275)",2,2,1,,,1,,,,,,3
"De 35 a 39 años (276)",3,3,1,,1,1,,,,,,5
"De 40 a 44 años (277)",1,1,,,,,,1,,,,6
"De 45 a 49 años (278)",1,1,,,,,,1,,,,6
"Sup. Univ. completa (280)",17,16,4,3,5,1,2,1,,,1,30
"De 20 a 24 años (283)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (284)",1,1,1,,,,,,,,,
"De 30 a 34 años (285)",2,1,,1,,,,,,,1,1
"De 35 a 39 años (286)",3,3,1,,1,1,,,,,,5
"De 40 a 44 años (287)",4,4,,,2,,1,1,,,,14
"De 50 y más años (289)",5,5,1,1,2,,1,,,,,9
