"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",88,,37,51,,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",128,3,36,88,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",867,11,666,16,,174,,
"Ocupación no especificada (102)",2,2,,,,,,
"Desocupado (103)",74,,,,,,,74
"Mujeres (104)",403,56,118,134,1,63,11,20
"Profes., científicos e intelectuales (106)",44,36,,6,,2,,
"Técnicos de nivel medio y trab. asimilados (107)",3,2,,1,,,,
"Jefes y empleados de oficina (108)",4,4,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",49,4,1,42,,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",43,,,43,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",3,,3,,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",10,,,10,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",187,3,100,25,,48,11,
"Ocupación no especificada (115)",40,7,14,7,1,11,,
"Desocupado (116)",20,,,,,,,20
