"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",176,9,,46,68,8,27,5,13
"Agricult.trabaj. calif.agrop. y pesquros (042)",202,17,,66,98,5,8,3,5
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",137,,,12,79,21,16,6,3
"Obreros. construc., conf., papel, fab., instr (044)",89,1,1,8,61,6,8,3,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",203,12,1,58,101,9,13,4,5
"Otra (046)",6,,,,,6,,,
"Ocupación no especificada (047)",26,3,,9,6,,1,1,6
"Hombres (048)",894,25,2,141,350,69,115,50,142
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",18,,,1,1,1,,2,13
"Profes., científicos e intelectuales (050)",189,,,,1,13,53,19,103
"Técnicos de nivel medio ytrab.asimilados (051)",16,,,,2,3,5,3,3
"Jefes y empleados de oficina (052)",43,,,,18,5,9,6,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",64,1,,18,24,3,9,4,5
"Agricult.trabaj. calif.agrop. y pesquros (054)",189,15,,63,92,5,7,3,4
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",123,,,10,71,20,14,6,2
"Obreros. construc., conf., papel, fab., instr (056)",88,1,1,8,60,6,8,3,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",150,8,1,39,80,7,9,3,3
"Otra (058)",6,,,,,6,,,
"Ocupación no especificada (059)",8,,,2,1,,1,1,3
"Mujeres (060)",341,17,,59,93,16,74,17,65
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",1,,,,,,,,1
"Profes., científicos e intelectuales (062)",99,,,,1,7,37,10,44
"Técnicos de nivel medio ytrab.asimilados (063)",10,,,,3,,6,1,
"Jefes y empleados de oficina (064)",20,,,,4,1,6,4,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",112,8,,28,44,5,18,1,8
"Agricult.trabaj. calif.agrop. y pesquros (066)",13,2,,3,6,,1,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",14,,,2,8,1,2,,1
"Obreros. construc., conf., papel, fab., instr (068)",1,,,,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",53,4,,19,21,2,4,1,2
"Ocupación no especificada (071)",18,3,,7,5,,,,3
,,,,,,,,,
"RURAL (072)",2046,234,1,958,648,43,89,21,52
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",9,,,2,3,2,,,2
"Profes., científicos e intelectuales (074)",129,,,,7,10,60,12,40
"Técnicos de nivel medio ytrab.asimilados (075)",7,,,,1,2,3,,1
"Jefes y empleados de oficina (076)",17,,,,11,1,2,1,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",61,7,,26,22,2,2,,2
"Agricult.trabaj. calif.agrop. y pesquros (078)",1142,158,1,659,304,6,7,5,2
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",70,2,,11,45,8,3,1,
"Obreros. construc., conf., papel, fab., instr (080)",106,4,,47,45,4,4,1,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",468,56,,195,200,6,8,1,2
"Ocupación no especificada (083)",37,7,,18,10,2,,,
"Hombres (084)",1849,196,1,905,584,35,70,19,39
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",9,,,2,3,2,,,2
"Profes., científicos e intelectuales (086)",89,,,,2,6,44,10,27
"Técnicos de nivel medio ytrab.asimilados (087)",3,,,,,1,1,,1
"Jefes y empleados de oficina (088)",14,,,,8,1,2,1,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",25,1,,10,9,2,1,,2
"Agricult.trabaj. calif.agrop. y pesquros (090)",1124,150,1,652,301,6,7,5,2
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",48,,,7,29,8,3,1,
"Obreros. construc., conf., papel, fab., instr (092)",105,4,,47,44,4,4,1,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",417,40,,179,182,5,8,1,2
"Ocupación no especificada (095)",15,1,,8,6,,,,
"Mujeres (096)",197,38,,53,64,8,19,2,13
"Profes., científicos e intelectuales (098)",40,,,,5,4,16,2,13
"Técnicos de nivel medio ytrab.asimilados (099)",4,,,,1,1,2,,
"Jefes y empleados de oficina (100)",3,,,,3,,,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",36,6,,16,13,,1,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",18,8,,7,3,,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",22,2,,4,16,,,,
"Obreros. construc., conf., papel, fab., instr (104)",1,,,,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",51,16,,16,18,1,,,
"Ocupación no especificada (107)",22,6,,10,4,2,,,
