"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Actividad economica no especificada (043)",510,7,,87,287,37,47,20,25
"Mujeres (044)",7666,292,7,1239,2871,653,1370,293,941
"Agric., ganadería, caza y silvicultura (045)",940,123,2,349,369,36,35,11,15
"Pesca (046)",15,3,,6,4,1,,1,
"Explotación de minas y canteras (047)",147,4,,19,43,11,34,7,29
"Industrias manufactureras (048)",207,4,,31,85,23,39,3,22
"Suministro de electricidad, gas y agua (049)",4,,,,1,,2,,1
"Construcción (050)",41,1,,2,25,2,5,2,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2416,86,4,462,1025,214,364,92,169
"Venta, mant.y rep. veh.autom.y motoc. (052)",56,1,1,3,23,6,14,2,6
"Comercio al por mayor (053)",93,1,,11,30,10,22,6,13
"Comercio al por menor (054)",2267,84,3,448,972,198,328,84,150
"Hoteles y restaurantes (055)",1038,31,,161,546,95,121,39,45
"Trans., almac. y comunicaciones (056)",213,,,8,72,26,69,12,26
"Intermediación financiera (057)",59,1,,,7,4,18,7,22
"Activid.inmobil., empres. y de alquiler (058)",339,,,9,67,45,88,33,97
"Admin.pub. y defensa; p. segur.soc.afil (059)",266,,,12,70,41,76,19,48
"Enseñanza (060)",692,,,1,17,37,324,30,283
"Servicios sociales y de salud (061)",221,1,,2,21,20,58,6,113
"Otras activ. serv.comun.soc y personales (062)",350,6,1,42,145,36,65,18,37
"Hogares privados con servicio doméstico (063)",459,16,,95,265,39,29,8,7
"Actividad economica no especificada (065)",259,16,,40,109,23,43,5,23
,,,,,,,,,
"URBANA (066)",20586,289,13,2628,9230,1798,3209,1060,2359
"Agric., ganadería, caza y silvicultura (067)",1912,68,2,586,953,92,89,46,76
"Pesca (068)",285,6,1,64,171,18,9,14,2
"Explotación de minas y canteras (069)",2507,12,1,185,1242,197,432,118,320
"Industrias manufactureras (070)",1064,8,1,116,506,102,194,53,84
"Suministro de electricidad, gas y agua (071)",69,,,2,31,7,10,5,14
"Construcción (072)",1625,12,,186,920,156,185,74,92
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4318,97,5,730,1940,413,607,224,302
"Venta, mant.y rep. veh.autom.y motoc. (074)",568,2,1,50,238,72,126,33,46
"Comercio al por mayor (075)",225,,,22,98,17,38,27,23
"Comercio al por menor (076)",3525,95,4,658,1604,324,443,164,233
"Hoteles y restaurantes (077)",1416,32,1,204,717,135,178,76,73
"Trans., almac. y comunicaciones (078)",2219,11,,230,1179,208,318,122,151
"Intermediación financiera (079)",116,1,,,30,6,25,12,42
"Activid.inmobil., empres. y de alquiler (080)",1112,1,,31,311,153,214,106,296
"Admin.pub. y defensa; p. segur.soc.afil (081)",718,3,,33,209,66,200,60,147
"Enseñanza (082)",1018,,,6,42,53,429,43,445
"Servicios sociales y de salud (083)",338,1,,4,30,31,84,16,172
"Otras activ. serv.comun.soc y personales (084)",765,7,2,78,342,70,118,55,93
"Hogares privados con servicio doméstico (085)",507,16,,94,299,43,36,13,6
"Organiz. y organos extraterritoriales (086)",1,,,,,,1,,
"Actividad economica no especificada (087)",596,14,,79,308,48,80,23,44
"Hombres (088)",13615,89,6,1621,6616,1180,1892,772,1439
"Agric., ganadería, caza y silvicultura (089)",1408,21,,410,741,69,65,38,64
"Pesca (090)",270,3,1,58,167,17,9,13,2
"Explotación de minas y canteras (091)",2371,9,1,171,1201,187,400,111,291
"Industrias manufactureras (092)",867,4,1,89,423,82,156,50,62
"Suministro de electricidad, gas y agua (093)",66,,,2,30,7,9,5,13
"Construcción (094)",1585,11,,184,896,154,180,72,88
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1982,17,1,288,949,204,256,132,135
"Venta, mant.y rep. veh.autom.y motoc. (096)",515,1,,47,217,66,113,31,40
"Comercio al por mayor (097)",133,,,11,68,7,16,21,10
"Comercio al por menor (098)",1334,16,1,230,664,131,127,80,85
"Hoteles y restaurantes (099)",405,3,1,46,186,41,61,38,29
"Trans., almac. y comunicaciones (100)",2012,11,,223,1110,182,250,110,126
"Intermediación financiera (101)",57,,,,23,2,7,5,20
"Activid.inmobil., empres. y de alquiler (102)",781,1,,23,246,110,127,73,201
"Admin.pub. y defensa; p. segur.soc.afil (103)",459,3,,22,144,26,124,41,99
"Enseñanza (104)",352,,,5,26,20,116,13,172
"Servicios sociales y de salud (105)",121,,,2,10,11,28,11,59
"Otras activ. serv.comun.soc y personales (106)",426,1,1,39,202,35,55,37,56
"Hogares privados con servicio doméstico (107)",74,1,,11,43,6,8,5,
"Organiz. y organos extraterritoriales (108)",1,,,,,,1,,
"Actividad economica no especificada (109)",378,4,,48,219,27,40,18,22
"Mujeres (110)",6971,200,7,1007,2614,618,1317,288,920
"Agric., ganadería, caza y silvicultura (111)",504,47,2,176,212,23,24,8,12
"Pesca (112)",15,3,,6,4,1,,1,
"Explotación de minas y canteras (113)",136,3,,14,41,10,32,7,29
"Industrias manufactureras (114)",197,4,,27,83,20,38,3,22
"Suministro de electricidad, gas y agua (115)",3,,,,1,,1,,1
"Construcción (116)",40,1,,2,24,2,5,2,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2336,80,4,442,991,209,351,92,167
"Venta, mant.y rep. veh.autom.y motoc. (118)",53,1,1,3,21,6,13,2,6
"Comercio al por mayor (119)",92,,,11,30,10,22,6,13
"Comercio al por menor (120)",2191,79,3,428,940,193,316,84,148
"Hoteles y restaurantes (121)",1011,29,,158,531,94,117,38,44
"Trans., almac. y comunicaciones (122)",207,,,7,69,26,68,12,25
"Intermediación financiera (123)",59,1,,,7,4,18,7,22
"Activid.inmobil., empres. y de alquiler (124)",331,,,8,65,43,87,33,95
"Admin.pub. y defensa; p. segur.soc.afil (125)",259,,,11,65,40,76,19,48
"Enseñanza (126)",666,,,1,16,33,313,30,273
"Servicios sociales y de salud (127)",217,1,,2,20,20,56,5,113
"Otras activ. serv.comun.soc y personales (128)",339,6,1,39,140,35,63,18,37
"Hogares privados con servicio doméstico (129)",433,15,,83,256,37,28,8,6
"Actividad economica no especificada (131)",218,10,,31,89,21,40,5,22
,,,,,,,,,
"RURAL (132)",2769,170,1,830,1332,127,188,40,81
"Agric., ganadería, caza y silvicultura (133)",1868,144,1,645,893,64,71,23,27
"Pesca (134)",4,,,2,2,,,,
"Explotación de minas y canteras (135)",203,6,,48,112,10,18,1,8
"Industrias manufactureras (136)",38,,,11,12,4,5,,6
"Suministro de electricidad, gas y agua (137)",2,,,,1,,1,,
"Construcción (138)",42,,,5,29,3,1,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",140,7,,31,61,10,24,2,5
"Venta, mant.y rep. veh.autom.y motoc. (140)",22,,,,9,1,8,2,2
"Comercio al por mayor (141)",4,1,,1,2,,,,
"Comercio al por menor (142)",114,6,,30,50,9,16,,3
"Hoteles y restaurantes (143)",33,2,,3,19,1,6,1,1
"Trans., almac. y comunicaciones (144)",85,1,,12,46,5,13,4,4
"Intermediación financiera (145)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (146)",50,,,4,25,5,9,2,5
"Admin.pub. y defensa; p. segur.soc.afil (147)",16,,,2,6,3,3,,2
"Enseñanza (148)",40,,,,1,5,18,,16
"Servicios sociales y de salud (149)",5,,,,2,,2,1,
"Otras activ. serv.comun.soc y personales (150)",38,,,6,22,3,5,1,1
"Hogares privados con servicio doméstico (151)",31,1,,13,13,2,1,,1
"Actividad economica no especificada (153)",173,9,,48,88,12,10,2,4
"Hombres (154)",2074,78,1,598,1075,92,135,35,60
"Agric., ganadería, caza y silvicultura (155)",1432,68,1,472,736,51,60,20,24
"Pesca (156)",4,,,2,2,,,,
"Explotación de minas y canteras (157)",192,5,,43,110,9,16,1,8
"Industrias manufactureras (158)",28,,,7,10,1,4,,6
"Suministro de electricidad, gas y agua (159)",1,,,,1,,,,
"Construcción (160)",41,,,5,28,3,1,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",60,1,,11,27,5,11,2,3
"Venta, mant.y rep. veh.autom.y motoc. (162)",19,,,,7,1,7,2,2
"Comercio al por mayor (163)",3,,,1,2,,,,
"Comercio al por menor (164)",38,1,,10,18,4,4,,1
"Hoteles y restaurantes (165)",6,,,,4,,2,,
"Trans., almac. y comunicaciones (166)",79,1,,11,43,5,12,4,3
"Intermediación financiera (167)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (168)",42,,,3,23,3,8,2,3
"Admin.pub. y defensa; p. segur.soc.afil (169)",9,,,1,1,2,3,,2
"Enseñanza (170)",14,,,,,1,7,,6
"Servicios sociales y de salud (171)",1,,,,1,,,,
"Otras activ. serv.comun.soc y personales (172)",27,,,3,17,2,3,1,1
"Hogares privados con servicio doméstico (173)",5,,,1,4,,,,
"Actividad economica no especificada (175)",132,3,,39,68,10,7,2,3
"Mujeres (176)",695,92,,232,257,35,53,5,21
"Agric., ganadería, caza y silvicultura (177)",436,76,,173,157,13,11,3,3
"Explotación de minas y canteras (179)",11,1,,5,2,1,2,,
"Industrias manufactureras (180)",10,,,4,2,3,1,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,1,,
"Construcción (182)",1,,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",80,6,,20,34,5,13,,2
"Venta, mant.y rep. veh.autom.y motoc. (184)",3,,,,2,,1,,
"Comercio al por mayor (185)",1,1,,,,,,,
"Comercio al por menor (186)",76,5,,20,32,5,12,,2
"Hoteles y restaurantes (187)",27,2,,3,15,1,4,1,1
"Trans., almac. y comunicaciones (188)",6,,,1,3,,1,,1
"Activid.inmobil., empres. y de alquiler (190)",8,,,1,2,2,1,,2
"Admin.pub. y defensa; p. segur.soc.afil (191)",7,,,1,5,1,,,
"Enseñanza (192)",26,,,,1,4,11,,10
"Servicios sociales y de salud (193)",4,,,,1,,2,1,
"Otras activ. serv.comun.soc y personales (194)",11,,,3,5,1,2,,
"Hogares privados con servicio doméstico (195)",26,1,,12,9,2,1,,1
"Actividad economica no especificada (197)",41,6,,9,20,2,3,,1
