"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",8,,,,,,4,4
"De 20 a 24 años (053)",43,,,,,,18,25
"De 25 a 29 años (054)",28,,,,,2,15,11
"De 30 a 34 años (055)",25,,,,,6,9,10
"De 35 a 39 años (056)",30,,,,1,6,17,6
"De 40 a 44 años (057)",17,,,,,6,6,5
"De 45 a 49 años (058)",9,,,,,6,1,2
"De 50 y más años (059)",12,,,,4,3,,5
"Sup. no Univ. completa (060)",454,,1,13,22,91,188,139
"De 20 a 24 años (063)",27,,,,,,9,18
"De 25 a 29 años (064)",70,,,,,2,34,34
"De 30 a 34 años (065)",74,,,,,7,42,25
"De 35 a 39 años (066)",116,,,,,31,61,24
"De 40 a 44 años (067)",64,,,,2,21,34,7
"De 45 a 49 años (068)",47,,,,5,20,8,14
"De 50 y más años (069)",56,,1,13,15,10,,17
"Sup. Univ. incompleta (070)",82,,,1,3,16,35,27
"De 20 a 24 años (073)",14,,,,,,3,11
"De 25 a 29 años (074)",10,,,,,,5,5
"De 30 a 34 años (075)",20,,,,,3,14,3
"De 35 a 39 años (076)",17,,,,,4,10,3
"De 40 a 44 años (077)",7,,,,1,3,2,1
"De 45 a 49 años (078)",10,,,,1,5,1,3
"De 50 y más años (079)",4,,,1,1,1,,1
"Sup. Univ. completa (080)",241,,2,4,15,53,83,84
"De 20 a 24 años (083)",10,,,,,,3,7
"De 25 a 29 años (084)",21,,,,,,6,15
"De 30 a 34 años (085)",35,,,,,2,18,15
"De 35 a 39 años (086)",55,,,,1,9,29,16
"De 40 a 44 años (087)",57,,,,2,24,20,11
"De 45 a 49 años (088)",27,,,,2,12,6,7
"De 50 y más años (089)",36,,2,4,10,6,1,13
,,,,,,,,
"URBANA (100)",2520,14,68,169,278,510,781,700
"De 12 a 14 años (101)",6,,,,,,,6
"De 15 a 19 años (102)",45,,,,,,24,21
"De 20 a 24 años (103)",214,,,,,1,109,104
"De 25 a 29 años (104)",263,,,,,15,154,94
"De 30 a 34 años (105)",305,,,,,51,174,80
"De 35 a 39 años (106)",381,,,,6,110,185,80
"De 40 a 44 años (107)",275,,,,11,118,91,55
"De 45 a 49 años (108)",244,,,1,42,110,39,52
"De 50 y más años (109)",787,14,68,168,219,105,5,208
"Sin nivel (110)",275,4,33,44,54,30,20,90
"De 15 a 19 años (112)",1,,,,,,,1
"De 20 a 24 años (113)",5,,,,,,1,4
"De 25 a 29 años (114)",6,,,,,1,4,1
"De 30 a 34 años (115)",12,,,,,2,6,4
"De 35 a 39 años (116)",15,,,,1,5,4,5
"De 40 a 44 años (117)",14,,,,1,4,2,7
"De 45 a 49 años (118)",11,,,,1,4,3,3
"De 50 y más años (119)",211,4,33,44,51,14,,65
"Educacion Inicial (120)",1,,,,,,,1
"De 20 a 24 años (123)",1,,,,,,,1
"Primaria (130)",880,10,29,88,149,209,203,192
"De 12 a 14 años (131)",3,,,,,,,3
"De 15 a 19 años (132)",8,,,,,,6,2
"De 20 a 24 años (133)",40,,,,,1,27,12
"De 25 a 29 años (134)",57,,,,,4,38,15
"De 30 a 34 años (135)",63,,,,,12,40,11
"De 35 a 39 años (136)",101,,,,2,38,45,16
"De 40 a 44 años (137)",92,,,,2,43,27,20
"De 45 a 49 años (138)",112,,,,26,49,18,19
"De 50 y más años (139)",404,10,29,88,119,62,2,94
"Secundaria (140)",670,,3,19,40,140,280,188
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",30,,,,,,15,15
"De 20 a 24 años (143)",105,,,,,,56,49
"De 25 a 29 años (144)",108,,,,,9,67,32
"De 30 a 34 años (145)",122,,,,,25,65,32
"De 35 a 39 años (146)",99,,,,2,33,47,17
"De 40 a 44 años (147)",65,,,,4,32,17,12
"De 45 a 49 años (148)",55,,,1,9,26,10,9
"De 50 y más años (149)",83,,3,18,25,15,3,19
"Sup. no Univ. incompleta (150)",104,,,,3,15,47,39
"De 15 a 19 años (152)",6,,,,,,3,3
"De 20 a 24 años (153)",25,,,,,,12,13
"De 25 a 29 años (154)",17,,,,,1,11,5
"De 30 a 34 años (155)",17,,,,,4,8,5
"De 35 a 39 años (156)",16,,,,,1,10,5
"De 40 a 44 años (157)",9,,,,,2,3,4
"De 45 a 49 años (158)",6,,,,,5,,1
"De 50 y más años (159)",8,,,,3,2,,3
"Sup. no Univ. completa (160)",335,,1,13,16,64,139,102
"De 20 a 24 años (163)",21,,,,,,8,13
"De 25 a 29 años (164)",45,,,,,,23,22
"De 30 a 34 años (165)",49,,,,,4,30,15
"De 35 a 39 años (166)",92,,,,,24,48,20
"De 40 a 44 años (167)",45,,,,1,14,25,5
"De 45 a 49 años (168)",34,,,,4,13,5,12
"De 50 y más años (169)",49,,1,13,11,9,,15
"Sup. Univ. incompleta (170)",61,,,1,3,10,28,19
"De 20 a 24 años (173)",9,,,,,,3,6
"De 25 a 29 años (174)",10,,,,,,5,5
"De 30 a 34 años (175)",14,,,,,2,11,1
"De 35 a 39 años (176)",12,,,,,2,7,3
"De 40 a 44 años (177)",5,,,,1,2,2,
"De 45 a 49 años (178)",8,,,,1,4,,3
"De 50 y más años (179)",3,,,1,1,,,1
"Sup. Univ. completa (180)",194,,2,4,13,42,64,69
"De 20 a 24 años (183)",8,,,,,,2,6
"De 25 a 29 años (184)",20,,,,,,6,14
"De 30 a 34 años (185)",28,,,,,2,14,12
"De 35 a 39 años (186)",46,,,,1,7,24,14
"De 40 a 44 años (187)",45,,,,2,21,15,7
"De 45 a 49 años (188)",18,,,,1,9,3,5
"De 50 y más años (189)",29,,2,4,9,3,,11
,,,,,,,,
"RURAL (200)",9087,77,264,630,1195,2055,3002,1864
"De 12 a 14 años (201)",21,,,,,,1,20
"De 15 a 19 años (202)",217,,,,,,147,70
"De 20 a 24 años (203)",782,,,,,5,503,274
"De 25 a 29 años (204)",924,,,,,66,623,235
"De 30 a 34 años (205)",1001,,,,,192,630,179
"De 35 a 39 años (206)",1012,,,,9,341,527,135
"De 40 a 44 años (207)",861,,,,51,348,339,123
"De 45 a 49 años (208)",799,,,2,102,396,188,111
"De 50 y más años (209)",3470,77,264,628,1033,707,44,717
"Sin nivel (210)",2793,70,205,443,572,478,340,685
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",12,,,,,,5,7
"De 20 a 24 años (213)",45,,,,,2,24,19
"De 25 a 29 años (214)",64,,,,,3,43,18
"De 30 a 34 años (215)",109,,,,,19,62,28
"De 35 a 39 años (216)",155,,,,,52,83,20
"De 40 a 44 años (217)",170,,,,9,54,62,45
"De 45 a 49 años (218)",188,,,,20,95,41,32
"De 50 y más años (219)",2049,70,205,443,543,253,20,515
"Educacion Inicial (220)",16,,,,,5,7,4
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",1,,,,,,,1
"De 25 a 29 años (224)",3,,,,,1,2,
"De 30 a 34 años (225)",6,,,,,3,3,
"De 35 a 39 años (226)",4,,,,,1,1,2
"Primaria (230)",4662,7,59,182,578,1284,1804,748
"De 12 a 14 años (231)",12,,,,,,1,11
"De 15 a 19 años (232)",119,,,,,,84,35
"De 20 a 24 años (233)",410,,,,,2,287,121
"De 25 a 29 años (234)",521,,,,,39,370,112
"De 30 a 34 años (235)",561,,,,,105,371,85
"De 35 a 39 años (236)",612,,,,8,208,318,78
"De 40 a 44 años (237)",555,,,,37,238,224,56
"De 45 a 49 años (238)",528,,,2,73,264,127,62
"De 50 y más años (239)",1344,7,59,180,460,428,22,188
"Secundaria (240)",1361,,,5,35,230,753,338
"De 12 a 14 años (241)",7,,,,,,,7
"De 15 a 19 años (242)",83,,,,,,56,27
"De 20 a 24 años (243)",295,,,,,1,184,110
"De 25 a 29 años (244)",299,,,,,20,193,86
"De 30 a 34 años (245)",279,,,,,59,174,46
"De 35 a 39 años (246)",189,,,,,64,97,28
"De 40 a 44 años (247)",95,,,,4,41,36,14
"De 45 a 49 años (248)",56,,,,7,25,12,12
"De 50 y más años (249)",58,,,5,24,20,1,8
"Sup. no Univ. incompleta (250)",68,,,,2,14,23,29
"De 15 a 19 años (252)",2,,,,,,1,1
"De 20 a 24 años (253)",18,,,,,,6,12
"De 25 a 29 años (254)",11,,,,,1,4,6
"De 30 a 34 años (255)",8,,,,,2,1,5
"De 35 a 39 años (256)",14,,,,1,5,7,1
"De 40 a 44 años (257)",8,,,,,4,3,1
"De 45 a 49 años (258)",3,,,,,1,1,1
"De 50 y más años (259)",4,,,,1,1,,2
"Sup. no Univ. completa (260)",119,,,,6,27,49,37
"De 20 a 24 años (263)",6,,,,,,1,5
"De 25 a 29 años (264)",25,,,,,2,11,12
"De 30 a 34 años (265)",25,,,,,3,12,10
"De 35 a 39 años (266)",24,,,,,7,13,4
"De 40 a 44 años (267)",19,,,,1,7,9,2
"De 45 a 49 años (268)",13,,,,1,7,3,2
"De 50 y más años (269)",7,,,,4,1,,2
"Sup. Univ. incompleta (270)",21,,,,,6,7,8
"De 20 a 24 años (273)",5,,,,,,,5
"De 30 a 34 años (275)",6,,,,,1,3,2
"De 35 a 39 años (276)",5,,,,,2,3,
"De 40 a 44 años (277)",2,,,,,1,,1
"De 45 a 49 años (278)",2,,,,,1,1,
"De 50 y más años (279)",1,,,,,1,,
"Sup. Univ. completa (280)",47,,,,2,11,19,15
"De 20 a 24 años (283)",2,,,,,,1,1
"De 25 a 29 años (284)",1,,,,,,,1
"De 30 a 34 años (285)",7,,,,,,4,3
"De 35 a 39 años (286)",9,,,,,2,5,2
"De 40 a 44 años (287)",12,,,,,3,5,4
"De 45 a 49 años (288)",9,,,,1,3,3,2
"De 50 y más años (289)",7,,,,1,3,1,2
