"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",451,1,117,146,120,67
,,,,,,
"URBANA (036)",6785,146,1890,2326,1728,695
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",58,,14,29,14,1
"Profes., científicos e intelectuales (038)",594,,91,371,127,5
"Técnicos de nivel medio y trab. asimilados (039)",133,,44,53,30,6
"Jefes y empleados de oficina (040)",138,,46,65,27,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",554,8,128,215,157,46
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2744,14,534,867,872,457
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",257,3,82,76,78,18
"Obreros construc., conf., papel, fab., instr. (044)",266,,99,103,57,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1791,120,788,465,300,118
"Otra (046)",41,,8,26,7,
"Ocupación no especificada (047)",209,1,56,56,59,37
"Hombres (048)",4974,123,1408,1630,1283,530
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",45,,8,23,13,1
"Profes., científicos e intelectuales (050)",294,,43,181,67,3
"Técnicos de nivel medio y trab. asimilados (051)",69,,22,28,16,3
"Jefes y empleados de oficina (052)",62,,14,25,23,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",185,4,42,73,54,12
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2628,14,517,835,831,431
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",151,2,54,45,42,8
"Obreros construc., conf., papel, fab., instr. (056)",262,,97,101,57,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1193,103,583,288,161,58
"Otra (058)",41,,8,26,7,
"Ocupación no especificada (059)",44,,20,5,12,7
"Mujeres (060)",1811,23,482,696,445,165
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",13,,6,6,1,
"Profes., científicos e intelectuales (062)",300,,48,190,60,2
"Técnicos de nivel medio y trab. asimilados (063)",64,,22,25,14,3
"Jefes y empleados de oficina (064)",76,,32,40,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",369,4,86,142,103,34
"Agricult. trabaj. calif.agrop. y pesqueros (066)",116,,17,32,41,26
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",106,1,28,31,36,10
"Obreros construc., conf., papel, fab., instr. (068)",4,,2,2,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",598,17,205,177,139,60
"Ocupación no especificada (071)",165,1,36,51,47,30
,,,,,,
"RURAL (072)",8926,233,3092,2708,2031,862
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",7,,3,4,,
"Profes., científicos e intelectuales (074)",326,,109,176,39,2
"Técnicos de nivel medio y trab. asimilados (075)",39,,15,20,4,
"Jefes y empleados de oficina (076)",15,,8,5,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",172,2,47,70,41,12
"Agricult. trabaj. calif.agrop. y pesqueros (078)",4781,33,1166,1557,1366,659
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",169,1,54,57,46,11
"Obreros construc., conf., papel, fab., instr. (080)",130,,46,54,26,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2946,197,1546,654,420,129
"Ocupación no especificada (083)",341,,98,111,87,45
"Hombres (084)",7676,199,2690,2292,1744,751
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",4,,1,3,,
"Profes., científicos e intelectuales (086)",182,,49,105,26,2
"Técnicos de nivel medio y trab. asimilados (087)",21,,12,6,3,
"Jefes y empleados de oficina (088)",9,,5,2,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",71,,22,26,18,5
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4665,31,1141,1525,1333,635
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",93,,35,37,16,5
"Obreros construc., conf., papel, fab., instr. (092)",117,,41,48,24,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2459,168,1367,524,308,92
"Ocupación no especificada (095)",55,,17,16,14,8
"Mujeres (096)",1250,34,402,416,287,111
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,2,1,,
"Profes., científicos e intelectuales (098)",144,,60,71,13,
"Técnicos de nivel medio y trab. asimilados (099)",18,,3,14,1,
"Jefes y empleados de oficina (100)",6,,3,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",101,2,25,44,23,7
"Agricult. trabaj. calif.agrop. y pesqueros (102)",116,2,25,32,33,24
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",76,1,19,20,30,6
"Obreros construc., conf., papel, fab., instr. (104)",13,,5,6,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",487,29,179,130,112,37
"Ocupación no especificada (107)",286,,81,95,73,37
