"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia TOCACHE (000)",29771,4879,5885,14287,731,2670,610,709
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",50,47,,,3,,,
"Profes., científicos e intelectuales (002)",1608,1492,,107,8,1,,
"Técnicos de nivel medio y trab. asimilados (003)",796,526,,230,28,12,,
"Jefes y empleados de oficina (004)",764,755,,7,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",2429,430,45,1527,110,317,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",10549,6,3,10047,493,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1281,,616,600,37,28,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1637,148,562,878,29,20,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",8592,563,4517,710,10,2182,610,
"Otra (010)",730,730,,,,,,
"Ocupación no especificada (011)",626,182,142,181,13,108,,
"Desocupado (012)",709,,,,,,,709
"Hombres (013)",23296,3308,5360,11836,607,1579,32,574
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",39,37,,,2,,,
"Profes., científicos e intelectuales (015)",904,822,,74,7,1,,
"Técnicos de nivel medio y trab. asimilados (016)",579,390,,165,16,8,,
"Jefes y empleados de oficina (017)",504,500,,4,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",985,224,11,635,53,62,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",9756,6,3,9291,456,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1146,,577,509,36,24,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1615,147,558,862,29,19,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",6267,429,4124,238,3,1441,32,
"Otra (023)",683,683,,,,,,
"Ocupación no especificada (024)",244,70,87,58,5,24,,
"Desocupado (025)",574,,,,,,,574
"Mujeres (026)",6475,1571,525,2451,124,1091,578,135
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",11,10,,,1,,,
"Profes., científicos e intelectuales (028)",704,670,,33,1,,,
"Técnicos de nivel medio y trab. asimilados (029)",217,136,,65,12,4,,
"Jefes y empleados de oficina (030)",260,255,,3,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1444,206,34,892,57,255,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",793,,,756,37,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",135,,39,91,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (034)",22,1,4,16,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",2325,134,393,472,7,741,578,
"Otra (036)",47,47,,,,,,
"Ocupación no especificada (037)",382,112,55,123,8,84,,
"Desocupado (038)",135,,,,,,,135
,,,,,,,,
"URBANA (039)",15290,4294,2299,6474,384,992,424,423
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",45,42,,,3,,,
"Profes., científicos e intelectuales (041)",1371,1266,,97,8,,,
"Técnicos de nivel medio y trab. asimilados (042)",672,429,,205,27,11,,
"Jefes y empleados de oficina (043)",703,694,,7,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2066,352,30,1297,99,288,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",3103,3,3,2926,171,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",1012,,437,523,31,21,,
"Obreros construc.,conf.,papel, fab., instr. (047)",1275,134,415,685,28,13,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",3465,518,1306,598,7,612,424,
"Otra (049)",715,715,,,,,,
"Ocupación no especificada (050)",440,141,108,136,10,45,,
"Desocupado (051)",423,,,,,,,423
"Hombres (052)",10850,2919,2044,4740,290,508,23,326
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",34,32,,,2,,,
"Profes., científicos e intelectuales (054)",766,690,,69,7,,,
"Técnicos de nivel medio y trab. asimilados (055)",478,314,,142,15,7,,
"Jefes y empleados de oficina (056)",461,457,,4,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",830,170,7,547,48,58,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",2783,3,3,2624,153,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",888,,402,439,30,17,,
"Obreros construc.,conf.,papel, fab., instr. (060)",1258,133,413,671,28,13,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",2158,390,1150,195,2,398,23,
"Otra (062)",668,668,,,,,,
"Ocupación no especificada (063)",200,62,69,49,5,15,,
"Desocupado (064)",326,,,,,,,326
"Mujeres (065)",4440,1375,255,1734,94,484,401,97
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",11,10,,,1,,,
"Profes., científicos e intelectuales (067)",605,576,,28,1,,,
"Técnicos de nivel medio y trab. asimilados (068)",194,115,,63,12,4,,
"Jefes y empleados de oficina (069)",242,237,,3,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1236,182,23,750,51,230,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",320,,,302,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",124,,35,84,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (073)",17,1,2,14,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",1307,128,156,403,5,214,401,
"Otra (075)",47,47,,,,,,
"Ocupación no especificada (076)",240,79,39,87,5,30,,
"Desocupado (077)",97,,,,,,,97
,,,,,,,,
"RURAL (078)",14481,585,3586,7813,347,1678,186,286
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,5,,,,,,
"Profes., científicos e intelectuales (080)",237,226,,10,,1,,
"Técnicos de nivel medio y trab. asimilados (081)",124,97,,25,1,1,,
"Jefes y empleados de oficina (082)",61,61,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",363,78,15,230,11,29,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",7446,3,,7121,322,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",269,,179,77,6,7,,
"Obreros construc.,conf.,papel, fab., instr. (086)",362,14,147,193,1,7,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",5127,45,3211,112,3,1570,186,
"Otra (088)",15,15,,,,,,
"Ocupación no especificada (089)",186,41,34,45,3,63,,
"Desocupado (090)",286,,,,,,,286
"Hombres (091)",12446,389,3316,7096,317,1071,9,248
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,5,,,,,,
"Profes., científicos e intelectuales (093)",138,132,,5,,1,,
"Técnicos de nivel medio y trab. asimilados (094)",101,76,,23,1,1,,
"Jefes y empleados de oficina (095)",43,43,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",155,54,4,88,5,4,,
