"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",14,13,,7,3,1,2,,,,1,24
"De 30 a 34 años (025)",13,13,,,2,7,3,1,,,,44
"De 35 a 39 años (026)",11,8,1,,2,,1,3,1,,3,34
"Primaria (030)",4490,4423,11,502,755,799,1298,684,260,114,67,17935
"De 12 a 14 años (031)",18,7,,7,,,,,,,11,7
"De 15 a 19 años (032)",114,104,1,79,21,1,2,,,,10,132
"De 20 a 24 años (033)",300,285,2,140,110,26,7,,,,15,467
"De 25 a 29 años (034)",490,475,1,101,185,123,62,2,1,,15,1118
"De 30 a 34 años (035)",632,631,1,55,164,176,211,20,4,,1,1969
"De 35 a 39 años (036)",683,681,1,32,98,176,266,95,11,2,2,2622
"De 40 a 44 años (037)",652,652,2,28,57,124,275,131,31,4,,2871
"De 45 a 49 años (038)",482,480,,18,41,70,182,121,41,7,2,2318
"De 50 y más años (039)",1119,1108,3,42,79,103,293,315,172,101,11,6431
"Secundaria (040)",6963,6688,57,2066,1754,1180,1120,371,107,33,275,17573
"De 12 a 14 años (041)",38,20,1,19,,,,,,,18,19
"De 15 a 19 años (042)",693,619,14,517,79,6,3,,,,74,705
"De 20 a 24 años (043)",1451,1355,16,845,400,81,12,1,,,96,1945
"De 25 a 29 años (044)",1346,1309,6,411,539,264,85,3,1,,37,2663
"De 30 a 34 años (045)",957,938,5,125,345,248,197,18,,,19,2499
"De 35 a 39 años (046)",831,819,1,67,191,249,257,49,5,,12,2656
"De 40 a 44 años (047)",596,589,8,32,96,140,241,65,7,,7,2168
"De 45 a 49 años (048)",439,436,3,22,55,98,150,86,21,1,3,1812
"De 50 y más años (049)",612,603,3,28,49,94,175,149,73,32,9,3106
"Sup. no Univ. incompleta (050)",1424,1327,13,517,366,217,155,42,16,1,97,2999
"De 15 a 19 años (052)",59,53,,47,5,1,,,,,6,60
"De 20 a 24 años (053)",373,318,6,240,60,11,,1,,,55,400
"De 25 a 29 años (054)",299,274,3,123,99,40,9,,,,25,480
"De 30 a 34 años (055)",245,239,3,63,81,56,32,4,,,6,557
"De 35 a 39 años (056)",165,163,,23,59,43,31,7,,,2,444
"De 40 a 44 años (057)",124,123,1,8,34,36,36,8,,,1,398
"De 45 a 49 años (058)",69,69,,5,14,18,21,7,4,,,260
"De 50 y más años (059)",90,88,,8,14,12,26,15,12,1,2,400
"Sup. no Univ. completa (060)",1777,1664,9,553,470,300,244,60,22,6,113,4067
"De 20 a 24 años (063)",233,193,4,137,42,7,2,1,,,40,256
"De 25 a 29 años (064)",397,354,2,199,111,30,11,1,,,43,565
"De 30 a 34 años (065)",350,331,,114,128,62,26,1,,,19,670
"De 35 a 39 años (066)",266,262,,53,88,69,46,5,1,,4,668
"De 40 a 44 años (067)",210,209,,29,53,65,50,10,2,,1,631
"De 45 a 49 años (068)",126,126,,12,23,31,41,14,4,1,,461
"De 50 y más años (069)",195,189,3,9,25,36,68,28,15,5,6,816
"Sup. Univ. incompleta (070)",1141,1012,12,431,289,120,115,30,12,3,129,2174
"De 15 a 19 años (072)",73,68,2,59,6,1,,,,,5,74
"De 20 a 24 años (073)",336,260,7,195,51,5,1,1,,,76,322
"De 25 a 29 años (074)",235,205,2,98,81,14,10,,,,30,345
"De 30 a 34 años (075)",153,146,,41,60,28,16,1,,,7,317
"De 35 a 39 años (076)",107,103,1,21,36,20,21,4,,,4,265
"De 40 a 44 años (077)",97,97,,8,22,28,29,6,3,1,,332
"De 45 a 49 años (078)",68,65,,6,20,12,19,5,3,,3,219
"De 50 y más años (079)",72,68,,3,13,12,19,13,6,2,4,300
"Sup. Univ. completa (080)",1714,1514,8,529,454,260,192,51,11,9,200,3572
"De 20 a 24 años (083)",134,85,1,66,14,4,,,,,49,106
"De 25 a 29 años (084)",360,286,2,167,80,29,7,,1,,74,453
"De 30 a 34 años (085)",309,284,2,123,96,47,14,2,,,25,528
"De 35 a 39 años (086)",314,295,1,101,106,55,27,4,1,,19,625
"De 40 a 44 años (087)",212,205,,35,62,47,49,10,2,,7,596
"De 45 a 49 años (088)",161,156,1,20,54,43,28,9,1,,5,442
"De 50 y más años (089)",224,203,1,17,42,35,67,26,6,9,21,822
,,,,,,,,,,,,
"URBANA (100)",16109,15329,102,4082,3663,2704,2971,1229,416,162,780,45584
"De 12 a 14 años (101)",46,21,1,20,,,,,,,25,20
"De 15 a 19 años (102)",752,676,15,569,80,7,5,,,,76,770
"De 20 a 24 años (103)",2375,2082,33,1390,536,104,17,2,,,293,2858
"De 25 a 29 años (104)",2696,2506,14,985,934,425,143,2,3,,190,4764
"De 30 a 34 años (105)",2435,2367,9,500,803,579,430,43,3,,68,5954
"De 35 a 39 años (106)",2211,2167,5,278,547,578,606,139,13,1,44,6706
"De 40 a 44 años (107)",1773,1755,11,137,311,420,634,209,30,3,18,6417
"De 45 a 49 años (108)",1302,1292,4,82,207,274,430,223,65,7,10,5257
"De 50 y más años (109)",2519,2463,10,121,245,317,706,611,302,151,56,12838
"Sin nivel (110)",950,921,2,91,117,133,290,184,72,32,29,4146
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 15 a 19 años (112)",2,2,,2,,,,,,,,2
"De 20 a 24 años (113)",24,20,,15,3,2,,,,,4,27
"De 25 a 29 años (114)",27,24,,4,10,6,4,,,,3,58
"De 30 a 34 años (115)",98,96,,20,23,22,25,6,,,2,276
"De 35 a 39 años (116)",106,102,,7,16,24,49,6,,,4,368
"De 40 a 44 años (117)",93,90,,7,10,14,40,16,3,,3,372
"De 45 a 49 años (118)",120,119,,8,13,17,49,22,9,1,1,533
"De 50 y más años (119)",479,467,2,27,42,48,123,134,60,31,12,2509
"Educacion Inicial (120)",36,32,1,6,8,7,5,4,1,,4,96
"De 15 a 19 años (122)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (123)",1,,,,,,,,,,1,
"De 25 a 29 años (124)",9,9,,5,3,,1,,,,,15
"De 30 a 34 años (125)",13,13,,,2,7,3,1,,,,44
"De 35 a 39 años (126)",11,8,1,,2,,1,3,1,,3,34
"Primaria (130)",3516,3467,9,377,576,656,1018,547,195,89,49,14086
"De 12 a 14 años (131)",12,4,,4,,,,,,,8,4
"De 15 a 19 años (132)",86,78,1,60,14,1,2,,,,8,99
"De 20 a 24 años (133)",211,202,2,102,74,18,6,,,,9,329
"De 25 a 29 años (134)",350,337,1,75,136,87,37,,1,,13,768
"De 30 a 34 años (135)",484,483,,44,127,142,154,13,3,,1,1487
"De 35 a 39 años (136)",534,533,1,23,77,146,208,71,6,1,1,2025
"De 40 a 44 años (137)",520,520,2,22,49,111,215,100,19,2,,2220
"De 45 a 49 años (138)",385,384,,14,34,63,145,96,27,5,1,1814
"De 50 y más años (139)",934,926,2,33,65,88,251,267,139,81,8,5340
"Secundaria (140)",5978,5756,50,1714,1483,1063,998,326,97,25,222,15346
"De 12 a 14 años (141)",33,16,1,15,,,,,,,17,15
"De 15 a 19 años (142)",543,483,12,408,56,4,3,,,,60,544
"De 20 a 24 años (143)",1172,1099,13,693,322,62,9,,,,73,1561
"De 25 a 29 años (144)",1135,1106,6,354,446,231,67,1,1,,29,2233
"De 30 a 34 años (145)",848,831,4,111,305,229,166,16,,,17,2204
"De 35 a 39 años (146)",743,732,1,59,170,227,229,42,4,,11,2362
"De 40 a 44 años (147)",548,542,8,29,87,128,226,60,4,,6,1987
"De 45 a 49 años (148)",397,395,3,20,51,93,135,74,19,,2,1620
"De 50 y más años (149)",559,552,2,25,46,89,163,133,69,25,7,2820
"Sup. no Univ. incompleta (150)",1284,1200,12,468,326,202,139,38,14,1,84,2713
"De 15 a 19 años (152)",54,50,,45,4,1,,,,,4,56
"De 20 a 24 años (153)",330,278,6,213,49,9,,1,,,52,345
"De 25 a 29 años (154)",260,242,2,113,82,37,8,,,,18,422
"De 30 a 34 años (155)",225,219,3,57,75,51,30,3,,,6,509
"De 35 a 39 años (156)",153,152,,20,56,42,28,6,,,1,413
"De 40 a 44 años (157)",118,117,1,8,34,33,33,8,,,1,376
"De 45 a 49 años (158)",63,63,,5,13,18,16,7,4,,,237
"De 50 y más años (159)",81,79,,7,13,11,24,13,10,1,2,355
"Sup. no Univ. completa (160)",1643,1543,9,505,437,285,228,55,19,5,100,3770
"De 20 a 24 años (163)",194,155,4,117,28,5,1,,,,39,192
"De 25 a 29 años (164)",360,325,2,183,105,25,9,1,,,35,514
"De 30 a 34 años (165)",329,312,,108,119,59,25,1,,,17,632
"De 35 a 39 años (166)",255,252,,49,86,67,45,4,1,,3,644
"De 40 a 44 años (167)",201,200,,29,52,63,44,10,2,,1,596
"De 45 a 49 años (168)",117,117,,10,22,31,38,12,3,1,,422
"De 50 y más años (169)",187,182,3,9,25,35,66,27,13,4,5,770
"Sup. Univ. incompleta (170)",1073,956,12,409,276,112,108,27,10,2,117,2026
"De 15 a 19 años (172)",65,61,2,53,5,1,,,,,4,66
"De 20 a 24 años (173)",320,248,7,187,48,4,1,1,,,72,305
"De 25 a 29 años (174)",220,192,2,92,75,13,10,,,,28,324
"De 30 a 34 años (175)",146,141,,41,58,27,14,1,,,5,302
"De 35 a 39 años (176)",104,101,1,19,36,20,21,4,,,3,263
"De 40 a 44 años (177)",89,89,,8,21,25,27,6,1,1,,296
"De 45 a 49 años (178)",63,61,,6,20,10,19,3,3,,2,201
"De 50 y más años (179)",66,63,,3,13,12,16,12,6,1,3,269
"Sup. Univ. completa (180)",1629,1454,7,512,440,246,185,48,8,8,175,3401
"De 20 a 24 años (183)",123,80,1,63,12,4,,,,,43,99
"De 25 a 29 años (184)",335,271,1,159,77,26,7,,1,,64,430
"De 30 a 34 años (185)",292,272,2,119,94,42,13,2,,,20,500
"De 35 a 39 años (186)",305,287,1,101,104,52,25,3,1,,18,597
"De 40 a 44 años (187)",204,197,,34,58,46,49,9,1,,7,570
"De 45 a 49 años (188)",157,153,1,19,54,42,28,9,,,4,430
"De 50 y más años (189)",213,194,1,17,41,34,63,25,5,8,19,775
,,,,,,,,,,,,
"RURAL (200)",2823,2685,13,639,597,389,564,279,137,67,138,9149
"De 12 a 14 años (201)",11,7,,7,,,,,,,4,7
"De 15 a 19 años (202)",193,174,2,138,32,2,,,,,19,208
"De 20 a 24 años (203)",482,439,3,250,146,33,5,2,,,43,674
"De 25 a 29 años (204)",484,446,3,126,180,84,49,4,,,38,969
"De 30 a 34 años (205)",366,354,2,42,102,83,113,11,1,,12,1057
"De 35 a 39 años (206)",331,324,,28,58,75,116,39,7,1,7,1192
"De 40 a 44 años (207)",262,261,,11,30,40,102,53,22,3,1,1207
"De 45 a 49 años (208)",215,211,,13,16,24,70,55,27,6,4,1070
"De 50 y más años (209)",479,469,3,24,33,48,109,115,80,57,10,2765
"Sin nivel (210)",432,429,2,24,47,76,115,82,52,31,3,2162
"De 15 a 19 años (212)",2,2,,2,,,,,,,,2
"De 20 a 24 años (213)",5,5,,2,2,1,,,,,,9
"De 25 a 29 años (214)",12,12,1,1,6,2,2,,,,,27
"De 30 a 34 años (215)",44,43,,1,6,16,19,1,,,1,151
"De 35 a 39 años (216)",59,58,,2,9,17,24,5,1,,1,216
"De 40 a 44 años (217)",51,51,,1,7,6,16,16,4,1,,256
"De 45 a 49 años (218)",52,52,,4,3,9,10,14,9,3,,282
"De 50 y más años (219)",207,206,1,11,14,25,44,46,38,27,1,1219
"Educacion Inicial (220)",5,4,,2,,1,1,,,,1,9
"De 25 a 29 años (224)",5,4,,2,,1,1,,,,1,9
"Primaria (230)",974,956,2,125,179,143,280,137,65,25,18,3849
"De 12 a 14 años (231)",6,3,,3,,,,,,,3,3
"De 15 a 19 años (232)",28,26,,19,7,,,,,,2,33
"De 20 a 24 años (233)",89,83,,38,36,8,1,,,,6,138
"De 25 a 29 años (234)",140,138,,26,49,36,25,2,,,2,350
"De 30 a 34 años (235)",148,148,1,11,37,34,57,7,1,,,482
"De 35 a 39 años (236)",149,148,,9,21,30,58,24,5,1,1,597
"De 40 a 44 años (237)",132,132,,6,8,13,60,31,12,2,,651
"De 45 a 49 años (238)",97,96,,4,7,7,37,25,14,2,1,504
"De 50 y más años (239)",185,182,1,9,14,15,42,48,33,20,3,1091
"Secundaria (240)",985,932,7,352,271,117,122,45,10,8,53,2227
"De 12 a 14 años (241)",5,4,,4,,,,,,,1,4
"De 15 a 19 años (242)",150,136,2,109,23,2,,,,,14,161
"De 20 a 24 años (243)",279,256,3,152,78,19,3,1,,,23,384
"De 25 a 29 años (244)",211,203,,57,93,33,18,2,,,8,430
"De 30 a 34 años (245)",109,107,1,14,40,19,31,2,,,2,295
"De 35 a 39 años (246)",88,87,,8,21,22,28,7,1,,1,294
"De 40 a 44 años (247)",48,47,,3,9,12,15,5,3,,1,181
"De 45 a 49 años (248)",42,41,,2,4,5,15,12,2,1,1,192
"De 50 y más años (249)",53,51,1,3,3,5,12,16,4,7,2,286
"Sup. no Univ. incompleta (250)",140,127,1,49,40,15,16,4,2,,13,286
"De 15 a 19 años (252)",5,3,,2,1,,,,,,2,4
"De 20 a 24 años (253)",43,40,,27,11,2,,,,,3,55
"De 25 a 29 años (254)",39,32,1,10,17,3,1,,,,7,58
"De 30 a 34 años (255)",20,20,,6,6,5,2,1,,,,48
"De 35 a 39 años (256)",12,11,,3,3,1,3,1,,,1,31
"De 40 a 44 años (257)",6,6,,,,3,3,,,,,22
"De 45 a 49 años (258)",6,6,,,1,,5,,,,,23
"De 50 y más años (259)",9,9,,1,1,1,2,2,2,,,45
"Sup. no Univ. completa (260)",134,121,,48,33,15,16,5,3,1,13,297
"De 20 a 24 años (263)",39,38,,20,14,2,1,1,,,1,64
"De 25 a 29 años (264)",37,29,,16,6,5,2,,,,8,51
"De 30 a 34 años (265)",21,19,,6,9,3,1,,,,2,38
"De 35 a 39 años (266)",11,10,,4,2,2,1,1,,,1,24
"De 40 a 44 años (267)",9,9,,,1,2,6,,,,,35
"De 45 a 49 años (268)",9,9,,2,1,,3,2,1,,,39
"De 50 y más años (269)",8,7,,,,1,2,1,2,1,1,46
"Sup. Univ. incompleta (270)",68,56,,22,13,8,7,3,2,1,12,148
"De 15 a 19 años (272)",8,7,,6,1,,,,,,1,8
"De 20 a 24 años (273)",16,12,,8,3,1,,,,,4,17
"De 25 a 29 años (274)",15,13,,6,6,1,,,,,2,21
"De 30 a 34 años (275)",7,5,,,2,1,2,,,,2,15
"De 35 a 39 años (276)",3,2,,2,,,,,,,1,2
"De 40 a 44 años (277)",8,8,,,1,3,2,,2,,,36
"De 45 a 49 años (278)",5,4,,,,2,,2,,,1,18
"De 50 y más años (279)",6,5,,,,,3,1,,1,1,31
"Sup. Univ. completa (280)",85,60,1,17,14,14,7,3,3,1,25,171
"De 20 a 24 años (283)",11,5,,3,2,,,,,,6,7
"De 25 a 29 años (284)",25,15,1,8,3,3,,,,,10,23
"De 30 a 34 años (285)",17,12,,4,2,5,1,,,,5,28
"De 35 a 39 años (286)",9,8,,,2,3,2,1,,,1,28
"De 40 a 44 años (287)",8,8,,1,4,1,,1,1,,,26
"De 45 a 49 años (288)",4,3,,1,,1,,,1,,1,12
"De 50 y más años (289)",11,9,,,1,1,4,1,1,1,2,47
