"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"35 años (046)",688,336,352,292,131,161,396,205,191
"36 años (047)",569,250,319,211,99,112,358,151,207
"37 años (048)",626,295,331,271,120,151,355,175,180
"38 años (049)",614,308,306,233,109,124,381,199,182
"39 años (050)",515,262,253,202,94,108,313,168,145
"De 40 a 44 años (051)",2616,1287,1329,1030,499,531,1586,788,798
"40 años (052)",701,332,369,267,130,137,434,202,232
"41 años (053)",389,195,194,146,73,73,243,122,121
"42 años (054)",538,271,267,214,94,120,324,177,147
"43 años (055)",471,233,238,192,91,101,279,142,137
"44 años (056)",517,256,261,211,111,100,306,145,161
"De 45 a 49 años (057)",2256,1101,1155,814,420,394,1442,681,761
"45 años (058)",500,262,238,185,99,86,315,163,152
"46 años (059)",432,205,227,145,71,74,287,134,153
"47 años (060)",502,235,267,179,88,91,323,147,176
"48 años (061)",467,221,246,174,89,85,293,132,161
"49 años (062)",355,178,177,131,73,58,224,105,119
"De 50 a 54 años (063)",2010,966,1044,698,323,375,1312,643,669
"50 años (064)",500,238,262,178,94,84,322,144,178
"51 años (065)",297,136,161,120,47,73,177,89,88
"52 años (066)",439,214,225,139,59,80,300,155,145
"53 años (067)",369,171,198,124,57,67,245,114,131
"54 años (068)",405,207,198,137,66,71,268,141,127
"De 55 a 59 años (069)",1634,798,836,552,288,264,1082,510,572
"55 años (070)",362,173,189,115,59,56,247,114,133
"56 años (071)",354,183,171,121,65,56,233,118,115
"57 años (072)",346,170,176,129,69,60,217,101,116
"58 años (073)",323,150,173,106,49,57,217,101,116
"59 años (074)",249,122,127,81,46,35,168,76,92
"De 60 a 64 años (075)",1454,674,780,403,201,202,1051,473,578
"60 años (076)",423,181,242,110,51,59,313,130,183
"61 años (077)",225,101,124,55,28,27,170,73,97
"62 años (078)",292,149,143,93,48,45,199,101,98
"63 años (079)",275,132,143,79,41,38,196,91,105
"64 años (080)",239,111,128,66,33,33,173,78,95
"De 65 y más años (081)",3903,1826,2077,1145,515,630,2758,1311,1447
"65 años (082)",337,148,189,99,44,55,238,104,134
"66 años (083)",187,89,98,41,20,21,146,69,77
"67 años (084)",245,126,119,67,32,35,178,94,84
"68 años (085)",244,104,140,62,19,43,182,85,97
"69 años (086)",176,88,88,48,28,20,128,60,68
"70 años (087)",363,149,214,88,38,50,275,111,164
"71 años (088)",157,76,81,46,19,27,111,57,54
"72 años (089)",246,118,128,69,36,33,177,82,95
"73 años (090)",173,87,86,54,24,30,119,63,56
"74 años (091)",198,96,102,63,35,28,135,61,74
"75 años (092)",251,119,132,70,32,38,181,87,94
"76 años (093)",142,77,65,42,22,20,100,55,45
"77 años (094)",158,74,84,57,24,33,101,50,51
"78 años (095)",209,104,105,72,31,41,137,73,64
"79 años (096)",78,35,43,18,5,13,60,30,30
"80 años (097)",144,55,89,38,12,26,106,43,63
"81 años (098)",51,23,28,17,7,10,34,16,18
"82 años (099)",86,47,39,28,16,12,58,31,27
"83 años (100)",58,29,29,21,8,13,37,21,16
"84 años (101)",46,16,30,18,4,14,28,12,16
"85 años (102)",70,33,37,27,13,14,43,20,23
"86 años (103)",56,25,31,19,5,14,37,20,17
"87 años (104)",51,19,32,22,8,14,29,11,18
"88 años (105)",27,19,8,6,5,1,21,14,7
"89 años (106)",27,16,11,12,9,3,15,7,8
"90 años (107)",51,25,26,17,10,7,34,15,19
"91 años (108)",4,2,2,1,,1,3,2,1
"92 años (109)",11,5,6,2,,2,9,5,4
"93 años (110)",3,2,1,1,1,,2,1,1
"94 años (111)",3,,3,2,,2,1,,1
"95 años (112)",12,5,7,3,2,1,9,3,6
"96 años (113)",9,4,5,3,2,1,6,2,4
"97 años (114)",6,2,4,1,,1,5,2,3
"98 y más años (115)",24,9,15,11,4,7,13,5,8
