"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Actividad economica no especificada (043)",926,15,,166,386,39,51,98,171
"Mujeres (044)",26497,1229,24,4741,8718,1163,1994,2562,6066
"Agric., ganadería, caza y silvicultura (045)",3956,632,10,1536,1305,88,106,128,151
"Pesca (046)",59,1,,11,12,1,4,5,25
"Explotación de minas y canteras (047)",7,,,,,1,1,,5
"Industrias manufactureras (048)",1201,19,1,177,489,57,117,140,201
"Suministro de electricidad, gas y agua (049)",20,,,,5,,4,5,6
"Construcción (050)",85,,,8,28,5,8,14,22
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",7671,294,4,1612,3154,358,618,758,873
"Venta, mant.y rep. veh.autom.y motoc. (052)",104,1,,6,47,4,15,7,24
"Comercio al por mayor (053)",319,10,,39,111,16,46,35,62
"Comercio al por menor (054)",7248,283,4,1567,2996,338,557,716,787
"Hoteles y restaurantes (055)",2686,105,2,545,1260,130,175,259,210
"Trans., almac. y comunicaciones (056)",477,1,,20,179,41,55,94,87
"Intermediación financiera (057)",201,,,2,20,13,21,47,98
"Activid.inmobil., empres. y de alquiler (058)",1041,2,,26,186,56,116,177,478
"Admin.pub. y defensa; p. segur.soc.afil (059)",826,4,,8,91,47,108,151,417
"Enseñanza (060)",3189,1,,4,122,108,198,278,2478
"Servicios sociales y de salud (061)",1134,3,,21,102,46,191,134,637
"Otras activ. serv.comun.soc y personales (062)",1026,30,,157,381,81,108,128,141
"Hogares privados con servicio doméstico (063)",2039,79,5,454,1082,87,91,151,90
"Actividad economica no especificada (065)",879,58,2,160,302,44,73,93,147
,,,,,,,,,
"URBANA (066)",67509,1521,50,11033,27552,3223,4261,6540,13329
"Agric., ganadería, caza y silvicultura (067)",11602,719,20,3985,5081,352,302,504,639
"Pesca (068)",1442,10,,346,791,41,67,49,138
"Explotación de minas y canteras (069)",129,,,10,58,6,10,12,33
"Industrias manufactureras (070)",5161,60,1,739,2425,280,433,451,772
"Suministro de electricidad, gas y agua (071)",151,,,8,59,10,20,17,37
"Construcción (072)",3895,47,7,626,2209,190,188,293,335
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",15202,352,7,2639,6753,793,1122,1622,1914
"Venta, mant.y rep. veh.autom.y motoc. (074)",1375,5,,139,638,133,179,105,176
"Comercio al por mayor (075)",918,12,,80,371,54,94,133,174
"Comercio al por menor (076)",12909,335,7,2420,5744,606,849,1384,1564
"Hoteles y restaurantes (077)",3846,102,4,677,1884,180,231,432,336
"Trans., almac. y comunicaciones (078)",6436,48,3,691,3601,346,313,736,698
"Intermediación financiera (079)",459,,,3,54,20,36,107,239
"Activid.inmobil., empres. y de alquiler (080)",3928,14,,180,1156,264,313,626,1375
"Admin.pub. y defensa; p. segur.soc.afil (081)",2307,8,,66,457,111,300,362,1003
"Enseñanza (082)",5324,3,,15,242,171,297,471,4125
"Servicios sociales y de salud (083)",1615,2,,26,165,77,238,193,914
"Otras activ. serv.comun.soc y personales (084)",2350,35,1,311,913,216,179,331,364
"Hogares privados con servicio doméstico (085)",2007,72,5,440,1070,84,90,153,93
"Actividad economica no especificada (087)",1655,49,2,271,634,82,122,181,314
"Hombres (088)",43245,614,26,7040,19621,2131,2350,4065,7398
"Agric., ganadería, caza y silvicultura (089)",9033,334,10,2982,4269,287,228,415,508
"Pesca (090)",1386,9,,336,780,40,63,44,114
"Explotación de minas y canteras (091)",124,,,10,58,5,9,12,30
"Industrias manufactureras (092)",4011,45,,585,1949,226,319,313,574
"Suministro de electricidad, gas y agua (093)",132,,,8,55,10,16,12,31
"Construcción (094)",3811,47,7,618,2181,185,181,279,313
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",7818,83,3,1114,3714,456,516,876,1056
"Venta, mant.y rep. veh.autom.y motoc. (096)",1273,4,,133,592,129,165,98,152
"Comercio al por mayor (097)",609,2,,43,264,38,49,100,113
"Comercio al por menor (098)",5936,77,3,938,2858,289,302,678,791
"Hoteles y restaurantes (099)",1276,12,2,169,672,56,61,175,129
"Trans., almac. y comunicaciones (100)",5964,47,3,671,3424,305,260,643,611
"Intermediación financiera (101)",260,,,1,34,7,16,60,142
"Activid.inmobil., empres. y de alquiler (102)",2898,12,,155,974,208,197,450,902
"Admin.pub. y defensa; p. segur.soc.afil (103)",1500,4,,58,371,66,196,213,592
"Enseñanza (104)",2233,2,,11,127,72,109,208,1704
"Servicios sociales y de salud (105)",513,,,7,68,32,54,63,289
"Otras activ. serv.comun.soc y personales (106)",1350,6,1,159,545,135,73,205,226
"Hogares privados con servicio doméstico (107)",80,3,,16,46,2,2,4,7
"Actividad economica no especificada (109)",856,10,,140,354,39,50,93,170
"Mujeres (110)",24264,907,24,3993,7931,1092,1911,2475,5931
"Agric., ganadería, caza y silvicultura (111)",2569,385,10,1003,812,65,74,89,131
"Pesca (112)",56,1,,10,11,1,4,5,24
"Explotación de minas y canteras (113)",5,,,,,1,1,,3
"Industrias manufactureras (114)",1150,15,1,154,476,54,114,138,198
"Suministro de electricidad, gas y agua (115)",19,,,,4,,4,5,6
"Construcción (116)",84,,,8,28,5,7,14,22
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",7384,269,4,1525,3039,337,606,746,858
"Venta, mant.y rep. veh.autom.y motoc. (118)",102,1,,6,46,4,14,7,24
"Comercio al por mayor (119)",309,10,,37,107,16,45,33,61
"Comercio al por menor (120)",6973,258,4,1482,2886,317,547,706,773
"Hoteles y restaurantes (121)",2570,90,2,508,1212,124,170,257,207
"Trans., almac. y comunicaciones (122)",472,1,,20,177,41,53,93,87
"Intermediación financiera (123)",199,,,2,20,13,20,47,97
"Activid.inmobil., empres. y de alquiler (124)",1030,2,,25,182,56,116,176,473
"Admin.pub. y defensa; p. segur.soc.afil (125)",807,4,,8,86,45,104,149,411
"Enseñanza (126)",3091,1,,4,115,99,188,263,2421
"Servicios sociales y de salud (127)",1102,2,,19,97,45,184,130,625
"Otras activ. serv.comun.soc y personales (128)",1000,29,,152,368,81,106,126,138
"Hogares privados con servicio doméstico (129)",1927,69,5,424,1024,82,88,149,86
"Actividad economica no especificada (131)",799,39,2,131,280,43,72,88,144
,,,,,,,,,
"RURAL (132)",10252,730,4,3425,4579,327,278,395,514
"Agric., ganadería, caza y silvicultura (133)",8086,621,4,2967,3627,208,152,262,245
"Pesca (134)",21,1,,6,10,2,1,,1
"Explotación de minas y canteras (135)",33,,,5,6,1,2,1,18
"Industrias manufactureras (136)",201,7,,67,89,8,9,10,11
"Suministro de electricidad, gas y agua (137)",8,1,,3,4,,,,
"Construcción (138)",110,,,22,62,9,6,4,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",546,32,,145,233,35,38,38,25
"Venta, mant.y rep. veh.autom.y motoc. (140)",56,1,,12,21,5,10,6,1
"Comercio al por mayor (141)",23,,,3,13,2,2,2,1
"Comercio al por menor (142)",467,31,,130,199,28,26,30,23
"Hoteles y restaurantes (143)",144,17,,44,63,7,5,4,4
"Trans., almac. y comunicaciones (144)",357,12,,39,238,21,8,23,16
"Intermediación financiera (145)",3,,,,,1,1,,1
"Activid.inmobil., empres. y de alquiler (146)",161,1,,24,82,6,11,8,29
"Admin.pub. y defensa; p. segur.soc.afil (147)",47,,,3,13,5,7,5,14
"Enseñanza (148)",162,,,1,9,11,22,17,102
"Servicios sociales y de salud (149)",47,1,,2,5,3,9,5,22
"Otras activ. serv.comun.soc y personales (150)",58,2,,10,24,4,2,5,11
"Hogares privados con servicio doméstico (151)",118,11,,32,60,5,3,3,4
"Actividad economica no especificada (153)",150,24,,55,54,1,2,10,4
"Hombres (154)",8019,408,4,2677,3792,256,195,308,379
"Agric., ganadería, caza y silvicultura (155)",6699,374,4,2434,3134,185,120,223,225
"Pesca (156)",18,1,,5,9,2,1,,
"Explotación de minas y canteras (157)",31,,,5,6,1,2,1,16
"Industrias manufactureras (158)",150,3,,44,76,5,6,8,8
"Suministro de electricidad, gas y agua (159)",7,1,,3,3,,,,
"Construcción (160)",109,,,22,62,9,5,4,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",259,7,,58,118,14,26,26,10
"Venta, mant.y rep. veh.autom.y motoc. (162)",54,1,,12,20,5,9,6,1
"Comercio al por mayor (163)",13,,,1,9,2,1,,
"Comercio al por menor (164)",192,6,,45,89,7,16,20,9
"Hoteles y restaurantes (165)",28,2,,7,15,1,,2,1
"Trans., almac. y comunicaciones (166)",352,12,,39,236,21,6,22,16
"Intermediación financiera (167)",1,,,,,1,,,
"Activid.inmobil., empres. y de alquiler (168)",150,1,,23,78,6,11,7,24
"Admin.pub. y defensa; p. segur.soc.afil (169)",28,,,3,8,3,3,3,8
"Enseñanza (170)",64,,,1,2,2,12,2,45
"Servicios sociales y de salud (171)",15,,,,,2,2,1,10
"Otras activ. serv.comun.soc y personales (172)",32,1,,5,11,4,,3,8
"Hogares privados con servicio doméstico (173)",6,1,,2,2,,,1,
"Actividad economica no especificada (175)",70,5,,26,32,,1,5,1
"Mujeres (176)",2233,322,,748,787,71,83,87,135
"Agric., ganadería, caza y silvicultura (177)",1387,247,,533,493,23,32,39,20
"Pesca (178)",3,,,1,1,,,,1
"Explotación de minas y canteras (179)",2,,,,,,,,2
"Industrias manufactureras (180)",51,4,,23,13,3,3,2,3
"Suministro de electricidad, gas y agua (181)",1,,,,1,,,,
"Construcción (182)",1,,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",287,25,,87,115,21,12,12,15
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,1,,1,,
"Comercio al por mayor (185)",10,,,2,4,,1,2,1
"Comercio al por menor (186)",275,25,,85,110,21,10,10,14
"Hoteles y restaurantes (187)",116,15,,37,48,6,5,2,3
"Trans., almac. y comunicaciones (188)",5,,,,2,,2,1,
"Intermediación financiera (189)",2,,,,,,1,,1
"Activid.inmobil., empres. y de alquiler (190)",11,,,1,4,,,1,5
"Admin.pub. y defensa; p. segur.soc.afil (191)",19,,,,5,2,4,2,6
"Enseñanza (192)",98,,,,7,9,10,15,57
"Servicios sociales y de salud (193)",32,1,,2,5,1,7,4,12
"Otras activ. serv.comun.soc y personales (194)",26,1,,5,13,,2,2,3
"Hogares privados con servicio doméstico (195)",112,10,,30,58,5,3,2,4
"Actividad economica no especificada (197)",80,19,,29,22,1,1,5,3
