"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",167,1,,2,23,19,79,28,15
"Jefes y empleados de oficina (040)",129,,,2,37,19,41,10,20
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",640,12,3,199,294,40,50,16,26
"Agricult.trabaj. calif.agrop. y pesquros (042)",1265,84,3,710,402,24,25,8,9
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",208,5,1,52,110,6,25,4,5
"Obreros. construc., conf., papel, fab., instr (044)",193,3,,58,102,15,9,4,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1690,148,3,848,594,40,43,8,6
"Otra (046)",34,,,,7,,5,19,3
"Ocupación no especificada (047)",129,17,,54,33,9,9,1,6
"Hombres (048)",3655,134,8,1390,1226,126,372,93,306
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",38,,,2,8,1,8,2,17
"Profes., científicos e intelectuales (050)",447,,,,2,15,194,12,224
"Técnicos de nivel medio ytrab.asimilados (051)",107,1,,1,14,15,46,22,8
"Jefes y empleados de oficina (052)",88,,,2,29,13,21,6,17
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",255,2,3,63,136,11,15,9,16
"Agricult.trabaj. calif.agrop. y pesquros (054)",1146,55,3,647,382,21,23,8,7
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",175,3,1,43,96,4,20,4,4
"Obreros. construc., conf., papel, fab., instr (056)",192,3,,58,102,15,8,4,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1143,70,1,564,444,26,26,7,5
"Otra (058)",34,,,,7,,5,19,3
"Ocupación no especificada (059)",30,,,10,6,5,6,,3
"Mujeres (060)",1635,136,2,538,397,75,273,33,181
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",16,,,1,5,,5,,5
"Profes., científicos e intelectuales (062)",334,,,,6,13,152,14,149
"Técnicos de nivel medio ytrab.asimilados (063)",60,,,1,9,4,33,6,7
"Jefes y empleados de oficina (064)",41,,,,8,6,20,4,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",385,10,,136,158,29,35,7,10
"Agricult.trabaj. calif.agrop. y pesquros (066)",119,29,,63,20,3,2,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",33,2,,9,14,2,5,,1
"Obreros. construc., conf., papel, fab., instr (068)",1,,,,,,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",547,78,2,284,150,14,17,1,1
"Ocupación no especificada (071)",99,17,,44,27,4,3,1,3
,,,,,,,,,
"RURAL (072)",13078,1451,12,7223,3804,139,209,57,183
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",23,,,1,8,2,3,1,8
"Profes., científicos e intelectuales (074)",269,,,,2,11,95,8,153
"Técnicos de nivel medio ytrab.asimilados (075)",36,,,2,5,7,16,4,2
"Jefes y empleados de oficina (076)",69,,,2,35,12,17,3,
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",268,9,,116,113,8,11,6,5
"Agricult.trabaj. calif.agrop. y pesquros (078)",5239,556,1,3180,1406,38,27,22,9
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",153,4,,81,53,5,7,2,1
"Obreros. construc., conf., papel, fab., instr (080)",159,4,,73,75,1,2,2,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",6550,828,11,3589,2032,50,28,9,3
"Ocupación no especificada (083)",312,50,,179,75,5,3,,
"Hombres (084)",10531,886,7,5925,3311,110,135,44,113
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",20,,,1,7,2,3,1,6
"Profes., científicos e intelectuales (086)",144,,,,,5,47,3,89
"Técnicos de nivel medio ytrab.asimilados (087)",21,,,2,3,5,8,2,1
"Jefes y empleados de oficina (088)",46,,,2,24,7,10,3,
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",98,,,37,44,6,6,2,3
"Agricult.trabaj. calif.agrop. y pesquros (090)",4769,398,1,2937,1341,36,27,21,8
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",132,,,69,49,5,6,2,1
"Obreros. construc., conf., papel, fab., instr (092)",158,4,,73,74,1,2,2,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",5036,477,6,2736,1740,42,24,8,3
"Ocupación no especificada (095)",107,7,,68,29,1,2,,
"Mujeres (096)",2547,565,5,1298,493,29,74,13,70
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",3,,,,1,,,,2
"Profes., científicos e intelectuales (098)",125,,,,2,6,48,5,64
"Técnicos de nivel medio ytrab.asimilados (099)",15,,,,2,2,8,2,1
"Jefes y empleados de oficina (100)",23,,,,11,5,7,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",170,9,,79,69,2,5,4,2
"Agricult.trabaj. calif.agrop. y pesquros (102)",470,158,,243,65,2,,1,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",21,4,,12,4,,1,,
"Obreros. construc., conf., papel, fab., instr (104)",1,,,,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1514,351,5,853,292,8,4,1,
"Ocupación no especificada (107)",205,43,,111,46,4,1,,
