"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",3416,154,1297,1001,755,209
"Otra (034)",2,,,1,1,
"Ocupación no especificada (035)",792,2,242,260,193,95
,,,,,,
"URBANA (036)",11575,122,3053,4548,3062,790
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",59,,5,31,22,1
"Profes., científicos e intelectuales (038)",2498,,353,1453,678,14
"Técnicos de nivel medio y trab. asimilados (039)",569,1,176,251,129,12
"Jefes y empleados de oficina (040)",530,,170,214,142,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1732,19,448,645,470,150
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1843,7,356,539,617,324
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",753,6,214,297,181,55
"Obreros construc., conf., papel, fab., instr. (044)",864,3,327,346,165,23
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2156,83,828,577,501,167
"Otra (046)",130,,17,53,60,
"Ocupación no especificada (047)",441,3,159,142,97,40
"Hombres (048)",7479,83,1892,2818,2085,601
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",44,,2,23,18,1
"Profes., científicos e intelectuales (050)",1427,,172,798,444,13
"Técnicos de nivel medio y trab. asimilados (051)",338,,101,140,86,11
"Jefes y empleados de oficina (052)",280,,78,118,80,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",800,14,188,281,234,83
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1647,6,312,475,549,305
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",572,5,167,227,123,50
"Obreros construc., conf., papel, fab., instr. (056)",845,3,321,340,159,22
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1235,53,464,322,293,103
"Otra (058)",128,,17,52,59,
"Ocupación no especificada (059)",163,2,70,42,40,9
"Mujeres (060)",4096,39,1161,1730,977,189
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",15,,3,8,4,
"Profes., científicos e intelectuales (062)",1071,,181,655,234,1
"Técnicos de nivel medio y trab. asimilados (063)",231,1,75,111,43,1
"Jefes y empleados de oficina (064)",250,,92,96,62,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",932,5,260,364,236,67
"Agricult. trabaj. calif.agrop. y pesqueros (066)",196,1,44,64,68,19
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",181,1,47,70,58,5
"Obreros construc., conf., papel, fab., instr. (068)",19,,6,6,6,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",921,30,364,255,208,64
"Otra (070)",2,,,1,1,
"Ocupación no especificada (071)",278,1,89,100,57,31
,,,,,,
"RURAL (072)",33821,644,11352,10527,7875,3423
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",17,,6,5,6,
"Profes., científicos e intelectuales (074)",723,,232,375,116,
"Técnicos de nivel medio y trab. asimilados (075)",185,,63,92,29,1
"Jefes y empleados de oficina (076)",150,,64,64,21,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",653,12,228,255,132,26
"Agricult. trabaj. calif.agrop. y pesqueros (078)",16676,105,4016,5430,4748,2377
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",1045,13,494,344,161,33
"Obreros construc., conf., papel, fab., instr. (080)",637,1,236,248,138,14
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",13027,510,5802,3505,2342,868
"Otra (082)",8,,3,3,2,
"Ocupación no especificada (083)",700,3,208,206,180,103
"Hombres (084)",28240,480,9276,8779,6682,3023
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",14,,4,4,6,
"Profes., científicos e intelectuales (086)",498,,130,274,94,
"Técnicos de nivel medio y trab. asimilados (087)",143,,44,70,28,1
"Jefes y empleados de oficina (088)",114,,43,50,20,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",301,6,90,127,67,11
"Agricult. trabaj. calif.agrop. y pesqueros (090)",15455,82,3673,5057,4416,2227
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",433,3,162,162,93,13
"Obreros construc., conf., papel, fab., instr. (092)",556,1,203,227,117,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",10532,386,4869,2759,1795,723
"Otra (094)",8,,3,3,2,
"Ocupación no especificada (095)",186,2,55,46,44,39
"Mujeres (096)",5581,164,2076,1748,1193,400
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,2,1,,
"Profes., científicos e intelectuales (098)",225,,102,101,22,
"Técnicos de nivel medio y trab. asimilados (099)",42,,19,22,1,
"Jefes y empleados de oficina (100)",36,,21,14,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",352,6,138,128,65,15
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1221,23,343,373,332,150
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",612,10,332,182,68,20
"Obreros construc., conf., papel, fab., instr. (104)",81,,33,21,21,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2495,124,933,746,547,145
"Ocupación no especificada (107)",514,1,153,160,136,64
