"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",409,,,,,,
"De 15 a 19 años (042)",671,99,97,35,98,35.4,
"De 20 a 24 años (043)",350,382,374,52,97.9,13.6,
"De 25 a 29 años (044)",281,561,547,34,97.5,6.1,
"De 30 a 34 años (045)",232,666,645,25,96.8,3.8,
"De 35 a 39 años (046)",186,676,647,17,95.7,2.5,
"De 40 a 44 años (047)",119,502,464,5,92.4,1,
"De 45 a 49 años (048)",83,360,347,1,96.4,0.3,
"De 50 y más años (049)",131,740,659,,89.1,,
"Sup. no Univ. incompleta (050)",199,290,283,15,97.6,5.2,
"De 15 a 19 años (052)",30,4,4,1,100,25,
"De 20 a 24 años (053)",63,29,29,9,100,31,
"De 25 a 29 años (054)",28,39,39,1,100,2.6,
"De 30 a 34 años (055)",35,59,59,2,100,3.4,
"De 35 a 39 años (056)",21,72,71,2,98.6,2.8,
"De 40 a 44 años (057)",8,33,33,,100,,
"De 45 a 49 años (058)",6,16,14,,87.5,,
"De 50 y más años (059)",8,38,34,,89.5,,
"Sup. no Univ. completa (060)",342,714,696,21,97.5,2.9,
"De 20 a 24 años (063)",43,28,27,2,96.4,7.1,
"De 25 a 29 años (064)",74,87,87,7,100,8,
"De 30 a 34 años (065)",69,102,102,6,100,5.9,
"De 35 a 39 años (066)",48,123,122,5,99.2,4.1,
"De 40 a 44 años (067)",45,149,147,1,98.7,0.7,
"De 45 a 49 años (068)",30,102,94,,92.2,,
"De 50 y más años (069)",33,123,117,,95.1,,
"Sup. Univ. incompleta (070)",96,88,85,2,96.6,2.3,
"De 15 a 19 años (072)",36,3,3,,100,,
"De 20 a 24 años (073)",25,10,10,1,100,10,
"De 25 a 29 años (074)",11,7,7,1,100,14.3,
"De 30 a 34 años (075)",7,14,13,,92.9,,
"De 35 a 39 años (076)",7,23,23,,100,,
"De 40 a 44 años (077)",1,3,3,,100,,
"De 45 a 49 años (078)",4,13,12,,92.3,,
"De 50 y más años (079)",5,15,14,,93.3,,
"Sup. Univ. completa (080)",117,137,128,4,93.4,2.9,
"De 20 a 24 años (083)",12,2,2,,100,,
"De 25 a 29 años (084)",33,12,12,,100,,
"De 30 a 34 años (085)",27,29,29,2,100,6.9,
"De 35 a 39 años (086)",14,15,15,2,100,13.3,
"De 40 a 44 años (087)",13,36,36,,100,,
"De 45 a 49 años (088)",4,10,9,,90,,
"De 50 y más años (089)",14,33,25,,75.8,,
,,,,,,,
"URBANA (100)",3595,10838,9531,173,87.9,1.6,
"De 12 a 14 años (101)",431,2,2,,100,,
"De 15 a 19 años (102)",437,63,62,19,98.4,30.2,
"De 20 a 24 años (103)",345,318,309,37,97.2,11.6,
"De 25 a 29 años (104)",350,625,611,40,97.8,6.4,
"De 30 a 34 años (105)",313,793,764,35,96.3,4.4,
"De 35 a 39 años (106)",308,1157,1116,29,96.5,2.5,
"De 40 a 44 años (107)",267,1293,1182,11,91.4,0.9,
"De 45 a 49 años (108)",212,1081,990,2,91.6,0.2,
"De 50 y más años (109)",932,5506,4495,,81.6,,
"Sin nivel (110)",712,4146,3313,17,79.9,0.4,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",4,5,5,,100,,
"De 20 a 24 años (113)",7,11,11,1,100,9.1,
"De 25 a 29 años (114)",15,32,31,4,96.9,12.5,
"De 30 a 34 años (115)",10,27,27,2,100,7.4,
"De 35 a 39 años (116)",45,208,195,5,93.8,2.4,
"De 40 a 44 años (117)",50,329,281,4,85.4,1.2,
"De 45 a 49 años (118)",47,290,247,1,85.2,0.3,
"De 50 y más años (119)",533,3244,2516,,77.6,,
"Educacion Inicial (120)",4,5,4,,80,,
"De 20 a 24 años (123)",2,,,,,,
"De 25 a 29 años (124)",1,2,1,,50,,
"De 30 a 34 años (125)",1,3,3,,100,,
"Primaria (130)",955,3384,3059,48,90.4,1.4,
"De 12 a 14 años (131)",211,2,2,,100,,
"De 15 a 19 años (132)",46,13,13,4,100,30.8,
"De 20 a 24 años (133)",43,65,62,6,95.4,9.2,
"De 25 a 29 años (134)",76,196,192,14,98,7.1,
"De 30 a 34 años (135)",74,243,228,12,93.8,4.9,
"De 35 a 39 años (136)",82,376,363,7,96.5,1.9,
"De 40 a 44 años (137)",91,479,437,5,91.2,1,
"De 45 a 49 años (138)",76,448,416,,92.9,,
"De 50 y más años (139)",256,1562,1346,,86.2,,
"Secundaria (140)",1292,2248,2126,67,94.6,3,
"De 12 a 14 años (141)",219,,,,,,
"De 15 a 19 años (142)",330,41,40,14,97.6,34.1,
"De 20 a 24 años (143)",173,187,181,19,96.8,10.2,
"De 25 a 29 años (144)",141,272,264,13,97.1,4.8,
"De 30 a 34 años (145)",124,359,346,11,96.4,3.1,
"De 35 a 39 años (146)",98,361,348,8,96.4,2.2,
"De 40 a 44 años (147)",66,282,263,1,93.3,0.4,
"De 45 a 49 años (148)",49,223,216,1,96.9,0.4,
"De 50 y más años (149)",92,523,468,,89.5,,
"Sup. no Univ. incompleta (150)",166,238,236,14,99.2,5.9,
"De 15 a 19 años (152)",28,1,1,1,100,100,
"De 20 a 24 años (153)",56,25,25,8,100,32,
"De 25 a 29 años (154)",19,28,28,1,100,3.6,
"De 30 a 34 años (155)",26,51,51,2,100,3.9,
"De 35 a 39 años (156)",19,61,60,2,98.4,3.3,
"De 40 a 44 años (157)",8,33,33,,100,,
"De 45 a 49 años (158)",5,10,10,,100,,
"De 50 y más años (159)",5,29,28,,96.6,,
"Sup. no Univ. completa (160)",291,635,619,21,97.5,3.3,
"De 20 a 24 años (163)",33,19,19,2,100,10.5,
"De 25 a 29 años (164)",60,76,76,7,100,9.2,
"De 30 a 34 años (165)",53,79,79,6,100,7.6,
"De 35 a 39 años (166)",48,123,122,5,99.2,4.1,
"De 40 a 44 años (167)",39,134,132,1,98.5,0.7,
"De 45 a 49 años (168)",28,92,85,,92.4,,
"De 50 y más años (169)",30,112,106,,94.6,,
"Sup. Univ. incompleta (170)",80,74,71,2,95.9,2.7,
"De 15 a 19 años (172)",29,3,3,,100,,
"De 20 a 24 años (173)",23,10,10,1,100,10,
"De 25 a 29 años (174)",9,7,7,1,100,14.3,
"De 30 a 34 años (175)",5,11,10,,90.9,,
"De 35 a 39 años (176)",5,17,17,,100,,
"De 40 a 44 años (177)",1,3,3,,100,,
"De 45 a 49 años (178)",3,8,7,,87.5,,
"De 50 y más años (179)",5,15,14,,93.3,,
"Sup. Univ. completa (180)",95,108,103,4,95.4,3.7,
"De 20 a 24 años (183)",8,1,1,,100,,
"De 25 a 29 años (184)",29,12,12,,100,,
"De 30 a 34 años (185)",20,20,20,2,100,10,
"De 35 a 39 años (186)",11,11,11,2,100,18.2,
"De 40 a 44 años (187)",12,33,33,,100,,
"De 45 a 49 años (188)",4,10,9,,90,,
"De 50 y más años (189)",11,21,17,,81,,
,,,,,,,
"RURAL (200)",5041,20258,17147,281,84.6,1.4,
"De 12 a 14 años (201)",572,3,3,,100,,
"De 15 a 19 años (202)",506,131,130,42,99.2,32.1,
"De 20 a 24 años (203)",360,487,469,61,96.3,12.5,
"De 25 a 29 años (204)",377,881,846,54,96,6.1,
"De 30 a 34 años (205)",420,1466,1383,58,94.3,4,
"De 35 a 39 años (206)",384,1902,1733,41,91.1,2.2,
"De 40 a 44 años (207)",371,2231,1976,21,88.6,0.9,
"De 45 a 49 años (208)",358,2345,2039,4,87,0.2,
"De 50 y más años (209)",1693,10812,8568,,79.2,,
"Sin nivel (210)",1986,11892,9536,69,80.2,0.6,
"De 12 a 14 años (211)",4,1,1,,100,,
"De 15 a 19 años (212)",21,12,12,5,100,41.7,
"De 20 a 24 años (213)",49,91,82,6,90.1,6.6,
"De 25 a 29 años (214)",58,167,154,13,92.2,7.8,
"De 30 a 34 años (215)",98,399,371,19,93,4.8,
"De 35 a 39 años (216)",125,708,634,16,89.5,2.3,
"De 40 a 44 años (217)",137,868,735,8,84.7,0.9,
"De 45 a 49 años (218)",162,1125,948,2,84.3,0.2,
"De 50 y más años (219)",1332,8521,6599,,77.4,,
"Educacion Inicial (220)",12,49,41,3,83.7,6.1,
"De 12 a 14 años (221)",1,,,,,,
"De 15 a 19 años (222)",1,,,,,,
"De 20 a 24 años (223)",2,2,2,1,100,50,
"De 25 a 29 años (224)",2,9,9,,100,,
"De 30 a 34 años (225)",2,14,11,,78.6,,
"De 35 a 39 años (226)",4,24,19,2,79.2,8.3,
"Primaria (230)",1751,6405,5753,107,89.8,1.7,
"De 12 a 14 años (231)",377,2,2,,100,,
"De 15 a 19 años (232)",134,58,58,16,100,27.6,
"De 20 a 24 años (233)",109,185,179,20,96.8,10.8,
"De 25 a 29 años (234)",148,394,378,21,95.9,5.3,
"De 30 a 34 años (235)",178,703,659,25,93.7,3.6,
"De 35 a 39 años (236)",160,834,760,14,91.1,1.7,
"De 40 a 44 años (237)",174,1125,1022,9,90.8,0.8,
"De 45 a 49 años (238)",158,1062,942,2,88.7,0.2,
"De 50 y más años (239)",313,2042,1753,,85.8,,
"Secundaria (240)",1170,1738,1654,101,95.2,5.8,
"De 12 a 14 años (241)",190,,,,,,
"De 15 a 19 años (242)",341,58,57,21,98.3,36.2,
"De 20 a 24 años (243)",177,195,193,33,99,16.9,
"De 25 a 29 años (244)",140,289,283,20,97.9,6.9,
"De 30 a 34 años (245)",108,307,299,14,97.4,4.6,
"De 35 a 39 años (246)",88,315,299,9,94.9,2.9,
"De 40 a 44 años (247)",53,220,201,4,91.4,1.8,
"De 45 a 49 años (248)",34,137,131,,95.6,,
"De 50 y más años (249)",39,217,191,,88,,
"Sup. no Univ. incompleta (250)",33,52,47,1,90.4,1.9,
"De 15 a 19 años (252)",2,3,3,,100,,
"De 20 a 24 años (253)",7,4,4,1,100,25,
"De 25 a 29 años (254)",9,11,11,,100,,
"De 30 a 34 años (255)",9,8,8,,100,,
"De 35 a 39 años (256)",2,11,11,,100,,
"De 45 a 49 años (258)",1,6,4,,66.7,,
"De 50 y más años (259)",3,9,6,,66.7,,
"Sup. no Univ. completa (260)",51,79,77,,97.5,,
"De 20 a 24 años (263)",10,9,8,,88.9,,
"De 25 a 29 años (264)",14,11,11,,100,,
"De 30 a 34 años (265)",16,23,23,,100,,
"De 40 a 44 años (267)",6,15,15,,100,,
"De 45 a 49 años (268)",2,10,9,,90,,
"De 50 y más años (269)",3,11,11,,100,,
"Sup. Univ. incompleta (270)",16,14,14,,100,,
"De 15 a 19 años (272)",7,,,,,,
"De 20 a 24 años (273)",2,,,,,,
"De 25 a 29 años (274)",2,,,,,,
"De 30 a 34 años (275)",2,3,3,,100,,
"De 35 a 39 años (276)",2,6,6,,100,,
"De 45 a 49 años (278)",1,5,5,,100,,
"Sup. Univ. completa (280)",22,29,25,,86.2,,
"De 20 a 24 años (283)",4,1,1,,100,,
"De 25 a 29 años (284)",4,,,,,,
"De 30 a 34 años (285)",7,9,9,,100,,
"De 35 a 39 años (286)",3,4,4,,100,,
"De 40 a 44 años (287)",1,3,3,,100,,
"De 50 y más años (289)",3,12,8,,66.7,,
