"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia CARLOS FERMIN FITZCARRALD (000)",21302,3383,17919
"Casa independiente (001)",20738,3054,17684
"Vivienda en quinta (003)",34,34,
"Vivienda en casa de vecindad (004)",295,295,
"Choza o cabaña (005)",235,,235
