"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",3211,4746,4542,194,95.7,4.1,
"De 12 a 14 años (041)",480,1,1,,100,,
"De 15 a 19 años (042)",837,94,92,33,97.9,35.1,
"De 20 a 24 años (043)",487,468,463,67,98.9,14.3,
"De 25 a 29 años (044)",362,607,594,45,97.9,7.4,
"De 30 a 34 años (045)",247,566,548,27,96.8,4.8,
"De 35 a 39 años (046)",230,679,648,16,95.4,2.4,
"De 40 a 44 años (047)",163,547,527,4,96.3,0.7,
"De 45 a 49 años (048)",146,581,554,2,95.4,0.3,
"De 50 y más años (049)",259,1203,1115,,92.7,,
"Sup. no Univ. incompleta (050)",479,733,702,42,95.8,5.7,
"De 15 a 19 años (052)",75,15,14,4,93.3,26.7,
"De 20 a 24 años (053)",148,84,82,13,97.6,15.5,
"De 25 a 29 años (054)",67,81,79,10,97.5,12.3,
"De 30 a 34 años (055)",46,80,78,7,97.5,8.8,
"De 35 a 39 años (056)",57,138,136,5,98.6,3.6,
"De 40 a 44 años (057)",23,72,68,2,94.4,2.8,
"De 45 a 49 años (058)",22,74,71,1,95.9,1.4,
"De 50 y más años (059)",41,189,174,,92.1,,
"Sup. no Univ. completa (060)",561,1126,1067,26,94.8,2.3,
"De 20 a 24 años (063)",73,33,30,2,90.9,6.1,
"De 25 a 29 años (064)",128,150,146,9,97.3,6,
"De 30 a 34 años (065)",109,163,161,9,98.8,5.5,
"De 35 a 39 años (066)",95,200,196,6,98,3,
"De 40 a 44 años (067)",43,100,97,,97,,
"De 45 a 49 años (068)",29,104,104,,100,,
"De 50 y más años (069)",84,376,333,,88.6,,
"Sup. Univ. incompleta (070)",251,277,270,7,97.5,2.5,
"De 15 a 19 años (072)",43,3,3,1,100,33.3,
"De 20 a 24 años (073)",80,24,24,5,100,20.8,
"De 25 a 29 años (074)",37,34,34,,100,,
"De 30 a 34 años (075)",28,36,35,,97.2,,
"De 35 a 39 años (076)",19,33,33,1,100,3,
"De 40 a 44 años (077)",15,42,38,,90.5,,
"De 45 a 49 años (078)",10,43,43,,100,,
"De 50 y más años (079)",19,62,60,,96.8,,
"Sup. Univ. completa (080)",488,900,853,9,94.8,1,
"De 20 a 24 años (083)",49,15,14,1,93.3,6.7,
"De 25 a 29 años (084)",95,79,77,6,97.5,7.6,
"De 30 a 34 años (085)",88,90,87,1,96.7,1.1,
"De 35 a 39 años (086)",75,162,153,,94.4,,
"De 40 a 44 años (087)",66,139,136,1,97.8,0.7,
"De 45 a 49 años (088)",28,80,79,,98.8,,
"De 50 y más años (089)",87,335,307,,91.6,,
,,,,,,,
"URBANA (100)",7243,19993,18285,303,91.5,1.5,
"De 12 a 14 años (101)",677,4,4,,100,,
"De 15 a 19 años (102)",844,106,101,30,95.3,28.3,
"De 20 a 24 años (103)",733,568,553,75,97.4,13.2,
"De 25 a 29 años (104)",696,1113,1083,77,97.3,6.9,
"De 30 a 34 años (105)",664,1563,1509,61,96.5,3.9,
"De 35 a 39 años (106)",625,1904,1816,39,95.4,2,
"De 40 a 44 años (107)",543,2095,1999,18,95.4,0.9,
"De 45 a 49 años (108)",434,1998,1910,3,95.6,0.2,
"De 50 y más años (109)",2027,10642,9310,,87.5,,
"Sin nivel (110)",957,4809,4109,18,85.4,0.4,
"De 12 a 14 años (111)",5,,,,,,
"De 15 a 19 años (112)",18,2,2,,100,,
"De 20 a 24 años (113)",17,16,14,1,87.5,6.3,
"De 25 a 29 años (114)",17,43,43,2,100,4.7,
"De 30 a 34 años (115)",56,175,172,9,98.3,5.1,
"De 35 a 39 años (116)",49,170,162,2,95.3,1.2,
"De 40 a 44 años (117)",73,302,292,4,96.7,1.3,
"De 45 a 49 años (118)",66,346,327,,94.5,,
"De 50 y más años (119)",656,3755,3097,,82.5,,
"Educacion Inicial (120)",64,109,101,2,92.7,1.8,
"De 12 a 14 años (121)",15,,,,,,
"De 15 a 19 años (122)",7,2,2,,100,,
"De 20 a 24 años (123)",9,7,7,,100,,
"De 25 a 29 años (124)",11,21,20,,95.2,,
"De 30 a 34 años (125)",14,37,35,1,94.6,2.7,
"De 35 a 39 años (126)",8,42,37,1,88.1,2.4,
"Primaria (130)",2424,8993,8256,82,91.8,0.9,
"De 12 a 14 años (131)",272,3,3,,100,,
"De 15 a 19 años (132)",150,32,28,7,87.5,21.9,
"De 20 a 24 años (133)",116,127,123,13,96.9,10.2,
"De 25 a 29 años (134)",151,332,320,21,96.4,6.3,
"De 30 a 34 años (135)",183,601,573,17,95.3,2.8,
"De 35 a 39 años (136)",188,746,707,14,94.8,1.9,
"De 40 a 44 años (137)",213,1070,1003,9,93.7,0.8,
"De 45 a 49 años (138)",187,980,931,1,95,0.1,
"De 50 y más años (139)",964,5102,4568,,89.5,,
"Secundaria (140)",2268,3358,3225,126,96,3.8,
"De 12 a 14 años (141)",385,1,1,,100,,
"De 15 a 19 años (142)",573,54,54,19,100,35.2,
"De 20 a 24 años (143)",302,285,282,42,98.9,14.7,
"De 25 a 29 años (144)",243,408,399,30,97.8,7.4,
"De 30 a 34 años (145)",181,426,413,21,96.9,4.9,
"De 35 a 39 años (146)",162,469,446,11,95.1,2.3,
"De 40 a 44 años (147)",120,389,382,2,98.2,0.5,
"De 45 a 49 años (148)",102,404,387,1,95.8,0.2,
"De 50 y más años (149)",200,922,861,,93.4,,
"Sup. no Univ. incompleta (150)",406,665,636,38,95.6,5.7,
"De 15 a 19 años (152)",63,14,13,3,92.9,21.4,
"De 20 a 24 años (153)",118,74,72,12,97.3,16.2,
"De 25 a 29 años (154)",54,73,71,10,97.3,13.7,
"De 30 a 34 años (155)",40,72,70,6,97.2,8.3,
"De 35 a 39 años (156)",52,126,124,4,98.4,3.2,
"De 40 a 44 años (157)",21,65,61,2,93.8,3.1,
"De 45 a 49 años (158)",20,68,65,1,95.6,1.5,
"De 50 y más años (159)",38,173,160,,92.5,,
"Sup. no Univ. completa (160)",492,995,943,22,94.8,2.2,
"De 20 a 24 años (163)",63,30,27,2,90,6.7,
"De 25 a 29 años (164)",111,137,133,8,97.1,5.8,
"De 30 a 34 años (165)",91,137,135,6,98.5,4.4,
"De 35 a 39 años (166)",88,185,181,6,97.8,3.2,
"De 40 a 44 años (167)",40,94,92,,97.9,,
"De 45 a 49 años (168)",26,89,89,,100,,
"De 50 y más años (169)",73,323,286,,88.5,,
"Sup. Univ. incompleta (170)",207,242,236,6,97.5,2.5,
"De 15 a 19 años (172)",33,2,2,1,100,50,
"De 20 a 24 años (173)",63,14,14,4,100,28.6,
"De 25 a 29 años (174)",30,30,30,,100,,
"De 30 a 34 años (175)",24,31,30,,96.8,,
"De 35 a 39 años (176)",17,31,31,1,100,3.2,
"De 40 a 44 años (177)",14,40,36,,90,,
"De 45 a 49 años (178)",9,39,39,,100,,
"De 50 y más años (179)",17,55,54,,98.2,,
"Sup. Univ. completa (180)",425,822,779,9,94.8,1.1,
"De 20 a 24 años (183)",45,15,14,1,93.3,6.7,
"De 25 a 29 años (184)",79,69,67,6,97.1,8.7,
"De 30 a 34 años (185)",75,84,81,1,96.4,1.2,
"De 35 a 39 años (186)",61,135,128,,94.8,,
"De 40 a 44 años (187)",62,135,133,1,98.5,0.7,
"De 45 a 49 años (188)",24,72,72,,100,,
"De 50 y más años (189)",79,312,284,,91,,
,,,,,,,
"RURAL (200)",3699,11963,10677,208,89.3,1.7,
"De 12 a 14 años (201)",311,1,1,,100,,
"De 15 a 19 años (202)",412,71,69,24,97.2,33.8,
"De 20 a 24 años (203)",428,442,434,55,98.2,12.4,
"De 25 a 29 años (204)",357,674,649,45,96.3,6.7,
"De 30 a 34 años (205)",296,842,800,38,95,4.5,
"De 35 a 39 años (206)",314,1217,1153,31,94.7,2.5,
"De 40 a 44 años (207)",250,1143,1067,13,93.4,1.1,
"De 45 a 49 años (208)",228,1219,1120,2,91.9,0.2,
"De 50 y más años (209)",1103,6354,5384,,84.7,,
"Sin nivel (210)",844,4321,3676,27,85.1,0.6,
"De 12 a 14 años (211)",17,,,,,,
"De 15 a 19 años (212)",11,7,7,4,100,57.1,
"De 20 a 24 años (213)",34,26,25,4,96.2,15.4,
"De 25 a 29 años (214)",32,70,68,1,97.1,1.4,
"De 30 a 34 años (215)",55,189,184,8,97.4,4.2,
"De 35 a 39 años (216)",63,322,300,9,93.2,2.8,
"De 40 a 44 años (217)",57,289,263,,91,,
"De 45 a 49 años (218)",57,347,312,1,89.9,0.3,
"De 50 y más años (219)",518,3071,2517,,82,,
"Educacion Inicial (220)",45,73,70,5,95.9,6.8,
"De 12 a 14 años (221)",15,1,1,,100,,
"De 15 a 19 años (222)",4,1,1,,100,,
"De 20 a 24 años (223)",11,16,16,1,100,6.3,
"De 25 a 29 años (224)",3,8,8,2,100,25,
"De 30 a 34 años (225)",7,25,23,2,92,8,
"De 35 a 39 años (226)",5,22,21,,95.5,,
"Primaria (230)",1618,5869,5316,100,90.6,1.7,
"De 12 a 14 años (231)",184,,,,,,
"De 15 a 19 años (232)",111,21,21,6,100,28.6,
"De 20 a 24 años (233)",137,194,189,23,97.4,11.9,
"De 25 a 29 años (234)",150,362,343,26,94.8,7.2,
"De 30 a 34 años (235)",127,443,413,18,93.2,4.1,
"De 35 a 39 años (236)",150,607,576,16,94.9,2.6,
"De 40 a 44 años (237)",140,677,642,11,94.8,1.6,
"De 45 a 49 años (238)",117,662,609,,92,,
"De 50 y más años (239)",502,2903,2523,,86.9,,
"Secundaria (240)",943,1388,1317,67,94.9,4.8,
"De 12 a 14 años (241)",95,,,,,,
"De 15 a 19 años (242)",264,40,38,13,95,32.5,
"De 20 a 24 años (243)",185,183,181,25,98.9,13.7,
"De 25 a 29 años (244)",119,199,195,15,98,7.5,
"De 30 a 34 años (245)",66,140,135,6,96.4,4.3,
"De 35 a 39 años (246)",68,210,202,5,96.2,2.4,
"De 40 a 44 años (247)",43,158,145,2,91.8,1.3,
"De 45 a 49 años (248)",44,177,167,1,94.4,0.6,
"De 50 y más años (249)",59,281,254,,90.4,,
"Sup. no Univ. incompleta (250)",73,68,66,4,97.1,5.9,
"De 15 a 19 años (252)",12,1,1,1,100,100,
"De 20 a 24 años (253)",30,10,10,1,100,10,
"De 25 a 29 años (254)",13,8,8,,100,,
"De 30 a 34 años (255)",6,8,8,1,100,12.5,
"De 35 a 39 años (256)",5,12,12,1,100,8.3,
"De 40 a 44 años (257)",2,7,7,,100,,
"De 45 a 49 años (258)",2,6,6,,100,,
"De 50 y más años (259)",3,16,14,,87.5,,
"Sup. no Univ. completa (260)",69,131,124,4,94.7,3.1,
"De 20 a 24 años (263)",10,3,3,,100,,
"De 25 a 29 años (264)",17,13,13,1,100,7.7,
"De 30 a 34 años (265)",18,26,26,3,100,11.5,
"De 35 a 39 años (266)",7,15,15,,100,,
"De 40 a 44 años (267)",3,6,5,,83.3,,
"De 45 a 49 años (268)",3,15,15,,100,,
"De 50 y más años (269)",11,53,47,,88.7,,
"Sup. Univ. incompleta (270)",44,35,34,1,97.1,2.9,
"De 15 a 19 años (272)",10,1,1,,100,,
"De 20 a 24 años (273)",17,10,10,1,100,10,
"De 25 a 29 años (274)",7,4,4,,100,,
"De 30 a 34 años (275)",4,5,5,,100,,
"De 35 a 39 años (276)",2,2,2,,100,,
"De 40 a 44 años (277)",1,2,2,,100,,
"De 45 a 49 años (278)",1,4,4,,100,,
"De 50 y más años (279)",2,7,6,,85.7,,
"Sup. Univ. completa (280)",63,78,74,,94.9,,
"De 20 a 24 años (283)",4,,,,,,
"De 25 a 29 años (284)",16,10,10,,100,,
"De 30 a 34 años (285)",13,6,6,,100,,
"De 35 a 39 años (286)",14,27,25,,92.6,,
"De 40 a 44 años (287)",4,4,3,,75,,
"De 45 a 49 años (288)",4,8,7,,87.5,,
"De 50 y más años (289)",8,23,23,,100,,
