"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Primaria (030)",1375,1355,6,189,248,216,389,221,69,17,20,5211
"De 12 a 14 años (031)",6,2,,1,1,,,,,,4,3
"De 15 a 19 años (032)",24,23,,22,1,,,,,,1,24
"De 20 a 24 años (033)",106,101,,60,33,8,,,,,5,150
"De 25 a 29 años (034)",131,126,,25,61,32,6,2,,,5,279
"De 30 a 34 años (035)",151,148,1,19,36,41,47,4,,,3,438
"De 35 a 39 años (036)",183,183,,7,37,38,75,21,5,,,696
"De 40 a 44 años (037)",174,174,,12,24,27,73,29,9,,,724
"De 45 a 49 años (038)",135,135,,5,12,20,53,32,10,3,,648
"De 50 y más años (039)",465,463,5,38,43,50,135,133,45,14,2,2249
"Secundaria (040)",491,481,,153,143,75,73,28,7,2,10,1242
"De 15 a 19 años (042)",29,27,,27,,,,,,,2,27
"De 20 a 24 años (043)",120,116,,73,38,5,,,,,4,164
"De 25 a 29 años (044)",96,94,,28,46,18,2,,,,2,183
"De 30 a 34 años (045)",61,59,,12,27,13,7,,,,2,135
"De 35 a 39 años (046)",68,68,,9,13,19,22,4,1,,,225
"De 40 a 44 años (047)",42,42,,1,8,11,17,5,,,,155
"De 45 a 49 años (048)",38,38,,1,6,8,12,8,3,,,167
"De 50 y más años (049)",37,37,,2,5,1,13,11,3,2,,186
"Sup. no Univ. incompleta (050)",56,51,,19,15,7,6,3,1,,5,122
"De 20 a 24 años (053)",11,8,,8,,,,,,,3,8
"De 25 a 29 años (054)",16,15,,8,6,1,,,,,1,23
"De 30 a 34 años (055)",11,10,,2,3,2,3,,,,1,26
"De 35 a 39 años (056)",10,10,,,5,3,1,1,,,,30
"De 40 a 44 años (057)",2,2,,,1,1,,,,,,5
"De 45 a 49 años (058)",2,2,,,,,1,1,,,,10
"De 50 y más años (059)",4,4,,1,,,1,1,1,,,20
"Sup. no Univ. completa (060)",129,120,,46,46,18,9,1,,,9,239
"De 20 a 24 años (063)",10,9,,7,2,,,,,,1,11
"De 25 a 29 años (064)",26,22,,15,7,,,,,,4,29
"De 30 a 34 años (065)",35,34,,13,16,5,,,,,1,60
"De 35 a 39 años (066)",25,24,,7,14,2,1,,,,1,45
"De 40 a 44 años (067)",13,13,,3,4,4,2,,,,,33
"De 45 a 49 años (068)",10,8,,1,1,4,2,,,,2,23
"De 50 y más años (069)",10,10,,,2,3,4,1,,,,38
"Sup. Univ. incompleta (070)",14,12,,2,6,2,1,1,,,2,31
"De 20 a 24 años (073)",3,1,,1,,,,,,,2,1
"De 25 a 29 años (074)",1,1,,,1,,,,,,,2
"De 30 a 34 años (075)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (076)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (077)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (078)",2,2,,,1,1,,,,,,5
"De 50 y más años (079)",2,2,,,1,,,1,,,,9
"Sup. Univ. completa (080)",63,56,,23,21,7,5,,,,7,107
"De 20 a 24 años (083)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (084)",8,7,,6,1,,,,,,1,8
"De 30 a 34 años (085)",18,16,,9,7,,,,,,2,23
"De 35 a 39 años (086)",12,11,,2,7,2,,,,,1,22
"De 40 a 44 años (087)",10,10,,2,4,2,2,,,,,24
"De 45 a 49 años (088)",8,8,,2,2,2,2,,,,,20
"De 50 y más años (089)",5,3,,1,,1,1,,,,2,9
,,,,,,,,,,,,
"URBANA (100)",2043,2005,8,337,436,300,501,297,101,25,38,7331
"De 12 a 14 años (101)",6,2,,1,1,,,,,,4,3
"De 15 a 19 años (102)",34,33,,33,,,,,,,1,33
"De 20 a 24 años (103)",172,160,,94,54,11,,1,,,12,242
"De 25 a 29 años (104)",197,190,,61,88,35,4,2,,,7,371
"De 30 a 34 años (105)",220,212,,51,75,46,37,3,,,8,513
"De 35 a 39 años (106)",245,243,,17,68,59,75,20,4,,2,818
"De 40 a 44 años (107)",214,214,,14,43,40,83,30,4,,,812
"De 45 a 49 años (108)",193,191,1,10,22,27,67,49,13,2,2,872
"De 50 y más años (109)",762,760,7,56,85,82,235,192,80,23,2,3667
"Sin nivel (110)",458,457,4,42,64,52,141,100,45,9,1,2076
"De 15 a 19 años (112)",1,1,,1,,,,,,,,1
"De 20 a 24 años (113)",4,4,,1,2,,,1,,,,12
"De 25 a 29 años (114)",5,5,,3,2,,,,,,,7
"De 30 a 34 años (115)",13,12,,6,3,3,,,,,1,21
"De 35 a 39 años (116)",14,14,,,2,4,7,1,,,,54
"De 40 a 44 años (117)",35,35,,2,7,4,12,8,2,,,150
"De 45 a 49 años (118)",38,38,1,2,6,2,12,12,3,,,174
"De 50 y más años (119)",348,348,3,27,42,39,110,78,40,9,,1657
"Educacion Inicial (120)",5,5,,2,1,1,1,,,,,12
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",2,2,,,1,1,,,,,,5
"De 30 a 34 años (125)",1,1,,1,,,,,,,,1
"De 35 a 39 años (126)",1,1,,,,,1,,,,,5
"Primaria (130)",935,924,4,100,168,147,272,168,50,15,11,3718
"De 12 a 14 años (131)",6,2,,1,1,,,,,,4,3
"De 15 a 19 años (132)",14,14,,14,,,,,,,,14
"De 20 a 24 años (133)",57,55,,27,21,7,,,,,2,90
"De 25 a 29 años (134)",69,67,,10,35,17,3,2,,,2,155
"De 30 a 34 años (135)",92,91,,11,23,27,27,3,,,1,270
"De 35 a 39 años (136)",120,120,,1,27,28,46,14,4,,,458
"De 40 a 44 años (137)",115,115,,6,19,19,50,19,2,,,461
"De 45 a 49 años (138)",98,98,,4,7,11,38,29,7,2,,484
"De 50 y más años (139)",364,362,4,26,35,38,108,101,37,13,2,1783
"Secundaria (140)",405,398,,113,119,67,67,25,6,1,7,1065
"De 15 a 19 años (142)",19,18,,18,,,,,,,1,18
"De 20 a 24 años (143)",86,83,,50,29,4,,,,,3,120
"De 25 a 29 años (144)",77,76,,23,36,16,1,,,,1,148
"De 30 a 34 años (145)",53,51,,10,24,10,7,,,,2,118
"De 35 a 39 años (146)",64,64,,8,13,19,20,4,,,,206
"De 40 a 44 años (147)",37,37,,1,7,10,16,3,,,,133
"De 45 a 49 años (148)",36,36,,1,5,7,12,8,3,,,162
"De 50 y más años (149)",33,33,,2,5,1,11,10,3,1,,160
"Sup. no Univ. incompleta (150)",47,43,,14,15,6,6,2,,,4,100
"De 20 a 24 años (153)",10,7,,7,,,,,,,3,7
"De 25 a 29 años (154)",13,13,,6,6,1,,,,,,21
"De 30 a 34 años (155)",9,8,,1,3,1,3,,,,1,22
"De 35 a 39 años (156)",10,10,,,5,3,1,1,,,,30
"De 40 a 44 años (157)",2,2,,,1,1,,,,,,5
"De 45 a 49 años (158)",1,1,,,,,1,,,,,4
"De 50 y más años (159)",2,2,,,,,1,1,,,,11
"Sup. no Univ. completa (160)",123,115,,43,45,18,8,1,,,8,230
"De 20 a 24 años (163)",10,9,,7,2,,,,,,1,11
"De 25 a 29 años (164)",23,20,,13,7,,,,,,3,27
"De 30 a 34 años (165)",33,32,,12,15,5,,,,,1,57
"De 35 a 39 años (166)",24,23,,7,14,2,,,,,1,41
"De 40 a 44 años (167)",13,13,,3,4,4,2,,,,,33
"De 45 a 49 años (168)",10,8,,1,1,4,2,,,,2,23
"De 50 y más años (169)",10,10,,,2,3,4,1,,,,38
"Sup. Univ. incompleta (170)",12,10,,1,5,2,1,1,,,2,28
"De 20 a 24 años (173)",2,,,,,,,,,,2,
"De 30 a 34 años (175)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (176)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (177)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (178)",2,2,,,1,1,,,,,,5
"De 50 y más años (179)",2,2,,,1,,,1,,,,9
"Sup. Univ. completa (180)",58,53,,22,19,7,5,,,,5,102
"De 20 a 24 años (183)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (184)",8,7,,6,1,,,,,,1,8
"De 30 a 34 años (185)",17,15,,9,6,,,,,,2,21
"De 35 a 39 años (186)",10,9,,1,6,2,,,,,1,19
"De 40 a 44 años (187)",10,10,,2,4,2,2,,,,,24
"De 45 a 49 años (188)",8,8,,2,2,2,2,,,,,20
"De 50 y más años (189)",3,3,,1,,1,1,,,,,9
,,,,,,,,,,,,
"RURAL (200)",961,940,3,163,163,139,250,152,64,6,21,3568
"De 15 a 19 años (202)",20,18,,17,1,,,,,,2,19
"De 20 a 24 años (203)",89,84,,59,22,3,,,,,5,112
"De 25 a 29 años (204)",102,95,,25,41,22,7,,,,7,204
"De 30 a 34 años (205)",92,90,2,13,23,23,26,3,,,2,257
"De 35 a 39 años (206)",97,97,,11,14,17,42,10,3,,,365
"De 40 a 44 años (207)",106,105,,10,9,15,36,22,13,,1,474
"De 45 a 49 años (208)",81,80,,2,12,14,27,18,6,1,1,365
"De 50 y más años (209)",374,371,1,26,41,45,112,99,42,5,3,1772
"Sin nivel (210)",411,406,,24,55,60,126,95,43,3,5,1856
"De 20 a 24 años (213)",4,3,,1,1,1,,,,,1,6
"De 25 a 29 años (214)",13,12,,1,4,4,3,,,,1,36
"De 30 a 34 años (215)",19,19,,1,5,5,6,2,,,,63
"De 35 a 39 años (216)",27,27,,3,3,7,10,3,1,,,101
"De 40 a 44 años (217)",42,41,,4,3,6,12,10,6,,1,189
"De 45 a 49 años (218)",41,40,,1,6,4,12,14,3,,1,190
"De 50 y más años (219)",265,264,,13,33,33,83,66,33,3,1,1271
"Educacion Inicial (220)",2,2,1,,,1,,,,,,3
"De 25 a 29 años (224)",1,1,,,,1,,,,,,3
"De 30 a 34 años (225)",1,1,1,,,,,,,,,
"Primaria (230)",440,431,2,89,80,69,117,53,19,2,9,1493
"De 15 a 19 años (232)",10,9,,8,1,,,,,,1,10
"De 20 a 24 años (233)",49,46,,33,12,1,,,,,3,60
"De 25 a 29 años (234)",62,59,,15,26,15,3,,,,3,124
"De 30 a 34 años (235)",59,57,1,8,13,14,20,1,,,2,168
"De 35 a 39 años (236)",63,63,,6,10,10,29,7,1,,,238
"De 40 a 44 años (237)",59,59,,6,5,8,23,10,7,,,263
"De 45 a 49 años (238)",37,37,,1,5,9,15,3,3,1,,164
"De 50 y más años (239)",101,101,1,12,8,12,27,32,8,1,,466
"Secundaria (240)",86,83,,40,24,8,6,3,1,1,3,177
"De 15 a 19 años (242)",10,9,,9,,,,,,,1,9
"De 20 a 24 años (243)",34,33,,23,9,1,,,,,1,44
"De 25 a 29 años (244)",19,18,,5,10,2,1,,,,1,35
"De 30 a 34 años (245)",8,8,,2,3,3,,,,,,17
"De 35 a 39 años (246)",4,4,,1,,,2,,1,,,19
"De 40 a 44 años (247)",5,5,,,1,1,1,2,,,,22
"De 45 a 49 años (248)",2,2,,,1,1,,,,,,5
"De 50 y más años (249)",4,4,,,,,2,1,,1,,26
"Sup. no Univ. incompleta (250)",9,8,,5,,1,,1,1,,1,22
"De 20 a 24 años (253)",1,1,,1,,,,,,,,1
"De 25 a 29 años (254)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (255)",2,2,,1,,1,,,,,,4
"De 45 a 49 años (258)",1,1,,,,,,1,,,,6
"De 50 y más años (259)",2,2,,1,,,,,1,,,9
"Sup. no Univ. completa (260)",6,5,,3,1,,1,,,,1,9
"De 25 a 29 años (264)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (265)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (266)",1,1,,,,,1,,,,,4
"Sup. Univ. incompleta (270)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (273)",1,1,,1,,,,,,,,1
"De 25 a 29 años (274)",1,1,,,1,,,,,,,2
"Sup. Univ. completa (280)",5,3,,1,2,,,,,,2,5
"De 30 a 34 años (285)",1,1,,,1,,,,,,,2
"De 35 a 39 años (286)",2,2,,1,1,,,,,,,3
"De 50 y más años (289)",2,,,,,,,,,,2,
